,A29R1LR84VSJU,A1UH47OTAH2RT,A2JNCB317KX86,A1EUJEHDI66UT
517211,-100.0,60.0,-26.0,100.0
517219,-100.0,60.0,-26.0,100.0
517228,-100.0,60.0,-26.0,100.0
517239,-100.0,60.0,-26.0,100.0
517249,-100.0,60.0,-26.0,100.0
517274,-100.0,60.0,-26.0,100.0
517283,-100.0,60.0,-26.0,100.0
517292,-100.0,60.0,-26.0,100.0
517302,-100.0,60.0,-26.0,100.0
517310,-100.0,60.0,-26.0,100.0
517322,-100.0,60.0,-26.0,100.0
517332,-100.0,60.0,-26.0,100.0
517342,-100.0,60.0,-26.0,100.0
517351,-100.0,60.0,-26.0,100.0
517362,-100.0,60.0,-26.0,100.0
517372,-100.0,60.0,-26.0,100.0
517383,-100.0,60.0,-26.0,100.0
517408,-100.0,60.0,-26.0,100.0
517419,-100.0,60.0,-26.0,100.0
517431,-100.0,60.0,-26.0,100.0
517442,-100.0,60.0,-26.0,100.0
517451,-100.0,60.0,-26.0,100.0
517460,-100.0,60.0,-26.0,100.0
517469,-100.0,60.0,-26.0,100.0
517478,-100.0,60.0,-26.0,100.0
517488,-100.0,60.0,-26.0,100.0
517504,-100.0,60.0,-26.0,100.0
517512,-100.0,60.0,-26.0,100.0
517524,-100.0,60.0,-26.0,100.0
517534,-100.0,60.0,-26.0,100.0
517543,-100.0,60.0,-26.0,100.0
517552,-100.0,60.0,-26.0,100.0
517560,-100.0,60.0,-26.0,100.0
517571,-100.0,60.0,-26.0,100.0
517583,-100.0,60.0,-26.0,100.0
517608,-100.0,60.0,-26.0,100.0
517617,-100.0,60.0,-26.0,100.0
517625,-100.0,60.0,-26.0,100.0
517633,-100.0,60.0,-26.0,100.0
517643,-100.0,60.0,-26.0,100.0
517655,-100.0,60.0,-26.0,100.0
517665,-100.0,60.0,-26.0,100.0
517676,-100.0,60.0,-26.0,100.0
517686,-100.0,60.0,-26.0,100.0
517696,-100.0,60.0,-26.0,100.0
517706,-100.0,60.0,-26.0,100.0
517717,-100.0,60.0,-26.0,100.0
517726,-100.0,60.0,-26.0,100.0
517738,-100.0,60.0,-26.0,100.0
517748,-100.0,60.0,-26.0,100.0
517761,-100.0,60.0,-26.0,100.0
517773,-100.0,60.0,-26.0,100.0
517783,-100.0,60.0,-26.0,100.0
517792,-100.0,60.0,-26.0,100.0
517804,-100.0,60.0,-26.0,100.0
517813,-100.0,60.0,-26.0,100.0
517824,-100.0,60.0,-26.0,100.0
517835,-100.0,60.0,-26.0,100.0
517845,-100.0,60.0,-26.0,100.0
517859,-100.0,60.0,-26.0,100.0
517868,-100.0,60.0,-26.0,100.0
517877,-100.0,60.0,-26.0,100.0
517888,-100.0,60.0,-26.0,100.0
517897,-100.0,60.0,-26.0,100.0
517908,-100.0,60.0,-26.0,100.0
517918,-100.0,60.0,-26.0,100.0
517927,-100.0,60.0,-26.0,100.0
517938,-100.0,60.0,-26.0,100.0
517948,-100.0,60.0,-26.0,100.0
517957,-100.0,60.0,-26.0,100.0
517969,-100.0,60.0,-26.0,100.0
517977,-100.0,60.0,-26.0,100.0
517989,-100.0,60.0,-26.0,100.0
517999,-100.0,60.0,-26.0,100.0
518011,-100.0,60.0,-26.0,100.0
518022,-100.0,60.0,-26.0,100.0
518032,-100.0,60.0,-26.0,100.0
518040,-100.0,60.0,-26.0,100.0
518050,-100.0,60.0,-26.0,100.0
518083,-100.0,60.0,-26.0,100.0
518094,-100.0,60.0,-26.0,100.0
518104,-100.0,60.0,-26.0,100.0
518115,-100.0,60.0,-26.0,100.0
518124,-100.0,60.0,-26.0,100.0
518136,-100.0,60.0,-26.0,100.0
518146,-100.0,60.0,-26.0,100.0
518157,-100.0,60.0,-26.0,100.0
518168,-100.0,60.0,-26.0,100.0
518179,-100.0,60.0,-26.0,100.0
518190,-100.0,60.0,-26.0,100.0
518200,-100.0,60.0,-26.0,100.0
518209,-100.0,60.0,-26.0,100.0
518218,-100.0,60.0,-26.0,100.0
518228,-100.0,60.0,-26.0,100.0
518243,-100.0,60.0,-26.0,100.0
518253,-100.0,60.0,-26.0,100.0
518262,-100.0,60.0,-26.0,100.0
518290,-100.0,60.0,-26.0,100.0
518300,-100.0,60.0,-26.0,100.0
518309,-100.0,60.0,-26.0,100.0
518320,-100.0,60.0,-26.0,100.0
518331,-100.0,60.0,-26.0,100.0
518342,-100.0,60.0,-26.0,100.0
518350,-100.0,60.0,-26.0,100.0
518361,-100.0,60.0,-26.0,100.0
518371,-100.0,60.0,-26.0,100.0
518380,-100.0,60.0,-26.0,100.0
518389,-100.0,60.0,-26.0,100.0
518403,-100.0,60.0,-26.0,100.0
518413,-100.0,60.0,-26.0,100.0
518423,-100.0,60.0,-26.0,100.0
518433,-100.0,60.0,-26.0,100.0
518450,-100.0,60.0,-26.0,100.0
518459,-100.0,60.0,-26.0,100.0
518471,-100.0,60.0,-26.0,100.0
518482,-100.0,60.0,-26.0,100.0
518493,-100.0,60.0,-26.0,100.0
518503,-100.0,60.0,-26.0,100.0
518508,-100.0,60.0,-26.0,100.0
518513,-100.0,60.0,-26.0,100.0
518516,-100.0,60.0,-26.0,100.0
518526,-100.0,60.0,-26.0,100.0
518537,-100.0,60.0,-26.0,100.0
518542,-100.0,60.0,-26.0,100.0
518545,-100.0,60.0,-26.0,100.0
518547,-100.0,60.0,-26.0,100.0
518555,-100.0,60.0,-26.0,100.0
518564,-100.0,60.0,-26.0,100.0
518579,-100.0,60.0,-26.0,100.0
518590,-100.0,60.0,-26.0,100.0
518592,-100.0,60.0,-26.0,100.0
518601,-100.0,60.0,-26.0,100.0
518603,-100.0,60.0,-26.0,100.0
518612,-100.0,60.0,-26.0,100.0
518621,-100.0,60.0,-26.0,100.0
518625,-100.0,60.0,-26.0,100.0
518629,-100.0,60.0,-26.0,100.0
518632,-100.0,60.0,-26.0,100.0
518639,-100.0,60.0,-26.0,100.0
518649,-100.0,60.0,-26.0,100.0
518658,-100.0,60.0,-26.0,100.0
518665,-100.0,60.0,-26.0,100.0
518666,-100.0,60.0,-26.0,100.0
518675,-100.0,60.0,-26.0,100.0
518686,-100.0,60.0,-26.0,100.0
518692,-100.0,60.0,-26.0,100.0
518696,-100.0,60.0,-26.0,100.0
518699,-100.0,60.0,-26.0,100.0
518705,-100.0,60.0,-26.0,100.0
518714,-100.0,60.0,-26.0,100.0
518725,-100.0,60.0,-26.0,100.0
518730,-100.0,60.0,-26.0,100.0
518742,-100.0,60.0,-26.0,100.0
518746,-100.0,60.0,-26.0,100.0
518756,-100.0,60.0,-26.0,100.0
518767,-100.0,60.0,-26.0,100.0
518776,-100.0,60.0,-26.0,100.0
518778,-100.0,60.0,-26.0,100.0
518781,-100.0,60.0,-26.0,100.0
518787,-100.0,60.0,-26.0,100.0
518792,-100.0,60.0,-26.0,100.0
518795,-100.0,60.0,-26.0,100.0
518796,-100.0,60.0,-26.0,100.0
518805,-100.0,60.0,-26.0,100.0
518818,-100.0,60.0,-26.0,100.0
518825,-100.0,60.0,-26.0,100.0
518830,-100.0,60.0,-26.0,100.0
518832,-100.0,60.0,-26.0,100.0
518842,-100.0,60.0,-26.0,100.0
518857,-100.0,60.0,-26.0,100.0
518859,-100.0,60.0,-26.0,100.0
518864,-100.0,60.0,-26.0,100.0
518867,-100.0,60.0,-26.0,100.0
518877,-100.0,60.0,-26.0,100.0
518892,-100.0,60.0,-26.0,100.0
518895,-100.0,60.0,-26.0,100.0
518897,-100.0,60.0,-26.0,100.0
518907,-100.0,60.0,-26.0,100.0
518909,-100.0,60.0,-26.0,100.0
518914,-100.0,60.0,-26.0,100.0
518917,-100.0,60.0,-26.0,100.0
518926,-100.0,60.0,-26.0,100.0
518928,-100.0,60.0,-26.0,100.0
518934,-100.0,60.0,-26.0,100.0
518940,-100.0,60.0,-26.0,100.0
518952,-100.0,60.0,-26.0,100.0
518959,-100.0,60.0,-26.0,100.0
518961,-100.0,60.0,-26.0,100.0
518965,-100.0,60.0,-26.0,100.0
518974,-100.0,60.0,-26.0,100.0
518977,-100.0,60.0,-26.0,100.0
518984,-100.0,60.0,-26.0,100.0
518997,-100.0,60.0,-26.0,100.0
518998,-100.0,60.0,-26.0,100.0
519009,-100.0,60.0,-26.0,100.0
519034,-100.0,60.0,-26.0,100.0
519042,-100.0,60.0,-26.0,100.0
519046,-100.0,60.0,-26.0,100.0
519050,-100.0,60.0,-26.0,100.0
519056,-100.0,60.0,-26.0,100.0
519062,-100.0,60.0,-26.0,100.0
519089,-100.0,60.0,-26.0,100.0
519097,-100.0,60.0,-26.0,100.0
519101,-100.0,60.0,-26.0,100.0
519111,-100.0,60.0,-26.0,100.0
519112,-100.0,60.0,-26.0,100.0
519121,-100.0,60.0,-26.0,100.0
519124,-100.0,60.0,-26.0,100.0
519132,-100.0,60.0,-26.0,100.0
519142,-100.0,60.0,-26.0,100.0
519144,-100.0,60.0,-26.0,100.0
519153,-100.0,60.0,-26.0,100.0
519156,-100.0,60.0,-26.0,100.0
519165,-100.0,60.0,-26.0,100.0
519166,-100.0,60.0,-26.0,100.0
519176,-100.0,60.0,-26.0,100.0
519179,-100.0,60.0,-26.0,100.0
519186,-100.0,60.0,-26.0,100.0
519196,-100.0,60.0,-26.0,100.0
519199,-100.0,60.0,-26.0,100.0
519207,-100.0,60.0,-26.0,100.0
519218,-100.0,60.0,-26.0,100.0
519222,-100.0,60.0,-26.0,100.0
519228,-100.0,60.0,-26.0,100.0
519239,-100.0,60.0,-26.0,100.0
519249,-100.0,60.0,-26.0,100.0
519259,-100.0,60.0,-26.0,100.0
519264,-100.0,60.0,-26.0,100.0
519267,-100.0,60.0,-26.0,100.0
519271,-100.0,60.0,-26.0,100.0
519277,-100.0,60.0,-26.0,100.0
519289,-100.0,60.0,-26.0,100.0
519297,-100.0,60.0,-26.0,100.0
519302,-100.0,60.0,-26.0,100.0
519311,-100.0,60.0,-26.0,100.0
519317,-100.0,60.0,-26.0,100.0
519322,-100.0,60.0,-26.0,100.0
519328,-100.0,60.0,-26.0,100.0
519334,-100.0,60.0,-26.0,100.0
519345,-100.0,60.0,-26.0,100.0
519349,-100.0,60.0,-26.0,100.0
519353,-100.0,60.0,-26.0,100.0
519361,-100.0,60.0,-26.0,100.0
519365,-100.0,60.0,-26.0,100.0
519367,-100.0,60.0,-26.0,100.0
519376,-100.0,60.0,-26.0,100.0
519381,-100.0,60.0,-26.0,100.0
519389,-100.0,60.0,-26.0,100.0
519399,-100.0,60.0,-26.0,100.0
519404,-100.0,60.0,-26.0,100.0
519410,-100.0,60.0,-26.0,100.0
519414,-100.0,60.0,-26.0,100.0
519422,-100.0,60.0,-26.0,100.0
519432,-100.0,60.0,-26.0,100.0
519436,-100.0,60.0,-26.0,100.0
519442,-100.0,60.0,-26.0,100.0
519446,-100.0,60.0,-26.0,100.0
519454,-100.0,60.0,-26.0,100.0
519465,-100.0,60.0,-26.0,100.0
519474,-100.0,60.0,-26.0,100.0
519506,-100.0,60.0,-26.0,100.0
519516,-100.0,60.0,-26.0,100.0
519526,-100.0,60.0,-26.0,100.0
519543,-100.0,60.0,-26.0,100.0
519552,-100.0,60.0,-26.0,100.0
519563,-100.0,60.0,-26.0,100.0
519573,-100.0,60.0,-26.0,100.0
519586,-100.0,60.0,-26.0,100.0
519595,-100.0,60.0,-26.0,100.0
519605,-100.0,60.0,-26.0,100.0
547144,-100.0,60.0,-26.0,100.0
547145,-100.0,60.0,-26.0,100.0
547157,-100.0,60.0,-26.0,100.0
547255,-100.0,60.0,-26.0,100.0
547283,-100.0,60.0,-26.0,100.0
547386,-100.0,60.0,-26.0,100.0
547399,-100.0,60.0,-26.0,100.0
547533,-100.0,60.0,-26.0,100.0
547546,-100.0,60.0,-26.0,100.0
547651,-100.0,60.0,-26.0,100.0
547671,-100.0,60.0,-26.0,100.0
547754,-100.0,60.0,-26.0,100.0
547771,-100.0,60.0,-26.0,100.0
547829,-100.0,60.0,-26.0,100.0
547843,-100.0,60.0,-26.0,100.0
547893,-100.0,60.0,-26.0,100.0
547913,-100.0,60.0,-26.0,100.0
548026,-100.0,60.0,-26.0,100.0
548031,-100.0,60.0,-26.0,100.0
548032,-100.0,60.0,-26.0,100.0
