,A1NRY8F9U4AYE,A3QI1RV4HQ9MO,A2Q3SM0KEI497
614826,-100.0,-93.0,-100.0
615011,-100.0,-93.0,-100.0
615035,-100.0,-93.0,-100.0
615156,-100.0,-93.0,-100.0
615201,-100.0,-93.0,-100.0
615325,-100.0,-93.0,-100.0
615358,-100.0,-93.0,-100.0
615375,-100.0,-93.0,-100.0
615423,-100.0,-93.0,-100.0
615504,-100.0,-93.0,-100.0
615527,-100.0,-93.0,-100.0
615596,-100.0,-93.0,-100.0
615627,-100.0,-93.0,-100.0
615642,-100.0,-93.0,-100.0
615661,-100.0,-93.0,-100.0
615743,-100.0,-93.0,-100.0
615760,-100.0,-93.0,-100.0
615929,-100.0,-93.0,-100.0
615952,-100.0,-93.0,-100.0
616018,-100.0,-93.0,-100.0
616052,-100.0,-93.0,-100.0
616147,-100.0,-93.0,-100.0
616164,-100.0,-93.0,-100.0
616215,-100.0,-93.0,-100.0
616249,-100.0,-93.0,-100.0
616313,-100.0,-93.0,-100.0
616337,-100.0,-93.0,-100.0
616414,-100.0,-93.0,-100.0
616434,-100.0,-93.0,-100.0
616451,-100.0,-93.0,-100.0
616474,-100.0,-93.0,-100.0
616591,-100.0,-93.0,-100.0
616624,-100.0,-93.0,-100.0
616645,-100.0,-93.0,-100.0
616689,-100.0,-93.0,-100.0
616706,-100.0,-93.0,-100.0
616751,-100.0,-93.0,-100.0
616800,-100.0,-93.0,-100.0
616847,-100.0,-93.0,-100.0
616869,-100.0,-93.0,-100.0
616935,-100.0,-93.0,-100.0
617024,-100.0,-93.0,-100.0
617068,-100.0,-93.0,-100.0
617125,-100.0,-93.0,-100.0
617174,-100.0,-93.0,-100.0
617202,-100.0,-93.0,-100.0
617247,-100.0,-93.0,-100.0
617401,-100.0,-93.0,-100.0
617428,-100.0,-93.0,-100.0
617488,-100.0,-93.0,-100.0
617518,-100.0,-93.0,-100.0
617598,-100.0,-93.0,-100.0
617617,-100.0,-93.0,-100.0
617634,-100.0,-93.0,-100.0
617677,-100.0,-93.0,-100.0
617729,-100.0,-93.0,-100.0
617756,-100.0,-93.0,-100.0
617805,-100.0,-93.0,-100.0
617829,-100.0,-93.0,-100.0
617852,-100.0,-93.0,-100.0
617958,-100.0,-93.0,-100.0
618005,-100.0,-93.0,-100.0
618027,-100.0,-93.0,-100.0
618158,-100.0,-93.0,-100.0
618191,-100.0,-93.0,-100.0
618214,-100.0,-93.0,-100.0
618260,-100.0,-93.0,-100.0
618277,-100.0,-93.0,-100.0
618311,-100.0,-93.0,-100.0
618329,-100.0,-93.0,-100.0
618350,-100.0,-93.0,-100.0
618398,-100.0,-93.0,-100.0
618445,-100.0,-93.0,-100.0
618469,-100.0,-93.0,-100.0
618624,-100.0,-93.0,-100.0
618723,-100.0,-93.0,-100.0
618774,-100.0,-93.0,-100.0
618897,-100.0,-93.0,-100.0
618929,-100.0,-93.0,-100.0
618975,-100.0,-93.0,-100.0
618999,-100.0,-93.0,-100.0
619015,-100.0,-93.0,-100.0
619076,-100.0,-93.0,-100.0
619093,-100.0,-93.0,-100.0
619118,-100.0,-93.0,-100.0
619227,-100.0,-93.0,-100.0
619250,-100.0,-93.0,-100.0
619326,-100.0,-93.0,-100.0
619344,-100.0,-93.0,-100.0
619384,-100.0,-93.0,-100.0
619431,-100.0,-93.0,-100.0
619528,-100.0,-93.0,-100.0
619572,-100.0,-93.0,-100.0
619594,-100.0,-93.0,-100.0
619618,-100.0,-93.0,-100.0
619643,-100.0,-93.0,-100.0
619664,-100.0,-93.0,-100.0
619705,-100.0,-93.0,-100.0
619763,-100.0,-93.0,-100.0
619863,-100.0,-93.0,-100.0
619905,-100.0,-93.0,-100.0
619925,-100.0,-93.0,-100.0
619960,-100.0,-93.0,-100.0
619977,-100.0,-93.0,-100.0
620007,-100.0,-93.0,-100.0
621918,-100.0,-93.0,-100.0
621988,-100.0,-93.0,-100.0
622056,-100.0,-93.0,-100.0
622130,-100.0,-93.0,-100.0
622160,-100.0,-93.0,-100.0
622184,-100.0,-93.0,-100.0
622203,-100.0,-93.0,-100.0
622259,-100.0,-93.0,-100.0
622278,-100.0,-93.0,-100.0
622327,-100.0,-93.0,-100.0
622349,-100.0,-93.0,-100.0
622418,-100.0,-93.0,-100.0
622488,-100.0,-93.0,-100.0
622553,-100.0,-93.0,-100.0
622599,-100.0,-93.0,-100.0
622665,-100.0,-93.0,-100.0
622691,-100.0,-93.0,-100.0
622776,-100.0,-93.0,-100.0
622874,-100.0,-93.0,-100.0
622900,-100.0,-93.0,-100.0
622923,-100.0,-93.0,-100.0
622945,-100.0,-93.0,-100.0
622964,-100.0,-93.0,-100.0
622986,-100.0,-93.0,-100.0
623035,-100.0,-93.0,-100.0
623058,-100.0,-93.0,-100.0
623126,-100.0,-93.0,-100.0
623173,-100.0,-93.0,-100.0
623268,-100.0,-93.0,-100.0
623343,-100.0,-93.0,-100.0
623371,-100.0,-93.0,-100.0
623417,-100.0,-93.0,-100.0
623505,-100.0,-93.0,-100.0
623526,-100.0,-93.0,-100.0
623645,-100.0,-93.0,-100.0
623686,-100.0,-93.0,-100.0
623713,-100.0,-93.0,-100.0
623761,-100.0,-93.0,-100.0
623826,-100.0,-93.0,-100.0
623867,-100.0,-93.0,-100.0
623910,-100.0,-93.0,-100.0
623962,-100.0,-93.0,-100.0
624055,-100.0,-93.0,-100.0
624122,-100.0,-93.0,-100.0
624142,-100.0,-93.0,-100.0
624208,-100.0,-93.0,-100.0
624277,-100.0,-93.0,-100.0
624314,-100.0,-93.0,-100.0
624398,-100.0,-93.0,-100.0
624500,-100.0,-93.0,-100.0
624528,-100.0,-93.0,-100.0
624613,-100.0,-93.0,-100.0
624729,-100.0,-93.0,-100.0
624791,-100.0,-93.0,-100.0
624827,-100.0,-93.0,-100.0
624857,-100.0,-93.0,-100.0
624873,-100.0,-93.0,-100.0
624895,-100.0,-93.0,-100.0
624954,-100.0,-93.0,-100.0
624976,-100.0,-93.0,-100.0
625095,-100.0,-93.0,-100.0
625247,-100.0,-93.0,-100.0
625278,-100.0,-93.0,-100.0
625350,-100.0,-93.0,-100.0
625523,-100.0,-93.0,-100.0
625620,-100.0,-93.0,-100.0
625637,-100.0,-93.0,-100.0
625709,-100.0,-93.0,-100.0
625777,-100.0,-93.0,-100.0
625828,-100.0,-93.0,-100.0
625885,-100.0,-93.0,-100.0
625990,-100.0,-93.0,-100.0
626007,-100.0,-93.0,-100.0
626097,-100.0,-93.0,-100.0
626125,-100.0,-93.0,-100.0
626213,-100.0,-93.0,-100.0
626243,-100.0,-93.0,-100.0
626275,-100.0,-93.0,-100.0
626304,-100.0,-93.0,-100.0
626356,-100.0,-93.0,-100.0
626382,-100.0,-93.0,-100.0
626418,-100.0,-93.0,-100.0
626456,-100.0,-93.0,-100.0
626487,-100.0,-93.0,-100.0
626660,-100.0,-93.0,-100.0
626712,-100.0,-93.0,-100.0
626844,-100.0,-93.0,-100.0
626911,-100.0,-93.0,-100.0
626997,-100.0,-93.0,-100.0
627019,-100.0,-93.0,-100.0
627046,-100.0,-93.0,-100.0
627125,-100.0,-93.0,-100.0
627233,-100.0,-93.0,-100.0
627286,-100.0,-93.0,-100.0
627312,-100.0,-93.0,-100.0
627341,-100.0,-93.0,-100.0
627399,-100.0,-93.0,-100.0
627467,-100.0,-93.0,-100.0
627486,-100.0,-93.0,-100.0
627571,-100.0,-93.0,-100.0
627588,-100.0,-93.0,-100.0
627677,-100.0,-93.0,-100.0
627714,-100.0,-93.0,-100.0
627774,-100.0,-93.0,-100.0
627898,-100.0,-93.0,-100.0
627975,-100.0,-93.0,-100.0
628006,-100.0,-93.0,-100.0
628026,-100.0,-93.0,-100.0
628280,-100.0,-93.0,-100.0
628442,-100.0,-93.0,-100.0
628501,-100.0,-93.0,-100.0
628543,-100.0,-93.0,-100.0
628726,-100.0,-93.0,-100.0
628752,-100.0,-93.0,-100.0
628772,-100.0,-93.0,-100.0
628789,-100.0,-93.0,-100.0
628840,-100.0,-93.0,-100.0
628860,-100.0,-93.0,-100.0
628997,-100.0,-93.0,-100.0
629085,-100.0,-93.0,-100.0
629109,-100.0,-93.0,-100.0
629129,-100.0,-93.0,-100.0
629327,-100.0,-93.0,-100.0
629419,-100.0,-93.0,-100.0
629435,-100.0,-93.0,-100.0
629466,-100.0,-93.0,-100.0
629561,-100.0,-93.0,-100.0
629623,-100.0,-93.0,-100.0
630121,-100.0,-93.0,-100.0
630168,-100.0,-93.0,-100.0
630188,-100.0,-93.0,-100.0
630222,-100.0,-93.0,-100.0
630315,-100.0,-93.0,-100.0
630362,-100.0,-93.0,-100.0
630390,-100.0,-93.0,-100.0
630444,-100.0,-93.0,-100.0
630561,-100.0,-93.0,-100.0
630593,-100.0,-93.0,-100.0
630704,-100.0,-93.0,-100.0
630715,-100.0,-93.0,-100.0
630716,-100.0,-93.0,-100.0
630735,-100.0,-93.0,-100.0
630739,-100.0,-93.0,-100.0
630754,-100.0,-93.0,-100.0
630771,-100.0,-93.0,-100.0
630808,-100.0,-93.0,-100.0
630824,-100.0,-93.0,-100.0
630880,-100.0,-93.0,-100.0
630890,-100.0,-93.0,-100.0
630900,-100.0,-93.0,-100.0
630911,-100.0,-93.0,-100.0
630943,-100.0,-93.0,-100.0
630962,-100.0,-93.0,-100.0
630980,-100.0,-93.0,-100.0
631001,-100.0,-93.0,-100.0
631042,-100.0,-93.0,-100.0
631061,-100.0,-93.0,-100.0
631112,-100.0,-93.0,-100.0
631135,-100.0,-93.0,-100.0
631164,-100.0,-93.0,-100.0
631228,-100.0,-93.0,-100.0
631291,-100.0,-93.0,-100.0
631309,-100.0,-93.0,-100.0
631322,-100.0,-93.0,-100.0
631329,-100.0,-93.0,-100.0
631345,-100.0,-93.0,-100.0
631410,-100.0,-93.0,-100.0
631424,-100.0,-93.0,-100.0
631441,-100.0,-93.0,-100.0
631495,-100.0,-93.0,-100.0
631522,-100.0,-93.0,-100.0
631539,-100.0,-93.0,-100.0
631552,-100.0,-93.0,-100.0
631557,-100.0,-93.0,-100.0
631573,-100.0,-93.0,-100.0
631592,-100.0,-93.0,-100.0
631596,-100.0,-93.0,-100.0
631615,-100.0,-93.0,-100.0
631635,-100.0,-93.0,-100.0
631661,-100.0,-93.0,-100.0
631676,-100.0,-93.0,-100.0
631736,-100.0,-93.0,-100.0
631741,-100.0,-93.0,-100.0
631754,-100.0,-93.0,-100.0
631763,-100.0,-93.0,-100.0
631772,-100.0,-93.0,-100.0
631773,-100.0,-93.0,-100.0
631774,-100.0,-93.0,-100.0
631783,-100.0,-93.0,-100.0
631797,-100.0,-93.0,-100.0
631808,-100.0,-93.0,-100.0
631821,-100.0,-93.0,-100.0
631833,-100.0,-93.0,-100.0
631845,-100.0,-93.0,-100.0
631862,-100.0,-93.0,-100.0
631874,-100.0,-93.0,-100.0
631881,-100.0,-93.0,-100.0
631886,-100.0,-93.0,-100.0
631899,-100.0,-93.0,-100.0
631909,-100.0,-93.0,-100.0
631921,-100.0,-93.0,-100.0
631933,-100.0,-93.0,-100.0
631945,-100.0,-93.0,-100.0
631957,-100.0,-93.0,-100.0
631969,-100.0,-93.0,-100.0
631974,-100.0,-93.0,-100.0
631980,-100.0,-93.0,-100.0
631982,-100.0,-93.0,-100.0
631992,-100.0,-93.0,-100.0
631995,-100.0,-93.0,-100.0
632003,-100.0,-93.0,-100.0
632016,-100.0,-93.0,-100.0
632026,-100.0,-93.0,-100.0
632038,-100.0,-93.0,-100.0
632048,-100.0,-93.0,-100.0
632053,-100.0,-93.0,-100.0
632060,-100.0,-93.0,-100.0
632071,-100.0,-93.0,-100.0
632081,-100.0,-93.0,-100.0
632082,-100.0,-93.0,-100.0
632091,-100.0,-93.0,-100.0
632099,-100.0,-93.0,-100.0
632107,-100.0,-93.0,-100.0
632117,-100.0,-93.0,-100.0
632125,-100.0,-93.0,-100.0
632133,-100.0,-93.0,-100.0
632145,-100.0,-93.0,-100.0
632155,-100.0,-93.0,-100.0
632167,-100.0,-93.0,-100.0
632176,-100.0,-93.0,-100.0
632177,-100.0,-93.0,-100.0
632187,-100.0,-93.0,-100.0
632188,-100.0,-93.0,-100.0
632201,-100.0,-93.0,-100.0
632209,-100.0,-93.0,-100.0
632210,-100.0,-93.0,-100.0
632226,-100.0,-93.0,-100.0
632256,-100.0,-93.0,-100.0
632269,-100.0,-93.0,-100.0
632300,-100.0,-93.0,-100.0
632313,-100.0,-93.0,-100.0
632325,-100.0,-93.0,-100.0
632337,-100.0,-93.0,-100.0
632348,-100.0,-93.0,-100.0
632359,-100.0,-93.0,-100.0
632389,-100.0,-93.0,-100.0
632405,-100.0,-93.0,-100.0
632406,-100.0,-93.0,-100.0
632407,-100.0,-93.0,-100.0
632413,-100.0,-93.0,-100.0
632425,-100.0,-93.0,-100.0
632469,-100.0,-93.0,-100.0
632514,-100.0,-93.0,-100.0
632551,-100.0,-93.0,-100.0
632564,-100.0,-93.0,-100.0
632627,-100.0,-93.0,-100.0
632654,-100.0,-93.0,-100.0
632754,-100.0,-93.0,-100.0
632773,-100.0,-93.0,-100.0
632847,-100.0,-93.0,-100.0
632912,-100.0,-93.0,-100.0
632939,-100.0,-93.0,-100.0
632955,-100.0,-93.0,-100.0
632985,-100.0,-93.0,-100.0
633077,-100.0,-93.0,-100.0
633131,-100.0,-93.0,-100.0
633197,-100.0,-93.0,-100.0
633229,-100.0,-93.0,-100.0
633385,-100.0,-93.0,-100.0
633437,-100.0,-93.0,-100.0
633491,-100.0,-93.0,-100.0
633511,-100.0,-93.0,-100.0
633621,-100.0,-93.0,-100.0
633646,-100.0,-93.0,-100.0
633742,-100.0,-93.0,-100.0
633808,-100.0,-93.0,-100.0
633825,-100.0,-93.0,-100.0
633886,-100.0,-93.0,-100.0
634025,-100.0,-93.0,-100.0
634076,-100.0,-93.0,-100.0
634198,-100.0,-93.0,-100.0
634248,-100.0,-93.0,-100.0
634404,-100.0,-93.0,-100.0
634445,-100.0,-93.0,-100.0
634469,-100.0,-93.0,-100.0
634493,-100.0,-93.0,-100.0
634627,-100.0,-93.0,-100.0
634653,-100.0,-93.0,-100.0
634674,-100.0,-93.0,-100.0
634711,-100.0,-93.0,-100.0
634847,-100.0,-93.0,-100.0
634967,-100.0,-93.0,-100.0
635017,-100.0,-93.0,-100.0
635124,-100.0,-93.0,-100.0
635265,-100.0,-93.0,-100.0
635390,-100.0,-93.0,-100.0
635448,-100.0,-93.0,-100.0
635615,-100.0,-93.0,-100.0
635682,-100.0,-93.0,-100.0
635716,-100.0,-93.0,-100.0
635906,-100.0,-93.0,-100.0
635976,-100.0,-93.0,-100.0
636092,-100.0,-93.0,-100.0
636147,-100.0,-93.0,-100.0
636164,-100.0,-93.0,-100.0
636211,-100.0,-93.0,-100.0
636379,-100.0,-93.0,-100.0
636417,-100.0,-93.0,-100.0
636597,-100.0,-93.0,-100.0
636660,-100.0,-93.0,-100.0
636735,-100.0,-93.0,-100.0
636776,-100.0,-93.0,-100.0
636831,-100.0,-93.0,-100.0
636861,-100.0,-93.0,-100.0
636932,-100.0,-93.0,-100.0
637040,-100.0,-93.0,-100.0
637058,-100.0,-93.0,-100.0
637078,-100.0,-93.0,-100.0
637176,-100.0,-93.0,-100.0
637218,-100.0,-93.0,-100.0
637239,-100.0,-93.0,-100.0
637265,-100.0,-93.0,-100.0
637457,-100.0,-93.0,-100.0
637495,-100.0,-93.0,-100.0
637675,-100.0,-93.0,-100.0
637715,-100.0,-93.0,-100.0
637730,-100.0,-93.0,-100.0
637770,-100.0,-93.0,-100.0
637883,-100.0,-93.0,-100.0
637908,-100.0,-93.0,-100.0
637923,-100.0,-93.0,-100.0
637981,-100.0,-93.0,-100.0
638114,-100.0,-93.0,-100.0
638168,-100.0,-93.0,-100.0
638324,-100.0,-93.0,-100.0
638360,-100.0,-93.0,-100.0
638392,-100.0,-93.0,-100.0
638421,-100.0,-93.0,-100.0
638554,-100.0,-93.0,-100.0
638595,-100.0,-93.0,-100.0
638615,-100.0,-93.0,-100.0
638665,-100.0,-93.0,-100.0
638720,-100.0,-93.0,-100.0
638748,-100.0,-93.0,-100.0
638829,-100.0,-93.0,-100.0
638847,-100.0,-93.0,-100.0
638904,-100.0,-93.0,-100.0
638923,-100.0,-93.0,-100.0
638976,-100.0,-93.0,-100.0
639010,-100.0,-93.0,-100.0
639027,-100.0,-93.0,-100.0
639053,-100.0,-93.0,-100.0
639069,-100.0,-93.0,-100.0
639136,-100.0,-93.0,-100.0
639185,-100.0,-93.0,-100.0
639237,-100.0,-93.0,-100.0
639262,-100.0,-93.0,-100.0
639311,-100.0,-93.0,-100.0
639328,-100.0,-93.0,-100.0
639383,-100.0,-93.0,-100.0
639481,-100.0,-93.0,-100.0
639517,-100.0,-93.0,-100.0
639581,-100.0,-93.0,-100.0
639610,-100.0,-93.0,-100.0
639654,-100.0,-93.0,-100.0
639685,-100.0,-93.0,-100.0
639795,-100.0,-93.0,-100.0
639829,-100.0,-93.0,-100.0
639845,-100.0,-93.0,-100.0
639895,-100.0,-93.0,-100.0
639958,-100.0,-93.0,-100.0
639996,-100.0,-93.0,-100.0
640079,-100.0,-93.0,-100.0
640167,-100.0,-93.0,-100.0
640187,-100.0,-93.0,-100.0
640238,-100.0,-93.0,-100.0
640355,-100.0,-93.0,-100.0
640381,-100.0,-93.0,-100.0
640445,-100.0,-93.0,-100.0
640544,-100.0,-93.0,-100.0
640561,-100.0,-93.0,-100.0
640580,-100.0,-93.0,-100.0
640630,-100.0,-93.0,-100.0
640729,-100.0,-93.0,-100.0
640748,-100.0,-93.0,-100.0
640796,-100.0,-93.0,-100.0
640839,-100.0,-93.0,-100.0
640868,-100.0,-93.0,-100.0
640887,-100.0,-93.0,-100.0
640908,-100.0,-93.0,-100.0
641046,-100.0,-93.0,-100.0
641113,-100.0,-93.0,-100.0
641204,-100.0,-93.0,-100.0
641243,-100.0,-93.0,-100.0
641268,-100.0,-93.0,-100.0
641307,-100.0,-93.0,-100.0
641339,-100.0,-93.0,-100.0
641463,-100.0,-93.0,-100.0
641480,-100.0,-93.0,-100.0
641574,-100.0,-93.0,-100.0
641614,-100.0,-93.0,-100.0
641694,-100.0,-93.0,-100.0
641879,-100.0,-93.0,-100.0
641941,-100.0,-93.0,-100.0
641963,-100.0,-93.0,-100.0
642046,-100.0,-93.0,-100.0
642214,-100.0,-93.0,-100.0
642280,-100.0,-93.0,-100.0
642330,-100.0,-93.0,-100.0
642364,-100.0,-93.0,-100.0
642411,-100.0,-93.0,-100.0
642478,-100.0,-93.0,-100.0
644091,-100.0,-93.0,-100.0
644092,-100.0,-93.0,-100.0
644107,-100.0,-93.0,-100.0
644146,-100.0,-93.0,-100.0
644157,-100.0,-93.0,-100.0
644178,-100.0,-93.0,-100.0
644206,-100.0,-93.0,-100.0
644228,-100.0,-93.0,-100.0
644237,-100.0,-93.0,-100.0
644278,-100.0,-93.0,-100.0
644293,-100.0,-93.0,-100.0
644326,-100.0,-93.0,-100.0
644338,-100.0,-93.0,-100.0
644363,-100.0,-93.0,-100.0
644371,-100.0,-93.0,-100.0
644396,-100.0,-93.0,-100.0
644406,-100.0,-93.0,-100.0
644416,-100.0,-93.0,-100.0
644422,-100.0,-93.0,-100.0
644430,-100.0,-93.0,-100.0
644435,-100.0,-93.0,-100.0
644473,-100.0,-93.0,-100.0
644483,-100.0,-93.0,-100.0
644543,-100.0,-93.0,-100.0
644553,-100.0,-93.0,-100.0
644561,-100.0,-93.0,-100.0
644579,-100.0,-93.0,-100.0
644605,-100.0,-93.0,-100.0
644622,-100.0,-93.0,-100.0
644634,-100.0,-93.0,-100.0
644649,-100.0,-93.0,-100.0
644681,-100.0,-93.0,-100.0
644682,-100.0,-93.0,-100.0
644707,-100.0,-93.0,-100.0
644715,-100.0,-93.0,-100.0
644721,-100.0,-93.0,-100.0
644737,-100.0,-93.0,-100.0
644738,-100.0,-93.0,-100.0
644776,-100.0,-93.0,-100.0
644784,-100.0,-93.0,-100.0
644812,-100.0,-93.0,-100.0
644822,-100.0,-93.0,-100.0
644833,-100.0,-93.0,-100.0
644839,-100.0,-93.0,-100.0
644846,-100.0,-93.0,-100.0
644855,-100.0,-93.0,-100.0
644864,-100.0,-93.0,-100.0
644872,-100.0,-93.0,-100.0
644881,-100.0,-93.0,-100.0
644890,-100.0,-93.0,-100.0
644904,-100.0,-93.0,-100.0
644913,-100.0,-93.0,-100.0
644926,-100.0,-93.0,-100.0
644935,-100.0,-93.0,-100.0
644938,-100.0,-93.0,-100.0
644985,-100.0,-93.0,-100.0
644995,-100.0,-93.0,-100.0
645022,-100.0,-93.0,-100.0
645035,-100.0,-93.0,-100.0
645083,-100.0,-93.0,-100.0
645101,-100.0,-93.0,-100.0
645127,-100.0,-93.0,-100.0
645135,-100.0,-93.0,-100.0
645165,-100.0,-93.0,-100.0
645175,-100.0,-93.0,-100.0
645186,-100.0,-93.0,-100.0
645199,-100.0,-93.0,-100.0
645227,-100.0,-93.0,-100.0
645237,-100.0,-93.0,-100.0
645268,-100.0,-93.0,-100.0
645278,-100.0,-93.0,-100.0
645289,-100.0,-93.0,-100.0
645297,-100.0,-93.0,-100.0
645307,-100.0,-93.0,-100.0
645319,-100.0,-93.0,-100.0
645340,-100.0,-93.0,-100.0
645355,-100.0,-93.0,-100.0
645363,-100.0,-93.0,-100.0
645377,-100.0,-93.0,-100.0
645401,-100.0,-93.0,-100.0
645402,-100.0,-93.0,-100.0
645421,-100.0,-93.0,-100.0
645441,-100.0,-93.0,-100.0
645475,-100.0,-93.0,-100.0
645483,-100.0,-93.0,-100.0
645514,-100.0,-93.0,-100.0
645524,-100.0,-93.0,-100.0
645554,-100.0,-93.0,-100.0
645561,-100.0,-93.0,-100.0
645585,-100.0,-93.0,-100.0
645595,-100.0,-93.0,-100.0
645608,-100.0,-93.0,-100.0
645617,-100.0,-93.0,-100.0
645641,-100.0,-93.0,-100.0
645657,-100.0,-93.0,-100.0
645681,-100.0,-93.0,-100.0
645682,-100.0,-93.0,-100.0
645742,-100.0,-93.0,-100.0
645764,-100.0,-93.0,-100.0
645775,-100.0,-93.0,-100.0
645779,-100.0,-93.0,-100.0
645790,-100.0,-93.0,-100.0
645801,-100.0,-93.0,-100.0
645843,-100.0,-93.0,-100.0
645850,-100.0,-93.0,-100.0
645862,-100.0,-93.0,-100.0
645880,-100.0,-93.0,-100.0
645903,-100.0,-93.0,-100.0
645919,-100.0,-93.0,-100.0
645943,-100.0,-93.0,-100.0
645954,-100.0,-93.0,-100.0
645985,-100.0,-93.0,-100.0
645996,-100.0,-93.0,-100.0
646027,-100.0,-93.0,-100.0
646034,-100.0,-93.0,-100.0
646094,-100.0,-93.0,-100.0
646101,-100.0,-93.0,-100.0
646125,-100.0,-93.0,-100.0
646138,-100.0,-93.0,-100.0
646165,-100.0,-93.0,-100.0
646175,-100.0,-93.0,-100.0
660734,-100.0,-93.0,-100.0
660770,-100.0,-93.0,-100.0
660810,-100.0,-93.0,-100.0
660840,-100.0,-93.0,-100.0
660978,-100.0,-93.0,-100.0
660999,-100.0,-93.0,-100.0
661015,-100.0,-93.0,-100.0
661074,-100.0,-93.0,-100.0
661201,-100.0,-93.0,-100.0
661243,-100.0,-93.0,-100.0
661256,-100.0,-93.0,-100.0
661276,-100.0,-93.0,-100.0
661396,-100.0,-93.0,-100.0
661454,-100.0,-93.0,-100.0
661628,-100.0,-93.0,-100.0
661647,-100.0,-93.0,-100.0
661861,-100.0,-93.0,-100.0
661896,-100.0,-93.0,-100.0
661910,-100.0,-93.0,-100.0
661931,-100.0,-93.0,-100.0
662002,-100.0,-93.0,-100.0
662114,-100.0,-93.0,-100.0
662273,-100.0,-93.0,-100.0
662296,-100.0,-93.0,-100.0
662419,-100.0,-93.0,-100.0
662454,-100.0,-93.0,-100.0
662603,-100.0,-93.0,-100.0
662649,-100.0,-93.0,-100.0
662831,-100.0,-93.0,-100.0
662864,-100.0,-93.0,-100.0
663092,-100.0,-93.0,-100.0
663148,-100.0,-93.0,-100.0
663233,-100.0,-93.0,-100.0
663260,-100.0,-93.0,-100.0
663276,-100.0,-93.0,-100.0
663322,-100.0,-93.0,-100.0
663545,-100.0,-93.0,-100.0
663580,-100.0,-93.0,-100.0
663606,-100.0,-93.0,-100.0
663663,-100.0,-93.0,-100.0
663746,-100.0,-93.0,-100.0
663795,-100.0,-93.0,-100.0
663812,-100.0,-93.0,-100.0
663908,-100.0,-93.0,-100.0
664236,-100.0,-93.0,-100.0
664269,-100.0,-93.0,-100.0
664497,-100.0,-93.0,-100.0
664569,-100.0,-93.0,-100.0
664722,-100.0,-93.0,-100.0
664739,-100.0,-93.0,-100.0
664773,-100.0,-93.0,-100.0
664808,-100.0,-93.0,-100.0
664968,-100.0,-93.0,-100.0
664994,-100.0,-93.0,-100.0
665159,-100.0,-93.0,-100.0
665196,-100.0,-93.0,-100.0
665395,-100.0,-93.0,-100.0
665419,-100.0,-93.0,-100.0
665435,-100.0,-93.0,-100.0
665457,-100.0,-93.0,-100.0
665659,-100.0,-93.0,-100.0
665724,-100.0,-93.0,-100.0
665886,-100.0,-93.0,-100.0
665916,-100.0,-93.0,-100.0
665941,-100.0,-93.0,-100.0
665964,-100.0,-93.0,-100.0
666338,-100.0,-93.0,-100.0
666373,-100.0,-93.0,-100.0
666981,-100.0,-93.0,-100.0
667013,-100.0,-93.0,-100.0
667029,-100.0,-93.0,-100.0
667073,-100.0,-93.0,-100.0
674033,-100.0,-93.0,-100.0
674034,-100.0,-93.0,-100.0
