,A1N90NJVNSUG6,A1W7S7ALCLVTL,AFV9RX3T7ZHIB
414575,,-100.0,30.0
414584,,-100.0,30.0
414590,,-100.0,30.0
414601,,-100.0,30.0
414610,,-100.0,30.0
414618,,-100.0,30.0
414624,,-100.0,30.0
414635,,-100.0,30.0
414641,,-100.0,30.0
414651,,-100.0,30.0
414657,,-100.0,30.0
414668,,-100.0,30.0
414673,,-100.0,30.0
414685,,-100.0,30.0
414693,,-100.0,30.0
414702,,-100.0,30.0
414708,,-100.0,30.0
414719,,-100.0,30.0
414740,,-100.0,30.0
414752,,-100.0,30.0
414760,,-100.0,30.0
414770,,-100.0,30.0
414776,,-100.0,30.0
414785,,-100.0,30.0
414792,,-100.0,30.0
414801,,-100.0,30.0
414810,,-100.0,30.0
414819,,-100.0,30.0
414826,,-100.0,30.0
414834,,-100.0,30.0
414843,,-100.0,30.0
414852,,-100.0,30.0
414859,,-100.0,30.0
414869,,-100.0,30.0
414895,,-100.0,30.0
414903,,-100.0,30.0
414910,,-100.0,30.0
414919,,-100.0,30.0
414927,,-100.0,30.0
414937,,-100.0,30.0
414944,,-100.0,30.0
414952,,-100.0,30.0
414959,,-100.0,30.0
414968,,-100.0,30.0
414976,,-100.0,30.0
414986,,-100.0,30.0
414992,,-100.0,30.0
415002,,-100.0,30.0
415008,,-100.0,30.0
415019,,-100.0,30.0
415026,,-100.0,30.0
415036,,-100.0,30.0
415043,,-100.0,30.0
415053,,-100.0,30.0
415059,,-100.0,30.0
415069,,-100.0,30.0
415076,,-100.0,30.0
415086,,-100.0,30.0
415093,,-100.0,30.0
415104,,-100.0,30.0
415111,,-100.0,30.0
415120,,-100.0,30.0
415127,,-100.0,30.0
415136,,-100.0,30.0
415142,,-100.0,30.0
415153,,-100.0,30.0
415160,,-100.0,30.0
415168,,-100.0,30.0
415175,,-100.0,30.0
415186,,-100.0,30.0
415193,,-100.0,30.0
415203,,-100.0,30.0
415211,,-100.0,30.0
415219,,-100.0,30.0
415226,,-100.0,30.0
415236,,-100.0,30.0
415243,,-100.0,30.0
415253,,-100.0,30.0
415259,,-100.0,30.0
415269,,-100.0,30.0
415276,,-100.0,30.0
415286,,-100.0,30.0
415293,,-100.0,30.0
415304,,-100.0,30.0
415310,,-100.0,30.0
415319,,-100.0,30.0
415327,,-100.0,30.0
415336,,-100.0,30.0
415344,,-100.0,30.0
415353,,-100.0,30.0
415361,,-100.0,30.0
415369,,-100.0,30.0
415376,,-100.0,30.0
415387,,-100.0,30.0
415395,,-100.0,30.0
415403,,-100.0,30.0
415410,,-100.0,30.0
415419,,-100.0,30.0
415425,,-100.0,30.0
415436,,-100.0,30.0
415444,,-100.0,30.0
415453,,-100.0,30.0
415460,,-100.0,30.0
415469,,-100.0,30.0
415478,,-100.0,30.0
415486,,-100.0,30.0
415493,,-100.0,30.0
415503,,-100.0,30.0
415509,,-100.0,30.0
415520,,-100.0,30.0
415528,,-100.0,30.0
415537,,-100.0,30.0
415545,,-100.0,30.0
415553,,-100.0,30.0
415561,,-100.0,30.0
415571,,-100.0,30.0
415579,,-100.0,30.0
415587,,-100.0,30.0
415594,,-100.0,30.0
415603,,-100.0,30.0
415609,,-100.0,30.0
415619,,-100.0,30.0
415642,,-100.0,30.0
415653,,-100.0,30.0
415661,,-100.0,30.0
415670,,-100.0,30.0
415676,,-100.0,30.0
415686,,-100.0,30.0
415695,,-100.0,30.0
415704,,-100.0,30.0
415725,,-100.0,30.0
415737,,-100.0,30.0
415744,,-100.0,30.0
415753,,-100.0,30.0
415761,,-100.0,30.0
415771,,-100.0,30.0
415778,,-100.0,30.0
415788,,-100.0,30.0
415794,,-100.0,30.0
415803,,-100.0,30.0
415809,,-100.0,30.0
415819,,-100.0,30.0
415826,,-100.0,30.0
415836,,-100.0,30.0
415843,,-100.0,30.0
415853,,-100.0,30.0
415859,,-100.0,30.0
415870,,-100.0,30.0
415876,,-100.0,30.0
415887,,-100.0,30.0
415893,,-100.0,30.0
415903,,-100.0,30.0
415912,,-100.0,30.0
415921,,-100.0,30.0
415931,,-100.0,30.0
415938,,-100.0,30.0
415945,,-100.0,30.0
415953,,-100.0,30.0
415960,,-100.0,30.0
415970,,-100.0,30.0
415978,,-100.0,30.0
415987,,-100.0,30.0
415997,,-100.0,30.0
416005,,-100.0,30.0
416011,,-100.0,30.0
416020,,-100.0,30.0
416027,,-100.0,30.0
416038,,-100.0,30.0
416064,,-100.0,30.0
416072,,-100.0,30.0
416081,,-100.0,30.0
416090,,-100.0,30.0
416097,,-100.0,30.0
416107,,-100.0,30.0
416139,,-100.0,30.0
416145,,-100.0,30.0
416172,,-100.0,30.0
416179,,-100.0,30.0
416201,,-100.0,30.0
416208,,-100.0,30.0
416230,,-100.0,30.0
416237,,-100.0,30.0
416246,,-100.0,30.0
416254,,-100.0,30.0
416280,,-100.0,30.0
416287,,-100.0,30.0
416296,,-100.0,30.0
416306,,-100.0,30.0
416313,,-100.0,30.0
416321,,-100.0,30.0
416330,,-100.0,30.0
416338,,-100.0,30.0
416344,,-100.0,30.0
416354,,-100.0,30.0
416377,,-100.0,30.0
416388,,-100.0,30.0
416394,,-100.0,30.0
416405,,-100.0,30.0
416414,,-100.0,30.0
416421,,-100.0,30.0
416447,,-100.0,30.0
416454,,-100.0,30.0
416461,,-100.0,30.0
416471,,-100.0,30.0
416479,,-100.0,30.0
416493,,-100.0,30.0
416517,,-100.0,30.0
416528,,-100.0,30.0
416535,,-100.0,30.0
416546,,-100.0,30.0
416555,,-100.0,30.0
416565,,-100.0,30.0
416574,,-100.0,30.0
416582,,-100.0,30.0
416591,,-100.0,30.0
416599,,-100.0,30.0
416607,,-100.0,30.0
416615,,-100.0,30.0
416635,,-100.0,30.0
416645,,-100.0,30.0
416655,,-100.0,30.0
416666,,-100.0,30.0
416674,,-100.0,30.0
416682,,-100.0,30.0
416705,,-100.0,30.0
416710,,-100.0,30.0
416717,,-100.0,30.0
416727,,-100.0,30.0
416735,,-100.0,30.0
416744,,-100.0,30.0
416752,,-100.0,30.0
416763,,-100.0,30.0
416772,,-100.0,30.0
416781,,-100.0,30.0
416789,,-100.0,30.0
416797,,-100.0,30.0
416806,,-100.0,30.0
416816,,-100.0,30.0
416825,,-100.0,30.0
416832,,-100.0,30.0
416840,,-100.0,30.0
416850,,-100.0,30.0
416875,,-100.0,30.0
416882,,-100.0,30.0
416911,,-100.0,30.0
416950,,-100.0,30.0
416965,,-100.0,30.0
416973,,-100.0,30.0
417000,,-100.0,30.0
417010,,-100.0,30.0
417029,,-100.0,30.0
417038,,-100.0,30.0
417045,,-100.0,30.0
417055,,-100.0,30.0
417064,,-100.0,30.0
417071,,-100.0,30.0
417078,,-100.0,30.0
417088,,-100.0,30.0
417097,,-100.0,30.0
417106,,-100.0,30.0
417127,,-100.0,30.0
417138,,-100.0,30.0
417147,,-100.0,30.0
417155,,-100.0,30.0
417162,,-100.0,30.0
417172,,-100.0,30.0
417179,,-100.0,30.0
417189,,-100.0,30.0
417196,,-100.0,30.0
417205,,-100.0,30.0
417212,,-100.0,30.0
417222,,-100.0,30.0
417228,,-100.0,30.0
417239,,-100.0,30.0
417246,,-100.0,30.0
417256,,-100.0,30.0
417264,,-100.0,30.0
417272,,-100.0,30.0
417278,,-100.0,30.0
417294,,-100.0,30.0
417314,,-100.0,30.0
417322,,-100.0,30.0
417330,,-100.0,30.0
417339,,-100.0,30.0
485608,,-100.0,30.0
485640,,-99.0,30.0
485722,,-99.0,30.0
485750,,-97.0,30.0
485790,,-97.0,30.0
485830,,-96.0,30.0
485896,,-96.0,30.0
485925,,-95.0,30.0
485973,,-95.0,30.0
486014,,-93.0,30.0
486088,,-93.0,30.0
486117,,-92.0,30.0
486176,,-92.0,30.0
486202,,-91.0,30.0
486298,,-91.0,30.0
486326,,-90.0,30.0
486390,,-90.0,30.0
486417,,-89.0,30.0
486478,,-89.0,30.0
486504,,-87.0,30.0
486573,,-87.0,30.0
486593,,-85.0,30.0
486654,,-85.0,30.0
486714,,-84.0,30.0
486763,,-84.0,30.0
486801,,-83.0,30.0
486841,,-83.0,30.0
486860,,-82.0,30.0
486901,,-82.0,30.0
486921,,-81.0,30.0
486960,,-81.0,30.0
486982,,-80.0,30.0
487009,,-80.0,30.0
487023,,-79.0,30.0
487060,,-79.0,30.0
487087,,-78.0,30.0
487126,,-78.0,30.0
487145,,-76.0,30.0
487146,,,30.0
515448,,,30.0
515449,,,30.0
515481,,,30.0
515491,,,30.0
515531,,,30.0
515548,,,30.0
515581,,,30.0
515588,,,30.0
515633,,,30.0
515750,,,30.0
515765,,,30.0
515773,,,30.0
515790,,,30.0
515791,,,30.0
620036,,,30.0
620037,-100.0,-10.0,30.0
