,AUOV735LIDVBE,A1NJP8CPZQER4,A4FNENGCDFSOG,AF8GOPFSTWCH8
199271,-41.0,-80.0,-46.0,-57.0
199284,-41.0,-80.0,-46.0,-56.666666666666664
199301,-41.0,-80.0,-46.0,-56.333333333333336
199317,-41.0,-80.0,-46.0,-56.0
199318,-41.0,-80.0,-46.0,-55.0
199352,-41.0,-80.0,-46.0,-54.0
199445,-41.0,-80.0,-46.0,-52.0
199480,-41.0,-80.0,-46.0,-51.0
199526,-41.0,-80.0,-46.0,-49.0
199527,-41.0,-80.0,-46.0,
199716,-41.0,-80.0,-46.0,
199729,-40.0,-80.0,-46.0,
199742,-39.0,-80.0,-46.0,
199755,-38.0,-80.0,-46.0,
199769,-37.0,-80.0,-46.0,
199782,-37.0,-80.0,-46.0,
199795,-36.0,-80.0,-46.0,
199809,-35.0,-80.0,-46.0,
199822,-34.0,-80.0,-46.0,
199835,-33.0,-80.0,-46.0,
200167,-33.0,-80.0,-46.0,
200186,-33.0,-80.0,-46.0,
200205,-33.0,-80.0,-46.0,
200217,-33.0,-80.0,-46.0,
200234,-33.0,-80.0,-46.0,
200252,-33.0,-80.0,-46.0,
200267,-33.0,-80.0,-46.0,
200284,-33.0,-80.0,-46.0,
200301,-33.0,-80.0,-46.0,
200318,-33.0,-80.0,-46.0,
200334,-33.0,-80.0,-46.0,
200455,-33.0,-80.0,-46.0,
200467,-33.0,-80.0,-46.0,
200472,-33.0,-80.0,-46.0,
200475,-33.0,-80.0,-46.0,
200486,-33.0,-80.0,-46.0,
200488,-33.0,-80.0,-46.0,
200491,-33.0,-80.0,-46.0,
200505,-33.0,-80.0,-46.0,
200507,-33.0,-80.0,-46.0,
200517,-33.0,-80.0,-46.0,
200521,-33.0,-80.0,-46.0,
200524,-33.0,-80.0,-46.0,
200534,-33.0,-80.0,-46.0,
200538,-33.0,-80.0,-46.0,
200540,-33.0,-80.0,-46.0,
200551,-33.0,-80.0,-46.0,
200556,-33.0,-80.0,-46.0,
200561,-33.0,-80.0,-46.0,
200567,-33.0,-80.0,-46.0,
200572,-33.0,-80.0,-46.0,
200574,-33.0,-80.0,-46.0,
200585,-33.0,-80.0,-46.0,
200589,-33.0,-80.0,-46.0,
200592,-33.0,-80.0,-46.0,
200601,-33.0,-80.0,-46.0,
200605,-33.0,-80.0,-46.0,
200608,-33.0,-80.0,-46.0,
200617,-33.0,-80.0,-46.0,
200621,-33.0,-80.0,-46.0,
200623,-33.0,-80.0,-46.0,
200635,-33.0,-80.0,-46.0,
200638,-33.0,-80.0,-46.0,
200640,-33.0,-80.0,-46.0,
200651,-33.0,-80.0,-46.0,
200655,-33.0,-80.0,-46.0,
200657,-33.0,-80.0,-46.0,
200667,-33.0,-80.0,-46.0,
200671,-33.0,-80.0,-46.0,
200674,-33.0,-80.0,-46.0,
200684,-33.0,-80.0,-46.0,
200688,-33.0,-80.0,-46.0,
200690,-33.0,-80.0,-46.0,
200704,-33.0,-80.0,-46.0,
200705,-33.0,-80.0,-46.0,
200707,-33.0,-80.0,-46.0,
200717,-33.0,-80.0,-46.0,
200721,-33.0,-80.0,-46.0,
200724,-33.0,-80.0,-46.0,
200734,-33.0,-80.0,-46.0,
200738,-33.0,-80.0,-46.0,
200740,-33.0,-80.0,-46.0,
200751,-33.0,-80.0,-46.0,
200755,-33.0,-80.0,-46.0,
200757,-33.0,-80.0,-46.0,
200768,-33.0,-80.0,-46.0,
200771,-33.0,-80.0,-46.0,
200774,-33.0,-80.0,-46.0,
200784,-33.0,-80.0,-46.0,
200788,-33.0,-80.0,-46.0,
200790,-33.0,-80.0,-46.0,
200801,-33.0,-80.0,-46.0,
200805,-33.0,-80.0,-46.0,
200807,-33.0,-80.0,-46.0,
200817,-33.0,-80.0,-46.0,
200821,-33.0,-80.0,-46.0,
200824,-33.0,-80.0,-46.0,
200836,-33.0,-80.0,-46.0,
200838,-33.0,-80.0,-46.0,
200840,-33.0,-80.0,-46.0,
200851,-33.0,-80.0,-46.0,
200855,-33.0,-80.0,-46.0,
200857,-33.0,-80.0,-46.0,
200867,-33.0,-80.0,-46.0,
200871,-33.0,-80.0,-46.0,
200874,-33.0,-80.0,-46.0,
200884,-33.0,-80.0,-46.0,
200888,-33.0,-80.0,-46.0,
200891,-33.0,-80.0,-46.0,
200901,-33.0,-80.0,-46.0,
200905,-33.0,-80.0,-46.0,
200907,-33.0,-80.0,-46.0,
200921,-33.0,-80.0,-46.0,
201184,-33.0,-80.0,-46.0,
201202,-33.0,-80.0,-46.0,
201221,-33.0,-80.0,-46.0,
201234,-33.0,-80.0,-46.0,
201254,-33.0,-80.0,-46.0,
201267,-33.0,-80.0,-46.0,
201284,-33.0,-80.0,-46.0,
201303,-33.0,-80.0,-46.0,
201318,-33.0,-80.0,-46.0,
201337,-33.0,-80.0,-46.0,
201351,-33.0,-80.0,-46.0,
201367,-33.0,-80.0,-46.0,
201384,-33.0,-80.0,-46.0,
201401,-33.0,-80.0,-46.0,
201420,-33.0,-80.0,-46.0,
201434,-33.0,-80.0,-46.0,
201451,-33.0,-80.0,-46.0,
201467,-33.0,-80.0,-46.0,
201484,-33.0,-80.0,-46.0,
201503,-33.0,-80.0,-46.0,
201532,-33.0,-80.0,-46.0,
201546,-33.0,-80.0,-46.0,
201562,-33.0,-80.0,-46.0,
201580,-33.0,-80.0,-46.0,
201599,-33.0,-80.0,-46.0,
201609,-33.0,-80.0,-46.0,
201623,-33.0,-80.0,-46.0,
201642,-33.0,-80.0,-46.0,
201664,-33.0,-80.0,-46.0,
201696,-33.0,-80.0,-46.0,
201714,-33.0,-80.0,-46.0,
201721,-33.0,-80.0,-46.0,
201739,-33.0,-80.0,-46.0,
201753,-33.0,-80.0,-46.0,
201768,-33.0,-80.0,-46.0,
201785,-33.0,-80.0,-46.0,
201862,-33.0,-80.0,-46.0,
201880,-33.0,-80.0,-46.0,
201930,-33.0,-80.0,-46.0,
202251,-33.0,-80.0,-46.0,
202269,-33.0,-80.0,-46.0,
202288,-33.0,-80.0,-46.0,
202302,-33.0,-80.0,-46.0,
202314,-33.0,-80.0,-46.0,
202319,-33.0,-80.0,-46.0,
202331,-33.0,-80.0,-46.0,
202339,-33.0,-80.0,-46.0,
202359,-33.0,-80.0,-46.0,
202361,-33.0,-80.0,-46.0,
202380,-33.0,-80.0,-46.0,
202481,-33.0,-80.0,-46.0,
202498,-33.0,-80.0,-46.0,
202533,-33.0,-80.0,-46.0,
202548,-33.0,-80.0,-46.0,
202551,-33.0,-80.0,-46.0,
202570,-33.0,-80.0,-46.0,
202587,-33.0,-80.0,-46.0,
202601,-33.0,-80.0,-46.0,
202618,-33.0,-80.0,-46.0,
202634,-33.0,-80.0,-46.0,
202648,-33.0,-80.0,-46.0,
202651,-33.0,-80.0,-46.0,
202666,-33.0,-80.0,-46.0,
202668,-33.0,-80.0,-46.0,
202688,-33.0,-80.0,-46.0,
202698,-33.0,-80.0,-46.0,
202701,-33.0,-80.0,-46.0,
202715,-33.0,-80.0,-46.0,
202719,-33.0,-80.0,-46.0,
202735,-33.0,-80.0,-46.0,
202751,-33.0,-80.0,-46.0,
202752,-33.0,-80.0,-46.0,
202784,-33.0,-80.0,-46.0,
202800,-33.0,-80.0,-46.0,
202817,-33.0,-80.0,-46.0,
202834,-33.0,-80.0,-46.0,
202850,-33.0,-80.0,-46.0,
202867,-33.0,-80.0,-46.0,
202902,-33.0,-80.0,-46.0,
203001,-33.0,-80.0,-46.0,
203019,-33.0,-80.0,-46.0,
203034,-33.0,-80.0,-46.0,
203051,-33.0,-80.0,-46.0,
203068,-33.0,-80.0,-46.0,
203084,-33.0,-80.0,-46.0,
203117,-33.0,-80.0,-46.0,
203142,-33.0,-80.0,-46.0,
203147,-33.0,-81.0,-46.0,
203150,-33.0,-81.0,-46.0,
203168,-33.0,-81.0,-46.0,
203172,-33.0,-81.0,-46.0,
203173,-33.0,-81.0,-46.0,
203183,-33.0,-82.0,-46.0,
203184,-33.0,-82.0,-46.0,
203191,-33.0,-82.0,-46.0,
203192,-33.0,-82.33333333333333,-46.0,
203195,-33.0,-82.66666666666667,-46.0,
203200,-33.0,-83.0,-46.0,
203201,-33.0,-83.0,-46.0,
203205,-33.0,-83.0,-46.0,
203207,-33.0,-83.0,-46.0,
203217,-33.0,-84.0,-46.0,
203221,-33.0,-84.0,-46.0,
203224,-33.0,-84.0,-46.0,
203234,-33.0,-84.0,-46.0,
203238,-33.0,-84.0,-46.0,
203241,-33.0,-84.0,-46.0,
203251,-33.0,-84.0,-46.0,
203255,-33.0,-84.0,-46.0,
203257,-33.0,-84.0,-46.0,
203272,-33.0,-84.0,-46.0,
203274,-33.0,-84.0,-46.0,
203284,-33.0,-84.0,-46.0,
203288,-33.0,-84.0,-46.0,
203291,-33.0,-84.0,-46.0,
203296,-33.0,-84.0,-46.0,
203301,-33.0,-84.0,-46.0,
203305,-33.0,-84.0,-46.0,
203307,-33.0,-84.0,-46.0,
203310,-33.0,-84.0,-46.0,
203313,-33.0,-84.0,-46.0,
203321,-33.0,-84.0,-46.0,
203322,-33.0,-84.0,-46.0,
203324,-33.0,-84.33333333333333,-46.0,
203326,-33.0,-84.66666666666667,-46.0,
203334,-33.0,-85.0,-46.0,
203340,-33.0,-85.0,-46.0,
203341,-33.0,-85.0,-46.0,
203342,-33.0,-85.33333333333333,-46.0,
203343,-33.0,-85.66666666666667,-46.0,
203350,-33.0,-86.0,-46.0,
203351,-33.0,-86.0,-46.0,
203355,-33.0,-86.0,-46.0,
203357,-33.0,-86.0,-46.0,
203360,-33.0,-86.5,-46.0,
203366,-33.0,-87.0,-46.0,
203368,-33.0,-87.0,-46.0,
203371,-33.0,-87.0,-46.0,
203374,-33.0,-87.0,-46.0,
203382,-33.0,-87.5,-46.0,
203383,-33.0,-88.0,-46.0,
203384,-33.0,-88.0,-46.0,
203388,-33.0,-88.0,-46.0,
203390,-33.0,-88.0,-46.0,
203398,-33.0,-88.0,-46.0,
203400,-33.0,-88.0,-46.0,
203405,-33.0,-88.0,-46.0,
203407,-33.0,-88.0,-46.0,
203414,-33.0,-88.0,-46.0,
203416,-33.0,-88.0,-46.0,
203417,-33.0,-88.0,-46.0,
203422,-33.0,-88.0,-46.0,
203424,-33.0,-88.0,-46.0,
203428,-33.0,-88.0,-46.0,
203438,-33.0,-88.0,-46.0,
203441,-33.0,-88.0,-46.0,
203450,-33.0,-88.0,-46.0,
203455,-33.0,-88.0,-46.0,
203457,-33.0,-88.0,-46.0,
203471,-33.0,-88.0,-46.0,
203474,-33.0,-88.0,-46.0,
203484,-33.0,-88.0,-46.0,
203488,-33.0,-88.0,-46.0,
203490,-33.0,-88.0,-46.0,
203501,-33.0,-89.0,-46.0,
203505,-33.0,-89.0,-46.0,
203507,-33.0,-89.0,-46.0,
203508,-33.0,-89.0,-46.0,
203517,-33.0,-90.0,-46.0,
203522,-33.0,-90.0,-46.0,
203524,-33.0,-90.0,-46.0,
203533,-33.0,-91.0,-46.0,
203538,-33.0,-91.0,-46.0,
203541,-33.0,-91.0,-46.0,
203550,-33.0,-92.0,-46.0,
203555,-33.0,-92.0,-46.0,
203557,-33.0,-92.0,-46.0,
203558,-33.0,-92.0,-46.0,
203566,-33.0,-93.0,-46.0,
203571,-33.0,-93.0,-46.0,
203573,-33.0,-93.0,-46.0,
203588,-33.0,-93.0,-46.0,
203590,-33.0,-93.0,-46.0,
203605,-33.0,-93.0,-46.0,
203607,-33.0,-93.0,-46.0,
203621,-33.0,-93.0,-46.0,
203624,-33.0,-93.0,-46.0,
203638,-33.0,-93.0,-46.0,
203640,-33.0,-93.0,-46.0,
203655,-33.0,-93.0,-46.0,
203657,-33.0,-93.0,-46.0,
203671,-33.0,-93.0,-46.0,
203673,-33.0,-93.0,-46.0,
203684,-33.0,-94.0,-46.0,
203688,-33.0,-94.0,-46.0,
203690,-33.0,-94.0,-46.0,
203692,-33.0,-94.0,-46.0,
203693,-33.0,-94.5,-46.0,
203700,-33.0,-95.0,-46.2,
203705,-33.0,-95.0,-46.4,
203707,-33.0,-95.0,-46.6,
203711,-33.0,-95.0,-46.8,
203712,-33.0,-95.5,-47.0,
203716,-33.0,-96.0,-47.285714285714285,
203721,-33.0,-96.0,-47.57142857142857,
203724,-33.0,-96.0,-47.857142857142854,
203734,-33.0,-96.0,-48.142857142857146,
203738,-33.0,-96.0,-48.42857142857143,
203740,-33.0,-96.0,-48.714285714285715,
203745,-33.0,-96.0,-49.0,
203752,-33.0,-96.0,-49.25,
203755,-33.0,-96.0,-49.5,
203757,-33.0,-96.0,-49.75,
203761,-33.0,-96.0,-50.0,
203772,-33.0,-96.0,-50.5,
203774,-33.0,-96.0,-51.0,
203784,-33.0,-96.0,-51.5,
203788,-33.0,-96.0,-52.0,
203790,-33.0,-96.0,-52.5,
203795,-33.0,-96.0,-53.0,
203805,-33.0,-96.0,-53.333333333333336,
203807,-33.0,-96.0,-53.666666666666664,
203818,-33.0,-96.0,-54.0,
203821,-33.0,-96.0,-54.333333333333336,
203824,-33.0,-96.0,-54.666666666666664,
203828,-33.0,-96.0,-55.0,
203834,-33.0,-96.0,-55.1,
203838,-33.0,-96.0,-55.2,
203840,-33.0,-96.0,-55.3,
203841,-33.0,-96.0,-55.4,
203850,-33.0,-96.5,-55.5,
203851,-33.0,-97.0,-55.6,
203855,-33.0,-97.0,-55.7,
203857,-33.0,-97.0,-55.8,
203860,-33.0,-97.0,-55.9,
203861,-33.0,-97.5,-56.0,
203866,-33.0,-98.0,-56.0,
203868,-33.0,-98.0,-56.0,
203871,-33.0,-98.0,-56.0,
203875,-33.0,-98.0,-56.0,
203876,-33.0,-98.0,-56.0,
203883,-33.0,-99.0,-56.0,
203884,-33.0,-99.0,-56.0,
203888,-33.0,-99.0,-56.0,
203891,-33.0,-99.0,-56.0,
203893,-33.0,-99.0,-56.0,
203900,-33.0,-100.0,-56.0,
203901,-33.0,-100.0,-56.0,
203905,-33.0,-100.0,-56.0,
203918,-33.0,-100.0,-56.0,
203954,-33.0,-100.0,-56.0,
204094,-33.0,-100.0,-56.0,
204113,-33.0,-100.0,-57.0,
204143,-33.0,-100.0,-59.0,
204161,-33.0,-100.0,-60.0,
204179,-33.0,-100.0,-62.0,
204210,-33.0,-100.0,-64.0,
204227,-33.0,-100.0,-65.0,
204244,-33.0,-100.0,-66.0,
204276,-33.0,-100.0,-68.0,
204295,-33.0,-100.0,-69.0,
204327,-33.0,-100.0,-71.0,
204345,-33.0,-100.0,-73.0,
204376,-33.0,-100.0,-75.0,
204393,-33.0,-100.0,-76.0,
204409,-33.0,-100.0,-77.0,
204429,-33.0,-100.0,-78.0,
204461,-33.0,-100.0,-80.0,
204475,-33.0,-100.0,-81.0,
204494,-33.0,-100.0,-83.0,
204511,-33.0,-100.0,-84.0,
204543,-33.0,-100.0,-86.0,
204578,-33.0,-100.0,-88.0,
204594,-33.0,-100.0,-89.0,
204627,-33.0,-100.0,-92.0,
204643,-33.0,-100.0,-93.0,
204650,-33.0,-100.0,-93.5,
204663,-33.0,-100.0,-94.0,
204668,-33.0,-100.0,-95.0,
204693,-33.0,-100.0,-96.0,
204700,-33.0,-100.0,-96.5,
204712,-33.0,-100.0,-97.0,
204718,-33.0,-100.0,-97.66666666666667,
204734,-33.0,-100.0,-98.33333333333333,
204744,-33.0,-100.0,-99.0,
204751,-33.0,-100.0,-99.5,
204761,-33.0,-100.0,-100.0,
204767,-33.0,-100.0,-100.0,
204867,-33.0,-100.0,-100.0,
204872,-33.0,-100.0,-100.0,
204885,-33.0,-100.0,-100.0,
204889,-33.0,-100.0,-100.0,
204891,-33.0,-100.0,-100.0,
204902,-33.0,-100.0,-100.0,
204905,-33.0,-100.0,-100.0,
204910,-33.0,-100.0,-100.0,
204918,-33.0,-100.0,-100.0,
204922,-33.0,-100.0,-100.0,
204925,-33.0,-100.0,-100.0,
204938,-33.0,-100.0,-100.0,
204942,-33.0,-100.0,-100.0,
204950,-33.0,-100.0,-100.0,
204955,-33.0,-100.0,-100.0,
204957,-33.0,-100.0,-100.0,
204967,-33.0,-100.0,-100.0,
204971,-33.0,-100.0,-100.0,
204974,-33.0,-100.0,-100.0,
204984,-33.0,-100.0,-100.0,
204988,-33.0,-100.0,-100.0,
204990,-33.0,-100.0,-100.0,
205001,-33.0,-100.0,-100.0,
205005,-33.0,-100.0,-100.0,
205007,-33.0,-100.0,-100.0,
205021,-33.0,-100.0,-100.0,
205024,-33.0,-100.0,-100.0,
205034,-33.0,-100.0,-100.0,
205038,-33.0,-100.0,-100.0,
205040,-33.0,-100.0,-100.0,
205041,-33.0,-100.0,-100.0,-50.0
205055,-33.0,-100.0,-100.0,-50.2
205057,-33.0,-100.0,-100.0,-50.4
205071,-33.0,-100.0,-100.0,-50.6
205074,-33.0,-100.0,-100.0,-50.8
205076,-33.0,-100.0,-100.0,-51.0
205088,-33.0,-100.0,-100.0,-51.5
205090,-33.0,-100.0,-100.0,-52.0
205105,-33.0,-100.0,-100.0,-52.5
205107,-33.0,-100.0,-100.0,-53.0
205121,-33.0,-100.0,-100.0,-53.5
205122,-33.0,-100.0,-100.0,-54.0
205124,-33.0,-100.0,-100.0,-54.4
205138,-33.0,-100.0,-100.0,-54.8
205141,-33.0,-100.0,-100.0,-55.2
205155,-33.0,-100.0,-100.0,-55.6
205157,-33.0,-100.0,-100.0,-56.0
205171,-33.0,-100.0,-100.0,-56.06060606060606
205174,-33.0,-100.0,-100.0,-56.121212121212125
205188,-33.0,-100.0,-100.0,-56.18181818181818
205191,-33.0,-100.0,-100.0,-56.24242424242424
205205,-33.0,-100.0,-100.0,-56.303030303030305
205207,-33.0,-100.0,-100.0,-56.36363636363637
205217,-33.0,-100.0,-100.0,-56.42424242424242
205222,-33.0,-100.0,-100.0,-56.484848484848484
205224,-33.0,-100.0,-100.0,-56.54545454545455
205235,-33.0,-100.0,-100.0,-56.60606060606061
205238,-33.0,-100.0,-100.0,-56.666666666666664
205240,-33.0,-100.0,-100.0,-56.72727272727273
205250,-33.0,-100.0,-100.0,-56.78787878787879
205255,-33.0,-100.0,-100.0,-56.84848484848485
205259,-33.0,-100.0,-100.0,-56.90909090909091
205268,-33.0,-100.0,-100.0,-56.96969696969697
205272,-33.0,-100.0,-100.0,-57.03030303030303
205274,-33.0,-100.0,-100.0,-57.09090909090909
205288,-33.0,-100.0,-100.0,-57.15151515151515
205294,-33.0,-100.0,-100.0,-57.21212121212121
205301,-33.0,-100.0,-100.0,-57.27272727272727
205305,-33.0,-100.0,-100.0,-57.333333333333336
205308,-33.0,-100.0,-100.0,-57.39393939393939
205322,-33.0,-100.0,-100.0,-57.45454545454545
205324,-33.0,-100.0,-100.0,-57.515151515151516
205332,-33.0,-100.0,-100.0,-57.57575757575758
205338,-33.0,-100.0,-100.0,-57.63636363636363
205341,-33.0,-100.0,-100.0,-57.696969696969695
205356,-33.0,-100.0,-100.0,-57.75757575757576
205358,-33.0,-100.0,-100.0,-57.81818181818182
205367,-33.0,-100.0,-100.0,-57.878787878787875
205372,-33.0,-100.0,-100.0,-57.93939393939394
205401,-33.0,-100.0,-100.0,-58.0
205432,-33.0,-100.0,-100.0,-58.5
205447,-33.0,-100.0,-100.0,-59.0
205450,-33.0,-100.0,-100.0,-60.5
205482,-33.0,-100.0,-100.0,-62.0
205484,-33.0,-100.0,-100.0,-62.666666666666664
205502,-33.0,-100.0,-100.0,-63.333333333333336
205529,-33.0,-100.0,-100.0,-64.0
205531,-33.0,-100.0,-100.0,-64.0625
205534,-33.0,-100.0,-100.0,-64.125
205549,-33.0,-100.0,-100.0,-64.1875
205550,-33.0,-100.0,-100.0,-64.25
205567,-33.0,-100.0,-100.0,-64.3125
205584,-33.0,-100.0,-100.0,-64.375
205601,-33.0,-100.0,-100.0,-64.4375
205617,-33.0,-100.0,-100.0,-64.5
205649,-33.0,-100.0,-100.0,-64.5625
205665,-33.0,-100.0,-100.0,-64.625
205686,-33.0,-100.0,-100.0,-64.6875
205731,-33.0,-100.0,-100.0,-64.75
205750,-33.0,-100.0,-100.0,-64.8125
205768,-33.0,-100.0,-100.0,-64.875
205769,-33.0,-100.0,-100.0,-64.9375
205784,-33.0,-100.0,-100.0,-65.0
205789,-33.0,-100.0,-100.0,-65.33333333333333
205801,-33.0,-100.0,-100.0,-65.66666666666667
205819,-33.0,-100.0,-100.0,-66.0
205832,-33.0,-100.0,-100.0,-66.5
205834,-33.0,-100.0,-100.0,-67.0
205847,-33.0,-100.0,-100.0,-67.5
205865,-33.0,-100.0,-100.0,-68.0
205867,-33.0,-100.0,-100.0,-68.75
205883,-33.0,-100.0,-100.0,-69.5
205884,-33.0,-100.0,-100.0,-70.25
205900,-33.0,-100.0,-100.0,-71.0
205901,-33.0,-100.0,-100.0,
205902,-33.0,-100.0,-100.0,
205914,-33.0,-100.0,-100.0,
205928,-33.0,-100.0,-100.0,
205932,-33.5,-100.0,-100.0,
205943,-34.0,-100.0,-100.0,
205955,-35.0,-100.0,-100.0,
205968,-36.0,-100.0,-100.0,
205982,-37.0,-100.0,-100.0,
205989,-37.5,-100.0,-100.0,
205995,-38.0,-100.0,-100.0,
206005,-38.333333333333336,-100.0,-100.0,
206007,-38.666666666666664,-100.0,-100.0,
206009,-39.0,-100.0,-100.0,
206021,-39.0,-100.0,-100.0,
206022,-39.0,-100.0,-100.0,
206024,-39.333333333333336,-100.0,-100.0,
206033,-39.666666666666664,-100.0,-100.0,
206035,-40.0,-100.0,-100.0,
206038,-40.333333333333336,-100.0,-100.0,
206040,-40.666666666666664,-100.0,-100.0,
206049,-41.0,-100.0,-100.0,
206055,-41.333333333333336,-100.0,-100.0,
206057,-41.666666666666664,-100.0,-100.0,
206062,-42.0,-100.0,-100.0,
206068,-42.25,-100.0,-100.0,
206071,-42.5,-100.0,-100.0,
206074,-42.75,-100.0,-100.0,
206075,-43.0,-100.0,-100.0,
206084,-43.5,-100.0,-100.0,
206088,-44.0,-100.0,-100.0,
206090,-44.5,-100.0,-100.0,
206102,-45.0,-100.0,-100.0,
206105,-45.25,-100.0,-100.0,
206106,-45.5,-100.0,-100.0,
206107,-45.75,-100.0,-100.0,
206115,-46.0,-100.0,-100.0,
206121,-46.25,-100.0,-100.0,
206124,-46.5,-100.0,-100.0,
206126,-46.75,-100.0,-100.0,
206129,-47.0,-100.0,-100.0,
206138,-47.0,-100.0,-100.0,
206141,-47.0,-100.0,-100.0,
206142,-47.0,-100.0,-100.0,
206144,-47.5,-100.0,-100.0,
206155,-48.0,-100.0,-100.0,
206157,-48.5,-100.0,-100.0,
206169,-49.0,-100.0,-100.0,
206172,-49.333333333333336,-100.0,-100.0,
206174,-49.666666666666664,-100.0,-100.0,
206182,-50.0,-100.0,-100.0,
206188,-50.333333333333336,-100.0,-100.0,
206191,-50.666666666666664,-100.0,-100.0,
206195,-51.0,-100.0,-100.0,
206205,-51.5,-100.0,-100.0,
206208,-52.0,-100.0,-100.0,
206218,-52.5,-100.0,-100.0,
206222,-53.0,-100.0,-100.0,
206235,-54.0,-100.0,-100.0,
206237,-54.5,-100.0,-100.0,
206248,-55.0,-100.0,-100.0,
206259,-55.0,-100.0,-100.0,
206262,-55.0,-100.0,-100.0,
206275,-56.0,-100.0,-100.0,
206276,-56.5,-100.0,-100.0,
206288,-57.0,-100.0,-100.0,
206302,-58.0,-100.0,-100.0,
206303,-58.5,-100.0,-100.0,
206315,-59.0,-100.0,-100.0,
206320,-59.5,-100.0,-100.0,
206329,-60.0,-100.0,-100.0,
206342,-61.0,-100.0,-100.0,
206355,-62.0,-100.0,-100.0,
206369,-63.0,-100.0,-100.0,
206382,-63.0,-100.0,-100.0,
206395,-64.0,-100.0,-100.0,
206408,-65.0,-100.0,-100.0,
206422,-66.0,-100.0,-100.0,
206435,-67.0,-100.0,-100.0,
206449,-68.0,-100.0,-100.0,
206462,-69.0,-100.0,-100.0,
206475,-70.0,-100.0,-100.0,
206482,-70.5,-100.0,-100.0,
206489,-71.0,-100.0,-100.0,
206497,-71.0,-100.0,-100.0,
206502,-71.0,-100.0,-100.0,
206515,-72.0,-100.0,-100.0,
206529,-73.0,-100.0,-100.0,
206534,-73.5,-100.0,-100.0,
206542,-74.0,-100.0,-100.0,
206555,-75.0,-100.0,-100.0,
206569,-76.0,-100.0,-100.0,
206582,-77.0,-100.0,-100.0,
206595,-78.0,-100.0,-100.0,
206608,-79.0,-100.0,-100.0,
206622,-79.0,-100.0,-100.0,
206635,-80.0,-100.0,-100.0,
206649,-81.0,-100.0,-100.0,
206662,-82.0,-100.0,-100.0,
206675,-83.0,-100.0,-100.0,
206688,-84.0,-100.0,-100.0,
206702,-85.0,-100.0,-100.0,
206715,-86.0,-100.0,-100.0,
206728,-87.0,-100.0,-100.0,
206742,-87.0,-100.0,-100.0,
206755,-88.0,-100.0,-100.0,
206769,-89.0,-100.0,-100.0,
206782,-90.0,-100.0,-100.0,
206795,-91.0,-100.0,-100.0,
206809,-92.0,-100.0,-100.0,
206822,-93.0,-100.0,-100.0,
206835,-94.0,-100.0,-100.0,
206848,-95.0,-100.0,-100.0,
206862,-95.0,-100.0,-100.0,
206875,-96.0,-100.0,-100.0,
206888,-97.0,-100.0,-100.0,
206902,-98.0,-100.0,-100.0,
206965,-98.0,-100.0,-100.0,
206983,-98.0,-100.0,-100.0,
207007,-98.0,-100.0,-100.0,
207022,-98.0,-100.0,-100.0,
207053,-98.0,-100.0,-100.0,
207069,-98.0,-100.0,-100.0,
207202,-98.0,-100.0,-100.0,
207217,-98.0,-100.0,-100.0,
207237,-98.0,-100.0,-100.0,
207249,-98.0,-100.0,-100.0,
207269,-98.0,-100.0,-100.0,
207283,-98.0,-100.0,-100.0,
207284,-98.0,-100.0,-100.0,
207299,-98.0,-100.0,-100.0,
207302,-98.0,-100.0,-100.0,
207313,-98.0,-100.0,-100.0,
207334,-98.0,-100.0,-100.0,
207367,-98.0,-100.0,-100.0,
207384,-98.0,-100.0,-100.0,
207400,-98.0,-100.0,-100.0,
207417,-98.0,-100.0,-100.0,
207448,-98.0,-100.0,-100.0,
207450,-98.0,-100.0,-100.0,
207463,-98.0,-100.0,-100.0,
207467,-98.0,-100.0,-100.0,
207483,-98.0,-100.0,-100.0,
207498,-98.0,-100.0,-100.0,
207501,-98.0,-100.0,-100.0,
207516,-98.0,-100.0,-100.0,
207518,-98.0,-100.0,-100.0,
207531,-98.0,-100.0,-100.0,
207534,-98.0,-100.0,-100.0,
207548,-98.0,-100.0,-100.0,
207550,-98.0,-100.0,-100.0,
207567,-98.0,-100.0,-100.0,
207585,-98.0,-100.0,-100.0,
207595,-98.0,-100.0,-100.0,
207598,-98.33333333333333,-100.0,-100.0,
207600,-98.66666666666667,-100.0,-100.0,
207609,-99.0,-100.0,-100.0,
207612,-99.2,-100.0,-100.0,
207617,-99.4,-100.0,-100.0,
207618,-99.6,-100.0,-100.0,
207619,-99.8,-100.0,-100.0,-73.0
207622,-100.0,-100.0,-100.0,-73.16666666666667
207631,-100.0,-100.0,-100.0,-73.33333333333333
207633,-100.0,-100.0,-100.0,-73.5
207647,-100.0,-100.0,-100.0,-73.66666666666667
207650,-100.0,-100.0,-100.0,-73.83333333333333
207653,-100.0,-100.0,-100.0,-74.0
207664,-100.0,-100.0,-100.0,-74.6
207667,-100.0,-100.0,-100.0,-75.2
207682,-100.0,-100.0,-100.0,-75.8
207699,-100.0,-100.0,-100.0,-76.4
207700,-100.0,-100.0,-100.0,-77.0
207704,-100.0,-100.0,-100.0,-77.4
207733,-100.0,-100.0,-100.0,-77.8
207751,-100.0,-100.0,-100.0,-78.2
207768,-100.0,-100.0,-100.0,-78.6
207827,-100.0,-100.0,-100.0,-79.0
207831,-100.0,-100.0,-100.0,-79.33333333333333
207848,-100.0,-100.0,-100.0,-79.66666666666667
