,A3UTSRN8QLKWE,A3ST8XFT4X93K,A2YN6Z2DAW88X,A6PO7JT39QQGP
358353,,,-100.0,-42.0
358376,,,-100.0,-42.0
358394,,,-100.0,-41.0
358441,,,-100.0,-41.0
358455,,,-100.0,-40.0
358485,,,-100.0,-40.0
358521,,,-100.0,-39.0
358559,,,-100.0,-39.0
358576,,,-100.0,-38.0
358598,,,-100.0,-38.0
358609,,,-100.0,-37.0
358632,,,-100.0,-37.0
358643,,,-100.0,-36.0
358686,,,-100.0,-36.0
358719,,,-100.0,-35.0
358747,,,-100.0,-35.0
358758,,,-100.0,-34.0
358789,,,-100.0,-34.0
358798,,,-100.0,-33.0
358846,,,-100.0,-33.0
358867,,,-100.0,-32.0
358928,,,-100.0,-32.0
358939,,,-100.0,-31.0
358997,,,-100.0,-31.0
359008,,,-100.0,-30.0
359056,,,-100.0,-30.0
359069,,,-100.0,-29.0
359094,,,-100.0,-29.0
359108,,,-100.0,-27.0
359156,,,-100.0,-27.0
359220,,,-100.0,-26.0
359228,,,-100.0,-26.0
359242,,,-100.0,-25.0
359328,,,-100.0,-25.0
359331,,,-100.0,-24.0
359351,,,-100.0,-24.0
359362,,,-100.0,-23.0
359368,,,-100.0,-23.0
359380,,,-100.0,-22.0
359421,,,-100.0,-22.0
359432,,,-100.0,-20.0
359454,,,-100.0,-20.0
359468,,,-100.0,-19.0
359525,,,-100.0,-19.0
359549,,,-100.0,-18.0
359563,,,-100.0,-18.0
359575,,,-100.0,-17.0
359604,,,-100.0,-17.0
359614,,,-100.0,-16.0
359690,,,-100.0,-16.0
359701,,,-100.0,-15.0
359719,,,-100.0,-15.0
359730,,,-100.0,-14.0
359769,,,-100.0,-13.0
359795,,,-100.0,-12.0
359806,,,-100.0,-12.0
359848,,,-100.0,-11.0
359879,,,-100.0,-11.0
359925,,,-100.0,-10.0
359954,,,-100.0,-10.0
359964,,,-100.0,-9.0
360058,,,-100.0,-9.0
360086,,,-100.0,-8.0
360116,,,-100.0,-8.0
360133,,,-100.0,-7.0
360159,,,-100.0,-7.0
360169,,,-100.0,-6.0
360191,,,-100.0,-4.0
360242,,,-100.0,-3.0
360257,,,-100.0,-3.0
360271,,,-100.0,-2.0
360297,,,-100.0,-2.0
360306,,,-100.0,-1.0
360329,,,-100.0,-1.0
360341,,,-100.0,0.0
360386,,,-100.0,0.0
360425,,,-100.0,1.0
360451,,,-100.0,1.0
360461,,,-100.0,2.0
360859,,,-100.0,2.0
360876,,,-100.0,1.0
360955,,,-100.0,1.0
360961,,,-100.0,0.0
361091,,,-100.0,0.0
361117,,,-100.0,-1.0
361125,,,-100.0,-1.0
361171,,,-100.0,-2.0
361259,,,-100.0,-2.0
361270,,,-100.0,-3.0
361290,,,-100.0,-3.0
361316,,,-100.0,-4.0
361345,,,-100.0,-4.0
361355,,,-100.0,-5.0
361435,,,-100.0,-5.0
361448,,,-100.0,-6.0
361475,,,-100.0,-6.0
361490,,,-100.0,-7.0
361539,,,-100.0,-7.0
361559,,,-100.0,-8.0
361585,,,-100.0,-8.0
361625,,,-100.0,-9.0
361651,,,-100.0,-9.0
361665,,,-100.0,-10.0
361703,,,-100.0,-10.0
361723,,,-100.0,-11.0
361769,,,-100.0,-11.0
361781,,,-100.0,-12.0
361852,,,-100.0,-12.0
361866,,,-100.0,-13.0
361893,,,-100.0,-13.0
361905,,,-100.0,-14.0
361943,,,-100.0,-14.0
361959,,,-100.0,-15.0
362014,,,-100.0,-15.0
362033,,,-100.0,-16.0
362043,,,-100.0,-16.0
362055,,,-100.0,-17.0
362093,,,-100.0,-17.0
362122,,,-100.0,-18.0
362171,,,-100.0,-18.0
362187,,,-100.0,-19.0
362212,,,-100.0,-19.0
362225,,,-100.0,-20.0
362282,,,-100.0,-20.0
362293,,,-100.0,-21.0
362349,,,-100.0,-21.0
362361,,,-100.0,-22.0
362426,,,-100.0,-22.0
362447,,,-100.0,-23.0
362474,,,-100.0,-23.0
362515,,,-100.0,-24.0
362546,,,-100.0,-24.0
362547,,,-100.0,-25.0
362603,,,-100.0,-25.0
362617,,,-100.0,-26.0
362627,,,-100.0,-26.0
362672,,,-100.0,-27.0
362701,,,-100.0,-27.0
362710,,,-100.0,-28.0
362724,,,-100.0,-28.0
362743,,,-100.0,-29.0
362773,,,-100.0,-29.0
362783,,,-100.0,-30.0
362820,,,-100.0,-30.0
362861,,,-100.0,-31.0
362897,,,-100.0,-31.0
362909,,,-100.0,-32.0
362946,,,-100.0,-32.0
362974,,,-100.0,-33.0
362996,,,-100.0,-33.0
363013,,,-100.0,-34.0
363076,,,-100.0,-34.0
363122,,,-100.0,-35.0
363152,,,-100.0,-35.0
363193,,,-100.0,-36.0
363200,,,-100.0,-36.0
363201,,,-100.0,-37.0
363224,,,-100.0,-37.0
363253,,,-100.0,-38.0
363294,,,-100.0,-38.0
363310,,,-100.0,-39.0
363346,,,-100.0,-39.0
363358,,,-100.0,-40.0
363369,,,-100.0,-40.0
363379,,,-100.0,-41.0
363403,,,-100.0,-41.0
363428,,,-100.0,-42.0
363456,,,-100.0,-42.0
363477,,,-100.0,-43.0
363530,,,-100.0,-43.0
363540,,,-100.0,-44.0
363581,,,-100.0,-44.0
363616,,,-100.0,-45.0
363666,,,-100.0,-45.0
363676,,,-100.0,-46.0
363722,,,-100.0,-46.0
363734,,,-100.0,-47.0
363766,,,-100.0,-47.0
363802,,,-100.0,-48.0
363829,,,-100.0,-48.0
363830,,,-100.0,-49.0
363957,,,-100.0,-49.0
363977,,,-100.0,-50.0
364025,,,-100.0,-50.0
364038,,,-100.0,-51.0
364072,,,-100.0,-51.0
364106,,,-100.0,-52.0
364136,,,-100.0,-52.0
364150,,,-100.0,-53.0
364197,,,-100.0,-53.0
364227,,,-100.0,-54.0
364239,,,-100.0,-54.0
364253,,,-100.0,-55.0
364292,,,-100.0,-55.0
364306,,,-100.0,-56.0
364362,,,-100.0,-56.0
364378,,,-100.0,-57.0
364427,,,-100.0,-57.0
364437,,,-100.0,-58.0
364466,,,-100.0,-58.0
364478,,,-100.0,-59.0
364520,,,-100.0,-59.0
364527,,,-100.0,-60.0
364537,,,-100.0,-60.0
364550,,,-100.0,-61.0
364574,,,-100.0,-61.0
364616,,,-100.0,-62.0
364626,,,-100.0,-62.0
364638,,,-100.0,-63.0
364647,,,-100.0,-63.0
364658,,,-100.0,-64.0
364693,,,-100.0,-64.0
364711,,,-100.0,-65.0
364787,,,-100.0,-65.0
364797,,,-100.0,-66.0
364849,,,-100.0,-66.0
364878,,,-100.0,-67.0
364912,,,-100.0,-67.0
364941,,,-100.0,-68.0
364973,,,-100.0,-68.0
364994,,,-100.0,-69.0
365044,,,-100.0,-69.0
365077,,,-100.0,-70.0
365109,,,-100.0,-70.0
365111,,,-100.0,-71.0
365187,,,-100.0,-71.0
365199,,,-100.0,-72.0
365246,,,-100.0,-72.0
365267,,,-100.0,-73.0
365278,,,-100.0,-73.0
365290,,,-100.0,-74.0
365334,,,-100.0,-74.0
365343,,,-100.0,-75.0
365376,,,-100.0,-75.0
365444,,,-100.0,-76.0
365456,,,-100.0,-76.0
365484,,,-100.0,-77.0
365527,,,-100.0,-77.0
365545,,,-100.0,-78.0
365555,,,-100.0,-78.0
365582,,,-100.0,-79.0
365605,,,-100.0,-79.0
365668,,,-100.0,-80.0
365724,,,-100.0,-80.0
365734,,,-100.0,-81.0
365759,,,-100.0,-82.0
365804,,,-100.0,-83.0
365849,,,-100.0,-83.0
365863,,,-100.0,-84.0
365885,,,-100.0,-84.0
365917,,,-100.0,-85.0
365944,,,-100.0,-85.0
365954,,,-100.0,-86.0
365966,,,-100.0,-86.0
366000,,,-100.0,-87.0
366021,,,-100.0,-87.0
366034,,,-100.0,-88.0
366072,,,-100.0,-88.0
366084,,,-100.0,-89.0
366108,,,-100.0,-89.0
366117,,,-100.0,-90.0
366141,,,-100.0,-90.0
366153,,,-100.0,-91.0
366180,,,-100.0,-91.0
366184,,,-100.0,-92.0
366190,,,-100.0,-92.0
366204,,,-100.0,-93.0
366226,,,-100.0,-93.0
366238,,,-100.0,-94.0
366258,,,-100.0,-94.0
366270,,,-100.0,-95.0
366276,,,-100.0,-95.0
366288,,,-100.0,-96.0
366294,,,-100.0,-96.0
366308,,,-100.0,-97.0
366330,,,-100.0,-97.0
366341,,,-100.0,-98.0
366410,,,-100.0,-98.0
366427,,,-100.0,-99.0
366453,,,-100.0,-99.0
366464,,,-100.0,-100.0
379307,,,-100.0,-100.0
379330,,,-100.0,-100.0
379371,,,-100.0,-100.0
379391,,,-100.0,-100.0
379412,,,-100.0,-100.0
379433,,,-100.0,-100.0
379454,,,-100.0,-100.0
379475,,,-100.0,-100.0
379486,,,-100.0,-100.0
379506,,,-100.0,-100.0
379528,,,-100.0,-100.0
379549,,,-100.0,-100.0
379569,,,-100.0,-100.0
379593,,,-100.0,-100.0
379611,,,-100.0,-100.0
379633,,,-100.0,-100.0
379660,,,-100.0,-100.0
379696,,,-100.0,-100.0
379706,,,-100.0,-100.0
379727,,,-100.0,-100.0
379748,,,-100.0,-100.0
379770,,,-100.0,-100.0
379789,,,-100.0,-100.0
379811,,,-100.0,-100.0
379833,,,-100.0,-100.0
379853,,,-100.0,-100.0
379875,,,-100.0,-100.0
379896,,,-100.0,-100.0
379915,,,-100.0,-100.0
379928,,,-100.0,-100.0
379946,,,-100.0,-100.0
379967,,,-100.0,-100.0
379989,,,-100.0,-100.0
380010,,,-100.0,-100.0
380030,,,-100.0,-100.0
380053,,,-100.0,-100.0
380074,,,-100.0,-100.0
380094,,,-100.0,-100.0
380115,,,-100.0,-100.0
380138,,,-100.0,-100.0
380146,,,-100.0,-100.0
380168,,,-100.0,-100.0
380187,,,-100.0,-100.0
380209,,,-100.0,-100.0
380231,,,-100.0,-100.0
380250,,,-100.0,-100.0
380273,,,-100.0,-100.0
380294,,,-100.0,-100.0
380314,,,-100.0,-100.0
380335,,,-100.0,-100.0
380345,,,-100.0,-100.0
380367,,,-100.0,-100.0
380387,,,-100.0,-100.0
380408,,,-100.0,-100.0
380432,,,-100.0,-100.0
380452,,,-100.0,-100.0
380472,,,-100.0,-100.0
380493,,,-100.0,-100.0
380501,,,-100.0,-100.0
380514,,,-99.5,-100.0
380528,,,-99.0,-100.0
380534,,,-99.0,-100.0
380557,,,-99.0,-100.0
380565,,,-99.0,-100.0
380587,,,-99.0,-100.0
380597,,,-99.0,-100.0
380609,,,-98.0,-100.0
380626,,,-97.0,-100.0
380629,,,-97.0,-100.0
380650,,,-97.0,-100.0
380671,,,-97.0,-100.0
380691,,,-97.0,-100.0
380693,,,-97.0,-100.0
380711,,,-96.0,-100.0
380714,,,-96.0,-100.0
380736,,,-96.0,-100.0
380755,,,-96.0,-100.0
380768,,,-96.0,-100.0
380786,,,-96.0,-100.0
380809,,,-96.0,-100.0
380827,,,-96.0,-100.0
380828,,,-95.5,-100.0
380844,,,-95.0,-100.0
380850,,,-95.0,-100.0
380872,,,-95.0,-100.0
380892,,,-95.0,-100.0
380893,,,-95.0,-100.0
380908,,,-95.0,-100.0
380915,,,-94.5,-100.0
380916,,,-94.0,-100.0
380926,,,-93.5,-100.0
380935,,,-93.0,-100.0
380954,,,-93.0,-100.0
380965,,,-93.0,-100.0
380975,,,-93.0,-100.0
380986,,,-93.0,-100.0
381001,,,-93.0,-100.0
381006,,,-92.5,-100.0
381025,,,-92.0,-100.0
381028,,,-92.0,-100.0
381049,,,-92.0,-100.0
381069,,,-92.0,-100.0
381072,,,-92.0,-100.0
381091,,,-91.5,-100.0
381095,,,-91.0,-100.0
381112,,,-91.0,-100.0
381133,,,-91.0,-100.0
381155,,,-91.0,-100.0
381176,,,-91.0,-100.0
381181,,,-91.0,-100.0
381187,,,-90.66666666666667,-100.0
381206,,,-90.33333333333333,-100.0
381210,,,-90.0,-100.0
381226,,,-90.0,-100.0
381247,,,-90.0,-100.0
381266,,,-90.0,-100.0
381269,,,-89.5,-100.0
381287,,,-89.0,-100.0
381291,,,-89.0,-100.0
381311,,,-89.0,-100.0
381332,,,-89.0,-100.0
381352,,,-89.0,-100.0
381356,,,-89.0,-100.0
381375,,,-88.0,-100.0
381445,,,-88.0,-100.0
381465,,,-87.0,-100.0
381530,,,-87.0,-100.0
381548,,,-86.0,-100.0
381625,,,-86.0,-100.0
381647,,,-85.0,-100.0
381704,,,-85.0,-100.0
381735,,,-84.0,-100.0
381951,,,-84.0,-100.0
381974,,,-83.0,-100.0
382044,,,-83.0,-100.0
382066,,,-82.0,-100.0
382122,,,-82.0,-100.0
382139,,,-81.0,-100.0
382193,,,-81.0,-100.0
382211,,,-81.0,-100.0
382216,,,-80.5,-100.0
382230,,,-80.0,-100.0
382236,,,-80.0,-100.0
382255,,,-80.0,-100.0
382266,,,-80.0,-100.0
382286,,,-80.0,-100.0
382304,,,-80.0,-100.0
382309,,,-79.5,-100.0
382327,,,-79.0,-100.0
382329,,,-79.0,-100.0
382350,,,-79.0,-100.0
382371,,,-79.0,-100.0
382394,,,-79.0,-100.0
382413,,,-78.66666666666667,-100.0
382434,,,-78.33333333333333,-100.0
382448,,,-78.0,-100.0
382455,,,-78.0,-100.0
382467,,,-78.0,-100.0
382486,,,-78.0,-100.0
382506,,,-78.0,-100.0
382514,,,-78.0,-100.0
382527,,,-77.5,-100.0
382541,,,-77.0,-100.0
382549,,,-77.0,-100.0
382569,,,-77.0,-100.0
382581,,,-77.0,-100.0
382590,,,-76.5,-100.0
382607,,,-76.0,-100.0
382612,,,-76.0,-100.0
382632,,,-76.0,-100.0
382653,,,-76.0,-100.0
382670,,,-76.0,-100.0
382677,,,-75.5,-100.0
382694,,,-75.0,-100.0
382712,,,-75.0,-100.0
382746,,,-75.0,-100.0
382768,,,-75.0,-100.0
382789,,,-75.0,-100.0
382810,,,-75.0,-100.0
382831,,,-75.0,-100.0
382841,,,-75.0,-100.0
382852,,,-74.5,-100.0
382867,,,-74.0,-100.0
382873,,,-74.0,-100.0
382894,,,-74.0,-100.0
382904,,,-74.0,-100.0
382926,,,-74.0,-100.0
382946,,,-74.0,-100.0
382951,,,-74.0,-100.0
382965,,,-74.0,-100.0
382967,,,-73.75,-100.0
382972,,,-73.5,-100.0
382978,,,-73.25,-100.0
382980,,,-73.0,-100.0
382989,,,-73.0,-100.0
383009,,,-73.0,-100.0
383022,,,-73.0,-100.0
383031,,,-73.0,-100.0
383051,,,-73.0,-100.0
383052,,,-72.66666666666667,-100.0
383072,,,-72.33333333333333,-100.0
383084,,,-72.0,-100.0
383094,,,-72.0,-100.0
383115,,,-72.0,-100.0
383124,,,-72.0,-100.0
383146,,,-72.0,-100.0
383158,,,-72.0,-100.0
383167,,,-71.5,-100.0
383171,,,-71.0,-100.0
383188,,,-71.0,-100.0
383209,,,-71.0,-100.0
383230,,,-71.0,-100.0
383242,,,-71.0,-100.0
383273,,,-70.0,-100.0
383368,,,-70.0,-100.0
383387,,,-69.0,-100.0
383443,,,-69.0,-100.0
383463,,,-68.0,-100.0
383537,,,-68.0,-100.0
383560,,,-67.0,-100.0
383715,,,-67.0,-100.0
383745,,,-66.0,-100.0
383834,,,-66.0,-100.0
383870,,,-65.0,-100.0
383981,,,-65.0,-100.0
384015,,,-64.0,-100.0
384080,,,-64.0,-100.0
384103,,,-63.0,-100.0
384171,,,-63.0,-100.0
384198,,,-62.0,-100.0
384256,,,-62.0,-100.0
384270,,,-61.0,-100.0
384355,,,-61.0,-100.0
384383,,,-60.0,-100.0
384455,,,-60.0,-100.0
384470,,,-59.0,-100.0
384545,,,-59.0,-100.0
384574,,,-58.0,-100.0
384640,,,-58.0,-100.0
384662,,,-57.666666666666664,-100.0
384663,,,-57.333333333333336,-100.0
384671,,,-57.0,-100.0
384695,,,-57.0,-100.0
384735,,,-57.0,-100.0
384759,,,-55.0,-100.0
384816,,,-55.0,-100.0
384836,,,-55.0,-100.0
384845,,,-54.5,-100.0
384870,,,-54.0,-100.0
384933,,,-54.0,-100.0
384946,,,-53.5,-100.0
384951,,,-53.0,-100.0
384970,,,-53.0,-100.0
385028,,,-53.0,-100.0
385050,,,-52.0,-100.0
385053,,,-52.0,-100.0
385076,,,-52.0,-100.0
385113,,,-52.0,-100.0
385129,,,-51.0,-100.0
385159,,,-51.0,-100.0
385184,,,-51.0,-100.0
385204,,,-51.0,-100.0
385226,,,-50.0,-100.0
385303,,,-50.0,-100.0
385320,,,-49.0,-100.0
385394,,,-49.0,-100.0
385417,,,-48.5,-100.0
385424,,,-48.0,-100.0
385445,,,-48.0,-100.0
385497,,,-48.0,-100.0
385514,,,-47.5,-100.0
385520,,,-47.0,-100.0
385544,,,-47.0,-100.0
385584,,,-47.0,-100.0
385607,,,-46.0,-100.0
385623,,,-46.0,-100.0
385658,,,-46.0,-100.0
385676,,,-46.0,-100.0
385706,,,-45.0,-100.0
385711,,,-45.0,-100.0
385753,,,-45.0,-100.0
385754,,,-45.0,-100.0
385779,,,-45.0,-100.0
385808,,,-43.0,-100.0
385926,,,-43.0,-100.0
385960,,,-42.0,-100.0
385988,,,-42.0,-100.0
386009,,,-41.0,-100.0
386095,,,-41.0,-100.0
386137,,,-40.0,-100.0
386203,,,-40.0,-100.0
386223,,,-39.0,-100.0
386296,,,-39.0,-100.0
386322,,,-38.0,-100.0
386399,,,-38.0,-100.0
386427,,,-36.0,-100.0
386500,,,-36.0,-100.0
386526,,,-35.0,-100.0
386589,,,-35.0,-100.0
386613,,,-34.0,-100.0
386685,,,-34.0,-100.0
386706,,,-33.0,-100.0
386783,,,-33.0,-100.0
386816,,,-32.0,-100.0
386895,,,-32.0,-100.0
386941,,,-30.0,-100.0
387044,,,-30.0,-100.0
387073,,,-29.0,-100.0
387149,,,-29.0,-100.0
387178,,,-27.0,-100.0
387246,,,-27.0,-100.0
387262,,,-26.0,-100.0
387371,,,-26.0,-100.0
387393,,,-25.0,-100.0
387449,,,-25.0,-100.0
387461,,,-24.0,-100.0
387536,,,-24.0,-100.0
387560,,,-23.0,-100.0
387635,,,-23.0,-100.0
387659,,,-21.0,-100.0
387754,,,-21.0,-100.0
387796,,,-20.0,-100.0
387955,,,-20.0,-100.0
387987,,,-18.0,-100.0
388192,,,-18.0,-100.0
388279,,,-17.0,-100.0
388516,,,-17.0,-100.0
388549,,,-16.0,-100.0
388619,,,-16.0,-100.0
388640,,,-15.0,-100.0
388658,,,-15.0,-100.0
388683,,,-14.0,-100.0
388700,,,-14.0,-100.0
388710,,,-12.0,-100.0
388721,,,-12.0,-100.0
388724,,,-11.0,-100.0
388733,,,-11.0,-100.0
388749,,,-10.0,-100.0
388768,,,-10.0,-100.0
388786,,,-9.0,-100.0
388795,,,-9.0,-100.0
388810,,,-7.0,-100.0
388819,,,-7.0,-100.0
388833,,,-6.0,-100.0
388891,,,-6.0,-100.0
388906,,,-5.0,-100.0
389269,,,-5.0,-100.0
389283,,,-4.0,-100.0
389299,,,-4.0,-100.0
389310,,,-3.0,-100.0
389322,,,-3.0,-100.0
389332,,,-2.0,-100.0
389341,,,-2.0,-100.0
389367,,,0.0,-100.0
389373,,,0.0,-100.0
389384,,,1.0,-100.0
389394,,,1.0,-100.0
389415,,,3.0,-100.0
389431,,,3.0,-100.0
389505,,,4.0,-100.0
389515,,,4.0,-100.0
389535,,,6.0,-100.0
389553,,,6.0,-100.0
389566,,,8.0,-100.0
389580,,,8.0,-100.0
389586,,,9.0,-100.0
389608,,,9.0,-100.0
389617,,,10.0,-100.0
389629,,,10.0,-100.0
389641,,,11.0,-100.0
389649,,,11.0,-100.0
389662,,,12.0,-100.0
389679,,,12.0,-100.0
389710,,,14.0,-100.0
389719,,,14.0,-100.0
389741,,,16.0,-100.0
389751,,,16.0,-100.0
389768,,,18.0,-100.0
389787,,,18.0,-100.0
389797,,,19.0,-100.0
389807,,,19.0,-100.0
389822,,,20.0,-100.0
389862,,,20.0,-100.0
389867,,,21.0,-100.0
389878,,,21.0,-100.0
389885,,,22.0,-100.0
389895,,,22.0,-100.0
389905,,,23.0,-100.0
389922,,,23.0,-100.0
389941,,,24.0,-100.0
389952,,,24.0,-100.0
389961,,,25.0,-100.0
389972,,,25.0,-100.0
389980,,,26.0,-100.0
389990,,,26.0,-100.0
389998,,,27.0,-100.0
390007,,,27.0,-100.0
390021,,,28.0,-100.0
390032,,,28.0,-100.0
390041,,,29.0,-100.0
390055,,,29.0,-100.0
390065,,,30.0,-100.0
390076,,,30.0,-100.0
390088,,,31.0,-100.0
390107,,,31.0,-100.0
390115,,,32.0,-100.0
390135,,,32.0,-100.0
390143,,,33.0,-100.0
390159,,,33.0,-100.0
390174,,,34.0,-100.0
390190,,,34.0,-100.0
390198,,,35.0,-100.0
390215,,,35.0,-100.0
390226,,,36.0,-100.0
390227,,,36.0,-100.0
390244,,,37.0,-100.0
390259,,,37.0,-100.0
390267,,,38.0,-100.0
390276,,,38.0,-100.0
390288,,,39.0,-100.0
390300,,,39.0,-100.0
390324,,,41.0,-100.0
390349,,,41.0,-100.0
390357,,,42.0,-100.0
390364,,,42.0,-100.0
390386,,,43.0,-100.0
390398,,,43.0,-100.0
390419,,,44.0,-100.0
390437,,,45.0,-100.0
390479,,,46.0,-100.0
390488,,,46.0,-100.0
390497,,,47.0,-100.0
390519,,,47.0,-100.0
390548,,,49.0,-100.0
390565,,,49.0,-100.0
390585,,,51.0,-100.0
390604,,,51.0,-100.0
390630,,,52.0,-100.0
390642,,,52.0,-100.0
390657,,,53.0,-100.0
390671,,,53.0,-100.0
390675,,,54.0,-100.0
390685,,,54.0,-100.0
390699,,,55.0,-100.0
390718,,,55.0,-100.0
390730,,,57.0,-100.0
390744,,,57.0,-100.0
390753,,,58.0,-100.0
390771,,,58.0,-100.0
390779,,,59.0,-100.0
390799,,,59.0,-100.0
390808,,,61.0,-100.0
390822,,,61.0,-100.0
390842,,,63.0,-100.0
390854,,,64.0,-100.0
390865,,,65.0,-100.0
390881,,,65.0,-100.0
390888,,,66.0,-100.0
390899,,,66.0,-100.0
390910,,,67.0,-100.0
390930,,,67.0,-100.0
390944,,,68.0,-100.0
390961,,,68.0,-100.0
390973,,,69.0,-100.0
390987,,,69.0,-100.0
391003,,,70.0,-100.0
391031,,,70.0,-100.0
391063,,,71.0,-100.0
391082,,,71.0,-100.0
391084,,,72.0,-100.0
391128,,,72.0,-100.0
391161,,,73.0,-100.0
391174,,,73.0,-100.0
391186,,,74.0,-100.0
391196,,,74.0,-100.0
391211,,,76.0,-100.0
391226,,,76.0,-100.0
391245,,,77.0,-100.0
391259,,,77.0,-100.0
391271,,,78.0,-100.0
391281,,,78.0,-100.0
391286,,,80.0,-100.0
391302,,,80.0,-100.0
391323,,,81.0,-100.0
391336,,,81.0,-100.0
391344,,,82.0,-100.0
391360,,,82.0,-100.0
391374,,,84.0,-100.0
391389,,,84.0,-100.0
391408,,,85.0,-100.0
391435,,,85.0,-100.0
391465,,,86.0,-100.0
391480,,,86.0,-100.0
391506,,,87.0,-100.0
391513,,,87.0,-100.0
391520,,,88.0,-100.0
391536,,,88.0,-100.0
391563,,,89.0,-100.0
391585,,,89.0,-100.0
391593,,,90.0,-100.0
391635,,,90.0,-100.0
391643,,,91.0,-100.0
391668,,,91.0,-100.0
391677,,,92.0,-100.0
391689,,,92.0,-100.0
391698,,,93.0,-100.0
391712,,,93.0,-100.0
391721,,,94.0,-100.0
391735,,,94.0,-100.0
391753,,,95.0,-100.0
391772,,,95.0,-100.0
391781,,,96.0,-100.0
391805,,,96.0,-100.0
391828,,,97.0,-100.0
391855,,,97.0,-100.0
391864,,,98.0,-100.0
391880,,,98.0,-100.0
391894,,,99.0,-100.0
391907,,,99.0,-100.0
391929,,,100.0,-100.0
395215,,,100.0,-100.0
395238,,,100.0,-100.0
395245,,,100.0,-100.0
395263,,,100.0,-100.0
395268,,,100.0,-100.0
395288,,,100.0,-100.0
395294,,,100.0,-100.0
395313,,,100.0,-100.0
399233,,,100.0,-100.0
399252,,,100.0,-100.0
399257,,,100.0,-100.0
399276,,,100.0,-100.0
399458,,,100.0,-100.0
399478,,,100.0,-100.0
399487,,,100.0,-100.0
399502,,,100.0,-100.0
400979,,,100.0,-100.0
400980,,,100.0,-100.0
400996,,,100.0,-100.0
401045,,,100.0,-100.0
401060,,,100.0,-100.0
401100,,,100.0,-100.0
401110,,,100.0,-100.0
401157,,,100.0,-100.0
401165,,,100.0,-100.0
401219,,,100.0,-100.0
401233,,,100.0,-100.0
401361,,,100.0,-100.0
401373,,,100.0,-100.0
401388,,,100.0,-100.0
401408,,,100.0,-100.0
401447,,,100.0,-100.0
401457,,,100.0,-100.0
401504,,,100.0,-100.0
401515,,,100.0,-100.0
401743,,,100.0,-100.0
401760,,,100.0,-100.0
401809,,,100.0,-100.0
401826,,,100.0,-100.0
401865,,,100.0,-100.0
401873,,,100.0,-100.0
401927,,,100.0,-100.0
401941,,,100.0,-100.0
401942,,,100.0,-100.0
403383,,,100.0,-100.0
403401,,,100.0,-99.0
403468,,,100.0,-99.0
403520,,,100.0,-97.0
403645,,,100.0,-97.0
403682,,,100.0,-96.0
403745,,,100.0,-96.0
403778,,,100.0,-95.0
403833,,,100.0,-95.0
403842,,,100.0,-94.0
403894,,,100.0,-94.0
403911,,,100.0,-93.0
403947,,,100.0,-93.0
403962,,,100.0,-92.0
403996,,,100.0,-92.0
404012,,,100.0,-91.0
404051,,,100.0,-91.0
404069,,,100.0,-90.0
404109,,,100.0,-90.0
404124,,,100.0,-89.0
404182,,,100.0,-89.0
404199,,,100.0,-88.0
404248,,,100.0,-88.0
404257,,,100.0,-87.0
404311,,,100.0,-87.0
404325,,,100.0,-86.0
404382,,,100.0,-86.0
404407,,,100.0,-85.0
404451,,,100.0,-85.0
404466,,,100.0,-84.0
404480,,,100.0,-84.0
404508,,,100.0,-83.0
404562,,,100.0,-83.0
404576,,,100.0,-82.0
404622,,,100.0,-82.0
404642,,,100.0,-81.0
404656,,,100.0,-81.0
404690,,,100.0,-80.0
404705,,,100.0,-80.0
404742,,,100.0,-79.0
404756,,,100.0,-79.0
404770,,,100.0,-78.0
404803,,,100.0,-78.0
404815,,,100.0,-77.0
405598,,,100.0,-77.0
405632,,,100.0,-76.0
405694,,,100.0,-76.0
405702,,,100.0,-75.0
405725,,,100.0,-75.0
405736,,,100.0,-74.0
405827,,,100.0,-73.0
405853,,,100.0,-72.0
405895,,,100.0,-72.0
405906,,,100.0,-71.0
405916,,,100.0,-71.0
405931,,,100.0,-70.0
405953,,,100.0,-70.0
405979,,,100.0,-69.0
405989,,,100.0,-69.0
406002,,,100.0,-68.0
406028,,,100.0,-68.0
406083,,,100.0,-67.0
406117,,,100.0,-67.0
406124,,,100.0,-66.0
406181,,,100.0,-66.0
406184,,,100.0,-65.0
406211,,,100.0,-65.0
406244,,,100.0,-64.0
406277,,,100.0,-64.0
406285,,,100.0,-63.0
406324,,,100.0,-63.0
406339,,,100.0,-62.0
406349,,,100.0,-62.0
406362,,,100.0,-61.0
406368,,,100.0,-61.0
406383,,,100.0,-60.0
406399,,,100.0,-60.0
406427,,,100.0,-59.0
406458,,,100.0,-59.0
406499,,,100.0,-58.0
406508,,,100.0,-58.0
406521,,,100.0,-57.0
406547,,,100.0,-57.0
406570,,,100.0,-56.0
406598,,,100.0,-56.0
406610,,,100.0,-55.0
406640,,,100.0,-55.0
406656,,,100.0,-54.0
406662,,,100.0,-54.0
406674,,,100.0,-53.0
406680,,,100.0,-53.0
406691,,,100.0,-52.0
406698,,,100.0,-52.0
406709,,,100.0,-51.0
406715,,,100.0,-51.0
406727,,,100.0,-50.0
406733,,,100.0,-50.0
406746,,,100.0,-49.0
406767,,,100.0,-49.0
406781,,,100.0,-48.0
406812,,,100.0,-48.0
406815,,,100.0,-47.0
406847,,,100.0,-47.0
406906,,,100.0,-46.0
