,A3QFK8SWWMHIW,A3BPENSX5EVJ2,A371SNJNNUY9Z,AN26GE0GN8DP0
533387,-100.0,-100.0,-100.0,-100.0
602642,-100.0,-100.0,-100.0,-100.0
602658,-100.0,-99.0,-100.0,-100.0
602711,-100.0,-99.0,-100.0,-100.0
602718,-100.0,-98.0,-100.0,-100.0
602745,-100.0,-97.0,-100.0,-100.0
602766,-100.0,-96.0,-100.0,-100.0
602803,-100.0,-95.0,-100.0,-100.0
602823,-100.0,-95.0,-100.0,-100.0
602850,-100.0,-94.0,-100.0,-100.0
602882,-100.0,-93.0,-100.0,-100.0
602916,-100.0,-92.0,-100.0,-100.0
602940,-100.0,-92.0,-100.0,-100.0
602968,-100.0,-91.0,-100.0,-100.0
603003,-100.0,-91.0,-100.0,-100.0
603036,-100.0,-90.0,-100.0,-100.0
603059,-100.0,-90.0,-100.0,-100.0
603065,-100.0,-89.0,-100.0,-100.0
603108,-100.0,-89.0,-100.0,-100.0
603122,-100.0,-88.0,-100.0,-100.0
603163,-100.0,-88.0,-100.0,-100.0
603177,-100.0,-87.0,-100.0,-100.0
603206,-100.0,-87.0,-100.0,-100.0
603235,-100.0,-86.0,-100.0,-100.0
603259,-100.0,-86.0,-100.0,-100.0
603280,-100.0,-85.0,-100.0,-100.0
603311,-100.0,-84.0,-100.0,-100.0
603343,-100.0,-84.0,-100.0,-100.0
603364,-100.0,-83.0,-100.0,-100.0
603397,-100.0,-82.0,-100.0,-100.0
603421,-100.0,-81.0,-100.0,-100.0
603443,-100.0,-81.0,-100.0,-100.0
603477,-100.0,-80.0,-100.0,-100.0
603492,-100.0,-79.0,-100.0,-100.0
603528,-100.0,-78.0,-100.0,-100.0
603550,-100.0,-77.0,-100.0,-100.0
603569,-100.0,-77.0,-100.0,-100.0
603596,-100.0,-76.0,-100.0,-100.0
603650,-100.0,-76.0,-100.0,-100.0
603663,-100.0,-75.0,-100.0,-100.0
603684,-100.0,-75.0,-100.0,-100.0
603727,-100.0,-73.0,-100.0,-100.0
603762,-100.0,-73.0,-100.0,-100.0
603781,-100.0,-72.0,-100.0,-100.0
603802,-100.0,-72.0,-100.0,-100.0
603833,-100.0,-71.0,-100.0,-100.0
603858,-100.0,-71.0,-100.0,-100.0
603890,-100.0,-70.0,-100.0,-100.0
603909,-100.0,-69.0,-100.0,-100.0
603943,-100.0,-69.0,-100.0,-100.0
603983,-100.0,-68.0,-100.0,-100.0
604050,-100.0,-68.0,-100.0,-100.0
604120,-100.0,-67.0,-100.0,-100.0
604213,-100.0,-67.0,-100.0,-100.0
604263,-100.0,-66.0,-100.0,-100.0
604332,-100.0,-66.0,-100.0,-100.0
604383,-100.0,-65.0,-100.0,-100.0
604489,-100.0,-64.0,-100.0,-100.0
604566,-100.0,-64.0,-100.0,-100.0
604637,-100.0,-63.0,-100.0,-100.0
604707,-100.0,-63.0,-100.0,-100.0
604765,-100.0,-62.0,-100.0,-100.0
604850,-100.0,-62.0,-100.0,-100.0
604915,-100.0,-61.0,-100.0,-100.0
605009,-100.0,-60.0,-100.0,-100.0
605082,-100.0,-60.0,-100.0,-100.0
605136,-100.0,-59.0,-100.0,-100.0
605253,-100.0,-58.0,-100.0,-100.0
605341,-100.0,-57.0,-100.0,-100.0
605446,-100.0,-57.0,-100.0,-100.0
605517,-100.0,-56.0,-100.0,-100.0
605609,-100.0,-55.0,-100.0,-100.0
605672,-100.0,-54.0,-100.0,-100.0
605748,-100.0,-54.0,-100.0,-100.0
605810,-100.0,-53.0,-100.0,-100.0
605881,-100.0,-53.0,-100.0,-100.0
605925,-100.0,-52.0,-100.0,-100.0
606020,-100.0,-52.0,-100.0,-100.0
606070,-100.0,-51.0,-100.0,-100.0
606168,-100.0,-51.0,-100.0,-100.0
606219,-100.0,-50.0,-100.0,-100.0
606287,-100.0,-50.0,-100.0,-100.0
606338,-100.0,-49.0,-100.0,-100.0
606423,-100.0,-49.0,-100.0,-100.0
606487,-100.0,-48.0,-100.0,-100.0
606589,-100.0,-48.0,-100.0,-100.0
606663,-100.0,-47.0,-100.0,-100.0
606733,-100.0,-47.0,-100.0,-100.0
606791,-100.0,-46.0,-100.0,-100.0
606897,-100.0,-46.0,-100.0,-100.0
606947,-100.0,-45.0,-100.0,-100.0
607017,-100.0,-45.0,-100.0,-100.0
607102,-100.0,-44.0,-100.0,-100.0
607181,-100.0,-44.0,-100.0,-100.0
607238,-100.0,-43.0,-100.0,-100.0
607325,-100.0,-42.0,-100.0,-100.0
607395,-100.0,-42.0,-100.0,-100.0
607452,-100.0,-41.0,-100.0,-100.0
607526,-100.0,-41.0,-100.0,-100.0
607681,-100.0,-40.0,-100.0,-100.0
607775,-100.0,-40.0,-100.0,-100.0
607950,-100.0,-39.0,-100.0,-100.0
608074,-100.0,-38.0,-100.0,-100.0
608135,-100.0,-37.0,-100.0,-100.0
608180,-100.0,-36.0,-100.0,-100.0
608240,-100.0,-36.0,-100.0,-100.0
608291,-100.0,-35.0,-100.0,-100.0
608377,-100.0,-35.0,-100.0,-100.0
608410,-100.0,-34.0,-100.0,-100.0
608498,-100.0,-34.0,-100.0,-100.0
608544,-100.0,-33.0,-100.0,-100.0
608679,-100.0,-33.0,-100.0,-100.0
608721,-100.0,-32.0,-100.0,-100.0
608836,-100.0,-32.0,-100.0,-100.0
608881,-100.0,-31.0,-100.0,-100.0
608951,-100.0,-31.0,-100.0,-100.0
608995,-100.0,-30.0,-100.0,-100.0
609064,-100.0,-29.0,-100.0,-100.0
609114,-100.0,-29.0,-100.0,-100.0
609152,-100.0,-28.0,-100.0,-100.0
609213,-100.0,-28.0,-100.0,-100.0
609228,-100.0,-27.0,-100.0,-100.0
609284,-100.0,-26.0,-100.0,-100.0
609324,-100.0,-26.0,-100.0,-100.0
609384,-100.0,-25.0,-100.0,-100.0
609447,-100.0,-24.0,-100.0,-100.0
609488,-100.0,-23.0,-100.0,-100.0
609633,-100.0,-22.0,-100.0,-100.0
609670,-100.0,-21.0,-100.0,-100.0
609729,-100.0,-20.0,-100.0,-100.0
609785,-100.0,-20.0,-100.0,-100.0
609825,-100.0,-19.0,-100.0,-100.0
609893,-100.0,-19.0,-100.0,-100.0
609923,-100.0,-18.0,-100.0,-100.0
609986,-100.0,-18.0,-100.0,-100.0
610043,-100.0,-17.0,-100.0,-100.0
610095,-100.0,-17.0,-100.0,-100.0
610128,-100.0,-16.0,-100.0,-100.0
610198,-100.0,-15.0,-100.0,-100.0
610226,-100.0,-15.0,-100.0,-100.0
610258,-100.0,-14.0,-100.0,-100.0
610308,-100.0,-14.0,-100.0,-100.0
610344,-100.0,-13.0,-100.0,-100.0
610400,-100.0,-13.0,-100.0,-100.0
610424,-100.0,-12.0,-100.0,-100.0
610554,-100.0,-12.0,-100.0,-100.0
610619,-100.0,-11.0,-100.0,-100.0
610708,-100.0,-10.0,-100.0,-100.0
610745,-100.0,-10.0,-100.0,-100.0
610765,-100.0,-9.0,-100.0,-100.0
610864,-100.0,-9.0,-100.0,-100.0
610885,-100.0,-8.0,-100.0,-100.0
610941,-100.0,-8.0,-100.0,-100.0
610953,-100.0,-7.0,-100.0,-100.0
611083,-100.0,-7.0,-100.0,-100.0
611107,-100.0,-6.0,-100.0,-100.0
611156,-100.0,-6.0,-100.0,-100.0
611163,-100.0,-5.0,-100.0,-100.0
611247,-100.0,-5.0,-100.0,-100.0
611267,-100.0,-4.0,-100.0,-100.0
611320,-100.0,-3.0,-100.0,-100.0
611359,-100.0,-3.0,-100.0,-100.0
611365,-100.0,-2.0,-100.0,-100.0
611419,-100.0,-2.0,-100.0,-100.0
611443,-100.0,-1.0,-100.0,-100.0
611519,-100.0,0.0,-100.0,-100.0
611559,-100.0,1.0,-100.0,-100.0
611610,-100.0,1.0,-100.0,-100.0
611627,-100.0,2.0,-100.0,-100.0
611672,-100.0,2.0,-100.0,-100.0
611685,-100.0,3.0,-100.0,-100.0
611730,-100.0,4.0,-100.0,-100.0
611825,-100.0,4.0,-100.0,-100.0
611843,-100.0,5.0,-100.0,-100.0
611888,-100.0,5.0,-100.0,-100.0
611900,-100.0,6.0,-100.0,-100.0
611901,-100.0,,-100.0,-100.0
613236,-100.0,,-100.0,-100.0
613256,-100.0,,-99.0,-100.0
613288,-100.0,,-97.0,-100.0
613312,-100.0,,-95.0,-100.0
613330,-100.0,,-94.0,-100.0
613364,-100.0,,-91.0,-100.0
613400,-100.0,,-89.0,-100.0
613417,-100.0,,-88.0,-100.0
613435,-100.0,,-87.0,-100.0
613453,-100.0,,-86.0,-100.0
613469,-100.0,,-85.0,-100.0
613487,-100.0,,-84.0,-100.0
613506,-100.0,,-82.0,-100.0
613530,-100.0,,-80.0,-100.0
613563,-100.0,,-78.0,-100.0
613582,-100.0,,-77.0,-100.0
613616,-100.0,,-75.0,-100.0
613635,-100.0,,-74.0,-100.0
613651,-100.0,,-73.0,-100.0
613669,-100.0,,-71.0,-100.0
613705,-100.0,,-69.0,-100.0
613739,-100.0,,-67.0,-100.0
613746,-100.0,,-66.0,-100.0
613764,-100.0,,-65.0,-100.0
613781,-100.0,,-64.0,-100.0
613800,-100.0,,-63.0,-100.0
613816,-100.0,,-61.0,-100.0
613851,-100.0,,-59.0,-100.0
613869,-100.0,,-58.0,-100.0
613905,-100.0,,-56.0,-100.0
613922,-100.0,,-55.0,-100.0
613956,-100.0,,-53.0,-100.0
613980,-100.0,,-50.0,-100.0
613999,-100.0,,-49.0,-100.0
614032,-100.0,,-47.0,-100.0
614051,-100.0,,-46.0,-100.0
614069,-100.0,,-45.0,-100.0
614086,-100.0,,-44.0,-100.0
614121,-100.0,,-41.0,-100.0
614156,-100.0,,-39.0,-100.0
614164,-100.0,,-38.0,-100.0
614197,-100.0,,-36.0,-100.0
614233,-100.0,,-34.0,-100.0
614251,-100.0,,-32.0,-100.0
614285,-100.0,,-30.0,-100.0
614320,-100.0,,-28.0,-100.0
614337,-100.0,,-27.0,-100.0
614355,-100.0,,-26.0,-100.0
614373,-100.0,,-25.0,-100.0
614397,-100.0,,-23.0,-100.0
614415,-100.0,,-21.0,-100.0
614450,-100.0,,-19.0,-100.0
614483,-100.0,,-17.0,-100.0
614502,-100.0,,-16.0,-100.0
614520,-100.0,,-15.0,-100.0
614536,-100.0,,-14.0,-100.0
614555,-100.0,,-12.0,-100.0
614573,-100.0,,-11.0,-100.0
614589,-100.0,,-10.0,-100.0
614596,-100.0,,-9.0,-100.0
614614,-100.0,,-8.0,-100.0
614631,-100.0,,-7.0,-100.0
614666,-100.0,,-5.0,-100.0
614702,-100.0,,-2.0,-100.0
614737,-100.0,,0.0,-100.0
614754,-100.0,,1.0,-100.0
614789,-100.0,,3.0,-100.0
614814,-100.0,,5.0,-100.0
614832,-100.0,,6.0,-100.0
614866,-100.0,,9.0,-100.0
614905,-100.0,,11.0,-100.0
614933,-100.0,,11.0,-100.0
614969,-100.0,,12.0,-100.0
615006,-100.0,,14.0,-100.0
615031,-100.0,,17.0,-100.0
615065,-100.0,,19.0,-100.0
615083,-100.0,,20.0,-100.0
615100,-100.0,,21.0,-100.0
615118,-100.0,,22.0,-100.0
615152,-100.0,,24.0,-100.0
615170,-100.0,,26.0,-100.0
615205,-100.0,,28.0,-100.0
615240,-100.0,,30.0,-100.0
615247,-100.0,,31.0,-100.0
615265,-100.0,,32.0,-100.0
615283,-100.0,,33.0,-100.0
615317,-100.0,,36.0,-100.0
615335,-100.0,,37.0,-100.0
615370,-100.0,,39.0,-100.0
615405,-100.0,,41.0,-100.0
615423,-100.0,,42.0,-100.0
615447,-100.0,,44.0,-100.0
615482,-100.0,,47.0,-100.0
615498,-100.0,,48.0,-100.0
615516,-100.0,,49.0,-100.0
615534,-100.0,,50.0,-100.0
615551,-100.0,,51.0,-100.0
615569,-100.0,,52.0,-100.0
615587,-100.0,,53.0,-100.0
615604,-100.0,,55.0,-100.0
615621,-100.0,,56.0,-100.0
615657,-100.0,,58.0,-100.0
615664,-100.0,,59.0,-100.0
615699,-100.0,,61.0,-100.0
615734,-100.0,,63.0,-100.0
615752,-100.0,,65.0,-100.0
615786,-100.0,,67.0,-100.0
615821,-100.0,,69.0,-100.0
615839,-100.0,,70.0,-100.0
615857,-100.0,,71.0,-100.0
615863,-100.0,,72.0,-100.0
615899,-100.0,,74.0,-100.0
615915,-100.0,,75.0,-100.0
615951,-100.0,,77.0,-100.0
615967,-100.0,,78.0,-100.0
615985,-100.0,,79.0,-100.0
616003,-100.0,,80.0,-100.0
616020,-100.0,,81.0,-100.0
616038,-100.0,,82.0,-100.0
616057,-100.0,,84.0,-100.0
616072,-100.0,,85.0,-100.0
616090,-100.0,,86.0,-100.0
616098,-100.0,,87.0,-100.0
616115,-100.0,,88.0,-100.0
616133,-100.0,,89.0,-100.0
616151,-100.0,,90.0,-100.0
616160,-100.0,,91.0,-100.0
616161,-100.0,,,-100.0
627496,-100.0,,,-100.0
627530,-100.0,,,-99.0
627576,-100.0,,,-99.0
627587,-100.0,,,-98.0
627623,-100.0,,,-97.0
627645,-100.0,,,-97.0
627670,-100.0,,,-96.0
627706,-100.0,,,-96.0
627734,-100.0,,,-95.0
627763,-100.0,,,-95.0
627782,-100.0,,,-94.0
627810,-100.0,,,-94.0
627824,-100.0,,,-93.0
627858,-100.0,,,-93.0
627875,-100.0,,,-92.0
627905,-100.0,,,-91.0
627926,-100.0,,,-90.0
627950,-100.0,,,-90.0
627966,-100.0,,,-89.0
627993,-100.0,,,-88.0
628018,-100.0,,,-87.0
628057,-100.0,,,-87.0
628069,-100.0,,,-86.0
628107,-100.0,,,-86.0
628119,-100.0,,,-85.0
628157,-100.0,,,-85.0
628176,-100.0,,,-84.0
628208,-100.0,,,-83.0
628230,-100.0,,,-83.0
628249,-100.0,,,-82.0
628278,-100.0,,,-81.0
628304,-100.0,,,-81.0
628318,-100.0,,,-80.0
628358,-100.0,,,-80.0
628376,-100.0,,,-79.0
628408,-100.0,,,-79.0
628427,-100.0,,,-78.0
628462,-100.0,,,-76.0
628483,-100.0,,,-76.0
628505,-100.0,,,-75.0
628534,-100.0,,,-74.0
628557,-100.0,,,-74.0
628579,-100.0,,,-73.0
628603,-100.0,,,-72.0
628626,-100.0,,,-72.0
628642,-100.0,,,-71.0
628675,-100.0,,,-71.0
628695,-100.0,,,-70.0
628722,-100.0,,,-70.0
628741,-100.0,,,-69.0
628773,-100.0,,,-69.0
628787,-100.0,,,-68.0
628826,-100.0,,,-67.0
628849,-100.0,,,-67.0
628870,-100.0,,,-66.0
628896,-100.0,,,-66.0
628912,-100.0,,,-65.0
628945,-100.0,,,-64.0
628970,-100.0,,,-64.0
628986,-100.0,,,-63.0
629023,-100.0,,,-63.0
629042,-100.0,,,-62.0
629076,-100.0,,,-61.0
629103,-100.0,,,-61.0
629124,-100.0,,,-60.0
629147,-100.0,,,-60.0
629169,-100.0,,,-59.0
629199,-100.0,,,-59.0
629223,-100.0,,,-58.0
629250,-100.0,,,-57.0
629280,-100.0,,,-56.0
629306,-100.0,,,-56.0
629322,-100.0,,,-55.0
629358,-100.0,,,-55.0
629377,-100.0,,,-54.0
629410,-100.0,,,-53.0
629433,-100.0,,,-53.0
629466,-100.0,,,-52.0
629494,-100.0,,,-52.0
629516,-100.0,,,-51.0
629546,-100.0,,,-51.0
629565,-100.0,,,-50.0
629595,-100.0,,,-50.0
629616,-100.0,,,-49.0
629645,-100.0,,,-49.0
629664,-100.0,,,-47.0
629695,-100.0,,,-47.0
629713,-100.0,,,-46.0
629746,-100.0,,,-46.0
629766,-100.0,,,-45.0
629798,-100.0,,,-44.0
629821,-100.0,,,-44.0
629846,-100.0,,,-43.0
629879,-100.0,,,-43.0
629895,-100.0,,,-42.0
629929,-100.0,,,-42.0
629942,-100.0,,,-41.0
629980,-100.0,,,-41.0
629995,-100.0,,,-40.0
630027,-100.0,,,-40.0
630041,-100.0,,,-39.0
630083,-100.0,,,-38.0
630107,-100.0,,,-38.0
630128,-100.0,,,-37.0
630160,-100.0,,,-37.0
630172,-100.0,,,-36.0
630215,-100.0,,,-36.0
630231,-100.0,,,-35.0
630272,-100.0,,,-35.0
630290,-100.0,,,-34.0
630317,-100.0,,,-34.0
630335,-100.0,,,-33.0
630368,-100.0,,,-33.0
630392,-100.0,,,-32.0
630419,-100.0,,,-32.0
630445,-100.0,,,-31.0
630478,-100.0,,,-31.0
630490,-100.0,,,-30.0
630529,-100.0,,,-30.0
630549,-100.0,,,-29.0
630581,-100.0,,,-29.0
630600,-100.0,,,-28.0
630632,-100.0,,,-28.0
630650,-100.0,,,-27.0
630679,-100.0,,,-27.0
630698,-100.0,,,-26.0
630729,-100.0,,,-26.0
630749,-100.0,,,-25.0
630781,-100.0,,,-25.0
630800,-100.0,,,-24.0
630833,-100.0,,,-23.0
630863,-100.0,,,-23.0
630898,-100.0,,,-22.0
630933,-100.0,,,-22.0
630960,-100.0,,,-21.0
630986,-100.0,,,-21.0
631009,-100.0,,,-20.0
631050,-100.0,,,-20.0
631069,-100.0,,,-19.0
631101,-100.0,,,-18.0
631124,-100.0,,,-18.0
631139,-100.0,,,-17.0
631168,-100.0,,,-16.0
631193,-100.0,,,-16.0
631217,-100.0,,,-15.0
631247,-100.0,,,-14.0
631276,-100.0,,,-13.0
631299,-100.0,,,-13.0
631320,-100.0,,,-12.0
631349,-100.0,,,-12.0
631369,-100.0,,,-11.0
631398,-100.0,,,-10.0
631424,-100.0,,,-9.0
631445,-100.0,,,-9.0
631473,-100.0,,,-8.0
631504,-100.0,,,-7.0
631526,-100.0,,,-7.0
631542,-100.0,,,-6.0
631587,-100.0,,,-6.0
631606,-100.0,,,-5.0
631633,-100.0,,,-5.0
631651,-100.0,,,-4.0
631682,-100.0,,,-4.0
631700,-100.0,,,-3.0
631733,-100.0,,,-2.0
631758,-100.0,,,-1.0
631787,-100.0,,,0.0
631810,-100.0,,,0.0
631824,-100.0,,,1.0
631855,-100.0,,,1.0
631876,-100.0,,,2.0
631911,-100.0,,,2.0
631933,-100.0,,,3.0
631965,-100.0,,,3.0
631985,-100.0,,,4.0
632016,-100.0,,,5.0
632045,-100.0,,,6.0
632083,-100.0,,,6.0
632098,-100.0,,,7.0
632131,-100.0,,,7.0
632145,-100.0,,,8.0
632182,-100.0,,,8.0
632204,-100.0,,,9.0
632239,-100.0,,,10.0
632267,-100.0,,,10.0
632297,-100.0,,,11.0
632405,-100.0,,,11.0
632432,-100.0,,,12.0
632498,-100.0,,,13.0
632530,-100.0,,,13.0
632549,-100.0,,,14.0
632581,-100.0,,,14.0
632590,-100.0,,,15.0
632616,-100.0,,,15.0
632636,-100.0,,,16.0
632672,-100.0,,,16.0
632688,-100.0,,,17.0
632723,-100.0,,,18.0
632745,-100.0,,,19.0
632765,-100.0,,,19.0
632777,-100.0,,,20.0
632804,-100.0,,,21.0
632829,-100.0,,,21.0
632842,-100.0,,,22.0
632870,-100.0,,,22.0
632891,-100.0,,,23.0
632920,-100.0,,,24.0
632940,-100.0,,,24.0
632956,-100.0,,,25.0
632978,-100.0,,,25.0
632998,-100.0,,,26.0
633026,-100.0,,,26.0
633043,-100.0,,,27.0
633073,-100.0,,,27.0
633095,-100.0,,,28.0
633122,-100.0,,,29.0
633148,-100.0,,,29.0
633160,-100.0,,,30.0
633197,-100.0,,,30.0
633215,-100.0,,,31.0
633245,-100.0,,,32.0
633269,-100.0,,,33.0
633292,-100.0,,,34.0
633315,-100.0,,,34.0
633330,-100.0,,,35.0
633354,-100.0,,,35.0
633375,-100.0,,,36.0
633405,-100.0,,,36.0
633426,-100.0,,,37.0
633454,-100.0,,,37.0
633471,-100.0,,,38.0
633502,-100.0,,,39.0
633523,-100.0,,,39.0
633538,-100.0,,,40.0
633566,-100.0,,,40.0
633588,-100.0,,,41.0
633619,-100.0,,,42.0
633645,-100.0,,,43.0
633670,-100.0,,,44.0
633690,-100.0,,,44.0
633704,-100.0,,,45.0
633727,-100.0,,,45.0
633755,-100.0,,,46.0
633793,-100.0,,,46.0
633815,-100.0,,,47.0
633841,-100.0,,,47.0
633865,-100.0,,,48.0
633902,-100.0,,,48.0
633915,-100.0,,,49.0
633942,-100.0,,,49.0
633958,-100.0,,,50.0
633989,-100.0,,,50.0
634005,-100.0,,,51.0
634036,-100.0,,,51.0
634092,-100.0,,,53.0
634122,-100.0,,,53.0
634143,-100.0,,,54.0
634175,-100.0,,,55.0
634196,-100.0,,,55.0
634211,-100.0,,,56.0
634245,-100.0,,,57.0
634266,-100.0,,,57.0
634280,-100.0,,,58.0
634306,-100.0,,,58.0
634319,-100.0,,,59.0
634350,-100.0,,,59.0
634365,-100.0,,,60.0
634392,-100.0,,,60.0
634409,-100.0,,,61.0
634441,-100.0,,,61.0
634456,-100.0,,,62.0
634488,-100.0,,,62.0
634499,-100.0,,,63.0
634529,-100.0,,,63.0
634547,-100.0,,,64.0
634576,-100.0,,,64.0
634590,-100.0,,,65.0
634622,-100.0,,,65.0
634633,-100.0,,,66.0
634672,-100.0,,,66.0
634684,-100.0,,,67.0
634710,-100.0,,,67.0
634735,-100.0,,,68.0
634772,-100.0,,,69.0
634804,-100.0,,,69.0
634816,-100.0,,,70.0
634843,-100.0,,,70.0
634857,-100.0,,,71.0
634888,-100.0,,,71.0
634901,-100.0,,,72.0
634934,-100.0,,,72.0
634948,-100.0,,,73.0
634974,-100.0,,,73.0
634988,-100.0,,,74.0
635018,-100.0,,,74.0
635033,-100.0,,,75.0
635068,-100.0,,,75.0
635090,-100.0,,,76.0
635112,-100.0,,,76.0
635133,-100.0,,,77.0
635160,-100.0,,,78.0
635189,-100.0,,,78.0
635216,-100.0,,,79.0
635247,-100.0,,,80.0
635275,-100.0,,,80.0
635297,-100.0,,,81.0
635324,-100.0,,,82.0
635349,-100.0,,,82.0
635372,-100.0,,,83.0
635405,-100.0,,,83.0
635419,-100.0,,,84.0
635459,-100.0,,,85.0
635486,-100.0,,,85.0
635504,-100.0,,,86.0
635526,-100.0,,,86.0
635544,-100.0,,,87.0
635577,-100.0,,,87.0
635602,-100.0,,,88.0
635628,-100.0,,,89.0
635653,-100.0,,,90.0
635680,-100.0,,,90.0
635694,-100.0,,,91.0
635724,-100.0,,,91.0
635736,-100.0,,,92.0
635774,-100.0,,,92.0
635793,-100.0,,,93.0
635814,-100.0,,,93.0
635831,-100.0,,,94.0
635859,-100.0,,,94.0
635877,-100.0,,,95.0
635895,-100.0,,,95.0
635913,-100.0,,,96.0
635944,-100.0,,,97.0
635966,-100.0,,,97.0
635978,-100.0,,,98.0
636012,-100.0,,,98.0
636026,-100.0,,,99.0
656648,-100.0,,,99.0
656679,-100.0,,,98.0
656734,-100.0,,,98.0
656745,-100.0,,,97.0
656765,-100.0,,,97.0
656782,-100.0,,,96.0
656811,-100.0,,,95.0
656833,-100.0,,,95.0
656867,-100.0,,,94.0
656894,-100.0,,,94.0
656913,-100.0,,,93.0
656938,-100.0,,,93.0
656953,-100.0,,,92.0
657535,-100.0,,,92.0
657605,-100.0,,,91.0
657634,-100.0,,,91.0
657642,-100.0,,,90.0
657669,-100.0,,,90.0
657691,-100.0,,,89.0
657865,-100.0,,,89.0
657885,-100.0,,,88.0
657917,-100.0,,,87.0
657935,-100.0,,,87.0
657953,-100.0,,,86.0
657980,-100.0,,,86.0
657999,-100.0,,,85.0
658750,-100.0,,,85.0
658770,-100.0,,,84.0
658808,-100.0,,,84.0
658820,-100.0,,,83.0
658858,-100.0,,,82.0
658884,-100.0,,,81.0
661272,-100.0,,,81.0
661295,-100.0,,,80.0
661351,-100.0,,,80.0
661359,-100.0,,,79.0
661388,-100.0,,,79.0
661402,-100.0,,,78.0
661519,-100.0,,,78.0
661537,-100.0,,,77.0
661573,-100.0,,,76.0
661589,-100.0,,,76.0
661616,-100.0,,,75.0
661711,-100.0,,,75.0
661737,-100.0,,,74.0
661771,-100.0,,,74.0
661781,-100.0,,,73.0
661892,-100.0,,,73.0
661917,-100.0,,,72.0
661950,-100.0,,,72.0
661960,-100.0,,,71.0
662263,-100.0,,,71.0
662285,-100.0,,,70.0
662323,-100.0,,,69.0
662341,-100.0,,,69.0
662365,-100.0,,,68.0
662392,-100.0,,,68.0
662568,-100.0,,,64.0
662735,-100.0,,,60.0
663650,-100.0,,,40.0
663651,-100.0,,,
672434,-100.0,,,
672456,-99.0,,,
672463,-99.0,,,
672489,-97.0,,,
672497,-97.0,,,
672526,-96.0,,,
672534,-96.0,,,
672577,-94.0,,,
672588,-94.0,,,
672601,-93.0,,,
672626,-93.0,,,
672634,-92.0,,,
672645,-92.0,,,
672668,-91.0,,,
672683,-91.0,,,
672689,-90.0,,,
672698,-90.0,,,
672709,-88.0,,,
672732,-88.0,,,
672742,-86.0,,,
672750,-86.0,,,
672762,-85.0,,,
672768,-85.0,,,
672769,-84.5,,,-98.0
672779,-84.0,,,-98.0
672803,-84.0,,,-98.0
672815,-83.0,,,-98.0
672839,-83.0,,,-98.0
672849,-82.0,,,-98.0
672855,-82.0,,,-98.0
672867,-81.0,,,-98.0
672873,-81.0,,,-98.0
672884,-80.0,,,-98.0
672889,-78.0,,,-98.0
672895,-78.0,,,-98.0
672907,-77.0,,,-98.0
672914,-77.0,,,-98.0
672926,-76.0,,,-98.0
672948,-76.0,,,-98.0
672960,-75.0,,,-98.0
672982,-75.0,,,-98.0
672996,-74.0,,,-98.0
673016,-74.0,,,-98.0
673029,-73.0,,,-98.0
673036,-73.0,,,-98.0
673045,-71.0,,,-98.0
673055,-71.0,,,-98.0
673066,-70.0,,,-98.0
673073,-70.0,,,-98.0
673082,-69.0,,,-98.0
673111,-68.0,,,-98.0
673125,-67.0,,,-98.0
673147,-67.0,,,-98.0
673159,-66.0,,,-98.0
673166,-66.0,,,-98.0
673176,-65.0,,,-98.0
673184,-65.0,,,-98.0
673198,-64.0,,,-98.0
673221,-64.0,,,-98.0
673231,-63.0,,,-98.0
673251,-63.0,,,-98.0
673264,-62.0,,,-98.0
673270,-62.0,,,-98.0
673282,-61.0,,,-98.0
673288,-61.0,,,-98.0
673302,-60.0,,,-98.0
673307,-60.0,,,-98.0
673309,-59.0,,,-98.0
673330,-59.0,,,-98.0
673340,-58.0,,,-98.0
673348,-58.0,,,-98.0
673357,-57.0,,,-98.0
673364,-57.0,,,-98.0
673375,-56.0,,,-98.0
673399,-56.0,,,-98.0
673413,-55.0,,,-98.0
673434,-55.0,,,-98.0
673446,-54.0,,,-98.0
673454,-54.0,,,-98.0
673466,-53.0,,,-98.0
673489,-53.0,,,-98.0
673500,-52.0,,,-98.0
673522,-52.0,,,-98.0
673532,-51.0,,,-98.0
673538,-51.0,,,-98.0
673539,-50.0,,,-98.0
673547,-50.0,,,-98.0
673561,-49.0,,,-98.0
673629,-49.0,,,-98.0
673639,-48.0,,,-98.0
673678,-48.0,,,-98.0
673690,-47.0,,,-98.0
673713,-47.0,,,-98.0
673722,-46.0,,,-98.0
673741,-45.0,,,-98.0
673755,-44.0,,,-98.0
673762,-44.0,,,-98.0
673772,-43.0,,,-98.0
673798,-43.0,,,-98.0
673807,-41.0,,,-98.0
673814,-41.0,,,-98.0
673824,-40.0,,,-98.0
673848,-40.0,,,-98.0
673860,-39.0,,,-98.0
673885,-39.0,,,-98.0
673895,-38.0,,,-98.0
673920,-38.0,,,-98.0
673930,-37.0,,,-98.0
673937,-37.0,,,-98.0
673950,-36.0,,,-98.0
673965,-36.0,,,-98.0
673979,-35.0,,,-98.0
674006,-35.0,,,-98.0
674022,-34.0,,,-98.0
674029,-34.0,,,-98.0
674045,-33.0,,,-98.0
674068,-33.0,,,-98.0
674076,-32.0,,,-98.0
674108,-32.0,,,-98.0
674126,-31.0,,,-98.0
674135,-31.0,,,-98.0
674145,-30.0,,,-98.0
674154,-30.0,,,-98.0
674166,-29.0,,,-98.0
674180,-29.0,,,-98.0
