,nan,A2Q3SM0KEI497
44130,,-100.0
44148,,-100.0
44373,,-100.0
44436,,-100.0
44479,,-100.0
44555,,-100.0
44638,,-100.0
44662,,-100.0
44834,,-100.0
44924,,-100.0
44940,,-100.0
45049,,-100.0
45210,,-100.0
45360,,-100.0
45376,,-100.0
45404,,-100.0
45432,,-100.0
45459,,-100.0
45467,,-100.0
45499,,-100.0
45509,,-100.0
45530,,-100.0
45539,,-100.0
45564,,-100.0
45574,,-100.0
45595,,-100.0
45604,,-100.0
45634,,-100.0
45764,,-100.0
45784,,-100.0
45840,,-100.0
45860,,-100.0
45923,,-100.0
46002,,-100.0
46046,,-100.0
46204,,-100.0
46212,,-100.0
46248,,-100.0
46271,,-100.0
46311,,-100.0
46364,,-100.0
46382,,-100.0
46392,,-100.0
46421,,-100.0
46467,,-100.0
46689,,-100.0
46790,,-100.0
46821,,-100.0
46848,,-100.0
46874,,-100.0
46892,,-100.0
46914,,-100.0
46922,,-100.0
46945,,-100.0
46955,,-100.0
46972,,-100.0
46974,,-100.0
47024,,-100.0
47043,,-100.0
47066,,-100.0
47091,,-100.0
47127,,-100.0
47167,,-100.0
47192,,-100.0
47203,,-100.0
47323,,-100.0
47341,,-100.0
47376,,-100.0
47439,,-100.0
47481,,-100.0
47549,,-100.0
47591,,-100.0
47623,,-100.0
47664,,-100.0
47775,,-100.0
47869,,-100.0
47901,,-100.0
47957,,-100.0
47985,,-100.0
48028,,-100.0
48036,,-100.0
48062,,-100.0
48074,,-100.0
48094,,-100.0
48104,,-100.0
48124,,-100.0
48290,,-100.0
48355,,-100.0
48363,,-100.0
48400,,-100.0
48418,,-100.0
48447,,-100.0
48455,,-100.0
48487,,-100.0
48495,,-100.0
48558,,-100.0
48580,,-100.0
48608,,-100.0
48648,,-100.0
48676,,-100.0
48696,,-100.0
48717,,-100.0
48893,,-100.0
48918,,-100.0
48987,,-100.0
49007,,-100.0
49142,,-100.0
49172,,-100.0
49213,,-100.0
49240,,-100.0
49248,,-100.0
49268,,-100.0
49269,,-100.0
49361,,-100.0
49378,,-100.0
49382,,-100.0
49410,,-100.0
49413,,-100.0
49426,,-100.0
49430,,-100.0
49443,,-100.0
49446,,-100.0
49460,,-100.0
49464,,-100.0
49477,,-100.0
49481,,-100.0
49494,,-100.0
49499,,-100.0
49510,,-100.0
49513,,-100.0
49527,,-100.0
49531,,-100.0
49543,,-100.0
49547,,-100.0
49560,,-100.0
49563,,-100.0
49577,,-100.0
49580,,-100.0
49593,,-100.0
49596,,-100.0
49610,,-100.0
49615,,-100.0
49627,,-100.0
49630,,-100.0
49643,,-100.0
49646,,-100.0
49660,,-100.0
49665,,-100.0
49677,,-100.0
52966,,-100.0
52967,,-100.0
53017,,-100.0
53069,,-100.0
53094,,-100.0
53157,,-100.0
53197,,-100.0
53260,,-100.0
53295,,-100.0
53343,,-100.0
53391,,-100.0
53425,,-100.0
53472,,-100.0
53512,,-100.0
53530,,-100.0
53597,,-100.0
53643,,-100.0
53663,,-100.0
53697,,-100.0
53745,,-100.0
54362,,-100.0
54363,,-100.0
54374,,-100.0
54418,,-100.0
54452,,-100.0
54469,,-100.0
54499,,-100.0
54516,,-100.0
54527,,-100.0
54546,,-100.0
54595,,-100.0
54619,,-100.0
54634,,-100.0
54658,,-100.0
54668,,-100.0
54692,,-100.0
54708,,-100.0
54734,,-100.0
54747,,-100.0
54761,,-100.0
54779,,-100.0
54795,,-100.0
54802,,-100.0
54819,,-100.0
54837,,-100.0
54856,,-100.0
54871,,-100.0
54890,,-100.0
54907,,-100.0
54925,,-100.0
54954,,-100.0
54966,,-100.0
54988,,-100.0
55019,,-100.0
55036,,-100.0
55048,,-100.0
55073,,-100.0
55090,,-100.0
55109,,-100.0
55123,,-100.0
55141,,-100.0
55160,,-100.0
55175,,-100.0
55194,,-100.0
55211,,-100.0
55218,,-100.0
55237,,-100.0
55253,,-100.0
55271,,-100.0
55288,,-100.0
55306,,-100.0
55324,,-100.0
55344,,-100.0
55359,,-100.0
55375,,-100.0
55393,,-100.0
55412,,-100.0
55428,,-100.0
55446,,-100.0
55452,,-100.0
55469,,-100.0
55488,,-100.0
55505,,-100.0
55517,,-100.0
55524,,-100.0
55539,,-100.0
55543,,-100.0
55557,,-100.0
55576,,-100.0
55593,,-100.0
55611,,-100.0
55629,,-100.0
55634,,-100.0
55644,,-100.0
55645,,-100.0
55653,,-100.0
55661,,-100.0
55665,,-100.0
55669,,-100.0
55677,,-100.0
55683,,-100.0
55688,,-100.0
55694,,-100.0
55697,,-100.0
55699,,-100.0
55705,,-100.0
55710,,-100.0
55715,,-100.0
55722,,-100.0
55727,,-100.0
55734,,-100.0
55739,,-100.0
55757,,-100.0
55760,,-100.0
55764,,-100.0
55775,,-100.0
55777,,-100.0
55781,,-100.0
55792,,-100.0
55794,,-100.0
55798,,-100.0
55809,,-100.0
55810,,-100.0
55814,,-100.0
55827,,-100.0
55828,,-100.0
55829,,-100.0
55832,,-100.0
55844,,-100.0
55845,,-100.0
55847,,-100.0
55860,,-100.0
55863,,-100.0
55864,,-100.0
55868,,-100.0
55877,,-100.0
55881,,-100.0
55886,,-100.0
55893,,-100.0
55897,,-100.0
55907,,-100.0
55910,,-100.0
55914,,-100.0
55916,,-100.0
55927,,-100.0
55930,,-100.0
55941,,-100.0
55943,,-100.0
55947,,-100.0
55956,,-100.0
55960,,-100.0
55965,,-100.0
55971,,-100.0
55973,,-100.0
55977,,-100.0
55981,,-100.0
55993,,-100.0
55996,,-100.0
56001,,-100.0
56008,,-100.0
56011,,-100.0
56015,,-100.0
56026,,-100.0
56027,,-100.0
56030,,-100.0
56043,,-100.0
56044,,-100.0
56048,,-100.0
56060,,-100.0
56061,,-100.0
56064,,-100.0
56069,,-100.0
56077,,-100.0
56081,,-100.0
56085,,-100.0
56093,,-100.0
56097,,-100.0
56104,,-100.0
56110,,-100.0
56114,,-100.0
56120,,-100.0
56127,,-100.0
56129,,-100.0
56132,,-100.0
56138,,-100.0
56143,,-100.0
56147,,-100.0
56157,,-100.0
56160,,-100.0
56161,,-100.0
56165,,-100.0
56172,,-100.0
56177,,-100.0
56183,,-100.0
56191,,-100.0
56193,,-100.0
56197,,-100.0
56202,,-100.0
56208,,-100.0
56210,,-100.0
56214,,-100.0
56226,,-100.0
56227,,-100.0
56231,,-100.0
56243,,-100.0
56244,,-100.0
56248,,-100.0
56260,,-100.0
56261,,-100.0
56264,,-100.0
56267,,-100.0
56277,,-100.0
56278,,-100.0
56283,,-100.0
56295,,-100.0
56298,,-100.0
56302,,-100.0
56311,,-100.0
56320,,-100.0
56336,,-100.0
56337,,-100.0
56357,,-100.0
56364,,-100.0
56371,,-100.0
56389,,-100.0
56408,,-100.0
56424,,-100.0
56443,,-100.0
56448,,-100.0
56459,,-100.0
56476,,-100.0
56478,,-100.0
56495,,-100.0
56502,,-100.0
56508,,-100.0
56523,,-100.0
56544,,-100.0
56565,,-100.0
56567,,-100.0
56575,,-100.0
56599,,-100.0
56605,,-100.0
56619,,-100.0
56637,,-100.0
56638,,-100.0
56652,,-100.0
56689,,-100.0
56707,,-100.0
56723,,-100.0
56734,,-100.0
56757,,-100.0
56784,,-100.0
56798,,-100.0
56799,,-100.0
56804,,-100.0
56838,,-100.0
56874,,-100.0
56895,,-100.0
56940,,-100.0
56979,,-100.0
57127,,-100.0
57146,,-100.0
57210,,-100.0
57241,,-100.0
57246,,-100.0
57271,,-100.0
57283,,-100.0
57294,,-100.0
57317,,-100.0
57332,,-100.0
57343,,-100.0
57386,,-100.0
57392,,-100.0
57427,,-100.0
57502,,-100.0
57553,,-100.0
57577,,-100.0
57607,,-100.0
57707,,-100.0
57727,,-100.0
57755,,-100.0
57776,,-100.0
57797,,-100.0
57938,,-100.0
57986,,-100.0
58007,,-100.0
58062,,-100.0
58076,,-100.0
58139,,-100.0
58228,,-100.0
58283,,-100.0
58320,,-100.0
58359,,-100.0
58425,,-100.0
58441,,-100.0
58444,,-100.0
58458,,-100.0
58477,,-100.0
58515,,-100.0
58546,,-100.0
58803,,-100.0
58820,,-100.0
58904,,-100.0
58944,,-100.0
58969,,-100.0
59000,,-100.0
59016,,-100.0
59058,,-100.0
59096,,-100.0
59130,,-100.0
59315,,-100.0
59357,,-100.0
59400,,-100.0
59443,,-100.0
59534,,-100.0
59565,,-100.0
59645,,-100.0
59690,,-100.0
59728,,-100.0
59837,,-100.0
59886,,-100.0
59916,,-100.0
59942,,-100.0
59979,,-100.0
60044,,-100.0
60073,,-100.0
60099,,-100.0
60125,,-100.0
60149,,-100.0
60169,,-100.0
61353,,-100.0
61354,,-100.0
61397,,-100.0
61487,,-100.0
61517,,-100.0
61609,,-100.0
61661,,-100.0
61740,,-100.0
61789,,-100.0
61805,,-100.0
61823,,-100.0
61843,,-100.0
61865,,-100.0
61882,,-100.0
61889,,-100.0
61906,,-100.0
61924,,-100.0
61943,,-100.0
61964,,-100.0
61981,,-100.0
65491,,-100.0
65511,,-100.0
65545,,-100.0
65595,,-100.0
65638,,-100.0
65671,,-100.0
65708,,-100.0
65743,,-100.0
65797,,-100.0
65833,,-100.0
65993,,-100.0
66027,,-100.0
66050,,-100.0
66088,,-100.0
66176,,-100.0
66234,,-100.0
66375,,-100.0
66515,,-100.0
66580,,-100.0
66697,,-100.0
66743,,-100.0
66846,,-100.0
66893,,-100.0
66937,,-100.0
66965,,-100.0
67062,,-100.0
67115,,-100.0
67181,,-100.0
67272,,-100.0
67301,,-100.0
67349,,-100.0
67396,,-100.0
67480,,-100.0
67534,,-100.0
67568,,-100.0
67597,,-100.0
67643,,-100.0
67680,,-100.0
67823,,-100.0
67928,,-100.0
67951,,-100.0
67994,,-100.0
68035,,-100.0
68073,,-100.0
68173,,-100.0
68201,,-100.0
68247,,-100.0
68266,,-100.0
68315,,-100.0
68354,,-100.0
68396,,-100.0
68449,,-100.0
68483,,-100.0
68524,,-100.0
68565,,-100.0
68631,,-100.0
68684,,-100.0
68715,,-100.0
68745,,-100.0
68787,,-100.0
68843,,-100.0
68889,,-100.0
68970,,-100.0
69075,,-100.0
69118,,-100.0
69160,,-100.0
69218,,-100.0
69243,,-100.0
69270,,-100.0
69315,,-100.0
69351,,-100.0
69440,,-100.0
69463,,-100.0
69483,,-100.0
69577,,-100.0
69593,,-100.0
69836,,-100.0
69941,,-100.0
71572,,-100.0
71608,,-100.0
80190,,-100.0
80205,,-100.0
80212,,-100.0
80238,,-100.0
80250,,-100.0
80288,,-100.0
80295,,-100.0
80339,,-100.0
80346,,-100.0
80368,,-100.0
80380,,-100.0
80389,,-100.0
80708,,-100.0
80724,,-100.0
80733,,-100.0
80756,,-100.0
80779,,-100.0
80785,,-100.0
80814,,-100.0
80823,,-100.0
80975,,-100.0
80992,,-100.0
81015,,-100.0
81029,,-100.0
81038,,-100.0
81057,,-100.0
81141,,-100.0
81159,,-100.0
81169,,-100.0
81190,,-100.0
81304,,-100.0
81318,,-100.0
81355,,-100.0
81368,,-100.0
81437,,-100.0
81455,,-100.0
81476,,-100.0
81486,,-100.0
81605,,-100.0
81622,,-100.0
81722,,-100.0
81739,,-100.0
81756,,-100.0
81767,,-100.0
81794,,-100.0
81806,,-100.0
81890,,-100.0
81906,,-100.0
81921,,-100.0
81937,,-100.0
81946,,-100.0
81956,,-100.0
82040,,-100.0
82056,,-100.0
82077,,-100.0
82091,,-100.0
82098,,-100.0
82119,,-100.0
87047,,-100.0
87068,,-100.0
87091,,-100.0
87106,,-100.0
87124,,-100.0
87143,,-100.0
87159,,-100.0
87178,,-100.0
87195,,-100.0
87212,,-100.0
87230,,-100.0
87247,,-100.0
87265,,-100.0
87271,,-100.0
87289,,-100.0
87306,,-100.0
87323,,-100.0
87341,,-100.0
87362,,-100.0
87376,,-100.0
87395,,-100.0
87410,,-100.0
87429,,-100.0
87446,,-100.0
87463,,-100.0
87483,,-100.0
87499,,-100.0
87506,,-100.0
87523,,-100.0
87540,,-100.0
87563,,-100.0
93360,,-100.0
93383,,-100.0
93421,,-100.0
93447,,-100.0
93471,,-100.0
93524,,-100.0
93549,,-100.0
93579,,-100.0
93596,,-100.0
93649,,-100.0
93672,,-100.0
93676,,-100.0
93695,,-100.0
93713,,-100.0
93736,,-100.0
93754,,-100.0
93768,,-100.0
93802,,-100.0
96754,,-100.0
96776,,-100.0
96876,,-100.0
96911,,-100.0
97007,,-100.0
97026,,-100.0
97077,,-100.0
97108,,-100.0
101391,,-100.0
101414,,-100.0
103092,,-100.0
103121,,-100.0
103152,,-100.0
103167,,-100.0
103187,,-100.0
103205,,-100.0
103221,,-100.0
103232,,-100.0
103249,,-100.0
103269,,-100.0
103290,,-100.0
103300,,-100.0
103310,,-100.0
103324,,-100.0
103342,,-100.0
103369,,-100.0
103385,,-100.0
103401,,-100.0
103427,,-100.0
103449,,-100.0
103465,,-100.0
103481,,-100.0
103488,,-100.0
103505,,-100.0
103528,,-100.0
103545,,-100.0
103557,,-100.0
103575,,-100.0
103592,,-100.0
103613,,-100.0
103630,,-100.0
103644,,-100.0
103663,,-100.0
103679,,-100.0
103698,,-100.0
103705,,-100.0
103721,,-100.0
103740,,-100.0
103756,,-100.0
103775,,-100.0
103792,,-100.0
103810,,-100.0
103827,,-100.0
103844,,-100.0
103863,,-100.0
103879,,-100.0
103897,,-100.0
103905,,-100.0
103920,,-100.0
103938,,-100.0
103956,,-100.0
103974,,-100.0
103991,,-100.0
104015,,-100.0
104037,,-100.0
104051,,-100.0
104061,,-100.0
111354,,-100.0
111375,,-100.0
111382,,-100.0
111430,,-100.0
111463,,-100.0
111482,,-100.0
111506,,-100.0
111520,,-100.0
111541,,-100.0
111568,,-100.0
111581,,-100.0
111602,,-100.0
111617,,-100.0
111671,,-100.0
111691,,-100.0
111707,,-100.0
111715,,-100.0
111730,,-100.0
111751,,-100.0
111770,,-100.0
111778,,-100.0
111793,,-100.0
111797,,-100.0
111812,,-100.0
111817,,-100.0
111830,,-100.0
111835,,-100.0
111850,,-100.0
111859,,-100.0
111873,,-100.0
111891,,-100.0
111905,,-100.0
111911,,-100.0
111915,,-100.0
111920,,-100.0
111936,,-100.0
111941,,-100.0
111945,,-100.0
111960,,-100.0
111976,,-100.0
111994,,-100.0
112032,,-100.0
112040,,-100.0
112044,,-100.0
112058,,-100.0
112062,,-100.0
112072,,-100.0
112081,,-100.0
112089,,-100.0
112094,,-100.0
112111,,-100.0
112118,,-100.0
112135,,-100.0
112147,,-100.0
112156,,-100.0
112166,,-100.0
112172,,-100.0
112184,,-100.0
113187,,-100.0
113218,,-100.0
113228,,-100.0
113256,,-100.0
113260,,-100.0
113285,,-100.0
113323,,-100.0
113340,,-100.0
113348,,-100.0
113372,,-100.0
113385,,-100.0
113412,,-100.0
113454,,-100.0
113476,,-100.0
113494,,-100.0
113522,,-100.0
113543,,-100.0
113562,,-100.0
113572,,-100.0
113597,,-100.0
113609,,-100.0
113614,,-100.0
113620,,-100.0
113639,,-100.0
113645,,-100.0
113662,,-100.0
113678,,-100.0
113693,,-100.0
113705,,-100.0
113727,,-100.0
113735,,-100.0
113747,,-100.0
113756,,-100.0
113771,,-100.0
113810,,-100.0
113830,,-100.0
113836,,-100.0
113863,,-100.0
113871,,-100.0
113889,,-100.0
113895,,-100.0
113908,,-100.0
113939,,-100.0
113953,,-100.0
113958,,-100.0
113973,,-100.0
114007,,-100.0
114015,,-100.0
114025,,-100.0
114035,,-100.0
114038,,-100.0
114041,,-100.0
114060,,-100.0
114070,,-100.0
114075,,-100.0
114088,,-100.0
114095,,-100.0
114110,,-100.0
114124,,-100.0
114127,,-100.0
114134,,-100.0
114147,,-100.0
114157,,-100.0
114179,,-100.0
114201,,-100.0
114224,,-100.0
114239,,-100.0
114242,,-100.0
114266,,-100.0
114276,,-100.0
114309,,-100.0
114349,,-100.0
114397,,-100.0
114442,,-100.0
114476,,-100.0
114504,,-100.0
114532,,-100.0
114639,,-100.0
114684,,-100.0
114728,,-100.0
114751,,-100.0
114804,,-100.0
114848,,-100.0
114876,,-100.0
114996,,-100.0
115014,,-100.0
115061,,-100.0
115079,,-100.0
115143,,-100.0
115174,,-100.0
115232,,-100.0
115236,,-100.0
115250,,-100.0
115262,,-100.0
115280,,-100.0
115298,,-100.0
115307,,-100.0
115320,,-100.0
115328,,-100.0
115364,,-100.0
115370,,-100.0
115395,,-100.0
115397,,-100.0
115434,,-100.0
115468,,-100.0
115504,,-100.0
115565,,-100.0
115582,,-100.0
115590,,-100.0
115600,,-100.0
115608,,-100.0
115634,,-100.0
115647,,-100.0
115655,,-100.0
115665,,-100.0
115676,,-100.0
115772,,-100.0
115802,,-100.0
115818,,-100.0
115823,,-100.0
115841,,-100.0
115848,,-100.0
115944,,-100.0
115986,,-100.0
116011,,-100.0
116021,,-100.0
116025,,-100.0
116051,,-100.0
116062,,-100.0
116185,,-100.0
116213,,-100.0
116216,,-100.0
116235,,-100.0
116247,,-100.0
116277,,-100.0
116316,,-100.0
116336,,-100.0
116393,,-100.0
116402,,-100.0
116419,,-100.0
116434,,-100.0
116462,,-100.0
116500,,-100.0
116526,,-100.0
116567,,-100.0
116585,,-100.0
116601,,-100.0
116607,,-100.0
116650,,-100.0
116697,,-100.0
116747,,-100.0
116788,,-100.0
116872,,-100.0
116990,,-100.0
117026,,-100.0
117048,,-100.0
117071,,-100.0
117092,,-100.0
117149,,-100.0
117193,,-100.0
117237,,-100.0
117271,,-100.0
117305,,-100.0
117377,,-100.0
117407,,-100.0
117439,,-100.0
117456,,-100.0
117513,,-100.0
117534,,-100.0
117571,,-100.0
117609,,-100.0
117649,,-100.0
117689,,-100.0
117735,,-100.0
117766,,-100.0
117856,,-100.0
117920,,-100.0
117957,,-100.0
117998,,-100.0
118045,,-100.0
118089,,-100.0
118129,,-100.0
118175,,-100.0
118227,,-100.0
118258,,-100.0
118288,,-100.0
118457,,-100.0
118493,,-100.0
118672,,-100.0
118771,,-100.0
118865,,-100.0
118897,,-100.0
118930,,-100.0
119014,,-100.0
119050,,-100.0
119088,,-100.0
119119,,-100.0
119160,,-100.0
119216,,-100.0
119312,,-100.0
119362,,-100.0
119402,,-100.0
119441,,-100.0
119475,,-100.0
119522,,-100.0
119547,,-100.0
119577,,-100.0
119618,,-100.0
119661,,-100.0
119801,,-100.0
119849,,-100.0
119930,,-100.0
119971,,-100.0
119999,,-100.0
120037,,-100.0
120218,,-100.0
120311,,-100.0
120349,,-100.0
120385,,-100.0
120421,,-100.0
120585,,-100.0
120634,,-100.0
120704,,-100.0
120745,,-100.0
120764,,-100.0
120792,,-100.0
120923,,-100.0
120989,,-100.0
121019,,-100.0
121065,,-100.0
121107,,-100.0
121135,,-100.0
121174,,-100.0
121214,,-100.0
121252,,-100.0
121276,,-100.0
121336,,-100.0
121369,,-100.0
121407,,-100.0
121446,,-100.0
121607,,-100.0
121694,,-100.0
121737,,-100.0
121775,,-100.0
121815,,-100.0
121854,,-100.0
121874,,-100.0
121897,,-100.0
121911,,-100.0
121944,,-100.0
121993,,-100.0
122001,,-100.0
122033,,-100.0
122151,,-100.0
122181,,-100.0
122228,,-100.0
122243,,-100.0
122320,,-100.0
122335,,-100.0
122360,,-100.0
122381,,-100.0
122421,,-100.0
122448,,-100.0
122536,,-100.0
122556,,-100.0
122626,,-100.0
122644,,-100.0
122739,,-100.0
122757,,-100.0
122773,,-100.0
122800,,-100.0
122876,,-100.0
122901,,-100.0
122945,,-100.0
122967,,-100.0
123005,,-100.0
123029,,-100.0
123048,,-100.0
123075,,-100.0
123093,,-100.0
123107,,-100.0
123137,,-100.0
123190,,-100.0
123192,,-100.0
123202,,-100.0
123228,,-100.0
123237,,-100.0
123252,,-100.0
123271,,-100.0
123276,,-100.0
123296,,-100.0
123299,,-100.0
123315,,-100.0
123329,,-100.0
123348,,-100.0
123363,,-100.0
123403,,-100.0
123447,,-100.0
123470,,-100.0
123486,,-100.0
123510,,-100.0
123515,,-100.0
123559,,-100.0
123600,,-100.0
123629,,-100.0
123669,,-100.0
123759,,-100.0
123873,,-100.0
123920,,-100.0
123959,,-100.0
124015,,-100.0
124084,,-100.0
124143,,-100.0
124210,,-100.0
124260,,-100.0
124329,,-100.0
124348,,-100.0
124450,,-100.0
124491,,-100.0
124528,,-100.0
124719,,-100.0
124741,,-100.0
124792,,-100.0
124793,,-100.0
129732,,-100.0
129733,,-100.0
129752,,-100.0
129762,,-100.0
129823,,-100.0
129831,,-100.0
129860,,-100.0
129878,,-100.0
129928,,-100.0
129954,,-100.0
130010,,-100.0
130081,,-100.0
130098,,-100.0
130224,,-100.0
130247,,-100.0
131129,,-100.0
131151,,-100.0
131218,,-100.0
131270,,-100.0
131342,,-100.0
131366,,-100.0
131417,,-100.0
131466,,-100.0
131553,,-100.0
131593,,-100.0
131594,,-100.0
140216,,-100.0
140233,,-100.0
140240,,-100.0
140265,,-100.0
140269,,-100.0
140282,,-100.0
140288,,-100.0
140298,,-100.0
140302,,-100.0
140315,,-100.0
140319,,-100.0
140332,,-100.0
140337,,-100.0
140348,,-100.0
140352,,-100.0
140365,,-100.0
140369,,-100.0
140382,,-100.0
140388,,-100.0
140398,,-100.0
140402,,-100.0
140415,,-100.0
140419,,-100.0
140432,,-100.0
140437,,-100.0
140448,,-100.0
140452,,-100.0
140465,,-100.0
140469,,-100.0
140482,,-100.0
140486,,-100.0
140498,,-100.0
141183,,-100.0
141199,,-100.0
141203,,-100.0
141215,,-100.0
141219,,-100.0
141232,,-100.0
141237,,-100.0
141249,,-100.0
141464,,-100.0
141465,,-100.0
141503,,-100.0
141516,,-100.0
141535,,-100.0
141550,,-100.0
141565,,-100.0
141566,,-100.0
141569,,-100.0
141582,,-100.0
141588,,-100.0
141598,,-100.0
141602,,-100.0
141615,,-100.0
141620,,-100.0
141646,,-100.0
141688,,-100.0
141722,,-100.0
141767,,-100.0
141825,,-100.0
141833,,-100.0
141849,,-100.0
141851,,-100.0
141894,,-100.0
141933,,-100.0
141960,,-100.0
141994,,-100.0
142000,,-100.0
142016,,-100.0
142018,,-100.0
142020,,-100.0
142032,,-100.0
142037,,-100.0
142038,,-100.0
142048,,-100.0
142052,,-100.0
142065,,-100.0
142174,,-100.0
142183,,-100.0
142199,,-100.0
142203,,-100.0
142204,,-100.0
142215,,-100.0
142219,,-100.0
142232,,-100.0
142255,,-100.0
142275,,-100.0
142318,,-100.0
142373,,-100.0
142422,,-100.0
142529,,-100.0
142550,,-100.0
142551,,-100.0
145065,,-100.0
145066,,-100.0
145091,,-100.0
145169,,-100.0
145192,,-100.0
145275,,-100.0
145297,,-100.0
145306,,-100.0
145358,,-100.0
145388,,-100.0
145392,,-100.0
145408,,-100.0
145425,,-100.0
145440,,-100.0
145491,,-100.0
145527,,-100.0
145543,,-100.0
145575,,-100.0
145596,,-100.0
145645,,-100.0
145659,,-100.0
145689,,-100.0
145702,,-100.0
145747,,-100.0
145793,,-100.0
145805,,-100.0
145838,,-100.0
145860,,-100.0
145892,,-100.0
145919,,-100.0
145924,,-100.0
145958,,-100.0
145971,,-100.0
146011,,-100.0
146055,,-100.0
146102,,-100.0
146144,,-100.0
146196,,-100.0
146233,,-100.0
146365,,-100.0
146413,,-100.0
146483,,-100.0
146519,,-100.0
146564,,-100.0
146595,,-100.0
146612,,-100.0
146752,,-100.0
146782,,-100.0
146809,,-100.0
149801,,-100.0
149816,,-100.0
149821,,-100.0
149832,,-100.0
149838,,-100.0
149848,,-100.0
149853,,-100.0
149865,,-100.0
149870,,-100.0
149882,,-100.0
149887,,-100.0
149899,,-100.0
149903,,-100.0
149916,,-100.0
149922,,-100.0
149932,,-100.0
149942,,-100.0
149967,,-100.0
149973,,-100.0
149982,,-100.0
149985,,-100.0
149998,,-100.0
150001,,-100.0
150015,,-100.0
150018,,-100.0
150031,,-100.0
150034,,-100.0
150048,,-100.0
150051,,-100.0
150065,,-100.0
150068,,-100.0
150082,,-100.0
150085,,-100.0
150098,,-100.0
150101,,-100.0
150115,,-100.0
150118,,-100.0
150132,,-100.0
150134,,-100.0
150148,,-100.0
150151,,-100.0
150165,,-100.0
150168,,-100.0
150181,,-100.0
150184,,-100.0
150198,,-100.0
150201,,-100.0
150215,,-100.0
150218,,-100.0
150231,,-100.0
150234,,-100.0
150248,,-100.0
150251,,-100.0
150265,,-100.0
150268,,-100.0
150282,,-100.0
150285,,-100.0
150299,,-100.0
150304,,-100.0
150316,,-100.0
150319,,-100.0
150332,,-100.0
150335,,-100.0
150348,,-100.0
150353,,-100.0
150366,,-100.0
150371,,-100.0
150380,,-100.0
150382,,-100.0
150385,,-100.0
150398,,-100.0
150399,,-100.0
150401,,-100.0
150407,,-100.0
150415,,-100.0
150418,,-100.0
150430,,-100.0
150434,,-100.0
150448,,-100.0
150451,,-100.0
150459,,-100.0
150465,,-100.0
150467,,-100.0
150470,,-100.0
150497,,-100.0
150498,,-100.0
150502,,-100.0
150505,,-100.0
150516,,-100.0
150519,,-100.0
150532,,-100.0
150536,,-100.0
150547,,-100.0
150548,,-100.0
150551,,-100.0
150556,,-100.0
150566,,-100.0
150570,,-100.0
150579,,-100.0
150583,,-100.0
150587,,-100.0
150613,,-100.0
150620,,-100.0
150646,,-100.0
150654,,-100.0
150663,,-100.0
150671,,-100.0
150696,,-100.0
150699,,-100.0
150713,,-100.0
150717,,-100.0
150729,,-100.0
150732,,-100.0
150747,,-100.0
150750,,-100.0
150763,,-100.0
150765,,-100.0
150780,,-100.0
150784,,-100.0
150796,,-100.0
150799,,-100.0
150813,,-100.0
150816,,-100.0
150829,,-100.0
150832,,-100.0
150846,,-100.0
150849,,-100.0
150862,,-100.0
150865,,-100.0
150880,,-100.0
150882,,-100.0
150896,,-100.0
150899,,-100.0
150912,,-100.0
150915,,-100.0
150930,,-100.0
150935,,-100.0
150947,,-100.0
150949,,-100.0
150962,,-100.0
150965,,-100.0
150979,,-100.0
150982,,-100.0
150996,,-100.0
150999,,-100.0
151013,,-100.0
151015,,-100.0
151029,,-100.0
151034,,-100.0
151063,,-100.0
151071,,-100.0
151079,,-100.0
151086,,-100.0
151112,,-100.0
151116,,-100.0
151129,,-100.0
151132,,-100.0
151149,,-100.0
151152,,-100.0
151163,,-100.0
151166,,-100.0
151180,,-100.0
151182,,-100.0
151196,,-100.0
151199,,-100.0
151212,,-100.0
151215,,-100.0
151229,,-100.0
151232,,-100.0
151246,,-100.0
151248,,-100.0
151263,,-100.0
151265,,-100.0
151279,,-100.0
151282,,-100.0
151297,,-100.0
151299,,-100.0
151312,,-100.0
151315,,-100.0
151329,,-100.0
151332,,-100.0
151346,,-100.0
151349,,-100.0
151362,,-100.0
151365,,-100.0
151379,,-100.0
151382,,-100.0
151396,,-100.0
151399,,-100.0
151412,,-100.0
151415,,-100.0
151429,,-100.0
151432,,-100.0
151446,,-100.0
151449,,-100.0
151462,,-100.0
151466,,-100.0
151479,,-100.0
151482,,-100.0
151496,,-100.0
151500,,-100.0
151513,,-100.0
151516,,-100.0
151529,,-100.0
151532,,-100.0
151546,,-100.0
151549,,-100.0
151562,,-100.0
151565,,-100.0
151579,,-100.0
151582,,-100.0
151596,,-100.0
151599,,-100.0
151612,,-100.0
151616,,-100.0
151629,,-100.0
151634,,-100.0
151646,,-100.0
151649,,-100.0
151662,,-100.0
151665,,-100.0
151679,,-100.0
151682,,-100.0
151696,,-100.0
151699,,-100.0
151712,,-100.0
151716,,-100.0
151729,,-100.0
151732,,-100.0
151747,,-100.0
151750,,-100.0
151763,,-100.0
151766,,-100.0
151780,,-100.0
151784,,-100.0
151796,,-100.0
151802,,-100.0
151816,,-100.0
151821,,-100.0
151834,,-100.0
151838,,-100.0
151862,,-100.0
151864,,-100.0
151879,,-100.0
151881,,-100.0
151896,,-100.0
151898,,-100.0
151912,,-100.0
155098,,-100.0
155138,,-100.0
