,AA6RYE4V0IBKM,AOEGJLWFISOZQ,AJE5OG666CBAC,ACOUEGRDJO7B6,A2LV5432PV1S3
232290,13.666666666666666,-57.0,,-21.0,-60.333333333333336
232291,14.0,-57.142857142857146,,-21.0,-60.166666666666664
232294,14.333333333333334,-57.285714285714285,,-21.0,-60.0
232295,14.666666666666666,-57.42857142857143,,-21.0,-59.76923076923077
232297,15.0,-57.57142857142857,,-21.0,-59.53846153846154
232300,15.0,-57.714285714285715,,-21.0,-59.30769230769231
232303,15.166666666666666,-57.857142857142854,,-21.0,-59.07692307692308
232306,15.333333333333334,-58.0,,-21.0,-58.84615384615385
232309,15.5,-58.2,,-21.0,-58.61538461538461
232313,15.666666666666666,-58.4,,-21.0,-58.38461538461539
232320,15.833333333333334,-58.6,,-21.0,-58.15384615384615
232322,16.0,-58.8,,-21.0,-57.92307692307692
232323,16.0,-59.0,,-21.0,-57.69230769230769
232325,16.0,-59.166666666666664,,-21.0,-57.46153846153846
232329,16.25,-59.333333333333336,,-21.0,-57.23076923076923
232334,16.5,-59.5,,-21.0,-57.0
232338,16.75,-59.666666666666664,,-21.0,-56.86666666666667
232339,17.0,-59.833333333333336,,-21.0,-56.733333333333334
232340,17.0,-60.0,,-21.0,-56.6
232341,17.0,-60.25,,-21.0,-56.46666666666667
232343,17.5,-60.5,,-21.0,-56.333333333333336
232355,18.0,-60.75,,-21.0,-56.2
232356,18.0,-61.0,,-21.0,-56.06666666666667
232357,18.0,-61.166666666666664,,-21.0,-55.93333333333333
232362,18.333333333333332,-61.333333333333336,,-21.0,-55.8
232363,18.666666666666668,-61.5,,-21.0,-55.666666666666664
232369,19.0,-61.666666666666664,,-21.0,-55.53333333333333
232371,19.0,-61.833333333333336,,-21.0,-55.4
232373,19.166666666666668,-62.0,,-21.0,-55.266666666666666
232374,19.333333333333332,-62.125,,-21.0,-55.13333333333333
232375,19.5,-62.25,,-21.0,-55.0
232378,19.666666666666668,-62.375,,-21.0,-54.785714285714285
232379,19.833333333333332,-62.5,,-21.0,-54.57142857142857
232383,20.0,-62.625,,-21.0,-54.357142857142854
232386,20.0,-62.75,,-21.0,-54.142857142857146
232387,20.2,-62.875,,-21.0,-53.92857142857143
232390,20.4,-63.0,,-21.0,-53.714285714285715
232393,20.6,-63.4,,-21.0,-53.5
232397,20.8,-63.8,,-21.0,-53.285714285714285
232401,21.0,-64.2,,-21.0,-53.07142857142857
232404,21.0,-64.6,,-21.0,-52.857142857142854
232407,21.2,-65.0,,-21.0,-52.642857142857146
232409,21.4,-65.16666666666667,,-21.0,-52.42857142857143
232412,21.6,-65.33333333333333,,-21.0,-52.214285714285715
232415,21.8,-65.5,,-21.0,-52.0
232416,22.0,-65.66666666666667,,-21.0,-51.81818181818182
232419,22.0,-65.83333333333333,,-21.0,-51.63636363636363
232423,22.666666666666668,-66.0,,-21.0,-51.45454545454545
232424,23.333333333333332,-66.2,,-21.0,-51.27272727272727
232430,24.0,-66.4,,-21.0,-51.09090909090909
232433,24.0,-66.6,,-21.0,-50.90909090909091
232439,24.25,-66.8,,-21.0,-50.72727272727273
232440,24.5,-67.0,,-21.0,-50.54545454545455
232444,24.75,-67.25,,-21.0,-50.36363636363637
232447,25.0,-67.5,,-21.0,-50.18181818181818
232455,25.0,-67.75,,-21.0,-50.0
232456,25.0,-68.0,,-21.0,-49.72727272727273
232459,25.0,-68.33333333333333,,-21.0,-49.45454545454545
232472,26.0,-68.66666666666667,,-21.0,-49.18181818181818
232473,26.0,-69.0,,-21.0,-48.90909090909091
232474,26.0,-69.25,,-21.0,-48.63636363636363
232478,26.5,-69.5,,-21.0,-48.36363636363637
232487,27.0,-69.75,,-21.0,-48.09090909090909
232490,27.0,-70.0,,-21.0,-47.81818181818182
232491,27.0,-70.2,,-21.0,-47.54545454545455
232492,27.4,-70.4,,-21.0,-47.27272727272727
232495,27.8,-70.6,,-21.0,-47.0
232504,28.2,-70.8,,-21.0,-46.714285714285715
232507,28.6,-71.0,,-21.0,-46.42857142857143
232518,29.0,-71.33333333333333,,-21.0,-46.142857142857146
232521,29.0,-71.66666666666667,,-21.0,-45.857142857142854
232523,29.5,-72.0,,-21.0,-45.57142857142857
232533,30.0,-72.33333333333333,,-21.0,-45.285714285714285
232536,30.0,-72.66666666666667,,-21.0,-45.0
232540,30.5,-73.0,,-21.0,-44.972972972972975
232548,31.0,-73.66666666666667,,-21.0,-44.945945945945944
232550,31.0,-74.33333333333333,,-21.0,-44.91891891891892
232557,31.5,-75.0,,-21.0,-44.891891891891895
232564,32.0,-75.5,,-21.0,-44.86486486486486
232573,32.0,-76.0,,-21.0,-44.83783783783784
232577,32.0,-76.33333333333333,,-21.0,-44.810810810810814
232590,34.0,-76.66666666666667,,-21.0,-44.78378378378378
232591,34.0,-77.0,,-21.0,-44.75675675675676
232607,34.0,-78.0,,-21.0,-44.729729729729726
232623,34.0,-79.0,,-21.0,-44.7027027027027
232640,34.0,-80.0,,-21.0,-44.67567567567568
232657,34.0,-81.0,,-21.0,-44.648648648648646
232663,34.0,-81.5,,-21.0,-44.62162162162162
232673,34.0,-82.0,,-21.0,-44.5945945945946
232682,34.0,-82.5,,-21.0,-44.567567567567565
232690,34.0,-83.0,,-21.0,-44.54054054054054
232699,34.0,-84.0,,-21.0,-44.513513513513516
232707,34.0,-85.0,,-21.0,-44.486486486486484
232723,34.0,-86.0,,-21.0,-44.45945945945946
232729,34.0,-86.5,,-21.0,-44.432432432432435
232740,34.0,-87.0,,-21.0,-44.4054054054054
232747,34.0,-87.5,,-21.0,-44.37837837837838
232757,34.0,-88.0,,-21.0,-44.351351351351354
232763,34.0,-88.5,,-21.0,-44.32432432432432
232774,34.0,-89.0,,-21.0,-44.2972972972973
232780,34.0,-89.5,,-21.0,-44.270270270270274
232790,34.0,-90.0,,-21.0,-44.24324324324324
232795,34.0,-90.5,,-21.0,-44.21621621621622
232807,34.0,-91.0,,-21.0,-44.189189189189186
232814,34.0,-91.5,,-21.0,-44.16216216216216
232824,34.0,-92.0,,-21.0,-44.13513513513514
232831,34.0,-93.0,,-21.0,-44.108108108108105
232840,34.0,-94.0,,-21.0,-44.08108108108108
232845,34.0,-94.5,,-21.0,-44.054054054054056
232857,34.0,-95.0,,-21.0,-44.027027027027025
232862,34.0,-95.33333333333333,,-21.0,-44.0
232868,34.0,-95.66666666666667,,-21.0,-44.166666666666664
232874,34.0,-96.0,,-21.0,-44.333333333333336
232879,34.0,-96.5,,-21.0,-44.5
232891,34.0,-97.0,,-21.0,-44.666666666666664
232895,34.0,-97.33333333333333,,-21.0,-44.833333333333336
232902,34.0,-97.66666666666667,,-21.0,-45.0
232907,34.0,-98.0,,-21.0,-45.333333333333336
232914,34.0,-98.5,,-21.0,-45.666666666666664
232924,34.0,-99.0,,-21.0,-46.0
232929,34.0,-99.5,,-21.0,-46.333333333333336
232940,34.0,-100.0,,-21.0,-46.666666666666664
232943,34.0,-100.0,,-21.0,-47.0
232951,34.0,-100.0,,-21.0,-47.75
232963,34.0,-100.0,,-21.0,-48.5
232982,34.0,-100.0,,-21.0,-49.25
232983,34.0,-100.0,,-21.0,-50.0
233023,34.0,-100.0,,-21.0,-52.0
233063,34.0,-100.0,,-21.0,-55.0
233103,34.0,-100.0,,-21.0,-57.0
233144,34.0,-100.0,,-21.0,-59.0
233346,34.0,-100.0,,-21.0,-59.05714285714286
233366,34.0,-100.0,,-21.0,-59.114285714285714
233383,34.0,-100.0,,-21.0,-59.17142857142857
233395,34.0,-100.0,,-21.0,-59.22857142857143
233414,34.0,-100.0,,-21.0,-59.285714285714285
233430,34.0,-100.0,,-21.0,-59.34285714285714
233447,34.0,-100.0,,-21.0,-59.4
233462,34.0,-100.0,,-21.0,-59.457142857142856
233480,34.0,-100.0,,-21.0,-59.51428571428571
233500,34.0,-100.0,,-21.0,-59.57142857142857
233526,34.0,-100.0,,-21.0,-59.628571428571426
233546,34.0,-100.0,,-21.0,-59.68571428571428
233564,34.0,-100.0,,-21.0,-59.74285714285714
233581,34.0,-100.0,,-21.0,-59.8
233596,34.0,-100.0,,-21.0,-59.857142857142854
233601,34.0,-100.0,,-21.0,-59.91428571428571
233613,33.5,-100.0,,-21.0,-59.97142857142857
233616,33.0,-100.0,,-21.0,-60.028571428571425
233621,33.0,-100.0,,-21.0,-60.08571428571429
233629,32.0,-100.0,,-21.0,-60.142857142857146
233635,32.0,-100.0,,-21.0,-60.2
233642,32.0,-100.0,,-21.0,-60.25714285714286
233647,31.5,-100.0,,-21.0,-60.31428571428572
233656,31.0,-100.0,,-21.0,-60.371428571428574
233661,31.0,-100.0,,-21.0,-60.42857142857143
233663,30.0,-100.0,,-21.0,-60.48571428571429
233670,29.0,-100.0,,-21.0,-60.542857142857144
233679,29.0,-100.0,,-21.0,-60.6
233697,29.0,-100.0,,-21.0,-60.65714285714286
233712,29.0,-100.0,,-21.0,-60.714285714285715
233730,29.0,-100.0,,-21.0,-60.77142857142857
233752,29.0,-100.0,,-21.0,-60.82857142857143
233763,29.0,-100.0,,-21.0,-60.885714285714286
233784,29.0,-100.0,,-21.0,-60.94285714285714
233792,29.0,-100.0,,-21.0,-61.0
233798,29.0,-100.0,,-21.0,-61.333333333333336
233813,29.0,-100.0,,-21.0,-61.666666666666664
233833,29.0,-100.0,,-21.0,-62.0
233834,29.0,-100.0,,-21.0,-62.5
233846,29.0,-100.0,,-21.0,-63.0
233869,29.0,-100.0,,-21.0,-63.5
233873,29.0,-100.0,,-21.0,-64.0
233882,29.0,-100.0,,-21.0,-64.5
233906,30.0,-100.0,,-21.0,-65.0
233910,30.0,-100.0,,-21.0,-65.5
233913,30.5,-100.0,,-21.0,-66.0
233921,31.0,-100.0,,-21.0,-66.75
233923,31.0,-100.0,,-21.0,-67.5
233938,32.0,-100.0,,-21.0,-68.25
233954,32.0,-100.0,,-21.0,-69.0
233995,32.0,-100.0,,-21.0,-71.0
234129,32.0,-100.0,,-21.0,-71.05714285714286
234148,32.0,-100.0,,-21.0,-71.11428571428571
234165,32.0,-100.0,,-21.0,-71.17142857142858
234180,32.0,-100.0,,-21.0,-71.22857142857143
234199,32.0,-100.0,,-21.0,-71.28571428571429
234212,32.0,-100.0,,-21.0,-71.34285714285714
234230,32.0,-100.0,,-21.0,-71.4
234247,32.0,-100.0,,-21.0,-71.45714285714286
234263,32.0,-100.0,,-21.0,-71.51428571428572
234282,32.0,-100.0,,-21.0,-71.57142857142857
234293,32.0,-100.0,,-21.0,-71.62857142857143
234296,31.5,-100.0,,-21.0,-71.68571428571428
234306,31.0,-100.0,,-21.0,-71.74285714285715
234308,31.0,-100.0,,-21.0,-71.8
234313,30.5,-100.0,,-21.0,-71.85714285714286
234321,30.0,-100.0,,-21.0,-71.91428571428571
234323,30.0,-100.0,,-21.0,-71.97142857142858
234331,29.5,-100.0,,-21.0,-72.02857142857142
234335,29.0,-100.0,,-21.0,-72.08571428571429
234338,29.0,-100.0,,-21.0,-72.14285714285714
234346,28.5,-100.0,,-21.0,-72.2
234352,28.0,-100.0,,-21.0,-72.25714285714285
234355,28.0,-100.0,,-21.0,-72.31428571428572
234360,27.666666666666668,-100.0,,-21.0,-72.37142857142857
234364,27.333333333333332,-100.0,,-21.25,-72.42857142857143
234366,27.0,-100.0,,-21.5,-72.48571428571428
234368,27.0,-100.0,,-21.75,-72.54285714285714
234377,26.666666666666668,-100.0,,-22.0,-72.6
234378,26.333333333333332,-100.0,,-22.0,-72.65714285714286
234381,26.0,-100.0,,-22.25,-72.71428571428571
234382,26.0,-100.0,,-22.5,-72.77142857142857
234383,26.0,-100.0,,-22.75,-72.82857142857142
234393,25.5,-100.0,,-23.0,-72.88571428571429
234395,25.0,-100.0,,-23.0,-72.94285714285714
234397,24.5,-100.0,,-23.25,-73.0
234398,24.0,-100.0,,-23.5,-73.0909090909091
234400,24.0,-100.0,,-23.75,-73.18181818181819
234409,23.666666666666668,-100.0,,-24.0,-73.27272727272727
234411,23.333333333333332,-100.0,,-24.0,-73.36363636363636
234413,23.0,-100.0,,-24.25,-73.45454545454545
234414,23.0,-100.0,,-24.5,-73.54545454545455
234415,23.0,-100.0,,-24.75,-73.63636363636364
234426,22.75,-100.0,,-25.0,-73.72727272727273
234428,22.5,-100.0,,-25.0,-73.81818181818181
234430,22.25,-100.0,,-25.25,-73.9090909090909
234438,22.0,-100.0,,-25.5,-74.0
234441,22.0,-100.0,,-25.75,-74.15384615384616
234443,21.75,-100.0,,-26.0,-74.3076923076923
234445,21.5,-100.0,,-26.0,-74.46153846153847
234447,21.25,-100.0,,-26.25,-74.61538461538461
234454,21.0,-100.0,,-26.5,-74.76923076923077
234455,21.0,-100.0,,-26.75,-74.92307692307692
234460,20.666666666666668,-100.0,,-27.0,-75.07692307692308
234461,20.333333333333332,-100.0,,-27.0,-75.23076923076923
234470,20.0,-100.0,,-27.333333333333332,-75.38461538461539
234472,20.0,-100.0,,-27.666666666666668,-75.53846153846153
234476,19.75,-100.0,,-28.0,-75.6923076923077
234478,19.5,-100.0,,-28.0,-75.84615384615384
234479,19.25,-100.0,,-28.25,-76.0
234487,19.0,-100.0,,-28.5,-76.42857142857143
234489,19.0,-100.0,,-28.75,-76.85714285714286
234493,18.5,-100.0,,-29.0,-77.28571428571429
234500,18.0,-100.0,,-29.0,-77.71428571428571
234502,18.0,-100.0,,-29.0,-78.14285714285714
234516,17.0,-100.0,,-29.0,-78.57142857142857
234519,16.0,-100.0,,-29.0,-79.0
234532,15.0,-100.0,,-29.0,-79.4
234534,15.0,-100.0,,-29.0,-79.8
234556,14.0,-100.0,,-29.0,-80.2
234558,14.0,-100.0,,-29.0,-80.6
234559,13.5,-100.0,,-29.0,-81.0
234570,13.0,-100.0,,-29.0,-81.8
234573,13.0,-100.0,,-29.0,-82.6
234588,12.0,-100.0,,-29.0,-83.4
234590,12.0,-100.0,,-29.0,-84.2
234599,11.5,-100.0,,-29.0,-85.0
234602,11.0,-100.0,,-29.0,-85.28571428571429
234606,11.0,-100.0,,-29.0,-85.57142857142857
234618,10.0,-100.0,,-29.0,-85.85714285714286
234621,10.0,-100.0,,-29.0,-86.14285714285714
234633,9.0,-100.0,,-29.0,-86.42857142857143
234635,9.0,-100.0,,-29.0,-86.71428571428571
234639,8.5,-100.0,,-29.0,-87.0
234648,8.0,-100.0,,-29.0,-87.4
234651,8.0,-100.0,,-29.0,-87.8
234663,7.0,-100.0,,-29.0,-88.2
234666,7.0,-100.0,,-29.0,-88.6
234679,6.0,-100.0,,-29.0,-89.0
234691,5.0,-100.0,,-29.0,-89.01923076923077
234694,5.0,-100.0,,-29.0,-89.03846153846153
234696,4.5,-100.0,,-29.0,-89.0576923076923
234705,4.0,-100.0,,-29.0,-89.07692307692308
234708,4.0,-100.0,,-29.0,-89.09615384615384
234721,3.0,-100.0,,-29.0,-89.11538461538461
234725,3.0,-100.0,,-29.0,-89.13461538461539
234735,2.0,-100.0,,-29.0,-89.15384615384616
234738,2.0,-100.0,,-29.0,-89.17307692307692
234750,1.5,-100.0,,-29.0,-89.1923076923077
234751,1.0,-100.0,,-29.0,-89.21153846153847
234754,1.0,-100.0,,-29.0,-89.23076923076923
234767,0.0,-100.0,,-29.0,-89.25
234769,0.0,-100.0,,-29.0,-89.26923076923077
234780,-0.5,-100.0,,-29.0,-89.28846153846153
234783,-1.0,-100.0,,-29.0,-89.3076923076923
234798,-1.0,-100.0,,-29.0,-89.32692307692308
234803,-1.0,-100.0,,-29.0,-89.34615384615384
234810,-1.0,-100.0,,-29.0,-89.36538461538461
234814,-1.2,-100.0,,-29.0,-89.38461538461539
234820,-1.4,-100.0,,-29.0,-89.40384615384616
234827,-1.6,-100.0,,-29.0,-89.42307692307692
234831,-1.8,-100.0,,-29.25,-89.4423076923077
234838,-2.0,-100.0,,-29.5,-89.46153846153847
234842,-2.0,-100.0,,-29.75,-89.48076923076923
234844,-2.5,-100.0,,-30.0,-89.5
234845,-3.0,-100.0,,-30.0,-89.51923076923077
234846,-3.5,-100.0,,-30.25,-89.53846153846153
234853,-4.0,-100.0,,-30.5,-89.5576923076923
234856,-4.0,-100.0,,-30.75,-89.57692307692308
234860,-4.2,-100.0,,-31.0,-89.59615384615384
234863,-4.4,-100.0,,-31.0,-89.61538461538461
234866,-4.6,-100.0,,-31.0,-89.63461538461539
234867,-4.8,-100.0,,-31.25,-89.65384615384616
234868,-5.0,-100.0,,-31.5,-89.67307692307692
234873,-5.0,-100.0,,-31.75,-89.6923076923077
234876,-5.25,-100.0,,-32.0,-89.71153846153847
234877,-5.5,-100.0,,-32.0,-89.73076923076923
234880,-5.75,-100.0,,-32.25,-89.75
234885,-6.0,-100.0,,-32.5,-89.76923076923077
234887,-6.0,-100.0,,-32.75,-89.78846153846153
234893,-6.25,-100.0,,-33.0,-89.8076923076923
234894,-6.5,-100.0,,-33.0,-89.82692307692308
234896,-6.75,-100.0,,-33.25,-89.84615384615384
234899,-7.0,-100.0,,-33.5,-89.86538461538461
234901,-7.0,-100.0,,-33.75,-89.88461538461539
234910,-7.25,-100.0,,-34.0,-89.90384615384616
234911,-7.5,-100.0,,-34.0,-89.92307692307692
234913,-7.75,-100.0,,-34.25,-89.9423076923077
234915,-8.0,-100.0,,-34.5,-89.96153846153847
234922,-8.0,-100.0,,-34.75,-89.98076923076923
234927,-8.333333333333334,-100.0,,-35.0,-90.0
234928,-8.666666666666666,-100.0,,-35.0,-90.01923076923077
234931,-9.0,-100.0,,-35.25,-90.03846153846153
234933,-9.0,-100.0,,-35.5,-90.0576923076923
234935,-9.2,-100.0,,-35.75,-90.07692307692308
234943,-9.4,-100.0,,-36.0,-90.09615384615384
234945,-9.6,-100.0,,-36.0,-90.11538461538461
234948,-9.8,-100.0,,-36.666666666666664,-90.13461538461539
234959,-10.0,-100.0,,-37.333333333333336,-90.15384615384616
234960,-10.0,-100.0,,-38.0,-90.17307692307692
234961,-10.0,-100.0,,-38.0,-90.1923076923077
234964,-10.0,-100.0,,-38.333333333333336,-90.21153846153847
234966,-10.4,-100.0,,-38.666666666666664,-90.23076923076923
234976,-10.8,-100.0,,-39.0,-90.25
234978,-11.2,-100.0,,-39.0,-90.26923076923077
234980,-11.6,-100.0,,-39.333333333333336,-90.28846153846153
234987,-12.0,-100.0,,-39.666666666666664,-90.3076923076923
234993,-12.0,-100.0,,-40.0,-90.32692307692308
234994,-12.0,-100.0,,-40.0,-90.34615384615384
234995,-12.0,-100.0,,-40.333333333333336,-90.36538461538461
234997,-12.4,-100.0,,-40.666666666666664,-90.38461538461539
235009,-12.8,-100.0,,-41.0,-90.40384615384616
235013,-13.2,-100.0,,-41.0,-90.42307692307692
235028,-13.6,-100.0,,-41.0,-90.4423076923077
235029,-14.0,-100.0,,-41.0,-90.46153846153847
235031,-14.0,-100.0,,-41.0,-90.48076923076923
235033,-14.666666666666666,-100.0,,-41.0,-90.5
235046,-15.333333333333334,-100.0,,-41.0,-90.51923076923077
235048,-16.0,-100.0,,-41.0,-90.53846153846153
235050,-16.0,-100.0,,-41.0,-90.5576923076923
235062,-16.5,-100.0,,-41.0,-90.57692307692308
235064,-17.0,-100.0,,-41.0,-90.59615384615384
235067,-17.0,-100.0,,-41.0,-90.61538461538461
235080,-17.333333333333332,-100.0,,-41.0,-90.63461538461539
235087,-17.666666666666668,-100.0,,-41.0,-90.65384615384616
235090,-18.0,-100.0,,-41.0,-90.67307692307692
235091,-18.0,-100.0,,-41.0,-90.6923076923077
235096,-18.5,-100.0,,-41.0,-90.71153846153847
235103,-19.0,-100.0,,-41.0,-90.73076923076923
235107,-19.0,-100.0,,-41.0,-90.75
235113,-19.333333333333332,-100.0,,-41.0,-90.76923076923077
235119,-19.666666666666668,-100.0,,-41.0,-90.78846153846153
235120,-20.0,-100.0,,-41.0,-90.8076923076923
235122,-20.0,-100.0,,-41.0,-90.82692307692308
235133,-20.5,-100.0,,-41.0,-90.84615384615384
235135,-21.0,-100.0,,-41.0,-90.86538461538461
235137,-21.0,-100.0,,-41.0,-90.88461538461539
235147,-22.0,-100.0,,-41.0,-90.90384615384616
235150,-23.0,-100.0,,-41.0,-90.92307692307692
235153,-23.0,-100.0,,-41.0,-90.9423076923077
235163,-23.5,-100.0,,-41.0,-90.96153846153847
235166,-24.0,-100.0,,-41.0,-90.98076923076923
235171,-24.0,-100.0,,-41.0,-91.0
235179,-24.5,-100.0,,-41.0,-91.01923076923077
235182,-25.0,-100.0,,-41.0,-91.03846153846153
235188,-25.0,-100.0,,-41.0,-91.0576923076923
235189,-25.5,-100.0,,-41.0,-91.07692307692308
235197,-26.0,-100.0,,-41.0,-91.09615384615384
235203,-26.0,-100.0,,-41.0,-91.11538461538461
235212,-26.5,-100.0,,-41.0,-91.13461538461539
235223,-27.0,-100.0,,-41.0,-91.15384615384616
235230,-27.0,-100.0,,-41.0,-91.17307692307692
235232,-27.5,-100.0,,-41.0,-91.1923076923077
235238,-28.0,-100.0,,-41.0,-91.21153846153847
235242,-28.0,-100.0,,-41.0,-91.23076923076923
235247,-28.5,-100.0,,-41.0,-91.25
235254,-29.0,-100.0,,-41.0,-91.26923076923077
235258,-29.0,-100.0,,-41.0,-91.28846153846153
235262,-29.5,-100.0,,-41.0,-91.3076923076923
235267,-30.0,-100.0,,-41.0,-91.32692307692308
235272,-30.0,-100.0,,-41.0,-91.34615384615384
235281,-30.5,-100.0,,-41.0,-91.36538461538461
235284,-31.0,-100.0,,-41.0,-91.38461538461539
235288,-31.0,-100.0,,-41.0,-91.40384615384616
235295,-32.0,-100.0,,-41.0,-91.42307692307692
235299,-33.0,-100.0,,-41.0,-91.4423076923077
235301,-33.0,-100.0,,-41.0,-91.46153846153847
235311,-33.5,-100.0,,-41.0,-91.48076923076923
235313,-34.0,-100.0,,-41.0,-91.5
235315,-34.0,-100.0,,-41.0,-91.51923076923077
235330,-34.5,-100.0,,-41.0,-91.53846153846153
235340,-35.0,-100.0,,-41.0,-91.5576923076923
235343,-35.0,-100.0,,-41.0,-91.57692307692308
235352,-35.5,-100.0,,-41.0,-91.59615384615384
235355,-36.0,-100.0,,-41.0,-91.61538461538461
235358,-36.0,-100.0,,-41.0,-91.63461538461539
235365,-36.5,-100.0,,-41.0,-91.65384615384616
235372,-37.0,-100.0,,-41.0,-91.67307692307692
235374,-37.0,-100.0,,-41.0,-91.6923076923077
235381,-37.5,-100.0,,-41.0,-91.71153846153847
235387,-38.0,-100.0,,-41.0,-91.73076923076923
235389,-38.0,-100.0,,-41.0,-91.75
235396,-38.5,-100.0,,-41.0,-91.76923076923077
235402,-39.0,-100.0,,-41.0,-91.78846153846153
235414,-39.0,-100.0,,-41.0,-91.8076923076923
235429,-39.0,-100.0,,-41.0,-91.82692307692308
235447,-39.0,-100.0,,-41.0,-91.84615384615384
235471,-39.0,-100.0,,-41.0,-91.86538461538461
235482,-39.0,-100.0,,-41.0,-91.88461538461539
235501,-39.0,-100.0,,-41.0,-91.90384615384616
235510,-39.0,-100.0,,-41.0,-91.92307692307692
235513,-39.0,-100.0,,-41.5,-91.9423076923077
235527,-39.0,-100.0,,-42.0,-91.96153846153847
235528,-39.0,-100.0,,-42.0,-91.98076923076923
235529,-39.0,-100.0,,-42.666666666666664,-92.0
235531,-39.0,-100.0,,-43.333333333333336,-92.125
235543,-39.0,-100.0,,-44.0,-92.25
235544,-39.0,-100.0,,-44.0,-92.375
235552,-39.0,-100.0,,-44.5,-92.5
235560,-39.0,-100.0,,-45.0,-92.625
235561,-39.0,-100.0,,-45.0,-92.75
235564,-39.0,-100.0,,-45.333333333333336,-92.875
235569,-39.0,-100.0,,-45.666666666666664,-93.0
235576,-39.0,-100.0,,-46.0,-93.25
235578,-39.0,-100.0,,-46.0,-93.5
235580,-39.0,-100.0,,-46.5,-93.75
235593,-39.0,-100.0,,-47.0,-94.0
235594,-39.0,-100.0,,-47.0,-94.25
235597,-39.0,-100.0,,-47.5,-94.5
235609,-39.0,-100.0,,-48.0,-94.75
235610,-39.0,-100.0,,-48.0,-95.0
235615,-39.0,-100.0,,-48.5,-95.375
235626,-39.0,-100.0,,-49.0,-95.75
235627,-39.0,-100.0,,-49.0,-96.125
235629,-39.0,-100.0,,-49.5,-96.5
235643,-39.0,-100.0,,-50.0,-96.875
235645,-39.0,-100.0,,-50.0,-97.25
235649,-39.0,-100.0,,-50.333333333333336,-97.625
235650,-39.0,-100.0,,-50.666666666666664,-98.0
235660,-39.0,-100.0,,-51.0,-98.28571428571429
235662,-39.0,-100.0,,-51.0,-98.57142857142857
235665,-39.0,-100.0,,-51.5,-98.85714285714286
235676,-39.0,-100.0,,-52.0,-99.14285714285714
235678,-39.0,-100.0,,-52.0,-99.42857142857143
235679,-39.0,-100.0,,-52.5,-99.71428571428571
235691,-39.0,-100.0,,-53.0,-100.0
235692,-39.0,-100.0,,-53.5,
235693,-39.0,-100.0,,-54.0,
235695,-39.0,-100.0,,-54.0,
235703,-39.0,-100.0,,-54.5,
235710,-39.0,-100.0,,-55.0,
235716,-39.0,-100.0,,-55.0,
235733,-39.0,-100.0,,-55.0,
235748,-39.0,-100.0,,-55.0,
235762,-39.0,-100.0,,-55.0,
235783,-39.0,-100.0,,-55.0,
235797,-39.0,-100.0,,-55.0,
235813,-39.0,-100.0,,-55.0,
235831,-39.0,-100.0,,-55.0,
235857,-39.0,-100.0,,-55.0,
235871,-39.0,-100.0,,-55.0,
235885,-39.0,-100.0,,-55.0,
235898,-39.0,-100.0,,-55.0,
235913,-39.0,-100.0,,-55.0,
235930,-39.0,-100.0,,-55.0,
235947,-39.0,-100.0,,-55.0,
235970,-39.0,-100.0,,-55.0,
235980,-39.0,-100.0,,-55.0,
235998,-39.0,-100.0,,-55.0,
236012,-39.0,-100.0,,-55.0,
236031,-39.0,-100.0,,-55.0,
236046,-39.0,-100.0,,-55.0,
236063,-39.0,-100.0,,-55.0,
236081,-39.0,-100.0,,-55.0,
236104,-39.0,-100.0,,-55.0,
236110,-39.0,-100.0,,-55.0,
236120,-39.0,-100.0,,-55.5,
236127,-39.0,-100.0,,-56.0,
236128,-39.0,-100.0,,-56.0,
236130,-39.0,-100.0,,-57.0,
236143,-39.0,-100.0,,-58.0,
236145,-39.0,-100.0,,-58.0,
236160,-39.0,-100.0,,-59.0,
236161,-39.0,-100.0,,-59.0,
236164,-39.0,-100.0,,-59.5,
236176,-39.0,-100.0,,-60.0,
236178,-39.0,-100.0,,-60.0,
236180,-39.0,-100.0,,-60.5,
236193,-39.0,-100.0,,-61.0,
236195,-39.0,-100.0,,-61.0,
236209,-39.0,-100.0,,-62.0,
236211,-39.0,-100.0,,-62.0,
236226,-39.0,-100.0,,-63.0,
236227,-39.0,-100.0,,-63.0,
236243,-39.0,-100.0,,-64.0,
236244,-39.0,-100.0,,-64.0,
236260,-39.0,-100.0,,-65.0,
236261,-39.0,-100.0,,-65.0,
236276,-39.0,-100.0,,-66.0,
236278,-39.0,-100.0,,-66.0,
236293,-39.0,-100.0,,-68.0,
236499,-39.0,-100.0,,-68.0,
236523,-40.0,-100.0,,-68.0,
236525,-40.0,-100.0,,-68.0,
236540,-41.0,-100.0,,-68.0,
236542,-41.0,-100.0,,-68.0,
236554,-42.0,-100.0,,-68.0,
236558,-42.0,-100.0,,-68.0,
236568,-43.0,-100.0,,-68.0,
236571,-43.0,-100.0,,-68.0,
236585,-44.0,-100.0,,-68.0,
236587,-44.0,-100.0,,-68.0,
236600,-45.0,-100.0,,-68.0,
236603,-45.0,-100.0,,-68.0,
236615,-46.0,-100.0,,-68.0,
236619,-46.0,-100.0,,-68.0,
236627,-46.5,-100.0,,-68.0,
236630,-47.0,-100.0,,-68.33333333333333,
236632,-47.0,-100.0,,-68.66666666666667,
236644,-47.333333333333336,-100.0,,-69.0,
236645,-47.666666666666664,-100.0,,-69.0,
