,AS7D4MNIH56ND,AZSSG2REHDX18,AYYSG3O9FNU15,AU2980AA60A2C,AJE5OG666CBAC,ACM1CEGHXTKZP
311672,-100.0,-100.0,-99.0,-100.0,-99.0,-16.0
311677,-100.0,-100.0,-99.0,-100.0,-99.0,-16.0
311689,-100.0,-100.0,-99.0,-100.0,-99.0,-17.0
311698,-100.0,-100.0,-99.0,-100.0,-99.0,-17.0
311708,-100.0,-100.0,-99.0,-100.0,-99.0,-18.0
311711,-100.0,-100.0,-99.0,-100.0,-99.0,-18.0
311726,-100.0,-100.0,-99.0,-100.0,-99.0,-19.0
311729,-100.0,-100.0,-99.0,-100.0,-99.0,-19.0
311735,-100.0,-100.0,-99.0,-100.0,-99.0,-20.0
311740,-100.0,-100.0,-99.0,-100.0,-99.0,-20.0
311766,-100.0,-100.0,-99.0,-100.0,-99.0,-23.0
311772,-100.0,-100.0,-99.0,-100.0,-99.0,-23.0
311791,-100.0,-100.0,-99.0,-100.0,-99.0,-24.0
311817,-100.0,-100.0,-99.0,-100.0,-99.0,-24.0
311840,-100.0,-100.0,-99.0,-100.0,-99.0,-26.0
311842,-100.0,-100.0,-99.0,-100.0,-99.0,-26.0
311857,-100.0,-100.0,-99.0,-100.0,-99.0,-27.0
311859,-100.0,-100.0,-99.0,-100.0,-99.0,-27.0
311875,-100.0,-100.0,-99.0,-100.0,-99.0,-28.0
311879,-100.0,-100.0,-99.0,-100.0,-99.0,-28.0
311891,-100.0,-100.0,-99.0,-100.0,-99.0,-29.0
311896,-100.0,-100.0,-99.0,-100.0,-99.0,-29.0
311900,-100.0,-100.0,-99.0,-100.0,-99.0,-30.0
311904,-100.0,-100.0,-99.0,-100.0,-99.0,-30.0
311945,-100.0,-100.0,-99.0,-100.0,-99.0,-32.0
311949,-100.0,-100.0,-99.0,-100.0,-99.0,-32.0
311971,-100.0,-100.0,-99.0,-100.0,-99.0,-34.0
311977,-100.0,-100.0,-99.0,-100.0,-99.0,-34.0
311991,-100.0,-100.0,-99.0,-100.0,-99.0,-35.0
311996,-100.0,-100.0,-99.0,-100.0,-99.0,-35.0
312023,-100.0,-100.0,-99.0,-100.0,-99.0,-37.0
312028,-100.0,-100.0,-99.0,-100.0,-99.0,-37.0
312041,-100.0,-100.0,-99.0,-100.0,-99.0,-38.0
312045,-100.0,-100.0,-99.0,-100.0,-99.0,-38.0
312049,-100.0,-100.0,-99.0,-100.0,-99.0,-39.0
312054,-100.0,-100.0,-99.0,-100.0,-99.0,-39.0
312065,-100.0,-100.0,-99.0,-100.0,-99.0,-41.0
312070,-100.0,-100.0,-99.0,-100.0,-99.0,-41.0
312083,-100.0,-100.0,-99.0,-100.0,-99.0,-42.0
312086,-100.0,-100.0,-99.0,-100.0,-99.0,-42.0
312101,-100.0,-100.0,-99.0,-100.0,-99.0,-43.0
312105,-100.0,-100.0,-99.0,-100.0,-99.0,-43.0
312119,-100.0,-100.0,-99.0,-100.0,-99.0,-44.0
312122,-100.0,-100.0,-99.0,-100.0,-99.0,-44.0
312138,-100.0,-100.0,-99.0,-100.0,-99.0,-45.0
312142,-100.0,-100.0,-99.0,-100.0,-99.0,-45.0
312155,-100.0,-100.0,-99.0,-100.0,-99.0,-46.0
312158,-100.0,-100.0,-99.0,-100.0,-99.0,-46.0
312172,-100.0,-100.0,-99.0,-100.0,-99.0,-47.0
312181,-100.0,-100.0,-99.0,-100.0,-99.0,-47.0
312189,-100.0,-100.0,-99.0,-100.0,-99.0,-48.0
312197,-100.0,-100.0,-99.0,-100.0,-99.0,-48.0
312208,-100.0,-100.0,-99.0,-100.0,-99.0,-49.0
312211,-100.0,-100.0,-99.0,-100.0,-99.0,-49.0
312215,-100.0,-100.0,-99.0,-100.0,-99.0,-51.0
312219,-100.0,-100.0,-99.0,-100.0,-99.0,-51.0
312233,-100.0,-100.0,-99.0,-100.0,-99.0,-52.0
312237,-100.0,-100.0,-99.0,-100.0,-99.0,-52.0
312252,-100.0,-100.0,-99.0,-100.0,-99.0,-53.0
312254,-100.0,-100.0,-99.0,-100.0,-99.0,-53.0
312267,-100.0,-100.0,-99.0,-100.0,-99.0,-54.0
312274,-100.0,-100.0,-99.0,-100.0,-99.0,-54.0
312285,-100.0,-100.0,-99.0,-100.0,-99.0,-55.0
312289,-100.0,-100.0,-99.0,-100.0,-99.0,-55.0
312303,-100.0,-100.0,-99.0,-100.0,-99.0,-56.0
312307,-100.0,-100.0,-99.0,-100.0,-99.0,-56.0
312321,-100.0,-100.0,-99.0,-100.0,-99.0,-57.0
312325,-100.0,-100.0,-99.0,-100.0,-99.0,-57.0
312340,-100.0,-100.0,-99.0,-100.0,-99.0,-58.0
312344,-100.0,-100.0,-99.0,-100.0,-99.0,-58.0
312358,-100.0,-100.0,-99.0,-100.0,-99.0,-59.0
312362,-100.0,-100.0,-99.0,-100.0,-99.0,-59.0
312374,-100.0,-100.0,-99.0,-100.0,-99.0,-60.0
312377,-100.0,-100.0,-99.0,-100.0,-99.0,-60.0
312381,-100.0,-100.0,-99.0,-100.0,-99.0,-62.0
312384,-100.0,-100.0,-99.0,-100.0,-99.0,-62.0
312400,-100.0,-100.0,-99.0,-100.0,-99.0,-63.0
312403,-100.0,-100.0,-99.0,-100.0,-99.0,-63.0
312418,-100.0,-100.0,-99.0,-100.0,-99.0,-64.0
312421,-100.0,-100.0,-99.0,-100.0,-99.0,-64.0
312436,-100.0,-100.0,-99.0,-100.0,-99.0,-65.0
312439,-100.0,-100.0,-99.0,-100.0,-99.0,-65.0
312454,-100.0,-100.0,-99.0,-100.0,-99.0,-66.0
312456,-100.0,-100.0,-99.0,-100.0,-99.0,-66.0
312469,-100.0,-100.0,-99.0,-100.0,-99.0,-67.0
312476,-100.0,-100.0,-99.0,-100.0,-99.0,-67.0
312489,-100.0,-100.0,-99.0,-100.0,-99.0,-68.0
312491,-100.0,-100.0,-99.0,-100.0,-99.0,-68.0
312507,-100.0,-100.0,-99.0,-100.0,-99.0,-69.0
312509,-100.0,-100.0,-99.0,-100.0,-99.0,-69.0
312524,-100.0,-100.0,-99.0,-100.0,-99.0,-71.0
312528,-100.0,-100.0,-99.0,-100.0,-99.0,-71.0
312531,-100.0,-100.0,-99.0,-100.0,-99.0,-72.0
312534,-100.0,-100.0,-99.0,-100.0,-99.0,-72.0
312550,-100.0,-100.0,-99.0,-100.0,-99.0,-73.0
312553,-100.0,-100.0,-99.0,-100.0,-99.0,-73.0
312566,-100.0,-100.0,-99.0,-100.0,-99.0,-74.0
312573,-100.0,-100.0,-99.0,-100.0,-99.0,-74.0
312585,-100.0,-100.0,-99.0,-100.0,-99.0,-75.0
312588,-100.0,-100.0,-99.0,-100.0,-99.0,-75.0
312603,-100.0,-100.0,-99.0,-100.0,-99.0,-76.0
312610,-100.0,-100.0,-99.0,-100.0,-99.0,-76.0
312623,-100.0,-100.0,-99.0,-100.0,-99.0,-77.0
312626,-100.0,-100.0,-99.0,-100.0,-99.0,-77.0
312638,-100.0,-100.0,-99.0,-100.0,-99.0,-78.0
312642,-100.0,-100.0,-99.0,-100.0,-99.0,-78.0
312656,-100.0,-100.0,-99.0,-100.0,-99.0,-79.0
312659,-100.0,-100.0,-99.0,-100.0,-99.0,-79.0
312673,-100.0,-100.0,-99.0,-100.0,-99.0,-80.0
312681,-100.0,-100.0,-99.0,-100.0,-99.0,-80.0
312691,-100.0,-100.0,-99.0,-100.0,-99.0,-82.0
312694,-100.0,-100.0,-99.0,-100.0,-99.0,-82.0
312699,-100.0,-100.0,-99.0,-100.0,-99.0,-83.0
312701,-100.0,-100.0,-99.0,-100.0,-99.0,-83.0
312717,-100.0,-100.0,-99.0,-100.0,-99.0,-84.0
312720,-100.0,-100.0,-99.0,-100.0,-99.0,-84.0
312734,-100.0,-100.0,-99.0,-100.0,-99.0,-85.0
312737,-100.0,-100.0,-99.0,-100.0,-99.0,-85.0
312753,-100.0,-100.0,-99.0,-100.0,-99.0,-86.0
312759,-100.0,-100.0,-99.0,-100.0,-99.0,-86.0
312768,-100.0,-100.0,-99.0,-100.0,-99.0,-87.0
312775,-100.0,-100.0,-99.0,-100.0,-99.0,-87.0
312786,-100.0,-100.0,-99.0,-100.0,-99.0,-88.0
312789,-100.0,-100.0,-99.0,-100.0,-99.0,-88.0
312806,-100.0,-100.0,-99.0,-100.0,-99.0,-89.0
312811,-100.0,-100.0,-99.0,-100.0,-99.0,-89.0
312822,-100.0,-100.0,-99.0,-100.0,-99.0,-91.0
312829,-100.0,-100.0,-99.0,-100.0,-99.0,-91.0
312849,-100.0,-100.0,-99.0,-100.0,-99.0,-93.0
312852,-100.0,-100.0,-99.0,-100.0,-99.0,-93.0
312865,-100.0,-100.0,-99.0,-100.0,-99.0,-94.0
312870,-100.0,-100.0,-99.0,-100.0,-99.0,-94.0
312883,-100.0,-100.0,-99.0,-100.0,-99.0,-95.0
312886,-100.0,-100.0,-99.0,-100.0,-99.0,-95.0
312901,-100.0,-100.0,-99.0,-100.0,-99.0,-96.0
312904,-100.0,-100.0,-99.0,-100.0,-99.0,-96.0
312919,-100.0,-100.0,-99.0,-100.0,-99.0,-97.0
312923,-100.0,-100.0,-99.0,-100.0,-99.0,-97.0
312937,-100.0,-100.0,-99.0,-100.0,-99.0,-98.0
312940,-100.0,-100.0,-99.0,-100.0,-99.0,-98.0
312953,-100.0,-100.0,-99.0,-100.0,-99.0,-99.0
312957,-100.0,-100.0,-99.0,-100.0,-99.0,-99.0
312971,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
344035,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
344051,-100.0,-100.0,-99.0,-99.0,-99.0,-100.0
344087,-100.0,-100.0,-99.0,-99.0,-99.0,-100.0
344124,-100.0,-100.0,-99.0,-97.0,-99.0,-100.0
344152,-100.0,-100.0,-99.0,-96.0,-99.0,-100.0
344184,-100.0,-100.0,-99.0,-94.0,-99.0,-100.0
348869,-100.0,-100.0,-99.0,-94.0,-99.0,-100.0
348886,-100.0,-100.0,-99.0,-95.0,-99.0,-100.0
348920,-100.0,-100.0,-99.0,-96.0,-99.0,-100.0
348936,-100.0,-100.0,-99.0,-97.0,-99.0,-100.0
348954,-100.0,-100.0,-99.0,-99.0,-99.0,-100.0
349053,-100.0,-100.0,-99.0,-99.0,-99.0,-100.0
349070,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
375642,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
375658,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
375665,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
375673,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
375677,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
375690,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
375694,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
375707,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
375710,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
375723,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
375727,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
375740,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
375958,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
375974,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
375978,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
375990,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
375994,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
376007,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
376011,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
376023,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
376027,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
376040,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
376044,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
376057,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
376060,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
376073,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
382811,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
382825,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
382830,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
382840,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
382843,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
382855,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
382859,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
382870,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
382875,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
382885,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
382890,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
382900,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
382904,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
382915,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
382920,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
382930,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
382934,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
382946,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
382949,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
382961,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
382964,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
382976,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
382980,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
382991,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
433191,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
433204,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
433210,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
433218,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
433223,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
433234,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
433238,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
433249,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
433254,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
433264,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
433267,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
433279,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
433282,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
433294,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
433297,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
433309,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
442903,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
442916,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
442922,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
442930,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
442936,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
442946,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
442951,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
442961,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
442964,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
442976,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
442980,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
442991,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
445735,-100.0,-100.0,-99.0,-100.0,-99.0,-100.0
445775,-100.0,-100.0,-98.0,-100.0,-99.0,-100.0
445815,-100.0,-100.0,-95.0,-100.0,-99.0,-100.0
445856,-100.0,-100.0,-93.0,-100.0,-99.0,-100.0
445896,-100.0,-100.0,-90.0,-100.0,-99.0,-100.0
446100,-100.0,-100.0,-88.0,-100.0,-99.0,-100.0
446141,-100.0,-100.0,-87.0,-100.0,-99.0,-100.0
446181,-100.0,-100.0,-84.0,-100.0,-99.0,-100.0
446222,-100.0,-100.0,-82.0,-100.0,-99.0,-100.0
446223,-100.0,-100.0,,-100.0,-99.0,-100.0
451549,-100.0,-100.0,,-100.0,-99.0,-100.0
451550,-100.0,-100.0,-80.0,-100.0,-99.0,-100.0
451592,-100.0,-100.0,-79.0,-100.0,-99.0,-100.0
451633,-100.0,-100.0,-76.0,-100.0,-99.0,-100.0
451673,-100.0,-100.0,-74.0,-100.0,-99.0,-100.0
451713,-100.0,-100.0,-72.0,-100.0,-99.0,-100.0
452644,-100.0,-100.0,-70.0,-100.0,-99.0,-100.0
452684,-100.0,-100.0,-69.0,-100.0,-99.0,-100.0
452725,-100.0,-100.0,-66.0,-100.0,-99.0,-100.0
452765,-100.0,-100.0,-64.0,-100.0,-99.0,-100.0
452766,-100.0,-100.0,,-100.0,-99.0,-100.0
452907,-100.0,-100.0,,-100.0,-99.0,-100.0
452924,-100.0,-100.0,,-99.0,-99.0,-100.0
452962,-100.0,-100.0,,-99.0,-99.0,-100.0
452992,-100.0,-100.0,,-98.0,-99.0,-100.0
453125,-100.0,-100.0,,-98.0,-99.0,-100.0
453141,-100.0,-100.0,,-97.0,-99.0,-100.0
453177,-100.0,-100.0,,-96.0,-99.0,-100.0
453315,-100.0,-100.0,,-96.0,-99.0,-100.0
453344,-100.0,-100.0,,-94.0,-99.0,-100.0
453364,-100.0,-100.0,,-93.0,-99.0,-100.0
453509,-100.0,-100.0,,-93.0,-99.0,-100.0
453526,-100.0,-100.0,,-92.0,-99.0,-100.0
453558,-100.0,-100.0,,-90.0,-99.0,-100.0
453670,-100.0,-100.0,,-90.0,-99.0,-100.0
453689,-100.0,-100.0,,-89.0,-99.0,-100.0
453715,-100.0,-100.0,,-89.0,-99.0,-100.0
453727,-100.0,-100.0,,-87.0,-99.0,-100.0
454597,-100.0,-100.0,,-87.0,-99.0,-100.0
454630,-100.0,-100.0,,-89.0,-99.0,-100.0
454646,-100.0,-100.0,,-90.0,-99.0,-100.0
454662,-100.0,-100.0,,-91.0,-99.0,-100.0
454679,-100.0,-100.0,,-92.0,-99.0,-100.0
455004,-100.0,-100.0,,-92.0,-99.0,-100.0
455005,-100.0,-100.0,-62.0,-92.0,-99.0,-100.0
455045,-100.0,-100.0,-61.0,-92.0,-99.0,-100.0
455086,-100.0,-100.0,-59.0,-92.0,-99.0,-100.0
455127,-100.0,-100.0,-57.0,-92.0,-99.0,-100.0
455128,-100.0,-100.0,,-92.0,-99.0,-100.0
459070,-100.0,-100.0,,-92.0,-99.0,-100.0
459071,-100.0,-100.0,-54.0,-92.0,-99.0,-100.0
459112,-100.0,-100.0,-53.0,-92.0,-99.0,-100.0
459153,-100.0,-100.0,-51.0,-92.0,-99.0,-100.0
459154,-100.0,-100.0,,-92.0,-99.0,-100.0
461275,-100.0,-100.0,,-92.0,-99.0,-100.0
461276,-100.0,-100.0,-49.0,-92.0,-99.0,-100.0
461317,-100.0,-100.0,-50.0,-92.0,-99.0,-100.0
461357,-100.0,-100.0,-52.0,-92.0,-99.0,-100.0
461399,-100.0,-100.0,-54.0,-92.0,-99.0,-100.0
461439,-100.0,-100.0,-57.0,-92.0,-99.0,-100.0
461646,-100.0,-100.0,-58.0,-92.0,-99.0,-100.0
461686,-100.0,-100.0,-59.0,-92.0,-99.0,-100.0
461727,-100.0,-100.0,-61.0,-92.0,-99.0,-100.0
461767,-100.0,-100.0,-63.0,-92.0,-99.0,-100.0
461808,-100.0,-100.0,-66.0,-92.0,-99.0,-100.0
461849,-100.0,-100.0,-68.0,-92.0,-99.0,-100.0
462050,-100.0,-100.0,-68.0,-92.0,-99.0,-100.0
462091,-100.0,-100.0,-69.0,-92.0,-99.0,-100.0
462131,-100.0,-100.0,-71.0,-92.0,-99.0,-100.0
462171,-100.0,-100.0,-74.0,-92.0,-99.0,-100.0
462213,-100.0,-100.0,-76.0,-92.0,-99.0,-100.0
462254,-100.0,-100.0,-79.0,-92.0,-99.0,-100.0
462335,-100.0,-100.0,-80.0,-92.0,-99.0,-100.0
462376,-100.0,-100.0,-81.0,-92.0,-99.0,-100.0
462417,-100.0,-100.0,-83.0,-92.0,-99.0,-100.0
462457,-100.0,-100.0,-86.0,-92.0,-99.0,-100.0
462498,-100.0,-100.0,-88.0,-92.0,-99.0,-100.0
462539,-100.0,-100.0,-91.0,-92.0,-99.0,-100.0
462579,-100.0,-100.0,-93.0,-92.0,-99.0,-100.0
462619,-100.0,-100.0,-95.0,-92.0,-99.0,-100.0
462659,-100.0,-100.0,-98.0,-92.0,-99.0,-100.0
462701,-100.0,-100.0,-100.0,-92.0,-99.0,-100.0
462702,-100.0,-100.0,,-92.0,-99.0,-100.0
462894,-100.0,-100.0,,-92.0,-99.0,-100.0
462910,-100.0,-100.0,,-93.0,-99.0,-100.0
462944,-100.0,-100.0,,-94.0,-99.0,-100.0
462965,-100.0,-100.0,,-95.0,-99.0,-100.0
462995,-100.0,-100.0,,-96.0,-99.0,-100.0
463529,-100.0,-100.0,,-96.0,-99.0,-100.0
463546,-100.0,-100.0,,-97.0,-99.0,-100.0
463580,-100.0,-100.0,,-99.0,-99.0,-100.0
463596,-100.0,-100.0,,-100.0,-99.0,-100.0
464661,-100.0,-100.0,,-100.0,-99.0,-100.0
464674,-100.0,-100.0,,-100.0,-99.0,-100.0
464677,-100.0,-100.0,,-100.0,-99.0,-100.0
464688,-100.0,-100.0,,-100.0,-99.0,-100.0
464694,-100.0,-100.0,,-100.0,-99.0,-100.0
464704,-100.0,-100.0,,-100.0,-99.0,-100.0
464709,-100.0,-100.0,,-100.0,-99.0,-100.0
464718,-100.0,-100.0,,-100.0,-99.0,-100.0
464724,-100.0,-100.0,,-100.0,-99.0,-100.0
464734,-100.0,-100.0,,-100.0,-99.0,-100.0
465055,-100.0,-100.0,,-100.0,-99.0,-100.0
465068,-100.0,-100.0,,-100.0,-99.0,-100.0
465074,-100.0,-100.0,,-100.0,-99.0,-100.0
465082,-100.0,-100.0,,-100.0,-99.0,-100.0
465086,-100.0,-100.0,,-100.0,-99.0,-100.0
465097,-100.0,-100.0,,-100.0,-99.0,-100.0
465101,-100.0,-100.0,,-100.0,-99.0,-100.0
465112,-100.0,-100.0,,-100.0,-99.0,-100.0
465116,-100.0,-100.0,,-100.0,-99.0,-100.0
465128,-100.0,-100.0,,-100.0,-99.0,-100.0
470114,-100.0,-100.0,,-100.0,-99.0,-100.0
470128,-100.0,-100.0,,-100.0,-99.0,-100.0
470130,-100.0,-100.0,,-100.0,-99.0,-100.0
470143,-100.0,-100.0,,-100.0,-99.0,-100.0
470145,-100.0,-100.0,,-100.0,-99.0,-100.0
470158,-100.0,-100.0,,-100.0,-99.0,-100.0
470162,-100.0,-100.0,,-100.0,-99.0,-100.0
470173,-100.0,-100.0,,-100.0,-99.0,-100.0
470177,-100.0,-100.0,,-100.0,-99.0,-100.0
470188,-100.0,-100.0,,-100.0,-99.0,-100.0
470192,-100.0,-100.0,,-100.0,-99.0,-100.0
470203,-100.0,-100.0,,-100.0,-99.0,-100.0
470208,-100.0,-100.0,,-100.0,-99.0,-100.0
470218,-100.0,-100.0,,-100.0,-99.0,-100.0
470223,-100.0,-100.0,,-100.0,-99.0,-100.0
470233,-100.0,-100.0,,-100.0,-99.0,-100.0
470237,-100.0,-100.0,,-100.0,-99.0,-100.0
470249,-100.0,-100.0,,-100.0,-99.0,-100.0
470253,-100.0,-100.0,,-100.0,-99.0,-100.0
470264,-100.0,-100.0,,-100.0,-99.0,-100.0
470267,-100.0,-100.0,,-100.0,-99.0,-100.0
470279,-100.0,-100.0,,-100.0,-99.0,-100.0
470282,-100.0,-100.0,,-100.0,-99.0,-100.0
470294,-100.0,-100.0,,-100.0,-99.0,-100.0
470296,-100.0,-100.0,,-100.0,-99.0,-100.0
470309,-100.0,-100.0,,-100.0,-99.0,-100.0
470312,-100.0,-100.0,,-100.0,-99.0,-100.0
470324,-100.0,-100.0,,-100.0,-99.0,-100.0
470328,-100.0,-100.0,,-100.0,-99.0,-100.0
470340,-100.0,-100.0,,-100.0,-99.0,-100.0
470342,-100.0,-100.0,,-100.0,-99.0,-100.0
470355,-100.0,-100.0,,-100.0,-99.0,-100.0
545502,-100.0,-100.0,,-100.0,-99.0,-100.0
545519,-100.0,-100.0,,-99.0,-99.0,-100.0
545552,-100.0,-100.0,,-98.0,-99.0,-100.0
545586,-100.0,-100.0,,-96.0,-99.0,-100.0
545606,-100.0,-100.0,,-95.0,-99.0,-100.0
545972,-100.0,-100.0,,-95.0,-99.0,-100.0
545988,-100.0,-100.0,,-94.0,-99.0,-100.0
546021,-100.0,-100.0,,-92.0,-99.0,-100.0
546037,-100.0,-100.0,,-91.0,-99.0,-100.0
546054,-100.0,-100.0,,-90.0,-99.0,-100.0
546072,-100.0,-100.0,,-89.0,-99.0,-100.0
546103,-100.0,-100.0,,-87.0,-99.0,-100.0
546840,-100.0,-100.0,,-87.0,-99.0,-100.0
546856,-100.0,-100.0,,-88.0,-99.0,-100.0
546892,-100.0,-100.0,,-89.0,-99.0,-100.0
546924,-100.0,-100.0,,-91.0,-99.0,-100.0
546941,-100.0,-100.0,,-93.0,-99.0,-100.0
549441,-100.0,-100.0,,-93.0,-99.0,-100.0
549460,-100.0,-100.0,,-93.0,-99.0,-100.0
549475,-100.0,-100.0,,-93.0,-99.0,-100.0
549490,-100.0,-100.0,,-93.0,-99.0,-100.0
549494,-100.0,-100.0,,-93.0,-99.0,-100.0
549507,-100.0,-100.0,,-93.0,-99.0,-100.0
550236,-100.0,-100.0,,-93.0,-99.0,-100.0
550253,-100.0,-100.0,,-92.0,-99.0,-100.0
550286,-100.0,-100.0,,-90.0,-99.0,-100.0
550303,-100.0,-100.0,,-89.0,-99.0,-100.0
554853,-100.0,-100.0,,-89.0,-99.0,-100.0
554871,-100.0,-100.0,,-88.0,-99.0,-100.0
554899,-100.0,-100.0,,-88.0,-99.0,-100.0
554937,-100.0,-100.0,,-87.0,-99.0,-100.0
557319,-100.0,-100.0,,-87.0,-99.0,-100.0
557320,-100.0,-100.0,-99.0,-87.0,-99.0,-100.0
557361,-100.0,-100.0,-98.0,-87.0,-99.0,-100.0
557401,-100.0,-100.0,-96.0,-87.0,-99.0,-100.0
557442,-100.0,-100.0,-93.0,-87.0,-99.0,-100.0
557483,-100.0,-100.0,-91.0,-87.0,-99.0,-100.0
557524,-100.0,-100.0,-88.0,-87.0,-99.0,-100.0
557564,-100.0,-100.0,-86.0,-87.0,-99.0,-100.0
557646,-100.0,-100.0,-84.0,-87.0,-99.0,-100.0
557658,-100.0,-100.0,-83.75,-87.0,-99.0,-100.0
557674,-100.0,-100.0,-83.5,-87.0,-99.0,-100.0
557678,-100.0,-100.0,-83.25,-87.0,-99.0,-100.0
557686,-100.0,-100.0,-83.0,-87.0,-99.0,-100.0
557690,-100.0,-100.0,-82.5,-87.0,-99.0,-100.0
557694,-100.0,-100.0,-82.0,-87.0,-99.0,-100.0
557707,-100.0,-100.0,-81.5,-87.0,-99.0,-100.0
557711,-100.0,-100.0,-81.0,-87.0,-99.0,-100.0
557723,-100.0,-100.0,-80.5,-87.0,-99.0,-100.0
557726,-100.0,-100.0,-80.0,-87.0,-99.0,-100.0
557727,-100.0,-100.0,-79.6,-87.0,-99.0,-100.0
557740,-100.0,-100.0,-79.2,-87.0,-99.0,-100.0
557743,-100.0,-100.0,-78.8,-87.0,-99.0,-100.0
557757,-100.0,-100.0,-78.4,-87.0,-99.0,-100.0
557767,-100.0,-100.0,-78.0,-87.0,-99.0,-100.0
557849,-100.0,-100.0,-76.0,-87.0,-99.0,-100.0
557864,-100.0,-100.0,-75.66666666666667,-87.0,-99.0,-100.0
557882,-100.0,-100.0,-75.33333333333333,-86.0,-99.0,-100.0
