,nan_x,nan_y,ASPRULQHB8B1F,AQP4PHYDXRBPI
358573,-100.0,-100.0,-100.0,-99.0
358590,-100.0,-100.0,-100.0,-99.0
358598,-100.0,-100.0,-100.0,-99.0
358607,-100.0,-100.0,-100.0,-99.0
358623,-100.0,-100.0,-100.0,-99.0
358640,-100.0,-100.0,-100.0,-99.0
358642,-100.0,-100.0,-100.0,-99.0
358652,-100.0,-100.0,-100.0,-99.0
358657,-100.0,-100.0,-100.0,-99.0
358658,-100.0,-100.0,-100.0,-99.0
358811,-100.0,-100.0,-100.0,-99.0
358880,-100.0,-100.0,-100.0,-99.0
359031,-100.0,-100.0,-100.0,-99.0
359056,-100.0,-100.0,-100.0,-99.0
359070,-100.0,-100.0,-100.0,-99.0
359104,-100.0,-100.0,-100.0,-99.0
359120,-100.0,-100.0,-100.0,-99.0
359126,-100.0,-100.0,-100.0,-99.0
359134,-100.0,-100.0,-100.0,-99.0
359137,-100.0,-100.0,-100.0,-99.0
359147,-100.0,-100.0,-100.0,-99.0
359157,-100.0,-100.0,-100.0,-99.0
359165,-100.0,-100.0,-100.0,-99.0
359174,-100.0,-100.0,-100.0,-99.0
359175,-100.0,-100.0,-100.0,-99.0
359177,-100.0,-100.0,-100.0,-99.0
359190,-100.0,-100.0,-100.0,-99.0
359207,-100.0,-100.0,-100.0,-99.0
359220,-100.0,-100.0,-100.0,-99.0
359238,-100.0,-100.0,-100.0,-99.0
359245,-100.0,-100.0,-100.0,-99.0
359258,-100.0,-100.0,-100.0,-99.0
359274,-100.0,-100.0,-100.0,-99.0
359282,-100.0,-100.0,-100.0,-99.0
359287,-100.0,-100.0,-100.0,-99.0
359320,-100.0,-100.0,-100.0,-99.0
359328,-100.0,-100.0,-100.0,-99.0
359348,-100.0,-100.0,-100.0,-99.0
359361,-100.0,-100.0,-100.0,-99.0
359380,-100.0,-100.0,-100.0,-99.0
359389,-100.0,-100.0,-100.0,-99.0
359399,-100.0,-100.0,-100.0,-99.0
359400,-100.0,-100.0,-100.0,-99.0
359449,-100.0,-100.0,-100.0,-99.0
359462,-100.0,-100.0,-100.0,-99.0
359474,-100.0,-100.0,-100.0,-99.0
359496,-100.0,-100.0,-100.0,-99.0
359504,-100.0,-100.0,-100.0,-99.0
359509,-100.0,-100.0,-100.0,-99.0
359541,-100.0,-100.0,-100.0,-99.0
359547,-100.0,-100.0,-100.0,-99.0
359550,-100.0,-100.0,-100.0,-99.0
359573,-100.0,-100.0,-100.0,-99.0
359590,-100.0,-100.0,-100.0,-99.0
359613,-100.0,-100.0,-100.0,-99.0
359626,-100.0,-100.0,-100.0,-99.0
359633,-100.0,-100.0,-100.0,-99.0
359644,-100.0,-100.0,-100.0,-99.0
359665,-100.0,-100.0,-100.0,-99.0
359676,-100.0,-100.0,-100.0,-99.0
359679,-100.0,-100.0,-100.0,-99.0
359689,-100.0,-100.0,-100.0,-99.0
359690,-100.0,-100.0,-100.0,-99.0
359706,-100.0,-100.0,-100.0,-99.0
359719,-100.0,-100.0,-100.0,-99.0
359784,-100.0,-100.0,-100.0,-99.0
359786,-100.0,-100.0,-100.0,-99.0
359787,-100.0,-100.0,-100.0,-99.0
359825,-100.0,-100.0,-100.0,-99.0
359839,-100.0,-100.0,-100.0,-99.0
359864,-100.0,-100.0,-100.0,-99.0
359904,-100.0,-100.0,-100.0,-99.0
359934,-100.0,-100.0,-100.0,-99.0
359963,-100.0,-100.0,-100.0,-99.0
359968,-100.0,-100.0,-100.0,-99.0
359996,-100.0,-100.0,-100.0,-99.0
360021,-100.0,-100.0,-100.0,-99.0
360042,-100.0,-100.0,-100.0,-99.0
360056,-100.0,-100.0,-100.0,-99.0
360061,-100.0,-100.0,-100.0,-99.0
360068,-100.0,-100.0,-100.0,-99.0
360072,-100.0,-100.0,-100.0,-99.0
360093,-100.0,-100.0,-100.0,-99.0
360113,-100.0,-100.0,-100.0,-99.0
360123,-100.0,-100.0,-100.0,-99.0
360132,-100.0,-100.0,-100.0,-99.0
360144,-100.0,-100.0,-100.0,-99.0
360148,-100.0,-100.0,-100.0,-99.0
360165,-100.0,-100.0,-100.0,-99.0
360183,-100.0,-100.0,-100.0,-99.0
360199,-100.0,-100.0,-100.0,-99.0
360215,-100.0,-100.0,-100.0,-99.0
360228,-100.0,-100.0,-100.0,-99.0
360245,-100.0,-100.0,-100.0,-99.0
360246,-100.0,-100.0,-100.0,-99.0
360260,-100.0,-100.0,-100.0,-99.0
360280,-100.0,-100.0,-100.0,-99.0
360295,-100.0,-100.0,-100.0,-99.0
360301,-100.0,-100.0,-100.0,-99.0
360318,-100.0,-100.0,-100.0,-99.0
360321,-100.0,-100.0,-100.0,-99.0
360342,-100.0,-100.0,-100.0,-99.0
360346,-100.0,-100.0,-100.0,-99.0
360360,-100.0,-100.0,-100.0,-99.0
360375,-100.0,-100.0,-100.0,-99.0
360384,-100.0,-100.0,-100.0,-99.0
360388,-100.0,-100.0,-100.0,-99.0
360401,-100.0,-100.0,-100.0,-99.0
360415,-100.0,-100.0,-100.0,-99.0
360427,-100.0,-100.0,-100.0,-99.0
360438,-100.0,-100.0,-100.0,-99.0
360495,-100.0,-100.0,-100.0,-99.0
360504,-100.0,-100.0,-100.0,-99.0
360532,-100.0,-100.0,-100.0,-99.0
360538,-100.0,-100.0,-100.0,-99.0
360540,-100.0,-100.0,-100.0,-99.0
360557,-100.0,-100.0,-100.0,-99.0
360567,-100.0,-100.0,-100.0,-99.0
360628,-100.0,-100.0,-100.0,-99.0
360670,-100.0,-100.0,-100.0,-99.0
360759,-100.0,-100.0,-100.0,-99.0
360786,-100.0,-100.0,-100.0,-99.0
360938,-100.0,-100.0,-100.0,-99.0
360973,-100.0,-100.0,-100.0,-99.0
360974,-100.0,-100.0,-100.0,-99.0
360983,-100.0,-100.0,-100.0,-99.0
361030,-100.0,-100.0,-100.0,-99.0
361200,-100.0,-100.0,-100.0,-99.0
361226,-100.0,-100.0,-100.0,-99.0
361478,-100.0,-100.0,-100.0,-99.0
361495,-100.0,-100.0,-100.0,-99.0
361666,-100.0,-100.0,-100.0,-99.0
361708,-100.0,-100.0,-100.0,-99.0
361723,-100.0,-100.0,-100.0,-99.0
361762,-100.0,-100.0,-100.0,-99.0
361773,-100.0,-100.0,-100.0,-99.0
361865,-100.0,-100.0,-100.0,-99.0
361906,-100.0,-100.0,-100.0,-99.0
362029,-100.0,-100.0,-100.0,-99.0
362030,-100.0,-100.0,-100.0,-99.0
362044,-100.0,-100.0,-100.0,-99.0
362051,-100.0,-100.0,-100.0,-99.0
362064,-100.0,-100.0,-100.0,-99.0
362069,-100.0,-100.0,-100.0,-99.0
362074,-100.0,-100.0,-100.0,-99.0
362086,-100.0,-100.0,-100.0,-99.0
362093,-100.0,-100.0,-100.0,-99.0
362111,-100.0,-100.0,-100.0,-99.0
362119,-100.0,-100.0,-100.0,-99.0
362126,-100.0,-100.0,-100.0,-99.0
362133,-100.0,-100.0,-100.0,-99.0
362136,-100.0,-100.0,-100.0,-99.0
362142,-100.0,-100.0,-100.0,-99.0
362148,-100.0,-100.0,-100.0,-99.0
362152,-100.0,-100.0,-100.0,-99.0
362160,-100.0,-100.0,-100.0,-99.0
362164,-100.0,-100.0,-100.0,-99.0
362170,-100.0,-100.0,-100.0,-99.0
362171,-100.0,-100.0,-100.0,-99.0
362179,-100.0,-100.0,-100.0,-99.0
362190,-100.0,-100.0,-100.0,-99.0
362197,-100.0,-100.0,-100.0,-99.0
362198,-100.0,-100.0,-100.0,-99.0
362202,-100.0,-100.0,-100.0,-99.0
362207,-100.0,-100.0,-100.0,-99.0
362211,-100.0,-100.0,-100.0,-99.0
362218,-100.0,-100.0,-100.0,-99.0
362227,-100.0,-100.0,-100.0,-99.0
362231,-100.0,-100.0,-100.0,-99.0
362248,-100.0,-100.0,-100.0,-99.0
362256,-100.0,-100.0,-100.0,-99.0
362278,-100.0,-100.0,-100.0,-99.0
362301,-100.0,-100.0,-100.0,-99.0
362358,-100.0,-100.0,-100.0,-99.0
362367,-100.0,-100.0,-100.0,-99.0
362373,-100.0,-100.0,-100.0,-99.0
362376,-100.0,-100.0,-100.0,-99.0
362392,-100.0,-100.0,-100.0,-99.0
362408,-100.0,-100.0,-100.0,-99.0
362410,-100.0,-100.0,-100.0,-99.0
362416,-100.0,-100.0,-100.0,-99.0
362425,-100.0,-100.0,-100.0,-99.0
362427,-100.0,-100.0,-100.0,-99.0
362439,-100.0,-100.0,-100.0,-99.0
362442,-100.0,-100.0,-100.0,-99.0
362444,-100.0,-100.0,-100.0,-99.0
362458,-100.0,-100.0,-100.0,-99.0
362474,-100.0,-100.0,-100.0,-99.0
362475,-100.0,-100.0,-100.0,-99.0
362485,-100.0,-100.0,-100.0,-99.0
362492,-100.0,-100.0,-100.0,-99.0
362508,-100.0,-100.0,-100.0,-99.0
362509,-100.0,-100.0,-100.0,-99.0
362517,-100.0,-100.0,-100.0,-99.0
362518,-100.0,-100.0,-100.0,-99.0
362525,-100.0,-100.0,-100.0,-99.0
362535,-100.0,-100.0,-100.0,-99.0
362542,-100.0,-100.0,-100.0,-99.0
362551,-100.0,-100.0,-100.0,-99.0
362556,-100.0,-100.0,-100.0,-99.0
362558,-100.0,-100.0,-100.0,-99.0
362565,-100.0,-100.0,-100.0,-99.0
362574,-100.0,-100.0,-100.0,-99.0
362575,-100.0,-100.0,-100.0,-99.0
362578,-100.0,-100.0,-100.0,-99.0
362583,-100.0,-100.0,-100.0,-99.0
362587,-100.0,-100.0,-100.0,-99.0
362591,-100.0,-100.0,-100.0,-99.0
362592,-100.0,-100.0,-100.0,-99.0
362597,-100.0,-100.0,-100.0,-99.0
362599,-100.0,-100.0,-100.0,-99.0
362608,-100.0,-100.0,-100.0,-99.0
362609,-100.0,-100.0,-100.0,-99.0
362620,-100.0,-100.0,-100.0,-99.0
362625,-100.0,-100.0,-100.0,-99.0
362628,-100.0,-100.0,-100.0,-99.0
362629,-100.0,-100.0,-100.0,-99.0
362634,-100.0,-100.0,-100.0,-99.0
362638,-100.0,-100.0,-100.0,-99.0
362642,-100.0,-100.0,-100.0,-99.0
362648,-100.0,-100.0,-100.0,-99.0
362656,-100.0,-100.0,-100.0,-99.0
362658,-100.0,-100.0,-100.0,-99.0
362670,-100.0,-100.0,-100.0,-99.0
362671,-100.0,-100.0,-100.0,-99.0
362675,-100.0,-100.0,-100.0,-99.0
362682,-100.0,-100.0,-100.0,-99.0
362690,-100.0,-100.0,-100.0,-99.0
362692,-100.0,-100.0,-100.0,-99.0
362694,-100.0,-100.0,-100.0,-99.0
362702,-100.0,-100.0,-100.0,-99.0
362708,-100.0,-100.0,-100.0,-99.0
362710,-100.0,-100.0,-100.0,-99.0
362716,-100.0,-100.0,-100.0,-99.0
362723,-100.0,-100.0,-100.0,-99.0
362725,-100.0,-100.0,-100.0,-99.0
362739,-100.0,-100.0,-100.0,-99.0
362742,-100.0,-100.0,-100.0,-99.0
362751,-100.0,-100.0,-100.0,-99.0
362758,-100.0,-100.0,-100.0,-99.0
362764,-100.0,-100.0,-100.0,-99.0
362767,-100.0,-100.0,-100.0,-99.0
362775,-100.0,-100.0,-100.0,-99.0
362781,-100.0,-100.0,-100.0,-99.0
362788,-100.0,-100.0,-100.0,-99.0
362792,-100.0,-100.0,-100.0,-99.0
362808,-100.0,-100.0,-100.0,-99.0
362812,-100.0,-100.0,-100.0,-99.0
362814,-100.0,-100.0,-100.0,-99.0
362824,-100.0,-100.0,-100.0,-99.0
362825,-100.0,-100.0,-100.0,-99.0
362829,-100.0,-100.0,-100.0,-99.0
362842,-100.0,-100.0,-100.0,-99.0
362847,-100.0,-100.0,-100.0,-99.0
362858,-100.0,-100.0,-100.0,-99.0
362864,-100.0,-100.0,-100.0,-99.0
362875,-100.0,-100.0,-100.0,-99.0
362879,-100.0,-100.0,-100.0,-99.0
362891,-100.0,-100.0,-100.0,-99.0
362892,-100.0,-100.0,-100.0,-99.0
362893,-100.0,-100.0,-100.0,-99.0
362903,-100.0,-100.0,-100.0,-99.0
362908,-100.0,-100.0,-100.0,-99.0
362922,-100.0,-100.0,-100.0,-99.0
362925,-100.0,-100.0,-100.0,-99.0
362927,-100.0,-100.0,-100.0,-99.0
362936,-100.0,-100.0,-100.0,-99.0
362941,-100.0,-100.0,-100.0,-99.0
362942,-100.0,-100.0,-100.0,-99.0
362957,-100.0,-100.0,-100.0,-99.0
362958,-100.0,-100.0,-100.0,-99.0
362972,-100.0,-100.0,-100.0,-99.0
362975,-100.0,-100.0,-100.0,-99.0
362992,-100.0,-100.0,-100.0,-99.0
363009,-100.0,-100.0,-100.0,-99.0
363016,-100.0,-100.0,-100.0,-99.0
363025,-100.0,-100.0,-100.0,-99.0
363042,-100.0,-100.0,-100.0,-99.0
363058,-100.0,-100.0,-100.0,-99.0
363066,-100.0,-100.0,-100.0,-99.0
363074,-100.0,-100.0,-100.0,-99.0
363075,-100.0,-100.0,-100.0,-99.0
363078,-100.0,-100.0,-100.0,-99.0
363092,-100.0,-100.0,-100.0,-99.0
363093,-100.0,-100.0,-100.0,-99.0
363108,-100.0,-100.0,-100.0,-99.0
363122,-100.0,-100.0,-100.0,-99.0
363125,-100.0,-100.0,-100.0,-99.0
363137,-100.0,-100.0,-100.0,-99.0
363142,-100.0,-100.0,-100.0,-99.0
363159,-100.0,-100.0,-100.0,-99.0
363170,-100.0,-100.0,-100.0,-99.0
363180,-100.0,-100.0,-100.0,-99.0
363227,-100.0,-100.0,-100.0,-99.0
363245,-100.0,-100.0,-100.0,-99.0
363272,-100.0,-100.0,-100.0,-99.0
363295,-100.0,-100.0,-100.0,-99.0
363311,-100.0,-100.0,-100.0,-99.0
363314,-100.0,-100.0,-100.0,-99.0
363323,-100.0,-100.0,-100.0,-99.0
363340,-100.0,-100.0,-100.0,-99.0
363352,-100.0,-100.0,-100.0,-99.0
363364,-100.0,-100.0,-100.0,-99.0
363400,-100.0,-100.0,-100.0,-99.0
363415,-100.0,-100.0,-100.0,-99.0
363527,-100.0,-100.0,-100.0,-99.0
363556,-100.0,-100.0,-100.0,-99.0
363557,-100.0,-100.0,-100.0,-99.0
363617,-100.0,-100.0,-100.0,-99.0
363654,-100.0,-100.0,-100.0,-99.0
363732,-100.0,-100.0,-100.0,-99.0
363739,-100.0,-100.0,-100.0,-99.0
363774,-100.0,-100.0,-100.0,-99.0
363869,-100.0,-100.0,-100.0,-99.0
363888,-100.0,-100.0,-100.0,-99.0
363892,-100.0,-100.0,-100.0,-99.0
363909,-100.0,-100.0,-100.0,-99.0
363925,-100.0,-100.0,-100.0,-99.0
363942,-100.0,-100.0,-100.0,-99.0
363959,-100.0,-100.0,-100.0,-99.0
363976,-100.0,-100.0,-100.0,-99.0
363992,-100.0,-100.0,-100.0,-99.0
364006,-100.0,-100.0,-100.0,-99.0
364009,-100.0,-100.0,-100.0,-99.0
364025,-100.0,-100.0,-100.0,-99.0
364042,-100.0,-100.0,-100.0,-99.0
364047,-100.0,-100.0,-100.0,-99.0
364059,-100.0,-100.0,-100.0,-99.0
364060,-100.0,-100.0,-100.0,-99.0
364083,-100.0,-100.0,-100.0,-99.0
364095,-100.0,-100.0,-100.0,-99.0
364153,-100.0,-100.0,-100.0,-99.0
364188,-100.0,-100.0,-100.0,-99.0
364191,-100.0,-100.0,-100.0,-99.0
364244,-100.0,-100.0,-100.0,-99.0
364259,-100.0,-100.0,-100.0,-99.0
364276,-100.0,-100.0,-100.0,-99.0
364279,-100.0,-100.0,-100.0,-99.0
364295,-100.0,-100.0,-100.0,-99.0
364320,-100.0,-100.0,-100.0,-99.0
364330,-100.0,-100.0,-100.0,-99.0
364358,-100.0,-100.0,-100.0,-99.0
364371,-100.0,-100.0,-100.0,-99.0
364411,-100.0,-100.0,-100.0,-99.0
364424,-100.0,-100.0,-100.0,-99.0
364426,-100.0,-100.0,-100.0,-99.0
364429,-100.0,-100.0,-100.0,-99.0
364482,-100.0,-100.0,-100.0,-99.0
364488,-100.0,-100.0,-100.0,-99.0
364531,-100.0,-100.0,-100.0,-99.0
364554,-100.0,-100.0,-100.0,-99.0
364578,-100.0,-100.0,-100.0,-99.0
364588,-100.0,-100.0,-100.0,-99.0
364613,-100.0,-100.0,-100.0,-99.0
364614,-100.0,-100.0,-100.0,-99.0
364641,-100.0,-100.0,-100.0,-99.0
364647,-100.0,-100.0,-100.0,-99.0
364660,-100.0,-100.0,-100.0,-99.0
364670,-100.0,-100.0,-100.0,-99.0
364708,-100.0,-100.0,-100.0,-99.0
364723,-100.0,-100.0,-100.0,-99.0
364727,-100.0,-100.0,-100.0,-99.0
364734,-100.0,-100.0,-100.0,-99.0
364751,-100.0,-100.0,-100.0,-99.0
364752,-100.0,-100.0,-100.0,-99.0
364770,-100.0,-100.0,-100.0,-99.0
364786,-100.0,-100.0,-100.0,-99.0
364800,-100.0,-100.0,-100.0,-99.0
364801,-100.0,-100.0,-100.0,-99.0
364818,-100.0,-100.0,-100.0,-99.0
364829,-100.0,-100.0,-100.0,-99.0
364856,-100.0,-100.0,-100.0,-99.0
364865,-100.0,-100.0,-100.0,-99.0
364892,-100.0,-100.0,-100.0,-99.0
364894,-100.0,-100.0,-100.0,-99.0
364906,-100.0,-100.0,-100.0,-99.0
364910,-100.0,-100.0,-100.0,-99.0
364926,-100.0,-100.0,-100.0,-99.0
364933,-100.0,-100.0,-100.0,-99.0
364942,-100.0,-100.0,-100.0,-99.0
364946,-100.0,-100.0,-100.0,-99.0
364959,-100.0,-100.0,-100.0,-99.0
364965,-100.0,-100.0,-100.0,-99.0
364976,-100.0,-100.0,-100.0,-99.0
364980,-100.0,-100.0,-100.0,-99.0
364992,-100.0,-100.0,-100.0,-99.0
364995,-100.0,-100.0,-100.0,-99.0
365007,-100.0,-100.0,-100.0,-99.0
365009,-100.0,-100.0,-100.0,-99.0
365013,-100.0,-100.0,-100.0,-99.0
365025,-100.0,-100.0,-100.0,-99.0
365026,-100.0,-100.0,-100.0,-99.0
365032,-100.0,-100.0,-100.0,-99.0
365043,-100.0,-100.0,-100.0,-99.0
365054,-100.0,-100.0,-100.0,-99.0
365061,-100.0,-100.0,-100.0,-99.0
365064,-100.0,-100.0,-100.0,-99.0
365102,-100.0,-100.0,-100.0,-99.0
365116,-100.0,-100.0,-100.0,-99.0
365128,-100.0,-100.0,-100.0,-99.0
365133,-100.0,-100.0,-100.0,-99.0
365138,-100.0,-100.0,-100.0,-99.0
365167,-100.0,-100.0,-100.0,-99.0
365169,-100.0,-100.0,-100.0,-99.0
365202,-100.0,-100.0,-100.0,-99.0
365223,-100.0,-100.0,-100.0,-99.0
365241,-100.0,-100.0,-100.0,-99.0
365295,-100.0,-100.0,-100.0,-99.0
365309,-100.0,-100.0,-100.0,-99.0
365342,-100.0,-100.0,-100.0,-99.0
365413,-100.0,-100.0,-100.0,-99.0
365423,-100.0,-100.0,-100.0,-99.0
365444,-100.0,-100.0,-100.0,-99.0
365460,-100.0,-100.0,-100.0,-99.0
365467,-100.0,-100.0,-100.0,-99.0
365473,-100.0,-100.0,-100.0,-99.0
365508,-100.0,-100.0,-100.0,-99.0
365518,-100.0,-100.0,-100.0,-99.0
365524,-100.0,-100.0,-100.0,-99.0
365534,-100.0,-100.0,-100.0,-99.0
365548,-100.0,-100.0,-100.0,-99.0
365554,-100.0,-100.0,-100.0,-99.0
365556,-100.0,-100.0,-100.0,-99.0
365572,-100.0,-100.0,-100.0,-99.0
365592,-100.0,-100.0,-100.0,-99.0
365659,-100.0,-100.0,-100.0,-99.0
365665,-100.0,-100.0,-100.0,-99.0
365675,-100.0,-100.0,-100.0,-99.0
365676,-100.0,-100.0,-100.0,-99.0
365677,-100.0,-100.0,-100.0,-99.0
365693,-100.0,-100.0,-100.0,-99.0
365705,-100.0,-100.0,-100.0,-99.0
365709,-100.0,-100.0,-100.0,-99.0
365726,-100.0,-100.0,-100.0,-99.0
365729,-100.0,-100.0,-100.0,-99.0
365743,-100.0,-100.0,-100.0,-99.0
365744,-100.0,-100.0,-100.0,-99.0
365784,-100.0,-100.0,-100.0,-99.0
366068,-100.0,-100.0,-100.0,-99.0
366127,-100.0,-100.0,-100.0,-99.0
366133,-100.0,-100.0,-100.0,-99.0
366170,-100.0,-100.0,-100.0,-99.0
366176,-100.0,-100.0,-100.0,-99.0
366216,-100.0,-100.0,-100.0,-99.0
366235,-100.0,-100.0,-100.0,-99.0
366411,-100.0,-100.0,-100.0,-99.0
366423,-100.0,-100.0,-100.0,-99.0
366534,-100.0,-100.0,-100.0,-99.0
366650,-100.0,-100.0,-100.0,-99.0
366687,-100.0,-100.0,-100.0,-99.0
366703,-100.0,-100.0,-100.0,-99.0
366727,-100.0,-100.0,-100.0,-99.0
366734,-100.0,-100.0,-100.0,-99.0
366753,-100.0,-100.0,-100.0,-99.0
366761,-100.0,-100.0,-100.0,-99.0
366763,-100.0,-100.0,-100.0,-99.0
366794,-100.0,-100.0,-100.0,-99.0
366801,-100.0,-100.0,-100.0,-99.0
366809,-100.0,-100.0,-100.0,-99.0
366864,-100.0,-100.0,-100.0,-99.0
366903,-100.0,-100.0,-100.0,-99.0
366972,-100.0,-100.0,-100.0,-99.0
366981,-100.0,-100.0,-100.0,-99.0
367026,-100.0,-100.0,-100.0,-99.0
367035,-100.0,-100.0,-100.0,-99.0
367036,-100.0,-100.0,-100.0,-99.0
367060,-100.0,-100.0,-100.0,-99.0
367077,-100.0,-100.0,-100.0,-99.0
367086,-100.0,-100.0,-100.0,-99.0
367103,-100.0,-100.0,-100.0,-99.0
367171,-100.0,-100.0,-100.0,-99.0
367197,-100.0,-100.0,-100.0,-99.0
367208,-100.0,-100.0,-100.0,-99.0
367261,-100.0,-100.0,-100.0,-99.0
367279,-100.0,-100.0,-100.0,-99.0
367298,-100.0,-100.0,-100.0,-99.0
367313,-100.0,-100.0,-100.0,-99.0
367334,-100.0,-100.0,-100.0,-99.0
367353,-100.0,-100.0,-100.0,-99.0
367369,-100.0,-100.0,-100.0,-99.0
367370,-100.0,-100.0,-100.0,-99.0
367382,-100.0,-100.0,-100.0,-99.0
367419,-100.0,-100.0,-100.0,-99.0
367423,-100.0,-100.0,-100.0,-99.0
367431,-100.0,-100.0,-100.0,-99.0
367458,-100.0,-100.0,-100.0,-99.0
367472,-100.0,-100.0,-100.0,-99.0
367475,-100.0,-100.0,-100.0,-99.0
367489,-100.0,-100.0,-100.0,-99.0
367504,-100.0,-100.0,-100.0,-99.0
367522,-100.0,-100.0,-100.0,-99.0
367528,-100.0,-100.0,-100.0,-99.0
367541,-100.0,-100.0,-100.0,-99.0
367550,-100.0,-100.0,-100.0,-99.0
367572,-100.0,-100.0,-100.0,-99.0
367577,-100.0,-100.0,-100.0,-99.0
367583,-100.0,-100.0,-100.0,-99.0
367608,-100.0,-100.0,-100.0,-99.0
367615,-100.0,-100.0,-100.0,-99.0
367863,-100.0,-100.0,-100.0,-99.0
367908,-100.0,-100.0,-100.0,-99.0
367942,-100.0,-100.0,-100.0,-99.0
368198,-100.0,-100.0,-100.0,-99.0
368253,-100.0,-100.0,-100.0,-99.0
368460,-100.0,-100.0,-100.0,-99.0
368478,-100.0,-100.0,-100.0,-99.0
368494,-100.0,-100.0,-100.0,-99.0
368510,-100.0,-100.0,-100.0,-99.0
368527,-100.0,-100.0,-100.0,-99.0
368544,-100.0,-100.0,-100.0,-99.0
368561,-100.0,-100.0,-100.0,-99.0
368577,-100.0,-100.0,-100.0,-99.0
368594,-100.0,-100.0,-100.0,-99.0
368610,-100.0,-100.0,-100.0,-99.0
368627,-100.0,-100.0,-100.0,-99.0
368644,-100.0,-100.0,-100.0,-99.0
368732,-100.0,-100.0,-100.0,-99.0
368761,-100.0,-100.0,-100.0,-99.0
368770,-100.0,-100.0,-100.0,-99.0
368794,-100.0,-100.0,-100.0,-99.0
368802,-100.0,-100.0,-100.0,-99.0
368861,-100.0,-100.0,-100.0,-99.0
368878,-100.0,-100.0,-100.0,-99.0
368891,-100.0,-100.0,-100.0,-99.0
368894,-100.0,-100.0,-100.0,-99.0
368905,-100.0,-100.0,-100.0,-99.0
368911,-100.0,-100.0,-100.0,-99.0
368927,-100.0,-100.0,-100.0,-99.0
368944,-100.0,-100.0,-100.0,-99.0
368961,-100.0,-100.0,-100.0,-99.0
368962,-100.0,-100.0,-100.0,-99.0
368970,-100.0,-100.0,-100.0,-99.0
368977,-100.0,-100.0,-100.0,-99.0
368994,-100.0,-100.0,-100.0,-99.0
369011,-100.0,-100.0,-100.0,-99.0
369027,-100.0,-100.0,-100.0,-99.0
369044,-100.0,-100.0,-100.0,-99.0
369244,-100.0,-100.0,-100.0,-99.0
369261,-100.0,-100.0,-100.0,-99.0
369277,-100.0,-100.0,-100.0,-99.0
369294,-100.0,-100.0,-100.0,-99.0
369308,-100.0,-100.0,-100.0,-99.0
369311,-100.0,-100.0,-100.0,-99.0
369467,-100.0,-100.0,-100.0,-99.0
369475,-100.0,-100.0,-100.0,-99.0
369515,-100.0,-100.0,-100.0,-99.0
369527,-100.0,-100.0,-100.0,-99.0
369581,-100.0,-100.0,-100.0,-99.0
369620,-100.0,-100.0,-100.0,-99.0
369652,-100.0,-100.0,-100.0,-99.0
369863,-100.0,-100.0,-100.0,-99.0
369898,-100.0,-100.0,-100.0,-99.0
369943,-100.0,-100.0,-100.0,-99.0
370124,-100.0,-100.0,-100.0,-99.0
370195,-100.0,-100.0,-100.0,-99.0
370255,-100.0,-100.0,-100.0,-99.0
370273,-100.0,-100.0,-99.0,-99.0
370276,-100.0,-100.0,-98.5,-99.0
370288,-100.0,-100.0,-98.0,-99.0
370305,-100.0,-100.0,-97.0,-99.0
370322,-100.0,-100.0,-96.0,-99.0
370366,-100.0,-100.0,-96.0,-99.0
370397,-100.0,-100.0,-96.0,-99.0
370553,-100.0,-100.0,-96.0,-99.0
370557,-100.0,-100.0,-96.0,-99.0
370719,-100.0,-100.0,-96.0,-99.0
370976,-100.0,-100.0,-96.0,-99.0
371133,-100.0,-100.0,-96.0,-99.0
371158,-100.0,-100.0,-96.0,-99.0
371197,-100.0,-100.0,-96.0,-99.0
371290,-100.0,-100.0,-96.0,-99.0
371327,-100.0,-100.0,-96.0,-99.0
371360,-100.0,-100.0,-96.0,-99.0
371422,-100.0,-100.0,-96.0,-99.0
371439,-100.0,-100.0,-95.5,-99.0
371440,-100.0,-100.0,-95.0,-99.0
371455,-100.0,-100.0,-94.0,-99.0
371472,-100.0,-100.0,-93.0,-99.0
371488,-100.0,-100.0,-91.0,-99.0
371505,-100.0,-100.0,-90.0,-99.0
371523,-100.0,-100.0,-89.0,-99.0
371529,-100.0,-100.0,-89.0,-99.0
371555,-100.0,-100.0,-89.0,-99.0
371563,-100.0,-100.0,-89.0,-99.0
371581,-100.0,-100.0,-89.0,-99.0
371588,-100.0,-100.0,-89.0,-99.0
371605,-100.0,-100.0,-88.0,-99.0
371621,-100.0,-100.0,-87.0,-99.0
371638,-100.0,-100.0,-86.0,-99.0
371655,-100.0,-100.0,-85.0,-99.0
371671,-100.0,-100.0,-84.5,-99.0
371672,-100.0,-100.0,-84.0,-99.0
371676,-100.0,-100.0,-83.5,-99.0
371690,-100.0,-100.0,-83.0,-99.0
371694,-100.0,-100.0,-83.0,-99.0
371708,-100.0,-100.0,-83.0,-99.0
371779,-100.0,-100.0,-83.0,-99.0
371788,-100.0,-100.0,-83.0,-99.0
371814,-100.0,-100.0,-83.0,-99.0
371825,-100.0,-100.0,-83.0,-99.0
371870,-100.0,-100.0,-83.0,-99.0
372061,-100.0,-100.0,-83.0,-99.0
372137,-100.0,-100.0,-83.0,-99.0
372229,-100.0,-100.0,-83.0,-99.0
372243,-100.0,-100.0,-83.0,-99.0
372297,-100.0,-100.0,-83.0,-99.0
372330,-100.0,-100.0,-83.0,-99.0
