,AY5QB85BMBVU8,A3P9TMATWBA1Q,A8DMLATJZOF4Q,A8WWSKUYQ4X5N
428833,-100.0,-100.0,-100.0,-100.0
428843,-100.0,-100.0,-100.0,-100.0
428862,-100.0,-100.0,-100.0,-100.0
428879,-100.0,-100.0,-100.0,-100.0
428887,-100.0,-100.0,-100.0,-100.0
428897,-100.0,-100.0,-100.0,-100.0
428907,-100.0,-100.0,-100.0,-100.0
428916,-100.0,-100.0,-100.0,-100.0
428921,-100.0,-100.0,-100.0,-100.0
428931,-100.0,-100.0,-100.0,-100.0
428945,-100.0,-100.0,-100.0,-100.0
428954,-100.0,-100.0,-100.0,-100.0
428965,-100.0,-100.0,-100.0,-100.0
428971,-100.0,-100.0,-100.0,-100.0
429022,-100.0,-100.0,-100.0,-100.0
429033,-100.0,-100.0,-100.0,-100.0
429048,-100.0,-100.0,-100.0,-100.0
429053,-100.0,-100.0,-100.0,-100.0
429066,-100.0,-100.0,-100.0,-100.0
429086,-100.0,-100.0,-100.0,-100.0
429102,-100.0,-100.0,-100.0,-100.0
429112,-100.0,-100.0,-100.0,-100.0
429122,-100.0,-100.0,-100.0,-100.0
429132,-100.0,-100.0,-100.0,-100.0
429141,-100.0,-100.0,-100.0,-100.0
429152,-100.0,-100.0,-100.0,-100.0
429166,-100.0,-100.0,-100.0,-100.0
429174,-100.0,-100.0,-100.0,-100.0
429185,-100.0,-100.0,-100.0,-100.0
429197,-100.0,-100.0,-100.0,-100.0
429213,-100.0,-100.0,-100.0,-100.0
429218,-100.0,-100.0,-100.0,-100.0
429233,-100.0,-100.0,-100.0,-100.0
429243,-100.0,-100.0,-100.0,-100.0
429253,-100.0,-100.0,-100.0,-100.0
429276,-100.0,-100.0,-100.0,-100.0
429283,-100.0,-100.0,-100.0,-100.0
429297,-100.0,-100.0,-100.0,-100.0
429310,-100.0,-100.0,-100.0,-100.0
429320,-100.0,-100.0,-100.0,-100.0
429334,-100.0,-100.0,-100.0,-100.0
429351,-100.0,-100.0,-100.0,-100.0
429358,-100.0,-100.0,-100.0,-100.0
429368,-100.0,-100.0,-100.0,-100.0
429369,-100.0,-100.0,-100.0,-100.0
429376,-100.0,-100.0,-100.0,-100.0
429392,-100.0,-100.0,-100.0,-100.0
429393,-100.0,-100.0,-100.0,-100.0
429412,-100.0,-100.0,-100.0,-100.0
429429,-100.0,-100.0,-100.0,-100.0
429437,-100.0,-100.0,-100.0,-100.0
429475,-100.0,-100.0,-100.0,-100.0
429477,-100.0,-100.0,-100.0,-100.0
429481,-100.0,-100.0,-100.0,-100.0
429498,-100.0,-100.0,-100.0,-100.0
429519,-100.0,-100.0,-100.0,-100.0
429532,-100.0,-100.0,-100.0,-100.0
429559,-100.0,-100.0,-100.0,-100.0
429573,-100.0,-100.0,-100.0,-100.0
429590,-100.0,-100.0,-100.0,-100.0
429602,-100.0,-100.0,-100.0,-100.0
429612,-100.0,-100.0,-100.0,-100.0
429627,-100.0,-100.0,-100.0,-100.0
429640,-100.0,-100.0,-100.0,-100.0
429662,-100.0,-100.0,-100.0,-100.0
429668,-100.0,-100.0,-100.0,-100.0
429677,-100.0,-100.0,-100.0,-100.0
429686,-100.0,-100.0,-100.0,-100.0
429687,-100.0,-100.0,-100.0,-100.0
429748,-100.0,-100.0,-100.0,-100.0
429768,-100.0,-100.0,-100.0,-100.0
429779,-100.0,-100.0,-100.0,-100.0
429789,-100.0,-100.0,-100.0,-100.0
429791,-100.0,-100.0,-100.0,-100.0
429802,-100.0,-100.0,-100.0,-100.0
429826,-100.0,-100.0,-100.0,-100.0
429838,-100.0,-100.0,-100.0,-100.0
429848,-100.0,-100.0,-100.0,-100.0
429883,-100.0,-100.0,-100.0,-100.0
429928,-100.0,-100.0,-100.0,-100.0
429933,-100.0,-100.0,-100.0,-100.0
429938,-100.0,-100.0,-100.0,-100.0
429954,-100.0,-100.0,-100.0,-100.0
429962,-100.0,-100.0,-100.0,-100.0
429966,-100.0,-100.0,-100.0,-100.0
429977,-100.0,-100.0,-100.0,-100.0
429978,-100.0,-100.0,-100.0,-100.0
429987,-100.0,-100.0,-100.0,-100.0
430026,-100.0,-100.0,-100.0,-100.0
430034,-100.0,-100.0,-100.0,-100.0
430044,-100.0,-100.0,-100.0,-100.0
430052,-100.0,-100.0,-100.0,-100.0
430058,-100.0,-100.0,-100.0,-100.0
430075,-100.0,-100.0,-100.0,-100.0
430085,-100.0,-100.0,-100.0,-100.0
430108,-100.0,-100.0,-100.0,-100.0
430116,-100.0,-100.0,-100.0,-100.0
430131,-100.0,-100.0,-100.0,-100.0
430139,-100.0,-100.0,-100.0,-100.0
430148,-100.0,-100.0,-100.0,-100.0
430152,-100.0,-100.0,-100.0,-100.0
430156,-100.0,-100.0,-100.0,-100.0
430172,-100.0,-100.0,-100.0,-100.0
430188,-100.0,-100.0,-100.0,-100.0
430198,-100.0,-100.0,-100.0,-100.0
430208,-100.0,-100.0,-100.0,-100.0
430223,-100.0,-100.0,-100.0,-100.0
430228,-100.0,-100.0,-100.0,-100.0
430238,-100.0,-100.0,-100.0,-100.0
430243,-100.0,-100.0,-100.0,-100.0
430248,-100.0,-100.0,-100.0,-100.0
430271,-100.0,-100.0,-100.0,-100.0
430282,-100.0,-100.0,-100.0,-100.0
430288,-100.0,-100.0,-100.0,-100.0
430293,-100.0,-100.0,-100.0,-100.0
430298,-100.0,-100.0,-100.0,-100.0
430316,-100.0,-100.0,-100.0,-100.0
430327,-100.0,-100.0,-100.0,-100.0
430349,-100.0,-100.0,-100.0,-100.0
430358,-100.0,-100.0,-100.0,-100.0
430396,-100.0,-100.0,-100.0,-100.0
430406,-100.0,-100.0,-100.0,-100.0
430408,-100.0,-100.0,-100.0,-100.0
430410,-100.0,-100.0,-100.0,-100.0
435120,-100.0,-100.0,-100.0,-100.0
435150,-100.0,-100.0,-100.0,-100.0
435169,-100.0,-100.0,-100.0,-100.0
435185,-100.0,-100.0,-100.0,-100.0
435197,-100.0,-100.0,-100.0,-100.0
435220,-100.0,-100.0,-100.0,-100.0
435232,-100.0,-100.0,-100.0,-100.0
435245,-100.0,-100.0,-100.0,-100.0
435254,-100.0,-100.0,-100.0,-100.0
435280,-100.0,-100.0,-100.0,-100.0
435288,-100.0,-100.0,-100.0,-100.0
435315,-100.0,-100.0,-100.0,-100.0
435327,-100.0,-100.0,-100.0,-100.0
435350,-100.0,-100.0,-100.0,-100.0
435358,-100.0,-100.0,-100.0,-100.0
435368,-100.0,-100.0,-100.0,-100.0
435392,-100.0,-100.0,-100.0,-100.0
435402,-100.0,-100.0,-100.0,-100.0
435428,-100.0,-100.0,-100.0,-100.0
435437,-100.0,-100.0,-100.0,-100.0
435448,-100.0,-100.0,-100.0,-100.0
435462,-100.0,-100.0,-100.0,-100.0
435471,-100.0,-100.0,-100.0,-100.0
435479,-100.0,-100.0,-100.0,-100.0
435506,-100.0,-100.0,-100.0,-100.0
435514,-100.0,-100.0,-100.0,-100.0
435540,-100.0,-100.0,-100.0,-100.0
435550,-100.0,-100.0,-100.0,-100.0
435574,-100.0,-100.0,-100.0,-100.0
435584,-100.0,-100.0,-100.0,-100.0
435607,-100.0,-100.0,-100.0,-100.0
435620,-100.0,-100.0,-100.0,-100.0
435645,-100.0,-100.0,-100.0,-100.0
435655,-100.0,-100.0,-100.0,-100.0
435670,-100.0,-100.0,-100.0,-100.0
435678,-100.0,-100.0,-100.0,-100.0
435703,-100.0,-100.0,-100.0,-100.0
435714,-100.0,-100.0,-100.0,-100.0
435740,-100.0,-100.0,-100.0,-100.0
435749,-100.0,-100.0,-100.0,-100.0
435776,-100.0,-100.0,-100.0,-100.0
435784,-100.0,-100.0,-100.0,-100.0
435809,-100.0,-100.0,-100.0,-100.0
435819,-100.0,-100.0,-100.0,-100.0
435845,-100.0,-100.0,-100.0,-100.0
435856,-100.0,-100.0,-100.0,-100.0
435874,-100.0,-100.0,-100.0,-100.0
435877,-100.0,-100.0,-100.0,-100.0
435888,-100.0,-100.0,-100.0,-100.0
435896,-100.0,-100.0,-100.0,-100.0
435922,-100.0,-100.0,-100.0,-100.0
435930,-100.0,-100.0,-100.0,-100.0
435940,-100.0,-100.0,-100.0,-100.0
435949,-100.0,-100.0,-100.0,-100.0
435976,-100.0,-100.0,-100.0,-100.0
435984,-100.0,-100.0,-100.0,-100.0
436015,-100.0,-100.0,-100.0,-100.0
436024,-100.0,-100.0,-100.0,-100.0
436050,-100.0,-100.0,-100.0,-100.0
436060,-100.0,-100.0,-100.0,-100.0
436086,-100.0,-100.0,-100.0,-100.0
436094,-100.0,-100.0,-100.0,-100.0
436104,-100.0,-100.0,-100.0,-100.0
436113,-100.0,-100.0,-100.0,-100.0
436139,-100.0,-100.0,-100.0,-100.0
436149,-100.0,-100.0,-100.0,-100.0
436160,-100.0,-100.0,-100.0,-100.0
436169,-100.0,-100.0,-100.0,-100.0
436194,-100.0,-100.0,-100.0,-100.0
436203,-100.0,-100.0,-100.0,-100.0
436230,-100.0,-100.0,-100.0,-100.0
436239,-100.0,-100.0,-100.0,-100.0
436268,-100.0,-100.0,-100.0,-100.0
436276,-100.0,-100.0,-100.0,-100.0
436298,-100.0,-100.0,-100.0,-100.0
436299,-100.0,-100.0,-100.0,-100.0
436326,-100.0,-100.0,-100.0,-100.0
436337,-100.0,-100.0,-100.0,-100.0
436362,-100.0,-100.0,-100.0,-100.0
436370,-100.0,-100.0,-100.0,-100.0
436397,-100.0,-100.0,-100.0,-100.0
436408,-100.0,-100.0,-100.0,-100.0
436435,-100.0,-100.0,-100.0,-100.0
436444,-100.0,-100.0,-100.0,-100.0
436469,-100.0,-100.0,-100.0,-100.0
436478,-100.0,-100.0,-100.0,-100.0
436507,-100.0,-100.0,-100.0,-100.0
436516,-100.0,-100.0,-100.0,-100.0
436530,-100.0,-100.0,-100.0,-100.0
436542,-100.0,-100.0,-100.0,-100.0
436569,-100.0,-100.0,-100.0,-100.0
436581,-100.0,-100.0,-100.0,-100.0
436606,-100.0,-100.0,-100.0,-100.0
436615,-100.0,-100.0,-100.0,-100.0
436644,-100.0,-100.0,-100.0,-100.0
436653,-100.0,-100.0,-100.0,-100.0
436681,-100.0,-100.0,-100.0,-100.0
436691,-100.0,-100.0,-100.0,-100.0
436717,-100.0,-100.0,-100.0,-100.0
436727,-100.0,-100.0,-100.0,-100.0
436755,-100.0,-100.0,-100.0,-100.0
436764,-100.0,-100.0,-100.0,-100.0
436792,-100.0,-100.0,-100.0,-100.0
436801,-100.0,-100.0,-100.0,-100.0
436829,-100.0,-100.0,-100.0,-100.0
436841,-100.0,-100.0,-100.0,-100.0
436869,-100.0,-100.0,-100.0,-100.0
436876,-100.0,-100.0,-100.0,-100.0
436905,-100.0,-100.0,-100.0,-100.0
436915,-100.0,-100.0,-100.0,-100.0
436944,-100.0,-100.0,-100.0,-100.0
436945,-100.0,-100.0,-100.0,-100.0
436973,-100.0,-100.0,-100.0,-100.0
436982,-100.0,-100.0,-100.0,-100.0
437011,-100.0,-100.0,-100.0,-100.0
437020,-100.0,-100.0,-100.0,-100.0
437030,-100.0,-100.0,-100.0,-100.0
437040,-100.0,-100.0,-100.0,-100.0
437071,-100.0,-100.0,-100.0,-100.0
437080,-100.0,-100.0,-100.0,-100.0
437107,-100.0,-100.0,-100.0,-100.0
437121,-100.0,-100.0,-100.0,-100.0
437148,-100.0,-100.0,-100.0,-100.0
437149,-100.0,-100.0,-100.0,-100.0
437177,-100.0,-100.0,-100.0,-100.0
437186,-100.0,-100.0,-100.0,-100.0
437214,-100.0,-100.0,-100.0,-100.0
437225,-100.0,-100.0,-100.0,-100.0
437258,-100.0,-100.0,-100.0,-100.0
437268,-100.0,-100.0,-100.0,-100.0
437298,-100.0,-100.0,-100.0,-100.0
437308,-100.0,-100.0,-100.0,-100.0
437320,-100.0,-100.0,-100.0,-100.0
437337,-100.0,-100.0,-100.0,-100.0
437365,-100.0,-100.0,-100.0,-100.0
437374,-100.0,-100.0,-100.0,-100.0
437393,-100.0,-100.0,-100.0,-100.0
437402,-100.0,-100.0,-100.0,-100.0
437433,-100.0,-100.0,-100.0,-100.0
437442,-100.0,-100.0,-100.0,-100.0
437472,-100.0,-100.0,-100.0,-100.0
437482,-100.0,-100.0,-100.0,-100.0
437512,-100.0,-100.0,-100.0,-100.0
437521,-100.0,-100.0,-100.0,-100.0
437549,-100.0,-100.0,-100.0,-100.0
437558,-100.0,-100.0,-100.0,-100.0
437579,-100.0,-100.0,-100.0,-100.0
437582,-100.0,-100.0,-100.0,-100.0
437612,-100.0,-100.0,-100.0,-100.0
437622,-100.0,-100.0,-100.0,-100.0
437651,-100.0,-100.0,-100.0,-100.0
437661,-100.0,-100.0,-100.0,-100.0
437691,-100.0,-100.0,-100.0,-100.0
437701,-100.0,-100.0,-100.0,-100.0
437730,-100.0,-100.0,-100.0,-100.0
437739,-100.0,-100.0,-100.0,-100.0
437770,-100.0,-100.0,-100.0,-100.0
437779,-100.0,-100.0,-100.0,-100.0
437805,-100.0,-100.0,-100.0,-100.0
437806,-100.0,-100.0,-100.0,-100.0
437838,-100.0,-100.0,-100.0,-100.0
437847,-100.0,-100.0,-100.0,-100.0
437876,-100.0,-100.0,-100.0,-100.0
437886,-100.0,-100.0,-100.0,-100.0
437914,-100.0,-100.0,-100.0,-100.0
437925,-100.0,-100.0,-100.0,-100.0
437953,-100.0,-100.0,-100.0,-100.0
437962,-100.0,-100.0,-100.0,-100.0
437994,-100.0,-100.0,-100.0,-100.0
438004,-100.0,-100.0,-100.0,-100.0
438011,-100.0,-100.0,-100.0,-100.0
438037,-100.0,-100.0,-100.0,-100.0
438048,-100.0,-100.0,-100.0,-100.0
438076,-100.0,-100.0,-100.0,-100.0
438087,-100.0,-100.0,-100.0,-100.0
438114,-100.0,-100.0,-100.0,-100.0
438126,-100.0,-100.0,-100.0,-100.0
438156,-100.0,-100.0,-100.0,-100.0
438166,-100.0,-100.0,-100.0,-100.0
438197,-100.0,-100.0,-100.0,-100.0
438206,-100.0,-100.0,-100.0,-100.0
438232,-100.0,-100.0,-100.0,-100.0
438233,-100.0,-100.0,-100.0,-100.0
438266,-100.0,-100.0,-100.0,-100.0
438276,-100.0,-100.0,-100.0,-100.0
438307,-100.0,-100.0,-100.0,-100.0
438318,-100.0,-100.0,-100.0,-100.0
438358,-100.0,-100.0,-100.0,-100.0
438367,-100.0,-100.0,-100.0,-100.0
438400,-100.0,-100.0,-100.0,-100.0
438411,-100.0,-100.0,-100.0,-100.0
438430,-100.0,-100.0,-100.0,-100.0
438439,-100.0,-100.0,-100.0,-100.0
438469,-100.0,-100.0,-100.0,-100.0
438480,-100.0,-100.0,-100.0,-100.0
438550,-100.0,-100.0,-100.0,-100.0
438575,-100.0,-100.0,-100.0,-100.0
438624,-100.0,-100.0,-100.0,-100.0
438635,-100.0,-100.0,-100.0,-100.0
438662,-100.0,-100.0,-100.0,-100.0
438672,-100.0,-100.0,-100.0,-100.0
438715,-100.0,-100.0,-100.0,-100.0
438726,-100.0,-100.0,-100.0,-100.0
438758,-100.0,-100.0,-100.0,-100.0
438768,-100.0,-100.0,-100.0,-100.0
438798,-100.0,-100.0,-100.0,-100.0
438809,-100.0,-100.0,-100.0,-100.0
438839,-100.0,-100.0,-100.0,-100.0
438851,-100.0,-100.0,-100.0,-100.0
438865,-100.0,-100.0,-100.0,-100.0
438878,-100.0,-100.0,-100.0,-100.0
438908,-100.0,-100.0,-100.0,-100.0
438919,-100.0,-100.0,-100.0,-100.0
438951,-100.0,-100.0,-100.0,-100.0
438961,-100.0,-100.0,-100.0,-100.0
438994,-100.0,-100.0,-100.0,-100.0
439006,-100.0,-100.0,-100.0,-100.0
439036,-100.0,-100.0,-100.0,-100.0
439046,-100.0,-100.0,-100.0,-100.0
439082,-100.0,-100.0,-100.0,-100.0
439084,-100.0,-100.0,-100.0,-100.0
439117,-100.0,-100.0,-100.0,-100.0
439127,-100.0,-100.0,-100.0,-100.0
439161,-100.0,-100.0,-100.0,-100.0
439172,-100.0,-100.0,-100.0,-100.0
439201,-100.0,-100.0,-100.0,-100.0
439212,-100.0,-100.0,-100.0,-100.0
439225,-100.0,-100.0,-100.0,-100.0
439236,-100.0,-100.0,-100.0,-100.0
439269,-100.0,-100.0,-100.0,-100.0
439279,-100.0,-100.0,-100.0,-100.0
439293,-100.0,-100.0,-100.0,-100.0
439304,-100.0,-100.0,-100.0,-100.0
439339,-100.0,-100.0,-100.0,-100.0
439349,-100.0,-100.0,-100.0,-100.0
439379,-100.0,-100.0,-100.0,-100.0
439391,-100.0,-100.0,-100.0,-100.0
439425,-100.0,-100.0,-100.0,-100.0
439437,-100.0,-100.0,-100.0,-100.0
439467,-100.0,-100.0,-100.0,-100.0
439480,-100.0,-100.0,-100.0,-100.0
439509,-100.0,-100.0,-100.0,-100.0
439510,-100.0,-100.0,-100.0,-100.0
439540,-100.0,-100.0,-100.0,-100.0
439552,-100.0,-100.0,-100.0,-100.0
439583,-100.0,-100.0,-100.0,-100.0
439596,-100.0,-100.0,-100.0,-100.0
439628,-100.0,-100.0,-100.0,-100.0
439639,-100.0,-100.0,-100.0,-100.0
439670,-100.0,-100.0,-100.0,-100.0
439682,-100.0,-100.0,-100.0,-100.0
439740,-100.0,-100.0,-100.0,-100.0
439755,-100.0,-100.0,-100.0,-100.0
439791,-100.0,-100.0,-100.0,-100.0
439802,-100.0,-100.0,-100.0,-100.0
439837,-100.0,-100.0,-100.0,-100.0
439848,-100.0,-100.0,-100.0,-100.0
439883,-100.0,-100.0,-100.0,-100.0
439894,-100.0,-100.0,-100.0,-100.0
439929,-100.0,-100.0,-100.0,-100.0
439931,-100.0,-100.0,-100.0,-100.0
439968,-100.0,-100.0,-100.0,-100.0
439981,-100.0,-100.0,-100.0,-100.0
440015,-100.0,-100.0,-100.0,-100.0
440025,-100.0,-100.0,-100.0,-100.0
440060,-100.0,-100.0,-100.0,-100.0
440072,-100.0,-100.0,-100.0,-100.0
440107,-100.0,-100.0,-100.0,-100.0
440117,-100.0,-100.0,-100.0,-100.0
440140,-100.0,-100.0,-100.0,-100.0
440150,-100.0,-100.0,-100.0,-100.0
440182,-100.0,-100.0,-100.0,-100.0
440193,-100.0,-100.0,-100.0,-100.0
440229,-100.0,-100.0,-100.0,-100.0
440239,-100.0,-100.0,-100.0,-100.0
440272,-100.0,-100.0,-100.0,-100.0
440283,-100.0,-100.0,-100.0,-100.0
440318,-100.0,-100.0,-100.0,-100.0
440330,-100.0,-100.0,-100.0,-100.0
440364,-100.0,-100.0,-100.0,-100.0
440365,-100.0,-100.0,-100.0,-100.0
440400,-100.0,-100.0,-100.0,-100.0
440410,-100.0,-100.0,-100.0,-100.0
440445,-100.0,-100.0,-100.0,-100.0
440466,-100.0,-100.0,-100.0,-100.0
440498,-100.0,-100.0,-100.0,-100.0
440508,-100.0,-100.0,-100.0,-100.0
440545,-100.0,-100.0,-100.0,-100.0
440557,-100.0,-100.0,-100.0,-100.0
440577,-100.0,-100.0,-100.0,-100.0
440588,-100.0,-100.0,-100.0,-100.0
440626,-100.0,-100.0,-100.0,-100.0
440637,-100.0,-100.0,-100.0,-100.0
440669,-100.0,-100.0,-100.0,-100.0
440680,-100.0,-100.0,-100.0,-100.0
440718,-100.0,-100.0,-100.0,-100.0
440729,-100.0,-100.0,-100.0,-100.0
440742,-100.0,-100.0,-100.0,-100.0
440753,-100.0,-100.0,-100.0,-100.0
440818,-100.0,-100.0,-100.0,-100.0
440829,-100.0,-100.0,-100.0,-100.0
440868,-100.0,-100.0,-100.0,-100.0
440877,-100.0,-100.0,-100.0,-100.0
440915,-100.0,-100.0,-100.0,-100.0
440926,-100.0,-100.0,-100.0,-100.0
440967,-100.0,-100.0,-100.0,-100.0
440981,-100.0,-100.0,-100.0,-100.0
441013,-100.0,-100.0,-100.0,-100.0
441026,-100.0,-100.0,-100.0,-100.0
441066,-100.0,-100.0,-100.0,-100.0
441077,-100.0,-100.0,-100.0,-100.0
441114,-100.0,-100.0,-100.0,-100.0
441124,-100.0,-100.0,-100.0,-100.0
441141,-100.0,-100.0,-100.0,-100.0
441151,-100.0,-100.0,-100.0,-100.0
441187,-100.0,-100.0,-100.0,-100.0
441201,-100.0,-100.0,-100.0,-100.0
441224,-100.0,-100.0,-100.0,-100.0
441236,-100.0,-100.0,-100.0,-100.0
441271,-100.0,-100.0,-100.0,-100.0
441282,-100.0,-100.0,-100.0,-100.0
441321,-100.0,-100.0,-100.0,-100.0
441331,-100.0,-100.0,-100.0,-100.0
441371,-100.0,-100.0,-100.0,-100.0
441384,-100.0,-100.0,-100.0,-100.0
441421,-100.0,-100.0,-100.0,-100.0
441422,-100.0,-100.0,-100.0,-100.0
441461,-100.0,-100.0,-100.0,-100.0
441472,-100.0,-100.0,-100.0,-100.0
441510,-100.0,-100.0,-100.0,-100.0
441524,-100.0,-100.0,-100.0,-100.0
441561,-100.0,-100.0,-100.0,-100.0
441572,-100.0,-100.0,-100.0,-100.0
441608,-100.0,-100.0,-100.0,-100.0
441619,-100.0,-100.0,-100.0,-100.0
441644,-100.0,-100.0,-100.0,-100.0
441656,-100.0,-100.0,-100.0,-100.0
441668,-100.0,-100.0,-100.0,-100.0
441681,-100.0,-100.0,-100.0,-100.0
441717,-100.0,-100.0,-100.0,-100.0
441729,-100.0,-100.0,-100.0,-100.0
441765,-100.0,-100.0,-100.0,-100.0
441776,-100.0,-100.0,-100.0,-100.0
441790,-100.0,-100.0,-100.0,-100.0
441804,-100.0,-100.0,-100.0,-100.0
441842,-100.0,-100.0,-100.0,-100.0
441844,-100.0,-100.0,-100.0,-100.0
441882,-100.0,-100.0,-100.0,-100.0
441893,-100.0,-100.0,-100.0,-100.0
441907,-100.0,-100.0,-100.0,-100.0
441918,-100.0,-100.0,-100.0,-100.0
441955,-100.0,-100.0,-100.0,-100.0
441968,-100.0,-100.0,-100.0,-100.0
442004,-100.0,-100.0,-100.0,-100.0
442017,-100.0,-100.0,-100.0,-100.0
442055,-100.0,-100.0,-100.0,-100.0
442066,-100.0,-100.0,-100.0,-100.0
442067,-100.0,-100.0,-100.0,-100.0
442079,-100.0,-100.0,-100.0,-100.0
442118,-100.0,-100.0,-100.0,-100.0
442132,-100.0,-100.0,-100.0,-100.0
442167,-100.0,-100.0,-100.0,-100.0
442178,-100.0,-100.0,-100.0,-100.0
442220,-100.0,-100.0,-100.0,-100.0
442231,-100.0,-100.0,-100.0,-100.0
442268,-100.0,-100.0,-100.0,-100.0
442274,-100.0,-100.0,-100.0,-100.0
442314,-100.0,-100.0,-100.0,-100.0
442324,-100.0,-100.0,-100.0,-100.0
442325,-100.0,-100.0,-100.0,-100.0
447672,-100.0,-100.0,-100.0,-100.0
447702,-100.0,-100.0,-100.0,-100.0
447715,-100.0,-100.0,-100.0,-100.0
447739,-100.0,-100.0,-100.0,-100.0
447754,-100.0,-100.0,-100.0,-100.0
447782,-100.0,-100.0,-100.0,-100.0
447808,-100.0,-100.0,-100.0,-100.0
447815,-100.0,-100.0,-100.0,-100.0
447823,-100.0,-100.0,-100.0,-100.0
447851,-100.0,-100.0,-100.0,-100.0
447863,-100.0,-100.0,-100.0,-100.0
447883,-100.0,-100.0,-100.0,-100.0
447892,-100.0,-100.0,-100.0,-100.0
447908,-100.0,-100.0,-100.0,-100.0
447915,-100.0,-100.0,-100.0,-100.0
447943,-100.0,-100.0,-100.0,-100.0
447948,-100.0,-100.0,-100.0,-100.0
447958,-100.0,-100.0,-100.0,-100.0
447965,-100.0,-100.0,-100.0,-100.0
447980,-100.0,-100.0,-100.0,-100.0
447990,-100.0,-100.0,-100.0,-100.0
448010,-100.0,-100.0,-100.0,-100.0
448015,-100.0,-100.0,-100.0,-100.0
448034,-100.0,-100.0,-100.0,-100.0
448042,-100.0,-100.0,-100.0,-100.0
448048,-100.0,-100.0,-100.0,-100.0
448059,-100.0,-100.0,-100.0,-100.0
448074,-100.0,-100.0,-100.0,-100.0
448084,-100.0,-100.0,-100.0,-100.0
448091,-100.0,-100.0,-100.0,-100.0
448097,-100.0,-100.0,-100.0,-100.0
448115,-100.0,-100.0,-100.0,-100.0
448140,-100.0,-100.0,-100.0,-100.0
448156,-100.0,-100.0,-100.0,-100.0
448167,-100.0,-100.0,-100.0,-100.0
448169,-100.0,-100.0,-100.0,-100.0
448173,-100.0,-100.0,-100.0,-100.0
448180,-100.0,-100.0,-100.0,-100.0
448199,-100.0,-100.0,-100.0,-100.0
448213,-100.0,-100.0,-100.0,-100.0
448219,-100.0,-100.0,-100.0,-100.0
448220,-100.0,-100.0,-100.0,-100.0
448278,-100.0,-100.0,-100.0,-100.0
448308,-100.0,-100.0,-100.0,-100.0
448325,-100.0,-100.0,-100.0,-100.0
448331,-100.0,-100.0,-100.0,-100.0
448343,-100.0,-100.0,-100.0,-100.0
448374,-100.0,-100.0,-100.0,-100.0
448384,-100.0,-100.0,-100.0,-100.0
448394,-100.0,-100.0,-100.0,-100.0
448401,-100.0,-100.0,-100.0,-100.0
448430,-100.0,-100.0,-100.0,-100.0
448468,-100.0,-100.0,-100.0,-100.0
448484,-100.0,-100.0,-100.0,-100.0
449900,-100.0,-100.0,-100.0,-100.0
449901,-100.0,-100.0,-100.0,-100.0
449921,-100.0,-100.0,-100.0,-100.0
450012,-100.0,-100.0,-100.0,-100.0
450057,-100.0,-100.0,-100.0,-100.0
450135,-100.0,-100.0,-100.0,-100.0
450159,-100.0,-100.0,-100.0,-100.0
450250,-100.0,-100.0,-100.0,-100.0
450269,-100.0,-100.0,-100.0,-100.0
450336,-100.0,-100.0,-100.0,-100.0
450355,-100.0,-100.0,-100.0,-100.0
450438,-100.0,-100.0,-100.0,-100.0
450459,-100.0,-100.0,-100.0,-100.0
450532,-100.0,-100.0,-100.0,-100.0
450550,-100.0,-100.0,-100.0,-100.0
451007,-100.0,-100.0,-100.0,-100.0
451028,-100.0,-100.0,-100.0,-100.0
451111,-100.0,-100.0,-100.0,-100.0
451129,-100.0,-100.0,-100.0,-100.0
451199,-100.0,-100.0,-100.0,-100.0
451217,-100.0,-100.0,-100.0,-100.0
451302,-100.0,-100.0,-100.0,-100.0
451320,-100.0,-100.0,-100.0,-100.0
451390,-100.0,-100.0,-100.0,-100.0
451411,-100.0,-100.0,-100.0,-100.0
451496,-100.0,-100.0,-100.0,-100.0
451516,-100.0,-100.0,-100.0,-100.0
451585,-100.0,-100.0,-100.0,-100.0
451607,-100.0,-100.0,-100.0,-100.0
451693,-100.0,-100.0,-100.0,-100.0
451713,-100.0,-100.0,-100.0,-100.0
451747,-100.0,-100.0,-100.0,-100.0
451767,-100.0,-100.0,-100.0,-100.0
451838,-100.0,-100.0,-100.0,-100.0
451858,-100.0,-100.0,-100.0,-100.0
452149,-100.0,-100.0,-100.0,-100.0
452172,-100.0,-100.0,-100.0,-100.0
452239,-100.0,-100.0,-100.0,-100.0
452260,-100.0,-100.0,-100.0,-100.0
452351,-100.0,-100.0,-100.0,-100.0
452372,-100.0,-100.0,-100.0,-100.0
452442,-100.0,-100.0,-100.0,-100.0
452461,-100.0,-100.0,-100.0,-100.0
452552,-100.0,-100.0,-100.0,-100.0
452571,-100.0,-100.0,-100.0,-100.0
452647,-100.0,-100.0,-100.0,-100.0
452668,-100.0,-100.0,-100.0,-100.0
452755,-100.0,-100.0,-100.0,-100.0
452775,-100.0,-100.0,-100.0,-100.0
452855,-100.0,-100.0,-100.0,-100.0
452871,-100.0,-100.0,-100.0,-100.0
452961,-100.0,-100.0,-100.0,-100.0
452980,-100.0,-100.0,-100.0,-100.0
453056,-100.0,-100.0,-100.0,-100.0
453070,-100.0,-100.0,-100.0,-100.0
453162,-100.0,-100.0,-100.0,-100.0
453184,-100.0,-100.0,-100.0,-100.0
453420,-100.0,-100.0,-100.0,-100.0
