,A141CB4BKDYKD,AOSBRJKYSSGDA_x,AOEGJLWFISOZQ,AW62F9SMXXTFH,ACM1CEGHXTKZP
103947,-100.0,-100.0,-100.0,-100.0,-100.0
103973,-100.0,-100.0,-100.0,-100.0,-100.0
104009,-100.0,-100.0,-100.0,-100.0,-100.0
104011,-100.0,-100.0,-100.0,-100.0,-100.0
104029,-100.0,-100.0,-100.0,-100.0,-100.0
104046,-100.0,-100.0,-100.0,-100.0,-100.0
104066,-100.0,-100.0,-100.0,-100.0,-100.0
104100,-100.0,-100.0,-100.0,-100.0,-100.0
104148,-100.0,-100.0,-100.0,-100.0,-100.0
104172,-100.0,-100.0,-100.0,-100.0,-100.0
104196,-100.0,-100.0,-100.0,-100.0,-100.0
104224,-100.0,-100.0,-100.0,-100.0,-100.0
104256,-100.0,-100.0,-100.0,-100.0,-100.0
104290,-100.0,-100.0,-100.0,-100.0,-100.0
104320,-100.0,-100.0,-100.0,-100.0,-100.0
104366,-100.0,-100.0,-100.0,-100.0,-100.0
104368,-100.0,-100.0,-100.0,-100.0,-100.0
104381,-100.0,-100.0,-100.0,-100.0,-100.0
104384,-100.0,-100.0,-100.0,-100.0,-100.0
104395,-100.0,-100.0,-100.0,-100.0,-100.0
104417,-100.0,-100.0,-100.0,-100.0,-100.0
104423,-100.0,-100.0,-100.0,-100.0,-100.0
104439,-100.0,-100.0,-100.0,-100.0,-100.0
104454,-100.0,-100.0,-100.0,-100.0,-100.0
104456,-100.0,-100.0,-100.0,-100.0,-100.0
104478,-100.0,-100.0,-100.0,-100.0,-100.0
104489,-100.0,-100.0,-100.0,-100.0,-100.0
104496,-100.0,-100.0,-100.0,-100.0,-100.0
104522,-100.0,-100.0,-100.0,-100.0,-100.0
104529,-100.0,-100.0,-100.0,-100.0,-100.0
104564,-100.0,-100.0,-100.0,-100.0,-100.0
104596,-100.0,-100.0,-100.0,-100.0,-100.0
104598,-100.0,-100.0,-100.0,-100.0,-100.0
104630,-100.0,-100.0,-100.0,-100.0,-100.0
104642,-100.0,-100.0,-100.0,-100.0,-100.0
104684,-100.0,-100.0,-100.0,-100.0,-100.0
104695,-100.0,-100.0,-100.0,-100.0,-100.0
104712,-100.0,-100.0,-100.0,-100.0,-100.0
104731,-100.0,-100.0,-100.0,-100.0,-100.0
104754,-100.0,-100.0,-100.0,-100.0,-100.0
104767,-100.0,-100.0,-100.0,-100.0,-100.0
104777,-100.0,-100.0,-100.0,-100.0,-100.0
104801,-100.0,-100.0,-100.0,-100.0,-100.0
104817,-100.0,-100.0,-100.0,-100.0,-100.0
104837,-100.0,-100.0,-100.0,-100.0,-100.0
104840,-100.0,-100.0,-100.0,-100.0,-100.0
104857,-100.0,-100.0,-100.0,-100.0,-100.0
104869,-100.0,-100.0,-100.0,-100.0,-100.0
104885,-100.0,-100.0,-100.0,-100.0,-100.0
104889,-100.0,-100.0,-100.0,-100.0,-100.0
104905,-100.0,-100.0,-100.0,-100.0,-100.0
104923,-100.0,-100.0,-100.0,-100.0,-100.0
104924,-100.0,-100.0,-100.0,-100.0,-100.0
104931,-100.0,-100.0,-100.0,-100.0,-100.0
104948,-100.0,-100.0,-100.0,-100.0,-100.0
104949,-100.0,-100.0,-100.0,-100.0,-100.0
104969,-100.0,-100.0,-100.0,-100.0,-100.0
104986,-100.0,-100.0,-100.0,-100.0,-100.0
104994,-100.0,-100.0,-100.0,-100.0,-100.0
105012,-100.0,-100.0,-100.0,-100.0,-100.0
105024,-100.0,-100.0,-100.0,-100.0,-100.0
105055,-100.0,-100.0,-100.0,-100.0,-100.0
105070,-100.0,-100.0,-100.0,-100.0,-100.0
105083,-100.0,-100.0,-100.0,-100.0,-100.0
105098,-100.0,-100.0,-100.0,-100.0,-100.0
105102,-100.0,-100.0,-100.0,-100.0,-100.0
105121,-100.0,-100.0,-100.0,-100.0,-100.0
105137,-100.0,-100.0,-100.0,-100.0,-100.0
105147,-100.0,-100.0,-100.0,-100.0,-100.0
105176,-100.0,-100.0,-100.0,-100.0,-100.0
105206,-100.0,-100.0,-100.0,-100.0,-100.0
105233,-100.0,-100.0,-100.0,-100.0,-100.0
105241,-100.0,-100.0,-100.0,-100.0,-100.0
105244,-100.0,-100.0,-100.0,-100.0,-100.0
105269,-100.0,-100.0,-100.0,-100.0,-100.0
105299,-100.0,-100.0,-100.0,-100.0,-100.0
105310,-100.0,-100.0,-100.0,-100.0,-100.0
105320,-100.0,-100.0,-100.0,-100.0,-100.0
105335,-100.0,-100.0,-100.0,-100.0,-100.0
105342,-100.0,-100.0,-100.0,-100.0,-100.0
105349,-100.0,-100.0,-100.0,-100.0,-100.0
105357,-100.0,-100.0,-100.0,-100.0,-100.0
105392,-100.0,-100.0,-100.0,-100.0,-100.0
105394,-100.0,-100.0,-100.0,-100.0,-100.0
105417,-100.0,-100.0,-100.0,-100.0,-100.0
105423,-100.0,-100.0,-100.0,-100.0,-100.0
105450,-100.0,-100.0,-100.0,-100.0,-100.0
105474,-100.0,-100.0,-100.0,-100.0,-100.0
105481,-100.0,-100.0,-100.0,-100.0,-100.0
105506,-100.0,-100.0,-100.0,-100.0,-100.0
105513,-100.0,-100.0,-100.0,-100.0,-100.0
105534,-100.0,-100.0,-100.0,-100.0,-100.0
105600,-100.0,-100.0,-100.0,-100.0,-100.0
105601,-100.0,-100.0,-100.0,-100.0,-100.0
105622,-100.0,-100.0,-100.0,-100.0,-100.0
105667,-100.0,-100.0,-100.0,-100.0,-100.0
105669,-100.0,-100.0,-100.0,-100.0,-100.0
105682,-100.0,-100.0,-100.0,-100.0,-100.0
105704,-100.0,-100.0,-100.0,-100.0,-100.0
105706,-100.0,-100.0,-100.0,-100.0,-100.0
105717,-100.0,-100.0,-100.0,-100.0,-100.0
105725,-100.0,-100.0,-100.0,-100.0,-100.0
105758,-100.0,-100.0,-100.0,-100.0,-100.0
105770,-100.0,-100.0,-100.0,-100.0,-100.0
105776,-100.0,-100.0,-100.0,-100.0,-100.0
105791,-100.0,-100.0,-100.0,-100.0,-100.0
105796,-100.0,-100.0,-100.0,-100.0,-100.0
105801,-100.0,-100.0,-100.0,-100.0,-100.0
105817,-100.0,-100.0,-100.0,-100.0,-100.0
105823,-100.0,-100.0,-100.0,-100.0,-100.0
105834,-100.0,-100.0,-100.0,-100.0,-100.0
105849,-100.0,-100.0,-100.0,-100.0,-100.0
105859,-100.0,-100.0,-100.0,-100.0,-100.0
105860,-100.0,-100.0,-100.0,-100.0,-100.0
105885,-100.0,-100.0,-100.0,-100.0,-100.0
105890,-100.0,-100.0,-100.0,-100.0,-100.0
105892,-100.0,-100.0,-100.0,-100.0,-100.0
105904,-100.0,-100.0,-100.0,-100.0,-100.0
105913,-100.0,-100.0,-100.0,-100.0,-100.0
105922,-100.0,-100.0,-100.0,-100.0,-100.0
105935,-100.0,-100.0,-100.0,-100.0,-100.0
105949,-100.0,-100.0,-100.0,-100.0,-100.0
105968,-100.0,-100.0,-100.0,-100.0,-100.0
105983,-100.0,-100.0,-100.0,-100.0,-100.0
106003,-100.0,-100.0,-100.0,-100.0,-100.0
106015,-100.0,-100.0,-100.0,-100.0,-100.0
106037,-100.0,-100.0,-100.0,-100.0,-100.0
106064,-100.0,-100.0,-100.0,-100.0,-100.0
106069,-100.0,-100.0,-100.0,-100.0,-100.0
106072,-100.0,-100.0,-100.0,-100.0,-100.0
106095,-100.0,-100.0,-100.0,-100.0,-100.0
106105,-100.0,-100.0,-100.0,-100.0,-100.0
106111,-100.0,-100.0,-100.0,-100.0,-100.0
106127,-100.0,-100.0,-100.0,-100.0,-100.0
106130,-100.0,-100.0,-100.0,-100.0,-100.0
106140,-100.0,-100.0,-100.0,-100.0,-100.0
106158,-100.0,-100.0,-100.0,-100.0,-100.0
106159,-100.0,-100.0,-100.0,-100.0,-100.0
106175,-100.0,-100.0,-100.0,-100.0,-100.0
106178,-100.0,-100.0,-100.0,-100.0,-100.0
106188,-100.0,-100.0,-100.0,-100.0,-100.0
106192,-100.0,-100.0,-100.0,-100.0,-100.0
106195,-100.0,-100.0,-100.0,-100.0,-100.0
106221,-100.0,-100.0,-100.0,-100.0,-100.0
106225,-100.0,-100.0,-100.0,-100.0,-100.0
106258,-100.0,-100.0,-100.0,-100.0,-100.0
106268,-100.0,-100.0,-100.0,-100.0,-100.0
106282,-100.0,-100.0,-100.0,-100.0,-100.0
106315,-100.0,-100.0,-100.0,-100.0,-100.0
106334,-100.0,-100.0,-100.0,-100.0,-100.0
106352,-100.0,-100.0,-100.0,-100.0,-100.0
106357,-100.0,-100.0,-100.0,-100.0,-100.0
106370,-100.0,-100.0,-100.0,-100.0,-100.0
106379,-100.0,-100.0,-100.0,-100.0,-100.0
106387,-100.0,-100.0,-100.0,-100.0,-100.0
106415,-100.0,-100.0,-100.0,-100.0,-100.0
106417,-100.0,-100.0,-100.0,-100.0,-100.0
106440,-100.0,-100.0,-100.0,-100.0,-100.0
106462,-100.0,-100.0,-100.0,-100.0,-100.0
106486,-100.0,-100.0,-100.0,-100.0,-100.0
106497,-100.0,-100.0,-100.0,-100.0,-100.0
106517,-100.0,-100.0,-100.0,-100.0,-100.0
106540,-100.0,-100.0,-100.0,-100.0,-100.0
106555,-100.0,-100.0,-100.0,-100.0,-100.0
106557,-100.0,-100.0,-100.0,-100.0,-100.0
106569,-100.0,-100.0,-100.0,-100.0,-100.0
106581,-100.0,-100.0,-100.0,-100.0,-100.0
106586,-100.0,-100.0,-100.0,-100.0,-100.0
106592,-100.0,-100.0,-100.0,-100.0,-100.0
106605,-100.0,-100.0,-100.0,-100.0,-100.0
106617,-100.0,-100.0,-100.0,-100.0,-100.0
106641,-100.0,-100.0,-100.0,-100.0,-100.0
106668,-100.0,-100.0,-100.0,-100.0,-100.0
106672,-100.0,-100.0,-100.0,-100.0,-100.0
106699,-100.0,-100.0,-100.0,-100.0,-100.0
106722,-100.0,-100.0,-100.0,-100.0,-100.0
106731,-100.0,-100.0,-100.0,-100.0,-100.0
106739,-100.0,-100.0,-100.0,-100.0,-100.0
106745,-100.0,-100.0,-100.0,-100.0,-100.0
106750,-100.0,-100.0,-100.0,-100.0,-100.0
106761,-100.0,-100.0,-100.0,-100.0,-100.0
106766,-100.0,-100.0,-100.0,-100.0,-100.0
106783,-100.0,-100.0,-100.0,-100.0,-100.0
106795,-100.0,-100.0,-100.0,-100.0,-100.0
106817,-100.0,-100.0,-100.0,-100.0,-100.0
106830,-100.0,-100.0,-100.0,-100.0,-100.0
106851,-100.0,-100.0,-100.0,-100.0,-100.0
106867,-100.0,-100.0,-100.0,-100.0,-100.0
106887,-100.0,-100.0,-100.0,-100.0,-100.0
106893,-100.0,-100.0,-100.0,-100.0,-100.0
106906,-100.0,-100.0,-100.0,-100.0,-100.0
106921,-100.0,-100.0,-100.0,-100.0,-100.0
106940,-100.0,-100.0,-100.0,-100.0,-100.0
106951,-100.0,-100.0,-100.0,-100.0,-100.0
106955,-100.0,-100.0,-100.0,-100.0,-100.0
106974,-100.0,-100.0,-100.0,-100.0,-100.0
106981,-100.0,-100.0,-100.0,-100.0,-100.0
106992,-100.0,-100.0,-100.0,-100.0,-100.0
107009,-100.0,-100.0,-100.0,-100.0,-100.0
107010,-100.0,-100.0,-100.0,-100.0,-100.0
107039,-100.0,-100.0,-100.0,-100.0,-100.0
107050,-100.0,-100.0,-100.0,-100.0,-100.0
107075,-100.0,-100.0,-100.0,-100.0,-100.0
107110,-100.0,-100.0,-100.0,-100.0,-100.0
107129,-100.0,-100.0,-100.0,-100.0,-100.0
107135,-100.0,-100.0,-100.0,-100.0,-100.0
107146,-100.0,-100.0,-100.0,-100.0,-100.0
107161,-100.0,-100.0,-100.0,-100.0,-100.0
107165,-100.0,-100.0,-100.0,-100.0,-100.0
107174,-100.0,-100.0,-100.0,-100.0,-100.0
107198,-100.0,-100.0,-100.0,-100.0,-100.0
107203,-100.0,-100.0,-100.0,-100.0,-100.0
107239,-100.0,-100.0,-100.0,-100.0,-100.0
107241,-100.0,-100.0,-100.0,-100.0,-100.0
107250,-100.0,-100.0,-100.0,-100.0,-100.0
107270,-100.0,-100.0,-100.0,-100.0,-100.0
107285,-100.0,-100.0,-100.0,-100.0,-100.0
107311,-100.0,-100.0,-100.0,-100.0,-100.0
107321,-100.0,-100.0,-100.0,-100.0,-100.0
107343,-100.0,-100.0,-100.0,-100.0,-100.0
107371,-100.0,-100.0,-100.0,-100.0,-100.0
107388,-100.0,-100.0,-100.0,-100.0,-100.0
107397,-100.0,-100.0,-100.0,-100.0,-100.0
107422,-100.0,-100.0,-100.0,-100.0,-100.0
107444,-100.0,-100.0,-100.0,-100.0,-100.0
107456,-100.0,-100.0,-100.0,-100.0,-100.0
107494,-100.0,-100.0,-100.0,-100.0,-100.0
107514,-100.0,-100.0,-100.0,-100.0,-100.0
107527,-100.0,-100.0,-100.0,-100.0,-100.0
107543,-100.0,-100.0,-100.0,-100.0,-100.0
107559,-100.0,-100.0,-100.0,-100.0,-100.0
107576,-100.0,-100.0,-100.0,-100.0,-100.0
107610,-100.0,-100.0,-100.0,-100.0,-100.0
107624,-100.0,-100.0,-100.0,-100.0,-100.0
107630,-100.0,-100.0,-100.0,-100.0,-100.0
107642,-100.0,-100.0,-100.0,-100.0,-100.0
107664,-100.0,-100.0,-100.0,-100.0,-100.0
107699,-100.0,-100.0,-100.0,-100.0,-100.0
107716,-100.0,-100.0,-100.0,-100.0,-100.0
107724,-100.0,-100.0,-100.0,-100.0,-100.0
107736,-100.0,-100.0,-100.0,-100.0,-100.0
107764,-100.0,-100.0,-100.0,-100.0,-100.0
107787,-100.0,-100.0,-100.0,-100.0,-100.0
107798,-100.0,-100.0,-100.0,-100.0,-100.0
107821,-100.0,-100.0,-100.0,-100.0,-100.0
107828,-100.0,-100.0,-100.0,-100.0,-100.0
107854,-100.0,-100.0,-100.0,-100.0,-100.0
107868,-100.0,-100.0,-100.0,-100.0,-100.0
107889,-100.0,-100.0,-100.0,-100.0,-100.0
107933,-100.0,-100.0,-100.0,-100.0,-100.0
107977,-100.0,-100.0,-100.0,-100.0,-100.0
107995,-100.0,-100.0,-100.0,-100.0,-100.0
107996,-100.0,-100.0,-100.0,-100.0,-100.0
108020,-100.0,-100.0,-100.0,-100.0,-100.0
108021,-100.0,-100.0,-100.0,-100.0,-100.0
108047,-100.0,-100.0,-100.0,-100.0,-100.0
108052,-100.0,-100.0,-100.0,-100.0,-100.0
108088,-100.0,-100.0,-100.0,-100.0,-100.0
108098,-100.0,-100.0,-100.0,-100.0,-100.0
108111,-100.0,-100.0,-100.0,-100.0,-100.0
108118,-100.0,-100.0,-100.0,-100.0,-100.0
108133,-100.0,-100.0,-100.0,-100.0,-100.0
108153,-100.0,-100.0,-100.0,-100.0,-100.0
108167,-100.0,-100.0,-100.0,-100.0,-100.0
108176,-100.0,-100.0,-100.0,-100.0,-100.0
108210,-100.0,-100.0,-100.0,-100.0,-100.0
108212,-100.0,-100.0,-100.0,-100.0,-100.0
108241,-100.0,-100.0,-100.0,-100.0,-100.0
108243,-100.0,-100.0,-100.0,-100.0,-100.0
108268,-100.0,-100.0,-100.0,-100.0,-100.0
108275,-100.0,-100.0,-100.0,-100.0,-100.0
108308,-100.0,-100.0,-100.0,-100.0,-100.0
108309,-100.0,-100.0,-100.0,-100.0,-100.0
108322,-100.0,-100.0,-100.0,-100.0,-100.0
108341,-100.0,-100.0,-100.0,-100.0,-100.0
108356,-100.0,-100.0,-100.0,-100.0,-100.0
108364,-100.0,-100.0,-100.0,-100.0,-100.0
108399,-100.0,-100.0,-100.0,-100.0,-100.0
108433,-100.0,-100.0,-100.0,-100.0,-100.0
108439,-100.0,-100.0,-100.0,-100.0,-100.0
108471,-100.0,-100.0,-100.0,-100.0,-100.0
108475,-100.0,-100.0,-100.0,-100.0,-100.0
108501,-100.0,-100.0,-100.0,-100.0,-100.0
108519,-100.0,-100.0,-100.0,-100.0,-100.0
108530,-100.0,-100.0,-100.0,-100.0,-100.0
108545,-100.0,-100.0,-100.0,-100.0,-100.0
108555,-100.0,-100.0,-100.0,-100.0,-100.0
108582,-100.0,-100.0,-100.0,-100.0,-100.0
108586,-100.0,-100.0,-100.0,-100.0,-100.0
108613,-100.0,-100.0,-100.0,-100.0,-100.0
108628,-100.0,-100.0,-100.0,-100.0,-100.0
108635,-100.0,-100.0,-100.0,-100.0,-100.0
108647,-100.0,-100.0,-100.0,-100.0,-100.0
108661,-100.0,-100.0,-100.0,-100.0,-100.0
108680,-100.0,-100.0,-100.0,-100.0,-100.0
108713,-100.0,-100.0,-100.0,-100.0,-100.0
108729,-100.0,-100.0,-100.0,-100.0,-100.0
108741,-100.0,-100.0,-100.0,-100.0,-100.0
108744,-100.0,-100.0,-100.0,-100.0,-100.0
108762,-100.0,-100.0,-100.0,-100.0,-100.0
108789,-100.0,-100.0,-100.0,-100.0,-100.0
108792,-100.0,-100.0,-100.0,-100.0,-100.0
108813,-100.0,-100.0,-100.0,-100.0,-100.0
108814,-100.0,-100.0,-100.0,-100.0,-100.0
108833,-100.0,-100.0,-100.0,-100.0,-100.0
108853,-100.0,-100.0,-100.0,-100.0,-100.0
108865,-100.0,-100.0,-100.0,-100.0,-100.0
108902,-100.0,-100.0,-100.0,-100.0,-100.0
108908,-100.0,-100.0,-100.0,-100.0,-100.0
108919,-100.0,-100.0,-100.0,-100.0,-100.0
108936,-100.0,-100.0,-100.0,-100.0,-100.0
108969,-100.0,-100.0,-100.0,-100.0,-100.0
108983,-100.0,-100.0,-100.0,-100.0,-100.0
108989,-100.0,-100.0,-100.0,-100.0,-100.0
109018,-100.0,-100.0,-100.0,-100.0,-100.0
109033,-100.0,-100.0,-100.0,-100.0,-100.0
109047,-100.0,-100.0,-100.0,-100.0,-100.0
109071,-100.0,-100.0,-100.0,-100.0,-100.0
109075,-100.0,-100.0,-100.0,-100.0,-100.0
109090,-100.0,-100.0,-100.0,-100.0,-100.0
109096,-100.0,-100.0,-100.0,-100.0,-100.0
109124,-100.0,-100.0,-100.0,-100.0,-100.0
109130,-100.0,-100.0,-100.0,-100.0,-100.0
109146,-100.0,-100.0,-100.0,-100.0,-100.0
109171,-100.0,-100.0,-100.0,-100.0,-100.0
109182,-100.0,-100.0,-100.0,-100.0,-100.0
109212,-100.0,-100.0,-100.0,-100.0,-100.0
109220,-100.0,-100.0,-100.0,-100.0,-100.0
109238,-100.0,-100.0,-100.0,-100.0,-100.0
109245,-100.0,-100.0,-100.0,-100.0,-100.0
109260,-100.0,-100.0,-100.0,-100.0,-100.0
109308,-100.0,-100.0,-100.0,-100.0,-100.0
109314,-100.0,-100.0,-100.0,-100.0,-100.0
109321,-100.0,-100.0,-100.0,-100.0,-100.0
109337,-100.0,-100.0,-100.0,-100.0,-100.0
109362,-100.0,-100.0,-100.0,-100.0,-100.0
109455,-100.0,-100.0,-100.0,-100.0,-100.0
109459,-100.0,-100.0,-100.0,-100.0,-100.0
109519,-100.0,-100.0,-100.0,-100.0,-100.0
109613,-100.0,-100.0,-100.0,-100.0,-100.0
109617,-100.0,-100.0,-100.0,-100.0,-100.0
109622,-100.0,-100.0,-100.0,-100.0,-100.0
109641,-100.0,-100.0,-100.0,-100.0,-100.0
109678,-100.0,-100.0,-100.0,-100.0,-100.0
109694,-100.0,-100.0,-100.0,-100.0,-100.0
109710,-100.0,-100.0,-100.0,-100.0,-100.0
109782,-100.0,-100.0,-100.0,-100.0,-100.0
109822,-100.0,-100.0,-100.0,-100.0,-100.0
109861,-100.0,-100.0,-100.0,-100.0,-100.0
109883,-100.0,-100.0,-100.0,-100.0,-100.0
109893,-100.0,-100.0,-100.0,-100.0,-100.0
109928,-100.0,-100.0,-100.0,-100.0,-100.0
109939,-100.0,-100.0,-100.0,-100.0,-100.0
109974,-100.0,-100.0,-100.0,-100.0,-100.0
109995,-100.0,-100.0,-100.0,-100.0,-100.0
110033,-100.0,-100.0,-100.0,-100.0,-100.0
110049,-100.0,-100.0,-100.0,-100.0,-100.0
110096,-100.0,-100.0,-100.0,-100.0,-100.0
110105,-100.0,-100.0,-100.0,-100.0,-100.0
110137,-100.0,-100.0,-100.0,-100.0,-100.0
110173,-100.0,-100.0,-100.0,-100.0,-100.0
110176,-100.0,-100.0,-100.0,-100.0,-100.0
110194,-100.0,-100.0,-100.0,-100.0,-100.0
110203,-100.0,-100.0,-100.0,-100.0,-100.0
110236,-100.0,-100.0,-100.0,-100.0,-100.0
110260,-100.0,-100.0,-100.0,-100.0,-100.0
110298,-100.0,-100.0,-100.0,-100.0,-100.0
110366,-100.0,-100.0,-100.0,-100.0,-100.0
110378,-100.0,-100.0,-100.0,-100.0,-100.0
110414,-100.0,-100.0,-100.0,-100.0,-100.0
110424,-100.0,-100.0,-100.0,-100.0,-100.0
110449,-100.0,-100.0,-100.0,-100.0,-100.0
110452,-100.0,-100.0,-100.0,-100.0,-100.0
110486,-100.0,-100.0,-100.0,-100.0,-100.0
110523,-100.0,-100.0,-100.0,-100.0,-100.0
110547,-100.0,-100.0,-100.0,-100.0,-100.0
110582,-100.0,-100.0,-100.0,-100.0,-100.0
110618,-100.0,-100.0,-100.0,-100.0,-100.0
110650,-100.0,-100.0,-100.0,-100.0,-100.0
110707,-100.0,-100.0,-100.0,-100.0,-100.0
110736,-100.0,-100.0,-100.0,-100.0,-100.0
110780,-100.0,-100.0,-100.0,-100.0,-100.0
110799,-100.0,-100.0,-100.0,-100.0,-100.0
110837,-100.0,-100.0,-100.0,-100.0,-100.0
110875,-100.0,-100.0,-100.0,-100.0,-100.0
110930,-100.0,-100.0,-100.0,-100.0,-100.0
110958,-100.0,-100.0,-100.0,-100.0,-100.0
110991,-100.0,-100.0,-100.0,-100.0,-100.0
111038,-100.0,-100.0,-100.0,-100.0,-100.0
111056,-100.0,-100.0,-100.0,-100.0,-100.0
111241,-100.0,-100.0,-100.0,-100.0,-100.0
111366,-100.0,-100.0,-100.0,-100.0,-100.0
111378,-100.0,-100.0,-100.0,-100.0,-100.0
111410,-100.0,-100.0,-100.0,-100.0,-100.0
111456,-100.0,-100.0,-100.0,-100.0,-100.0
111494,-100.0,-100.0,-100.0,-100.0,-100.0
111531,-100.0,-100.0,-100.0,-100.0,-100.0
111537,-100.0,-100.0,-100.0,-100.0,-100.0
111695,-100.0,-100.0,-100.0,-100.0,-100.0
111737,-100.0,-100.0,-100.0,-100.0,-100.0
111763,-100.0,-100.0,-100.0,-100.0,-100.0
111793,-100.0,-100.0,-100.0,-100.0,-100.0
111811,-100.0,-100.0,-100.0,-100.0,-100.0
111846,-100.0,-100.0,-100.0,-100.0,-100.0
111903,-100.0,-100.0,-100.0,-100.0,-100.0
111944,-100.0,-100.0,-100.0,-100.0,-100.0
111966,-100.0,-100.0,-100.0,-100.0,-100.0
111991,-100.0,-100.0,-100.0,-100.0,-100.0
112002,-100.0,-100.0,-100.0,-100.0,-100.0
112026,-100.0,-100.0,-100.0,-100.0,-100.0
112048,-100.0,-100.0,-100.0,-100.0,-100.0
112070,-100.0,-100.0,-100.0,-100.0,-100.0
112093,-100.0,-100.0,-100.0,-100.0,-100.0
112105,-100.0,-100.0,-100.0,-100.0,-100.0
112123,-100.0,-100.0,-100.0,-100.0,-100.0
112127,-100.0,-100.0,-100.0,-100.0,-100.0
112148,-100.0,-100.0,-100.0,-100.0,-100.0
112155,-100.0,-100.0,-100.0,-100.0,-100.0
112185,-100.0,-100.0,-100.0,-100.0,-100.0
112190,-100.0,-100.0,-100.0,-100.0,-100.0
112235,-100.0,-100.0,-100.0,-100.0,-100.0
112244,-100.0,-100.0,-100.0,-100.0,-100.0
112252,-100.0,-100.0,-100.0,-100.0,-100.0
112281,-100.0,-100.0,-100.0,-100.0,-100.0
112289,-100.0,-100.0,-100.0,-100.0,-100.0
112311,-100.0,-100.0,-100.0,-100.0,-100.0
112341,-100.0,-100.0,-100.0,-100.0,-100.0
112344,-100.0,-100.0,-100.0,-100.0,-100.0
112366,-100.0,-100.0,-100.0,-100.0,-100.0
112378,-100.0,-100.0,-100.0,-100.0,-100.0
112402,-100.0,-100.0,-100.0,-100.0,-100.0
112410,-100.0,-100.0,-100.0,-100.0,-100.0
112434,-100.0,-100.0,-100.0,-100.0,-100.0
112442,-100.0,-100.0,-100.0,-100.0,-100.0
112460,-100.0,-100.0,-100.0,-100.0,-100.0
112466,-100.0,-100.0,-100.0,-100.0,-100.0
112507,-100.0,-100.0,-100.0,-100.0,-100.0
112528,-100.0,-100.0,-100.0,-100.0,-100.0
112532,-100.0,-100.0,-100.0,-100.0,-100.0
112568,-100.0,-100.0,-100.0,-100.0,-100.0
112580,-100.0,-100.0,-100.0,-100.0,-100.0
112597,-100.0,-100.0,-100.0,-100.0,-100.0
112599,-100.0,-100.0,-100.0,-100.0,-100.0
112609,-100.0,-100.0,-100.0,-100.0,-100.0
112618,-100.0,-100.0,-100.0,-100.0,-100.0
112621,-100.0,-100.0,-100.0,-100.0,-100.0
112646,-100.0,-100.0,-100.0,-100.0,-100.0
112648,-100.0,-100.0,-100.0,-100.0,-100.0
112662,-100.0,-100.0,-100.0,-100.0,-100.0
112680,-100.0,-100.0,-100.0,-100.0,-100.0
112701,-100.0,-100.0,-100.0,-100.0,-100.0
112710,-100.0,-100.0,-100.0,-100.0,-100.0
112724,-100.0,-100.0,-100.0,-100.0,-100.0
112746,-100.0,-100.0,-100.0,-100.0,-100.0
112776,-100.0,-100.0,-100.0,-100.0,-100.0
112779,-100.0,-100.0,-100.0,-100.0,-100.0
112814,-100.0,-100.0,-100.0,-100.0,-100.0
112830,-100.0,-100.0,-100.0,-100.0,-100.0
112844,-100.0,-100.0,-100.0,-100.0,-100.0
112868,-100.0,-100.0,-100.0,-100.0,-100.0
112882,-100.0,-100.0,-100.0,-100.0,-100.0
112910,-100.0,-100.0,-100.0,-100.0,-100.0
112923,-100.0,-100.0,-100.0,-100.0,-100.0
112939,-100.0,-100.0,-100.0,-100.0,-100.0
112979,-100.0,-100.0,-100.0,-100.0,-100.0
113005,-100.0,-100.0,-100.0,-100.0,-100.0
113030,-100.0,-100.0,-100.0,-100.0,-100.0
113105,-100.0,-100.0,-100.0,-100.0,-100.0
113168,-100.0,-100.0,-100.0,-100.0,-100.0
113182,-100.0,-100.0,-100.0,-100.0,-100.0
113214,-100.0,-100.0,-100.0,-100.0,-100.0
113250,-100.0,-100.0,-100.0,-100.0,-100.0
113396,-100.0,-100.0,-100.0,-100.0,-100.0
113444,-100.0,-100.0,-100.0,-100.0,-100.0
113482,-100.0,-100.0,-100.0,-100.0,-100.0
113528,-100.0,-100.0,-100.0,-100.0,-100.0
113558,-100.0,-100.0,-100.0,-100.0,-100.0
113597,-100.0,-100.0,-100.0,-100.0,-100.0
113636,-100.0,-100.0,-100.0,-100.0,-100.0
113650,-100.0,-100.0,-100.0,-100.0,-100.0
113681,-100.0,-100.0,-100.0,-100.0,-100.0
113703,-100.0,-100.0,-100.0,-100.0,-100.0
113714,-100.0,-100.0,-100.0,-100.0,-100.0
113748,-100.0,-100.0,-100.0,-100.0,-100.0
113764,-100.0,-100.0,-100.0,-100.0,-100.0
113782,-100.0,-100.0,-100.0,-100.0,-100.0
113808,-100.0,-100.0,-100.0,-100.0,-100.0
113819,-100.0,-100.0,-100.0,-100.0,-100.0
113847,-100.0,-100.0,-100.0,-100.0,-100.0
113868,-100.0,-100.0,-100.0,-100.0,-100.0
113873,-100.0,-100.0,-100.0,-100.0,-100.0
113881,-100.0,-100.0,-100.0,-100.0,-100.0
113918,-100.0,-100.0,-100.0,-100.0,-100.0
113938,-100.0,-100.0,-100.0,-100.0,-100.0
113940,-100.0,-100.0,-100.0,-100.0,-100.0
113950,-100.0,-100.0,-100.0,-100.0,-100.0
113962,-100.0,-100.0,-100.0,-100.0,-100.0
