,A2YN6Z2DAW88X,A3KE7OXK8J5QA,A3TUMZ954ORSU
416558,,24.0,35.0
416562,,24.5,35.0
416566,,25.0,35.0
416575,,25.0,35.0
416588,,25.0,35.0
416608,,25.0,35.0
416616,,26.0,35.0
416626,,26.0,35.0
416672,,26.0,35.0
416684,,27.0,35.0
416736,,27.0,35.0
416752,,28.0,35.0
416802,,28.0,35.0
416812,,29.0,35.0
416833,,29.0,35.0
416841,,30.0,35.0
416884,,30.0,35.0
416893,,31.0,35.0
416937,,31.0,35.0
416945,,32.0,35.0
416989,,32.0,35.0
416997,,33.0,35.0
417048,,33.0,35.0
417057,,34.0,35.0
417076,,34.0,35.0
417088,,35.0,35.0
417131,,35.0,35.0
417140,,36.0,35.0
417159,,36.0,35.0
417169,,37.0,35.0
417184,,37.0,35.0
417200,,37.0,36.0
417203,,37.0,36.0
417215,,37.0,36.5
417217,,37.333333333333336,37.0
417221,,37.666666666666664,37.0
417225,,38.0,37.5
417233,,38.0,38.0
417238,,38.0,38.0
417249,,38.0,39.0
417252,,38.0,39.0
417266,,38.0,40.0
417270,,38.0,40.0
417279,,39.0,40.5
417283,,39.0,41.0
417326,,39.0,41.0
417338,,40.0,41.0
417357,,40.0,41.0
417367,,41.0,41.0
417414,,41.0,41.0
417422,,42.0,41.0
417469,,42.0,41.0
417486,,43.0,41.0
417535,,43.0,41.0
417544,,44.0,41.0
417591,,44.0,41.0
417599,,45.0,41.0
417646,,45.0,41.0
417657,,46.0,41.0
417679,,46.0,41.0
417688,,47.0,41.0
417738,,47.0,41.0
417747,,48.0,41.0
417797,,48.0,41.0
417805,,49.0,41.0
417852,,49.0,41.0
417860,,50.0,41.0
417913,,50.0,41.0
417922,,51.0,41.0
417973,,51.0,41.0
417981,,52.0,41.0
418031,,52.0,41.0
418044,,53.0,41.0
418094,,53.0,41.0
418102,,54.0,41.0
418157,,54.0,41.0
418168,,55.0,41.0
418221,,55.0,41.0
418230,,56.0,41.0
418287,,56.0,41.0
418298,,57.0,41.0
418355,,57.0,41.0
418364,,58.0,41.0
418419,,58.0,41.0
418430,,59.0,41.0
418484,,59.0,41.0
418498,,60.0,41.0
418548,,60.0,41.0
418556,,61.0,41.0
418583,,61.0,41.0
418593,,62.0,41.0
418645,,62.0,41.0
418655,,63.0,41.0
418707,,63.0,41.0
418720,,64.0,41.0
418745,,64.0,41.0
418823,,65.0,41.0
418847,,65.0,41.0
418877,,66.0,41.0
418938,,66.0,41.0
418949,,67.0,41.0
418999,,67.0,41.0
419006,,68.0,41.0
419020,,68.0,41.0
419027,,69.0,41.0
419080,,69.0,41.0
419099,,70.0,41.0
419148,,70.0,41.0
419162,,71.0,41.0
419210,,71.0,41.0
419224,,72.0,41.0
419282,,72.0,41.0
419298,,73.0,41.0
419341,,73.0,41.0
419352,,74.0,41.0
419394,,74.0,41.0
419405,,75.0,41.0
419456,,75.0,41.0
419474,,76.0,41.0
419528,,76.0,41.0
419540,,77.0,41.0
419588,,77.0,41.0
419602,,78.0,41.0
419651,,78.0,41.0
419672,,79.0,41.0
419726,,79.0,41.0
419734,,80.0,41.0
419794,,80.0,41.0
419808,,81.0,41.0
419853,,81.0,41.0
419865,,82.0,41.0
419880,,82.0,41.0
419902,,83.0,41.0
419954,,83.0,41.0
419971,,84.0,41.0
420022,,84.0,41.0
420038,,85.0,41.0
420093,,85.0,41.0
420095,,85.5,41.0
420110,,86.0,41.0
420112,,86.0,41.0
420117,,86.0,41.0
420125,,86.0,41.0
420132,,86.0,41.0
420142,,86.0,41.0
420151,,86.0,41.0
420158,,86.0,41.0
420159,,86.0,41.0
420165,,86.5,41.0
420169,,87.0,41.0
420175,,87.0,41.0
420534,,87.0,41.0
420550,,87.0,42.0
420559,,87.0,42.0
420583,,87.0,44.0
420587,,87.0,44.0
420599,,87.0,45.0
420603,,87.0,45.0
420616,,87.0,47.0
420907,,87.0,47.0
420917,,88.0,47.0
420960,,88.0,47.0
420968,,89.0,47.0
421008,,89.0,47.0
421016,,90.0,47.0
421059,,90.0,47.0
421066,,91.0,47.0
421090,,91.0,47.0
421099,,92.0,47.0
421141,,92.0,47.0
421149,,93.0,47.0
421192,,93.0,47.0
421199,,94.0,47.0
421242,,94.0,47.0
421249,,95.0,47.0
421294,,95.0,47.0
421300,,96.0,47.0
421344,,96.0,47.0
421351,,97.0,47.0
421393,,97.0,47.0
421399,,98.0,47.0
421442,,98.0,47.0
421451,,99.0,47.0
421496,,99.0,47.0
421500,,99.5,47.0
421507,,100.0,47.333333333333336
421508,,,47.666666666666664
421517,,,48.0
421520,,,48.0
421538,,,49.0
421549,,,49.0
421566,,,51.0
421570,,,51.0
421582,,,52.0
421585,,,52.0
421599,,,54.0
422051,,,54.0
422067,,,55.0
422071,,,55.0
422083,,,56.0
422087,,,56.0
422099,,,57.0
422103,,,57.0
422116,,,59.0
422121,,,59.0
422123,,,59.5
422132,,,60.0
422146,,,60.0
422173,,,60.0
422186,,,60.0
422195,,,60.0
422206,,,60.0
422229,,,60.0
422240,,,60.0
422246,,,60.0
422257,,,60.0
422265,,,60.0
422277,,,60.0
422390,,,60.0
422404,,,60.0
422410,,,60.0
422424,,,60.0
422431,,,60.0
422444,,,60.0
422469,,,60.0
422473,,,60.5
422488,,,61.0
422491,,,61.0
422497,,,61.0
422518,,,62.0
422521,,,62.0
422525,,,62.0
422543,,,63.5
422566,,,65.0
422570,,,65.0
422582,,,66.0
422642,,,66.0
422655,,,66.0
422676,,,66.0
422690,,,66.0
422697,,,66.0
422708,,,66.0
422715,,,66.0
422728,,,66.0
422735,,,66.0
422748,,,66.0
422755,,,66.0
422768,,,66.0
422879,,,66.0
422897,,,66.0
422905,,,66.0
422917,,,66.0
422918,,,66.0
422933,,,67.0
422938,,,67.0
422939,,,67.5
422949,,,68.0
422952,,,68.0
422953,,,68.0
422958,,,68.5
422966,,,69.0
422970,,,69.0
422983,,,70.0
422988,,,70.0
422992,,,70.5
422999,,,71.0
423000,,,71.0
423003,,,71.0
423016,,,72.0
423020,,,72.0
423033,,,73.0
423094,,,73.0
423110,,,73.0
423116,,,73.0
423127,,,73.0
423134,,,73.0
423145,,,73.0
423154,,,73.0
423166,,,73.0
423174,,,73.0
423195,,,73.0
423202,,,73.0
423214,,,73.0
423221,,,73.0
423223,,,73.0
423327,,,73.0
423341,,,73.0
423348,,,73.0
423359,,,73.0
423366,,,73.0
423376,,,73.0
423385,,,73.0
423397,,,73.0
423404,,,73.0
423416,,,73.0
423421,,,73.0
423431,,,73.0
423438,,,73.0
423449,,,73.0
423544,,,73.0
423558,,,73.0
423566,,,73.0
423577,,,73.0
423606,,,73.0
423620,,,73.0
423628,,,73.0
423640,,,73.0
423648,,,73.0
423651,,,73.0
423742,,,73.0
423757,,,73.0
423763,,,73.0
423775,,,73.0
423783,,,73.0
423793,,,73.0
423804,,,73.0
423814,,,73.0
423822,,,73.0
423832,,,73.0
423838,,,73.0
423853,,,73.0
423927,,,73.0
423942,,,73.0
423968,,,73.0
423984,,,73.0
423989,,,73.0
424002,,,73.0
424009,,,73.0
424020,,,73.0
424028,,,73.0
424041,,,73.0
424143,,,73.0
424155,,,73.0
424161,,,73.0
424172,,,73.0
424197,,,73.0
424207,,,73.0
424215,,,73.0
424226,,,73.0
424233,,,73.0
424243,,,73.0
424265,,,73.0
424278,,,73.0
424429,,,73.0
424444,,,73.0
424451,,,73.0
424464,,,73.0
424489,,,73.0
424500,,,73.0
424506,,,73.0
424514,,,73.0
424536,,,73.0
424555,,,73.0
424562,,,73.0
424573,,,73.0
424579,,,73.0
424581,,,73.0
424592,,,73.0
424607,,,73.0
424614,,,73.0
424615,,54.0,73.0
424625,,53.5,73.0
424626,,53.0,73.0
424638,,53.0,73.0
424658,,53.0,73.0
424668,,53.0,73.0
424671,,52.5,73.0
424674,,52.0,73.0
424691,,52.0,73.0
424702,,52.0,73.0
424708,,52.0,73.0
424712,,52.0,73.0
424719,,51.0,73.0
424721,,51.0,73.0
424725,,51.0,73.0
424735,,51.0,73.0
424736,,51.0,73.0
424749,,51.0,73.0
424757,,51.0,73.0
424758,,50.666666666666664,73.0
424759,,50.333333333333336,73.0
424765,,50.0,73.0
424766,,50.0,73.0
424781,,50.0,73.0
424803,,50.0,73.0
424810,,50.0,73.0
424816,,49.5,73.0
424817,,49.0,73.0
424821,,49.0,73.0
424834,,49.0,73.0
424857,,49.0,73.0
424865,,48.0,73.0
424904,,48.0,73.0
424913,,47.0,73.0
424933,,47.0,73.0
424940,,46.0,73.0
424957,,46.0,73.0
424972,,46.0,73.0
424980,,46.0,73.0
424987,,45.0,73.0
424991,,45.0,73.0
424998,,45.0,73.0
425010,,45.0,73.0
425018,,45.0,73.0
425028,,45.0,73.0
425031,,44.5,73.0
425036,,44.0,73.0
425040,,44.0,73.0
425052,,44.0,73.0
425061,,44.0,73.0
425072,,44.0,73.0
425081,,44.0,73.0
425093,,44.0,73.0
425191,,44.0,73.0
425204,,44.0,73.0
425211,,44.0,73.0
425225,,44.0,73.0
425234,,44.0,73.0
425245,,44.0,73.0
425271,,44.0,73.0
425283,,44.0,73.0
425289,,44.0,73.0
425301,,44.0,73.0
425309,,44.0,73.0
425324,,44.0,73.0
425331,,44.0,73.0
425342,,44.0,73.0
425351,,43.0,73.0
425362,,43.0,73.0
425395,,43.0,73.0
425400,,42.0,73.0
425430,,42.0,73.0
425439,,42.0,73.0
425454,,42.0,73.0
425457,,41.5,73.0
425463,,41.0,73.0
425475,,41.0,73.0
425480,,41.0,73.0
425492,,41.0,73.0
425497,,41.0,73.0
425505,,41.0,73.0
425509,,40.666666666666664,73.0
425515,,40.333333333333336,73.0
425516,,40.0,73.0
425528,,40.0,73.0
425533,,40.0,73.0
425544,,40.0,73.0
425550,,40.0,73.0
425561,,40.0,73.0
425566,,40.0,73.0
425580,,40.0,73.0
425675,,40.0,73.0
425693,,40.0,73.0
425702,,40.0,73.0
425710,,40.0,73.0
425715,,40.0,73.0
425726,,40.0,73.0
425731,,40.0,73.0
425743,,40.0,73.0
425747,,40.0,73.0
425760,,40.0,73.0
425764,,40.0,73.0
425768,,40.0,73.0
425778,,39.0,73.0
425779,,39.0,73.0
425783,,39.0,73.0
425785,,39.0,73.0
425790,,39.0,73.0
425802,,39.0,73.0
425807,,39.0,73.0
425819,,39.0,73.0
425830,,39.0,73.0
425836,,38.0,73.0
425887,,38.0,73.0
425893,,37.5,73.0
425899,,37.0,73.0
425907,,37.0,73.0
425912,,37.0,73.0
425920,,37.0,73.0
425925,,36.666666666666664,73.0
425929,,36.333333333333336,73.0
425932,,36.0,73.0
425943,,36.0,73.0
425948,,36.0,73.0
425960,,36.0,73.0
425965,,36.0,73.0
425979,,36.0,73.0
425983,,36.0,73.0
425996,,36.0,73.0
426001,,36.0,73.0
426012,,36.0,73.0
426019,,36.0,73.0
426108,,36.0,73.0
426121,,36.0,73.0
426125,,35.666666666666664,73.0
426129,,35.333333333333336,73.0
426137,,35.0,73.0
426142,,35.0,73.0
426150,,35.0,73.0
426159,,35.0,73.0
426163,,35.0,73.0
426177,,35.0,73.0
426182,,35.0,73.0
426184,,35.0,73.0
426191,,34.0,73.0
426194,,34.0,73.0
426201,,34.0,73.0
426211,,34.0,73.0
426216,,34.0,73.0
426219,,34.0,73.0
426224,,34.0,73.0
426236,,34.0,73.0
426237,,34.0,73.0
426241,,33.5,73.0
426242,,33.0,73.0
426254,,33.0,73.0
426328,,33.0,73.0
426346,,33.0,73.0
426355,,33.0,73.0
426371,,33.0,73.0
426402,,33.0,73.0
426426,,33.0,73.0
426437,,33.0,73.0
426445,,33.0,73.0
426468,,33.0,73.0
426477,,32.0,73.0
426527,,32.0,73.0
426535,,31.0,73.0
426560,,31.0,73.0
426563,,30.5,73.0
426569,,30.0,73.0
426580,,30.0,73.0
426591,,30.0,73.0
426607,,30.0,73.0
426618,,30.0,73.0
426637,,30.0,73.0
426686,,30.0,73.0
426766,,30.0,73.0
426772,,30.0,73.0
426779,,29.0,73.0
426782,,29.0,73.0
426793,,29.0,73.0
426809,,29.0,73.0
426836,,29.0,73.0
426842,,28.0,73.0
426856,,28.0,73.0
426860,,28.0,73.0
426865,,28.0,73.0
426875,,28.0,73.0
426893,,28.0,73.0
426898,,28.0,73.0
426904,,27.5,73.0
426909,,27.0,73.0
426910,,27.0,73.0
426921,,27.0,73.0
426976,,27.0,73.0
426993,,27.0,73.0
426998,,27.0,73.0
427009,,27.0,73.0
427032,,27.0,73.0
427046,,27.0,73.0
427072,,27.0,73.0
427087,,27.0,73.0
427093,,27.0,73.0
427103,,27.0,73.0
427104,,27.0,73.0
427110,,26.5,73.0
427115,,26.0,73.0
427122,,26.0,73.0
427141,,26.0,73.0
427153,,25.0,73.0
427204,,25.0,73.0
427211,,24.5,73.0
427212,,24.0,73.0
427231,,24.0,73.0
427238,,24.0,73.0
427249,,24.0,73.0
427266,,24.0,73.0
427272,,23.5,73.0
427276,,23.0,73.0
427285,,23.0,73.0
427305,,23.0,73.0
427317,,23.0,73.0
427330,,23.0,73.0
427340,,23.0,73.0
427427,,23.0,73.0
427444,,23.0,73.0
427464,,23.0,73.0
427478,,23.0,73.0
427484,,23.0,73.0
427498,,23.0,73.0
427503,,23.0,73.0
427506,,23.0,73.0
427521,,23.0,73.0
427526,,23.0,73.0
427538,,23.0,73.0
427544,,23.0,73.0
427556,,23.0,73.0
427562,,22.5,73.0
427567,,22.0,73.0
427572,,22.0,73.0
427579,,22.0,73.0
427590,,22.0,73.0
427594,,22.0,73.0
427604,,21.0,73.0
427648,,21.0,73.0
427661,,21.0,73.0
427664,,21.0,73.0
427667,,20.5,73.0
427673,,20.0,73.0
427682,,20.0,73.0
427697,,20.0,73.0
427703,,19.5,73.0
427706,,19.0,73.0
427715,,19.0,73.0
427727,,19.0,73.0
427737,,19.0,73.0
427742,,19.0,73.0
427753,,19.0,73.0
427763,,19.0,73.0
427772,,19.0,73.0
427779,,19.0,73.0
427790,,19.0,73.0
427878,,19.0,73.0
427895,,19.0,73.0
427901,,19.0,73.0
427911,,19.0,73.0
427917,,19.0,73.0
427923,,19.0,73.0
427940,,19.0,73.0
427953,,19.0,73.0
427960,,19.0,73.0
427972,,19.0,73.0
427977,,19.0,73.0
427992,,19.0,73.0
428007,,19.0,73.0
428019,,18.0,73.0
428082,,18.0,73.0
428093,,17.0,73.0
428142,,17.0,73.0
428151,,17.0,73.0
428156,,16.5,73.0
428162,,16.0,73.0
428177,,16.0,73.0
428188,,16.0,73.0
428199,,16.0,73.0
428205,,16.0,73.0
428227,,16.0,73.0
428243,,16.0,73.0
428259,,16.0,73.0
428269,,16.0,73.0
428279,,16.0,73.0
428285,,16.0,73.0
428297,,16.0,73.0
428303,,16.0,73.0
428314,,16.0,73.0
428870,,16.0,73.0
428883,,15.0,73.0
428937,,15.0,73.0
428946,,14.0,73.0
429007,,14.0,73.0
429016,,13.0,73.0
429060,,13.0,73.0
429073,,13.0,73.0
429076,,12.666666666666666,73.0
429082,,12.333333333333334,73.0
429083,,12.0,73.0
429090,,12.0,73.0
429101,,12.0,73.0
429119,,12.0,73.0
429135,,12.0,73.0
429144,,11.0,73.0
429153,,11.0,73.0
429160,,11.0,73.0
429169,,11.0,73.0
429170,,11.0,73.0
429185,,10.0,73.0
429187,,10.0,73.0
429197,,10.0,73.0
429198,,10.0,73.0
429305,,10.0,73.0
429315,,9.0,73.0
429380,,9.0,73.0
429396,,8.0,73.0
429397,,,73.0
431736,,,73.0
431767,,,73.0
431824,,,73.0
431854,,,73.0
432055,,,73.0
432056,,-24.0,73.0
432066,,-25.0,73.0
432085,,-25.0,73.0
432097,,-26.0,73.0
432157,,-26.0,73.0
432168,,-27.0,73.0
432191,,-27.0,73.0
432199,,-28.0,73.0
432264,,-28.0,73.0
432272,,-29.0,73.0
432297,,-29.0,73.0
432315,,-29.0,73.0
432322,,-29.5,73.0
432325,,-30.0,73.0
432371,,-30.0,73.0
432383,,-31.0,73.0
432417,,-31.0,73.0
432420,,-31.5,73.0
432428,,-32.0,73.0
432446,,-32.0,73.0
432472,,-32.0,73.0
432477,,-32.5,73.0
432480,,-33.0,73.0
432505,,-33.0,73.0
432524,,-33.0,73.0
432533,,-34.0,73.0
432574,,-34.0,73.0
432582,,-35.0,73.0
432623,,-35.0,73.0
432626,,-35.0,73.0
432635,,-36.0,73.0
432679,,-36.0,73.0
432688,,-37.0,73.0
432697,,-37.0,73.0
432737,,-37.0,73.0
432745,,-38.0,73.0
432773,,-38.0,73.0
432789,,-38.0,73.0
432798,,-39.0,73.0
432813,,-39.0,73.0
432843,,-39.0,73.0
432851,,-40.0,73.0
432852,,,73.0
433001,,,73.0
433017,,,74.0
433021,,,74.0
433050,,,76.0
433817,,,76.0
433834,,,77.0
433839,,,77.0
433849,,,78.0
433853,,,78.0
433866,,,79.0
433871,,,79.0
433883,,,81.0
435947,,,81.0
435972,,,81.0
436040,,,81.0
438467,,,81.0
438484,,,80.0
438487,,,80.0
438499,,,79.0
438502,,,79.0
438516,,,78.0
438519,,,78.0
438533,,,77.0
438684,,,77.0
438700,,,76.0
438702,,,76.0
438716,,,75.0
438719,,,75.0
438733,,,74.0
438850,,,74.0
438867,,,73.0
438871,,,73.0
438883,,,72.0
438887,,,72.0
438917,,,69.0
439017,,,69.0
439033,,,68.0
439037,,,68.0
439049,,,67.0
439053,,,67.0
439066,,,65.0
439200,,,65.0
439217,,,64.0
439220,,,64.0
439233,,,63.0
439368,,,63.0
439384,,,62.0
439387,,,62.0
439399,,,61.0
439535,,,61.0
439550,,,60.0
439553,,,60.0
439566,,,59.0
439700,,,59.0
439717,,,58.0
439720,,,58.0
439733,,,57.0
439850,,,57.0
439867,,,56.0
439871,,,56.0
439883,,,55.0
440001,,,55.0
440017,,,54.0
440020,,,54.0
440033,,,53.0
440038,,,53.0
440049,,,52.0
440150,,,52.0
440167,,,51.0
440170,,,51.0
440182,,,50.0
440188,,,50.0
440199,,,49.0
440317,,,49.0
440333,,,48.0
440338,,,48.0
440349,,,47.0
440467,,,47.0
440483,,,46.0
440487,,,46.0
440501,,,45.0
440617,,,45.0
440633,,,44.0
440637,,,44.0
440667,,,42.0
440783,,,42.0
440800,,,41.0
440805,,,41.0
440816,,,40.0
440820,,,40.0
440833,,,39.0
440934,,,39.0
440950,,,38.0
440953,,,38.0
440966,,,37.0
440970,,,37.0
440982,,,36.0
440987,,,36.0
440999,,,35.0
441100,,,35.0
441117,,,34.0
441120,,,34.0
441132,,,33.0
441136,,,33.0
441149,,,32.0
441267,,,32.0
441283,,,31.0
441288,,,31.0
441299,,,30.0
441304,,,30.0
441319,,,29.0
441601,,,29.0
441617,,,28.0
441620,,,28.0
441633,,,27.0
441636,,,27.0
441649,,,26.0
441654,,,26.0
441667,,,24.0
441768,,,24.0
441783,,,23.0
441786,,,23.0
441799,,,22.0
441802,,,22.0
441816,,,21.0
441819,,,21.0
441832,,,20.0
441951,,,20.0
441967,,,19.0
441973,,,19.0
441982,,,18.0
441987,,,18.0
441999,,,17.0
442003,,,17.0
442016,,,16.0
442134,,,16.0
442150,,,15.0
442154,,,15.0
442166,,,14.0
442170,,,14.0
442183,,,13.0
442301,,,13.0
442317,,,12.0
442450,,,12.0
442467,,,11.0
442471,,,11.0
442482,,,10.0
442984,,,10.0
443000,,,9.0
443003,,,9.0
443016,,,8.0
444384,,,8.0
444400,,,7.0
444403,,,7.0
444416,,,6.0
444419,,,6.0
444433,,,5.0
444600,,,5.0
444617,,,4.0
444620,,,4.0
444633,,,3.0
444637,,,3.0
444649,,,1.0
444883,,,1.0
444900,,,0.0
444903,,,0.0
444916,,,-1.0
444920,,,-1.0
444933,,,-2.0
445633,,,-2.0
445650,,,-3.0
445653,,,-3.0
445666,,,-4.0
445669,,,-4.0
445682,,,-5.0
445686,,,-5.0
445699,,,-6.0
449305,,,-6.0
449347,,,-6.0
449413,,,-6.0
449517,,,-6.0
449601,,,-6.0
449625,,,-6.0
449668,,,-6.0
449738,,,-6.0
449778,,,-6.0
449825,,,-6.0
449935,,,-6.0
450016,,,-6.0
450062,,,-6.0
450871,,,-6.0
450902,,,-6.0
450968,,,-6.0
451007,,,-6.0
451064,,,-6.0
451163,,,-6.0
451251,,,-6.0
451364,,,-6.0
451405,,,-6.0
451436,,,-6.0
451465,,,-6.0
451762,,,-6.0
451838,,,-6.0
452314,,,-6.0
452350,,,-6.0
452402,,,-6.0
452438,,,-6.0
452492,,,-6.0
452533,,,-6.0
452613,,,-6.0
452651,,,-6.0
452719,,,-6.0
452764,,,-6.0
452852,,,-6.0
452925,,,-6.0
453051,,,-6.0
453083,,,-6.0
453248,,,-6.0
453271,,,-6.0
453375,,,-6.0
453614,,,-6.0
453655,,,-6.0
453830,,,-6.0
453856,,,-6.0
453898,,,-6.0
453968,,,-6.0
454468,,,-6.0
454484,,,-7.0
454488,,,-7.0
454499,,,-8.0
454507,,,-8.0
454536,,,-10.0
454553,,,-10.0
454566,,,-12.0
454818,,,-12.0
454833,,,-13.0
454838,,,-13.0
454849,,,-14.0
454853,,,-14.0
454866,,,-15.0
454873,,,-15.0
454883,,,-16.0
454887,,,-16.0
454900,,,-17.0
454905,,,-17.0
454916,,,-19.0
454920,,,-19.0
454933,,,-20.0
454938,,,-20.0
454949,,,-21.0
454953,,,-21.0
454966,,,-22.0
454970,,,-22.0
454984,,,-23.0
455967,,,-23.0
455984,,,-24.0
455994,,,-24.0
456016,,,-26.0
456024,,,-26.0
456033,,,-27.0
456043,,,-27.0
456066,,,-28.0
456069,,,-28.0
456083,,,-29.0
456234,,,-29.0
456250,,,-30.0
456252,,,-30.0
456266,,,-31.0
456270,,,-31.0
456283,,,-33.0
456480,,,-33.0
456507,,,-33.0
456583,,,-33.0
456622,,,-33.0
456669,,,-33.0
456719,,,-33.0
456797,,,-33.0
456867,,,-33.0
456886,,,-33.0
456973,,,-33.0
457004,,,-33.0
462687,,,-33.0
462737,,,-33.0
462809,,,-33.0
462899,,,-33.0
462983,,,-33.0
463045,,,-33.0
463103,,,-33.0
463172,,,-33.0
463202,,,-33.0
463238,,,-33.0
463285,,,-33.0
463316,,,-33.0
463362,,,-33.0
463390,,,-33.0
463440,,,-33.0
463464,,,-33.0
463587,,,-33.0
463632,,,-33.0
463674,,,-33.0
463716,,,-33.0
463778,,,-33.0
463813,,,-33.0
463859,,,-33.0
463907,,,-33.0
464055,,,-33.0
464089,,,-33.0
464101,,,-33.0
464117,,,-32.0
464122,,,-32.0
464133,,,-31.0
464136,,,-31.0
464139,,,-31.0
464166,,,-29.0
464170,,,-29.0
464182,,,-28.5
464183,,,-28.0
464187,,,-28.0
464200,,,-26.0
464227,,,-26.0
464343,,,-26.0
464368,,,-26.0
464418,,,-26.0
464433,,,-25.0
464438,,,-25.0
464467,,,-23.0
464618,,,-23.0
464650,,,-21.0
464655,,,-21.0
464666,,,-20.0
464670,,,-20.0
464682,,,-19.0
464818,,,-19.0
464833,,,-18.0
464839,,,-18.0
464850,,,-17.0
464983,,,-17.0
465000,,,-16.0
465003,,,-16.0
465016,,,-15.0
465020,,,-15.0
465066,,,-14.0
465135,,,-14.0
465151,,,-13.0
465180,,,-13.0
465200,,,-11.0
465317,,,-11.0
465333,,,-10.0
465337,,,-10.0
465349,,,-9.0
465353,,,-9.0
465366,,,-8.0
465484,,,-8.0
465500,,,-7.0
465504,,,-7.0
465516,,,-6.0
465634,,,-6.0
465650,,,-5.0
465654,,,-5.0
465667,,,-4.0
465784,,,-4.0
465800,,,-3.0
465803,,,-3.0
465816,,,-2.0
467406,,,-2.0
467485,,,-2.0
467548,,,-2.0
467575,,,-2.0
467619,,,-2.0
467705,,,-2.0
467765,,,-2.0
467807,,,-2.0
467857,,,-2.0
467916,,,-2.0
467988,,,-2.0
468030,,,-2.0
468053,,,-2.0
468175,,,-2.0
468333,,,-2.0
468357,,,-2.0
468436,,,-2.0
468468,,,-2.0
468500,,,-2.0
468596,,,-2.0
468708,,,-2.0
468751,,,-2.0
468768,,,-1.0
468770,,,-1.0
468773,,,-1.0
468799,,,1.0
468803,,,1.0
468816,,,2.0
468820,,,2.0
468833,,,3.0
468892,,,3.0
468927,,,3.0
468982,,,3.0
469016,,,3.0
469517,,,3.0
469537,,,4.0
469552,,,4.0
469566,,,5.0
469569,,,5.0
469583,,,7.0
470001,,,7.0
470017,,,8.0
470020,,,8.0
470033,,,9.0
470037,,,9.0
470050,,,10.0
470054,,,10.0
470066,,,11.0
470585,,,11.0
470600,,,12.0
470603,,,12.0
470617,,,13.0
470621,,,13.0
470635,,,14.0
470817,,,14.0
470834,,,15.0
470835,,,15.0
470837,,,15.0
470849,,,16.0
470853,,,16.0
470862,,,17.0
470866,,,18.0
470990,,,18.0
471006,,,18.0
471081,,,18.0
471111,,,18.0
471121,,,18.0
471144,,,18.0
471161,,,18.0
471190,,,18.0
471191,,,18.0
471206,,,18.0
471224,,,18.0
471235,,,18.0
471271,,,18.0
471307,,,18.0
471357,,,18.0
471399,,,18.0
471490,,,18.0
471540,,,18.0
471562,,,18.0
471647,,,18.0
471681,,,18.0
471720,,,18.0
471763,,,18.0
471795,,,18.0
471821,,,18.0
471894,,,18.0
471945,,,18.0
471974,,,18.0
472010,,,18.0
472088,,,18.0
472173,,,18.0
472193,,,18.0
472334,,,18.0
472368,,,18.0
472373,,,18.0
472390,,,18.0
472402,,,18.0
472410,,,18.0
472425,,,18.0
472450,,,18.0
472459,,,18.0
472473,,,18.0
472483,,,18.0
472487,,,18.0
472496,,,18.0
472518,,,18.0
472565,,,18.0
472598,,,18.0
472631,,,18.0
472668,,,18.0
472703,,,18.0
472728,,,18.0
472734,,,18.0
472735,,,18.0
472744,,,18.0
472757,,,18.0
472766,,,18.0
472777,,,18.0
472778,,,18.0
472786,,,18.0
472801,,,18.0
472815,,,18.0
472974,,,18.0
472987,,,18.0
473061,,,18.0
473100,,,18.0
473137,,,18.0
473160,,,18.0
473183,,,18.0
474903,,,18.0
474927,,,18.0
474957,,,18.0
474985,,,18.0
475057,,,18.0
475114,,,18.0
475186,,,18.0
475226,,,18.0
475263,,,18.0
475322,,,18.0
475362,,,18.0
475447,,,18.0
475471,,,18.0
475516,,,18.0
475533,,,18.0
475583,,,18.0
475604,,,18.0
475638,,,18.0
475675,,,18.0
475712,,,18.0
475763,,,18.0
475854,,,18.0
475888,,,18.0
475932,,,18.0
479395,,,18.0
479407,,,18.0
479428,,,18.0
479439,,,18.0
479451,,,18.0
479488,,,18.0
479500,,,18.0
479539,,,18.0
479662,,,18.0
479673,,,18.0
479685,,,18.0
479705,,,18.0
479716,,,18.0
479722,,,18.0
479732,,,18.0
479739,,,18.0
479749,,,18.0
479755,,,18.0
479783,,,18.0
479789,,,18.0
479814,,,18.0
479822,,,18.0
479834,,,18.0
479839,,,18.0
479965,,,18.0
479972,,,18.0
480000,,,18.0
480006,,,18.0
480034,,,18.0
480041,,,18.0
480065,,,18.0
480074,,,18.0
480101,,,18.0
480109,,,18.0
480131,,,18.0
480138,,,18.0
480166,,,18.0
480173,,,18.0
480200,,,18.0
480205,,,18.0
480233,,,18.0
480239,,,18.0
480267,,,18.0
480272,,,18.0
480299,,,18.0
480305,,,18.0
480332,,,18.0
480339,,,18.0
480369,,,18.0
480376,,,18.0
480406,,,18.0
480417,,,18.0
480451,,,18.0
480465,,,18.0
480479,,,18.0
480484,,,18.0
480502,,,18.0
480506,,,18.0
480516,,,18.0
480522,,,18.0
480531,,,18.0
480532,,,18.0
480538,,,18.0
480548,,,18.0
480555,,,18.0
480556,,,18.0
480566,,,18.0
480572,,,18.0
480582,,,18.0
480592,,,18.0
480597,,,18.0
480607,,,18.0
480612,,,18.0
480622,,,18.0
480631,,,18.0
480638,,,18.0
480647,,,18.0
480655,,,18.0
480664,,,18.0
