,A3BPENSX5EVJ2,A1EUJEHDI66UT,A23KB5AO13NF7
269237,,,100.0
269247,,,100.0
269257,,,100.0
269267,,,100.0
269277,,,100.0
269287,,,100.0
269299,,,100.0
269326,,,100.0
269349,,,100.0
269358,,,100.0
269368,,,100.0
269385,,,100.0
269395,,,100.0
269405,,,100.0
269416,,,100.0
269426,,,100.0
269436,,,100.0
269446,,,100.0
269460,,,100.0
269489,,,100.0
269498,,,100.0
269508,,,100.0
269520,,,100.0
269530,,,100.0
269541,,,100.0
269552,,,100.0
269562,,,100.0
269575,,,100.0
269585,,,100.0
269617,,,100.0
269631,,,100.0
269642,,,100.0
269655,,,100.0
269666,,,100.0
269679,,,100.0
269688,,,100.0
269699,,,100.0
269710,,,100.0
269721,,,100.0
269733,,,100.0
269743,,,100.0
269753,,,100.0
269763,,,100.0
269775,,,100.0
269789,,,100.0
269801,,,100.0
269812,,,100.0
269823,,,100.0
269834,,,100.0
269843,,,100.0
269858,,,100.0
269870,,,100.0
269883,,,100.0
269893,,,100.0
269905,,,100.0
269917,,,100.0
269929,,,100.0
269941,,,100.0
269954,,,100.0
269965,,,100.0
269976,,,100.0
269987,,,100.0
269999,,,100.0
270008,,,100.0
270018,,,100.0
270029,,,100.0
270041,,,100.0
270053,,,100.0
270067,,,100.0
270078,,,100.0
270088,,,100.0
270098,,,100.0
270109,,,100.0
270120,,,100.0
270133,,,100.0
270144,,,100.0
270156,,,100.0
270167,,,100.0
270178,,,100.0
270206,,,100.0
270219,,,100.0
270228,,,100.0
270242,,,100.0
270253,,,100.0
270264,,,100.0
270274,,,100.0
270286,,,100.0
270312,,,100.0
270325,,,100.0
270337,,,100.0
270346,,,100.0
270358,,,100.0
270369,,,100.0
270379,,,100.0
270390,,,100.0
270402,,,100.0
270413,,,100.0
270423,,,100.0
270434,,,100.0
270445,,,100.0
270459,,,100.0
270475,,,100.0
270490,,,100.0
270504,,,100.0
270533,,,100.0
270543,,,100.0
270555,,,100.0
270566,,,100.0
270577,,,100.0
270587,,,100.0
270597,,,100.0
270612,,,100.0
270623,,,100.0
270634,,,100.0
270644,,,100.0
270656,,,100.0
270669,,,100.0
270683,,,100.0
270693,,,100.0
270705,,,100.0
270717,,,100.0
270727,,,100.0
270738,,,100.0
270750,,,100.0
270760,,,100.0
270772,,,100.0
270783,,,100.0
270797,,,100.0
270809,,,100.0
270821,,,100.0
270834,,,100.0
270846,,,100.0
270858,,,100.0
270870,,,100.0
270883,,,100.0
270896,,,100.0
270907,,,100.0
270919,,,100.0
270929,,,100.0
270941,,,100.0
270951,,,100.0
270963,,,100.0
270974,,,100.0
270986,,,100.0
270997,,,100.0
271008,,,100.0
271018,,,100.0
271029,,,100.0
271042,,,100.0
271053,,,100.0
271067,,,100.0
271079,,,100.0
271090,,,100.0
271101,,,100.0
271114,,,100.0
271128,,,100.0
271141,,,100.0
271153,,,100.0
271197,,,100.0
271215,,,100.0
271231,,,100.0
271255,,,100.0
271288,,,100.0
271319,,,100.0
271334,,,100.0
271346,,,100.0
271367,,,100.0
271395,,,100.0
271413,,,100.0
271423,,,100.0
271437,,,100.0
271447,,,100.0
271455,,,100.0
271463,,,100.0
271470,,,100.0
271481,,,100.0
271490,,,100.0
271497,,,100.0
271503,,,100.0
271513,,,100.0
271520,,,100.0
271531,,,100.0
271538,,,100.0
271547,,,100.0
271555,,,100.0
271563,,,100.0
271571,,,100.0
271581,,,100.0
271587,,,100.0
271597,,,100.0
271606,,,100.0
271614,,,100.0
271621,,,100.0
271631,,,100.0
271638,,,100.0
271647,,,100.0
271654,,,100.0
271663,,,100.0
271670,,,100.0
271681,,,100.0
271688,,,100.0
271698,,,100.0
271705,,,100.0
271714,,,100.0
271721,,,100.0
271731,,,100.0
271739,,,100.0
271748,,,100.0
271754,,,100.0
271763,,,100.0
271770,,,100.0
271781,,,100.0
271788,,,100.0
271797,,,100.0
271804,,,100.0
271813,,,100.0
271821,,,100.0
271830,,,100.0
271837,,,100.0
271848,,,100.0
271855,,,100.0
271864,,,100.0
271871,,,100.0
271881,,,100.0
271887,,,100.0
271898,,,100.0
271905,,,100.0
271916,,,100.0
271922,,,100.0
271931,,,100.0
271937,,,100.0
271951,,,100.0
271959,,,100.0
271965,,,100.0
271972,,,100.0
271980,,,100.0
271989,,,100.0
271997,,,100.0
272005,,,100.0
272013,,,100.0
272020,,,100.0
272031,,,100.0
272039,,,100.0
272047,,,100.0
272054,,,100.0
272064,,,100.0
272071,,,100.0
272081,,,100.0
272088,,,100.0
272097,,,100.0
272105,,,100.0
272114,,,100.0
272122,,,100.0
272131,,,100.0
272137,,,100.0
272148,,,100.0
272157,,,100.0
272164,,,100.0
272171,,,100.0
272181,,,100.0
272189,,,100.0
272201,,,100.0
272219,,,100.0
272231,,,100.0
272238,,,100.0
272247,,,100.0
272254,,,100.0
272264,,,100.0
272271,,,100.0
272281,,,100.0
272290,,,100.0
272300,,,100.0
272312,,,100.0
272320,,,100.0
272328,,,100.0
272334,,,100.0
272341,,,100.0
272348,,,100.0
272356,,,100.0
272363,,,100.0
272371,,,100.0
272381,,,100.0
272388,,,100.0
272397,,,100.0
272405,,,100.0
272413,,,100.0
272420,,,100.0
272431,,,100.0
272438,,,100.0
272448,,,100.0
272470,,,100.0
272481,,,100.0
272488,,,100.0
272497,,,100.0
272505,,,100.0
272514,,,100.0
272521,,,100.0
272531,,,100.0
272539,,,100.0
272548,,,100.0
305949,,,100.0
305969,,,99.0
306029,,,99.0
306044,,,98.0
306093,,,98.0
306096,,,97.0
306147,,,97.0
306162,,,96.0
306213,,,96.0
306226,,,95.0
306278,,,95.0
306292,,,94.0
306323,,,94.0
306335,,,93.0
306387,,,93.0
306402,,,92.0
306455,,,92.0
306472,,,91.0
306521,,,91.0
306527,,,90.0
306577,,,90.0
306591,,,89.0
306613,,,89.0
306626,,,88.0
306675,,,88.0
306691,,,87.0
306729,,,87.0
306738,,,86.0
306758,,,86.0
306774,,,85.0
306825,,,85.0
306840,,,84.0
306899,,,84.0
306914,,,83.0
306951,,,83.0
306959,,,82.0
307008,,,82.0
307024,,,81.0
307076,,,81.0
307091,,,80.0
307146,,,80.0
307151,,,79.0
307202,,,79.0
307220,,,78.0
307273,,,78.0
307290,,,77.0
307343,,,77.0
307357,,,76.0
307400,,,76.0
307418,,,75.0
307473,,,75.0
307489,,,74.0
307544,,,74.0
307562,,,72.0
307604,,,72.0
307619,,,71.0
307671,,,71.0
307687,,,70.0
307748,,,70.0
307762,,,69.0
307808,,,69.0
307815,,,68.0
307868,,,68.0
307884,,,67.0
307935,,,67.0
307953,,,66.0
308006,,,66.0
308012,,,65.0
308066,,,65.0
308080,,,64.0
308134,,,64.0
308149,,,63.0
308203,,,63.0
308220,,,62.0
308258,,,62.0
308276,,,61.0
308333,,,61.0
308347,,,60.0
308403,,,60.0
308419,,,59.0
308458,,,59.0
308475,,,58.0
308526,,,58.0
308542,,,57.0
308597,,,57.0
308613,,,56.0
308661,,,56.0
308667,,,55.0
308718,,,55.0
308734,,,54.0
308786,,,54.0
308800,,,53.0
308852,,,53.0
308857,,,52.0
308858,,,
318288,,,
318314,,,
318322,,,
318383,,,
318389,,,
318408,,,
318413,,,
318447,,,
318454,,,
318494,,,
318502,,,
318529,,,
318617,,,
318650,,,
318656,,,
318717,,,
318723,,,
318749,,,
318771,,,
318804,,,
318813,,,
318837,,,
318842,,,
318888,,,
318935,,,
318957,,,
318963,,,
318989,,,
318997,,,
319023,,,
319048,,,
319087,,,
319093,,,
319112,,,
319117,,,
319141,,,
319148,,,
319174,,,
319210,,,
319241,,,
319247,,,
319264,,,
319271,,,
319301,,,
319307,,,
319358,,,
319365,,,
319389,,,
319394,,,
319445,,,
319453,,,
319479,,,
319485,,,
319520,,,
319532,,,
319575,,,
319780,,,
319813,,,
319819,,,
319843,,,
319850,,,
319882,,,
319886,,,
319897,,,
319904,,,
319931,,,
319932,,,
335044,,,
335070,,,
335098,,,
335166,,,
335191,,,
335218,,,
335244,,,
335271,,,
335296,,,
335323,,,
335339,,,
335365,,,
335391,,,
335418,,,
335445,,,
335470,,,
335497,,,
335524,,,
335539,,,
335565,,,
335591,,,
335617,,,
335644,,,
335670,,,
335696,,,
335722,,,
335749,,,
335765,,,
335791,,,
335818,,,
335844,,,
335870,,,
335896,,,
335922,,,
335948,,,
335965,,,
335991,,,
336016,,,
336042,,,
336070,,,
336095,,,
336121,,,
336174,,,
336190,,,
336216,,,
336242,,,
336269,,,
336295,,,
336321,,,
336347,,,
336373,,,
336390,,,
336416,,,
336443,,,
336468,,,
336495,,,
336521,,,
336548,,,
336573,,,
336601,,,
336616,,,
336642,,,
336668,,,
336694,,,
336721,,,
336747,,,
336773,,,
336799,,,
336815,,,
336841,,,
336869,,,
336894,,,
336921,,,
336949,,,
336979,,,
336999,,,
337025,,,
337041,,,
337067,,,
337093,,,
337119,,,
337147,,,
337172,,,
337198,,,
337224,,,
337241,,,
337268,,,
337293,,,
337320,,,
337345,,,
337372,,,
337398,,,
337424,,,
337450,,,
337467,,,
337493,,,
337519,,,
337545,,,
337572,,,
337598,,,
337624,,,
337650,,,
337676,,,
337692,,,
337718,,,
337745,,,
337771,,,
337797,,,
337824,,,
337849,,,
337876,,,
337893,,,
337918,,,
337944,,,
337970,,,
337999,,,
338024,,,
338049,,,
338075,,,
338094,,,
338118,,,
338144,,,
339358,,,
339376,,,
339381,,,
339409,,,
339414,,,
339416,,,
339421,,,
339451,,,
339457,,,
339486,,,
339491,,,
339521,,,
339610,,,
339627,,,
339632,,,
339651,,,
339656,,,
339705,,,
339814,,,
339845,,,
339851,,,
339867,,,
339871,,,
339886,,,
339892,,,
339903,,,
340027,,,
340044,,,
340049,,,
340062,,,
340066,,,
340068,,,
340074,,,
340086,,,
340092,,,
340102,,,
340107,,,
340119,,,
340227,,,
340262,,,
340268,,,
340269,,,
340272,,,
340283,,,
340289,,,
340301,,,
340307,,,
340320,,,
340444,,,
340460,,,
340465,,,
340476,,,
340479,,,
340493,,,
340500,,,
340501,,,
340506,,,
340518,,,
340644,,,
340660,,,
340666,,,
340681,,,
340684,,,
340694,,,
340699,,,
340701,,,
340706,,,
340719,,,
340861,,,
340878,,,
340885,,,
340903,,,
340907,,,
340922,,,
341139,,,
341156,,,
341161,,,
341177,,,
341180,,,
341194,,,
341199,,,
341215,,,
341375,,,
341393,,,
341425,,,
341441,,,
341572,,,
341589,,,
342579,,,
342597,,,
342743,,,
342760,,,
342778,,,
342793,,,
342800,,,
342811,,,
342816,,,
342829,,,
342995,,,
343012,,,
343031,,,
343046,,,
343051,,,
343062,,,
343070,,,
343073,,,
343087,,,
343092,,,
343104,,,
343110,,,
343122,,,
343248,,,
343263,,,
343269,,,
343271,,,
343288,,,
343308,,,
343322,,,
343446,,,
343479,,,
343488,,,
343504,,,
343548,,,
343557,,,
343662,,,
343679,,,
343683,,,
343685,,,
343688,,,
343702,,,
343707,,,
343719,,,
343724,,,
343737,,,
343742,,,
343755,,,
343758,,,
343773,,,
343879,,,
343898,,,
343901,,,
343912,,,
343915,,,
343919,,,
343924,,,
343936,,,
343941,,,
343954,,,
343960,,,
343972,,,
343976,,,
343989,,,
344080,,,
344095,,,
344100,,,
344113,,,
344116,,,
344120,,,
344124,,,
344139,,,
344143,,,
344156,,,
344159,,,
344171,,,
344262,,,
344277,,,
344282,,,
344296,,,
344305,,,
344312,,,
344317,,,
344329,,,
344333,,,
344335,,,
344340,,,
344352,,,
344514,,,
344538,,,
344542,,,
344553,,,
344676,,,
344694,,,
344697,,,
344709,,,
344713,,,
344729,,,
344732,,,
344745,,,
344750,,,
344763,,,
345083,,,
345108,,,
345136,,,
345151,,,
345177,,,
345204,,,
345230,,,
345256,,,
345282,,,
345310,,,
345334,,,
345351,,,
345377,,,
345403,,,
345456,,,
345482,,,
345508,,,
345534,,,
345561,,,
345577,,,
345603,,,
345629,,,
345685,,,
345707,,,
345734,,,
345760,,,
345775,,,
345802,,,
345828,,,
345854,,,
345881,,,
345908,,,
345934,,,
345959,,,
345986,,,
346002,,,
346028,,,
346056,,,
346080,,,
346107,,,
346133,,,
346159,,,
346186,,,
346203,,,
346228,,,
346254,,,
346280,,,
346306,,,
346333,,,
346359,,,
346385,,,
346411,,,
346428,,,
346453,,,
346480,,,
346507,,,
346533,,,
346559,,,
346584,,,
346610,,,
346627,,,
346653,,,
346679,,,
346705,,,
346731,,,
346758,,,
346785,,,
346811,,,
346837,,,
346853,,,
346879,,,
346905,,,
346931,,,
346958,,,
346984,,,
347010,,,
347036,,,
347053,,,
347079,,,
347105,,,
347131,,,
347157,,,
347184,,,
347210,,,
347236,,,
347262,,,
347279,,,
347305,,,
347330,,,
347357,,,
347383,,,
347410,,,
347436,,,
347462,,,
347488,,,
347504,,,
347530,,,
347556,,,
347582,,,
347609,,,
347636,,,
347662,,,
347688,,,
347714,,,
347730,,,
347756,,,
347782,,,
347808,,,
347835,,,
347861,,,
347887,,,
347914,,,
347930,,,
347956,,,
347982,,,
348008,,,
348034,,,
348061,,,
348087,,,
348113,,,
348139,,,
348156,,,
348182,,,
375539,,,
375540,,,
375567,,,
375572,,,
375601,,,
375612,,,
375655,,,
375661,,,
375685,,,
375691,,,
375718,,,
375723,,,
375749,,,
375767,,,
375816,,,
375836,,,
375839,,,
375871,,,
376659,,,
376691,,,
376696,,,
376722,,,
376727,,,
376755,,,
376762,,,
376774,,,
376780,,,
376807,,,
376814,,,
376840,,,
376846,,,
376871,,,
376877,,,
376904,,,
391902,,,
391908,,,
391913,,,
391941,,,
391947,,,
391977,,,
391983,,,
392013,,,
392126,,,
392143,,,
392148,,,
392176,,,
392180,,,
392193,,,
392198,,,
392211,,,
392325,,,
392345,,,
392350,,,
392393,,,
392398,,,
392411,,,
392536,,,
392554,,,
392565,,,
392575,,,
392581,,,
392609,,,
392630,,,
392645,,,
392650,,,
392664,,,
392669,,,
392682,,,
392797,,,
392810,,,
392816,,,
392827,,,
392833,,,
392847,,,
392869,,,
392881,,,
392886,,,
392897,,,
392995,,,
393012,,,
393031,,,
393044,,,
393214,,,
393228,,,
393245,,,
393260,,,
393269,,,
393279,,,
393300,,,
393313,,,
393498,,,
393518,,,
393537,,,
393548,,,
393555,,,
393566,,,
393588,,,
393601,,,
393606,,,
393608,,,
393822,,,
393828,,,
393873,,,
393883,,,
393916,,,
393923,,,
393937,,,
393949,,,
394079,,,
394098,,,
394102,,,
394111,,,
394116,,,
394129,,,
394133,,,
394145,,,
394151,,,
394164,,,
394169,,,
394183,,,
394187,,,
394200,,,
394204,,,
394217,,,
394312,,,
394330,,,
394334,,,
394346,,,
394351,,,
394364,,,
394369,,,
394382,,,
394387,,,
394398,,,
394404,,,
394416,,,
394420,,,
394433,,,
394548,,,
394566,,,
394571,,,
394582,,,
394587,,,
394599,,,
394603,,,
394616,,,
394619,,,
394634,,,
394644,,,
394652,,,
394747,,,
394766,,,
394770,,,
394780,,,
394785,,,
394797,,,
394801,,,
394814,,,
394820,,,
394833,,,
394837,,,
394852,,,
394856,,,
394870,,,
395112,,,
395131,,,
395134,,,
395144,,,
395150,,,
395161,,,
395165,,,
395180,,,
395183,,,
395196,,,
395201,,,
395215,,,
395219,,,
395231,,,
395241,,,
395249,,,
395252,,,
395271,,,
395294,,,
395302,,,
395306,,,
395312,,,
395398,,,
395413,,,
395419,,,
395431,,,
395434,,,
395448,,,
395452,,,
395466,,,
395469,,,
395483,,,
395487,,,
395502,,,
395505,,,
395518,,,
395523,,,
395537,,,
395633,,,
395650,,,
395654,,,
395666,,,
395670,,,
395681,,,
395688,,,
395700,,,
395707,,,
395717,,,
395723,,,
395736,,,
395739,,,
395743,,,
395868,,,
395883,,,
395888,,,
395901,,,
395905,,,
395918,,,
395922,,,
395934,,,
395939,,,
395954,,,
395958,,,
395961,,,
395966,,,
395975,,,
396069,,,
396085,,,
396102,,,
396117,,,
396122,,,
396134,,,
396138,,,
396153,,,
396157,,,
396169,,,
396176,,,
396178,,,
396193,,,
396198,,,
396212,,,
396317,,,
396335,,,
396340,,,
396368,,,
396372,,,
396394,,,
396401,,,
396410,,,
396414,,,
396426,,,
396432,,,
396444,,,
396552,,,
396570,,,
396574,,,
396586,,,
396590,,,
396593,,,
396598,,,
396613,,,
396617,,,
396627,,,
396632,,,
396646,,,
396650,,,
396662,,,
396771,,,
396787,,,
396791,,,
396801,,,
396808,,,
396826,,,
396830,,,
396862,,,
396866,,,
396879,,,
396882,,,
396900,,,
397019,,,
397026,,,
397029,,,
397042,,,
397047,,,
397061,,,
397064,,,
397077,,,
397082,,,
397095,,,
397099,,,
397113,,,
397220,,,
397236,,,
397240,,,
397243,,,
397247,,,
397295,,,
397300,,,
397331,,,
397460,,,
397478,,,
397482,,,
397494,,,
397498,,,
397512,,,
397516,,,
397530,,,
397533,,,
397547,,,
397551,,,
397564,,,
397678,,,
397696,,,
397700,,,
397712,,,
397715,,,
397728,,,
397735,,,
397746,,,
397749,,,
397800,,,
397965,,,
397982,,,
397985,,,
397999,,,
398003,,,
398015,,,
398019,,,
398034,,,
398038,,,
398051,,,
398054,,,
398068,,,
398072,,,
398086,,,
398089,,,
398103,,,
398217,,,
398234,,,
398237,,,
398250,,,
398253,,,
398268,,,
398272,,,
398286,,,
398289,,,
398303,,,
398309,,,
398312,,,
398328,,,
398434,,,
398452,,,
398455,,,
398468,,,
398471,,,
398484,,,
398489,,,
398502,,,
398505,,,
398520,,,
398524,,,
398526,,,
398530,,,
398544,,,
398633,,,
398651,,,
398672,,,
398684,,,
398691,,,
398719,,,
398723,,,
398726,,,
398729,,,
398743,,,
398749,,,
398778,,,
400819,,,
400837,,,
400840,,,
400860,,,
400864,,,
400878,,,
400882,,,
400895,,,
400901,,,
400930,,,
400933,,,
400947,,,
401073,,,
401089,,,
401113,,,
401116,,,
401130,,,
401134,,,
401166,,,
401272,,,
401288,,,
401291,,,
401312,,,
401316,,,
401329,,,
401334,,,
401347,,,
401489,,,
401507,,,
401510,,,
401532,,,
401800,,,
401818,,,
401822,,,
401833,,,
401838,,,
401867,,,
401871,,,
401886,,,
401889,,,
401904,,,
402017,,,
402051,,,
402055,,,
402085,,,
402089,,,
402101,,,
402216,,,
402234,,,
402238,,,
402267,,,
402270,,,
402284,,,
402288,,,
402302,,,
402305,,,
402318,,,
402322,,,
402337,,,
402450,,,
402468,,,
402472,,,
402501,,,
402506,,,
402537,,,
402542,,,
402554,,,
402558,,,
402571,,,
402814,,,
402832,,,
402835,,,
402865,,,
402870,,,
402883,,,
402887,,,
402919,,,
402923,,,
402936,,,
403049,,,
403066,,,
403069,,,
403100,,,
403103,,,
403118,,,
403124,,,
403134,,,
403230,,,
403249,,,
403252,,,
403281,,,
403285,,,
403299,,,
403303,,,
403316,,,
403322,,,
403333,,,
423399,,,
423430,,,
423438,,,
423451,,,
423459,,,
423486,,,
423493,,,
423505,,,
423511,,,
423523,,,
423632,,,
423652,,,
423676,,,
423686,,,
423693,,,
423704,,,
423814,,,
423828,,,
423851,,,
423862,,,
423878,,,
423888,,,
423997,,,
424010,,,
424033,,,
424044,,,
424160,,,
424176,,,
424203,,,
424211,,,
424233,,,
424246,,,
424325,,,
424342,,,
424364,,,
424372,,,
424481,,,
424497,,,
424509,,,
424519,,,
424542,,,
424554,,,
424562,,,
424572,,,
424683,,,
424697,,,
424829,,,
424844,,,
424876,,,
424883,,,
424906,,,
424916,,,
425099,,,
425113,,,
425135,,,
425145,,,
425279,,,
425294,,,
425317,,,
425327,,,
425351,,,
425353,,,
425497,,,
425512,,,
425534,,,
425545,,,
425680,,,
425693,,,
425723,,,
425731,,,
425738,,,
425761,,,
426676,,,
426692,,,
426714,,,
426726,,,
426749,,,
426760,,,
426898,,,
426911,,,
426933,,,
426944,,,
427061,,,
427075,,,
427082,,,
427100,,,
427126,,,
427134,,,
427380,,,
427395,,,
427415,,,
427428,,,
427450,,,
427460,,,
427469,,,
427480,,,
427685,,,
427698,,,
427708,,,
427720,,,
427747,,,
427756,,,
427762,,,
427772,,,
427882,,,
427898,,,
427916,,,
427919,,,
428066,,,
428080,,,
428101,,,
428113,,,
428247,,,
428263,,,
428286,,,
428295,,,
428411,,,
428427,,,
428454,,,
428464,,,
428915,,,
428933,,,
428958,,,
428966,,,
429136,,,
429149,,,
429172,,,
429184,,,
429315,,,
429329,,,
429603,,,
429616,,,
429628,,,
429638,,,
429665,,,
429690,,,
429949,,,
429962,,,
429970,,,
429984,,,
429991,,,
430005,,,
430032,,,
430039,,,
430155,,,
430166,,,
430191,,,
430200,,,
430207,,,
430221,,,
437995,,,
438011,,,
438016,,,
438027,,,
438034,,,
438045,,,
438051,,,
438081,,,
438087,,,
438133,,,
438194,,,
438212,,,
438217,,,
438227,,,
438233,,,
438262,,,
438378,,,
438392,,,
438397,,,
438408,,,
438415,,,
438426,,,
438431,,,
438444,,,
438448,,,
438461,,,
438466,,,
438479,,,
438569,,,
438575,,,
438579,,,
438609,,,
438614,,,
438627,,,
438631,,,
438645,,,
438770,,,
438784,,,
438790,,,
438808,,,
438815,,,
438827,,,
439133,,,
439150,,,
439155,,,
439182,,,
439187,,,
439199,,,
439205,,,
439225,,,
439229,,,
439241,,,
439247,,,
439259,,,
439384,,,
439400,,,
439405,,,
439417,,,
439422,,,
439434,,,
439441,,,
439445,,,
439459,,,
439567,,,
439582,,,
439588,,,
439615,,,
439628,,,
439652,,,
439657,,,
439658,,,
439767,,,
439782,,,
439787,,,
439798,,,
439805,,,
439834,,,
439840,,,
439859,,,
439949,,,
439965,,,
439969,,,
439998,,,
440007,,,
440034,,,
440129,,,
440147,,,
440154,,,
440178,,,
440186,,,
440196,,,
440201,,,
440214,,,
440220,,,
440251,,,
440350,,,
440363,,,
440369,,,
440382,,,
440390,,,
440414,,,
440419,,,
440449,,,
440547,,,
440563,,,
440583,,,
440596,,,
440603,,,
440613,,,
440620,,,
440633,,,
440748,,,
440763,,,
440782,,,
440797,,,
440804,,,
440815,,,
440821,,,
440830,,,
440839,,,
440849,,,
440940,,,
440944,,,
440950,,,
440960,,,
440967,,,
440979,,,
440986,,,
440996,,,
441002,,,
441013,,,
441021,,,
441034,,,
441363,,,
441381,,,
441402,,,
441412,,,
441565,,,
441577,,,
441584,,,
441595,,,
441600,,,
441611,,,
441618,,,
441628,,,
441635,,,
441648,,,
441669,,,
441680,,,
441689,,,
441698,,,
441816,,,
441830,,,
441835,,,
441848,,,
441870,,,
441882,,,
442015,,,
442031,,,
442052,,,
442062,,,
442069,,,
442080,,,
442371,,,
442386,,,
442407,,,
442418,,,
442427,,,
442432,,,
442444,,,
442570,,,
442587,,,
442609,,,
442618,,,
442742,,,
442756,,,
442789,,,
442795,,,
442820,,,
442826,,,
442953,,,
442969,,,
442996,,,
443007,,,
443014,,,
443027,,,
443154,,,
443169,,,
443176,,,
443193,,,
443201,,,
443209,,,
443350,,,
443367,,,
443372,,,
443389,,,
443395,,,
443405,,,
443412,,,
443433,,,
443441,,,
443451,,,
443460,,,
443470,,,
443605,,,
443617,,,
443624,,,
443634,,,
443642,,,
443652,,,
443675,,,
443686,,,
443693,,,
443700,,,
443711,,,
443718,,,
443729,,,
443985,,,
443999,,,
444021,,,
444033,,,
444057,,,
444069,,,
444091,,,
444104,,,
450705,,,
450706,,,
450726,,,
450741,,,
450750,,,
450817,,,
450834,,,
450894,,,
450918,,,
450986,,,
451000,,,
451063,,,
451084,,,
451141,,,
451169,,,
451202,,,
451218,,,
451362,,,
451379,,,
451496,,,
451512,,,
451597,,,
451611,,,
451723,,,
451739,,,
451844,,,
451859,,,
451994,,,
452007,,,
452101,,,
452120,,,
452170,,,
452190,,,
452191,,,
483436,,,
483437,,,
483449,,,
483530,,,
483535,,,
483600,,,
483608,,,
483680,,,
483694,,,
483760,,,
483776,,,
483850,,,
483860,,,
483919,,,
483930,,,
484005,,,
484016,,,
484053,,,
484079,,,
484138,,,
484151,,,
484219,,,
484230,,,
484254,,,
484269,,,
484334,,,
484348,,,
484433,,,
484451,,,
484532,,,
484545,,,
484582,,,
484596,,,
499784,,,
499997,,,
499998,,,
501470,,,
501471,,,
501614,,,
502290,,,
502735,,,
502843,,,
502987,,,
503153,,,
503318,,,
503513,,,
503714,,,
503732,,,
503782,,,
503926,,,
504255,,,
518439,,,
518465,,,
518517,,,
518572,,,
518587,,,
518613,,,
518639,,,
518666,,,
518692,,,
518718,,,
518745,,,
518771,,,
518797,,,
518812,,,
518838,,,
518865,,,
518891,,,
518917,,,
518944,,,
518971,,,
518997,,,
519012,,,
519038,,,
519065,,,
519091,,,
519117,,,
519143,,,
519169,,,
519197,,,
519222,,,
519237,,,
519264,,,
519291,,,
519317,,,
519343,,,
519369,,,
519396,,,
519422,,,
519437,,,
519463,,,
519490,,,
519517,,,
519543,,,
519569,,,
519595,,,
519622,,,
519648,,,
519664,,,
519690,,,
519717,,,
519743,,,
519768,,,
519794,,,
519821,,,
519848,,,
519863,,,
519889,,,
519915,,,
519942,,,
519968,,,
519994,,,
520020,,,
520047,,,
520081,,,
520089,,,
520115,,,
520141,,,
520168,,,
520194,,,
520221,,,
520247,,,
520273,,,
520288,,,
520314,,,
520340,,,
520368,,,
520394,,,
520420,,,
520446,,,
520473,,,
520500,,,
520514,,,
520540,,,
520571,,,
520593,,,
520620,,,
520647,,,
520672,,,
520699,,,
520714,,,
520740,,,
520766,,,
520794,,,
520820,,,
520846,,,
520871,,,
520897,,,
520925,,,
520940,,,
520966,,,
520992,,,
521020,,,
521045,,,
521071,,,
521097,,,
521124,,,
521139,,,
521165,,,
521192,,,
521218,,,
521245,,,
521271,,,
521297,,,
521324,,,
521350,,,
521365,,,
521391,,,
521418,,,
521445,,,
521470,,,
527757,,,
527773,,,
527798,,,
527826,,,
527852,,,
527878,,,
527904,,,
527932,,,
527958,,,
527973,,,
527999,,,
528026,,,
528052,,,
528078,,,
528104,,,
528130,,,
528157,,,
528184,,,
528203,,,
528225,,,
528252,,,
528278,,,
528305,,,
528331,,,
528357,,,
528384,,,
528398,,,
528425,,,
528452,,,
528477,,,
528504,,,
528530,,,
528556,,,
