,A2APLCDM5WB4D,AZSSG2REHDX18,AF8GOPFSTWCH8,AD2M4BF7KYVQW,ASL9LVC97FUCZ
282269,,-100.0,-100.0,-100.0,-29.666666666666668
282281,,-100.0,-100.0,-100.0,-29.333333333333332
282284,,-100.0,-100.0,-100.0,-29.0
282289,,-100.0,-100.0,-100.0,-29.0
282290,,-100.0,-100.0,-100.0,-29.0
282300,,-100.0,-100.0,-100.0,-28.333333333333332
282304,,-100.0,-100.0,-100.0,-27.666666666666668
282315,,-100.0,-100.0,-100.0,-27.0
282320,,-100.0,-100.0,-100.0,-27.0
282322,,-100.0,-100.0,-100.0,-27.0
282331,,-100.0,-100.0,-100.0,-26.5
282336,,-100.0,-100.0,-100.0,-26.0
282347,,-100.0,-100.0,-100.0,-26.0
282351,,-100.0,-100.0,-100.0,-26.0
282365,,-100.0,-100.0,-100.0,-26.0
282383,,-100.0,-100.0,-100.0,-26.0
282399,,-100.0,-100.0,-100.0,-26.0
282402,,-100.0,-100.0,-100.0,-26.0
282414,,-100.0,-100.0,-100.0,-26.0
282432,,-100.0,-100.0,-100.0,-26.0
282447,,-100.0,-100.0,-100.0,-26.0
282451,,-100.0,-100.0,-100.0,-26.0
282463,,-100.0,-100.0,-100.0,-26.0
282467,,-100.0,-100.0,-100.0,-26.0
282482,,-100.0,-100.0,-100.0,-26.0
282485,,-100.0,-100.0,-100.0,-26.0
282497,,-100.0,-100.0,-100.0,-26.0
282501,,-100.0,-100.0,-100.0,-26.0
282514,,-100.0,-100.0,-100.0,-26.0
282518,,-100.0,-100.0,-100.0,-26.0
282531,,-100.0,-100.0,-100.0,-26.0
282535,,-100.0,-100.0,-100.0,-26.0
282548,,-100.0,-100.0,-100.0,-26.0
282551,,-100.0,-100.0,-100.0,-26.0
282565,,-100.0,-100.0,-100.0,-26.0
282568,,-100.0,-100.0,-100.0,-26.0
282580,,-100.0,-100.0,-100.0,-26.0
282585,,-100.0,-100.0,-100.0,-26.0
282612,,-100.0,-100.0,-100.0,-26.0
282616,,-100.0,-100.0,-100.0,-26.0
282630,,-100.0,-100.0,-100.0,-26.0
282634,,-100.0,-100.0,-100.0,-26.0
282646,,-100.0,-100.0,-100.0,-26.0
282652,,-100.0,-100.0,-100.0,-26.0
282663,,-100.0,-100.0,-100.0,-26.0
282667,,-100.0,-100.0,-100.0,-26.0
282680,,-100.0,-100.0,-100.0,-26.0
282684,,-100.0,-100.0,-100.0,-26.0
282696,,-100.0,-100.0,-100.0,-26.0
282701,,-100.0,-100.0,-100.0,-26.0
282713,,-100.0,-100.0,-100.0,-26.0
282733,,-100.0,-100.0,-100.0,-26.0
282746,,-100.0,-100.0,-100.0,-26.0
282751,,-100.0,-100.0,-100.0,-26.0
282762,,-100.0,-100.0,-100.0,-26.0
282767,,-100.0,-100.0,-100.0,-26.0
282782,,-100.0,-100.0,-100.0,-26.0
282785,,-100.0,-100.0,-100.0,-26.0
282796,,-100.0,-100.0,-100.0,-26.0
282801,,-100.0,-100.0,-100.0,-26.0
282813,,-100.0,-100.0,-100.0,-26.0
282819,,-100.0,-100.0,-100.0,-26.0
282830,,-100.0,-100.0,-100.0,-26.0
282834,,-100.0,-100.0,-100.0,-26.0
282846,,-100.0,-100.0,-100.0,-26.0
282851,,-100.0,-100.0,-100.0,-26.0
282862,,-100.0,-100.0,-100.0,-26.0
282867,,-100.0,-100.0,-100.0,-26.0
282879,,-100.0,-100.0,-100.0,-26.0
282884,,-100.0,-100.0,-100.0,-26.0
282896,,-100.0,-100.0,-100.0,-26.0
282902,,-100.0,-100.0,-100.0,-26.0
282915,,-100.0,-100.0,-100.0,-26.0
282919,,-100.0,-100.0,-100.0,-26.0
282929,,-100.0,-100.0,-100.0,-26.0
282933,,-100.0,-100.0,-100.0,-26.0
282947,,-100.0,-100.0,-100.0,-26.0
282951,,-100.0,-100.0,-100.0,-26.0
282962,,-100.0,-100.0,-100.0,-26.0
282967,,-100.0,-100.0,-100.0,-26.0
282981,,-100.0,-100.0,-100.0,-26.0
282985,,-100.0,-100.0,-100.0,-26.0
282995,,-100.0,-100.0,-100.0,-26.0
283001,,-100.0,-100.0,-100.0,-26.0
283012,,-100.0,-100.0,-100.0,-26.0
283017,,-100.0,-100.0,-100.0,-26.0
283029,,-100.0,-100.0,-100.0,-26.0
283034,,-100.0,-100.0,-100.0,-26.0
283046,,-100.0,-100.0,-100.0,-26.0
283050,,-100.0,-100.0,-100.0,-26.0
283063,,-100.0,-100.0,-100.0,-26.0
283068,,-100.0,-100.0,-100.0,-26.0
283079,,-100.0,-100.0,-100.0,-26.0
283083,,-100.0,-100.0,-100.0,-26.0
283097,,-100.0,-100.0,-100.0,-26.0
283101,,-100.0,-100.0,-100.0,-26.0
283112,,-100.0,-100.0,-100.0,-26.0
283133,,-100.0,-100.0,-100.0,-26.0
283150,,-100.0,-100.0,-100.0,-25.0
283158,,-100.0,-100.0,-100.0,-25.0
283182,,-100.0,-100.0,-100.0,-23.0
283188,,-100.0,-100.0,-100.0,-23.0
283202,,-100.0,-100.0,-100.0,-22.0
283209,,-100.0,-100.0,-100.0,-22.0
283218,,-100.0,-100.0,-100.0,-21.0
283223,,-100.0,-100.0,-100.0,-21.0
283233,,-100.0,-100.0,-100.0,-20.0
284383,,-100.0,-100.0,-100.0,-20.0
284400,,-100.0,-100.0,-100.0,-19.0
284408,,-100.0,-100.0,-100.0,-19.0
284432,,-100.0,-100.0,-100.0,-17.0
284437,,-100.0,-100.0,-100.0,-17.0
284452,,-100.0,-100.0,-100.0,-15.0
284460,,-100.0,-100.0,-100.0,-15.0
284469,,-100.0,-100.0,-100.0,-14.0
284472,,-100.0,-100.0,-100.0,-14.0
284485,,-100.0,-100.0,-100.0,-13.0
284503,,-100.0,-100.0,-100.0,-13.0
284517,,-100.0,-100.0,-100.0,-12.0
284523,,-100.0,-100.0,-100.0,-12.0
284534,,-100.0,-100.0,-100.0,-11.0
284704,,-100.0,-100.0,-100.0,-11.0
284718,,-100.0,-100.0,-100.0,-10.0
284723,,-100.0,-100.0,-100.0,-10.0
284738,,-100.0,-100.0,-100.0,-9.0
284742,,-100.0,-100.0,-100.0,-9.0
284749,,-100.0,-100.0,-100.0,-8.0
284753,,-100.0,-100.0,-100.0,-8.0
284767,,-100.0,-100.0,-100.0,-7.0
284773,,-100.0,-100.0,-100.0,-7.0
284787,,-100.0,-100.0,-100.0,-6.0
284935,,-100.0,-100.0,-100.0,-6.0
284950,,-100.0,-100.0,-100.0,-5.0
284957,,-100.0,-100.0,-100.0,-5.0
284969,,-100.0,-100.0,-100.0,-4.0
284980,,-100.0,-100.0,-100.0,-4.0
284989,,-100.0,-100.0,-100.0,-3.0
284996,,-100.0,-100.0,-100.0,-3.0
285017,,-100.0,-100.0,-100.0,-2.0
285401,,-100.0,-100.0,-100.0,-2.0
285420,,-100.0,-100.0,-100.0,-2.0
285434,,-100.0,-100.0,-100.0,-2.0
285451,,-100.0,-100.0,-100.0,-2.0
285468,,-100.0,-100.0,-100.0,-2.0
285484,,-100.0,-100.0,-100.0,-2.0
285501,,-100.0,-100.0,-100.0,-2.0
285518,,-100.0,-100.0,-100.0,-2.0
285534,,-100.0,-100.0,-100.0,-2.0
285552,,-100.0,-100.0,-100.0,-2.0
285568,,-100.0,-100.0,-100.0,-2.0
285584,,-100.0,-100.0,-100.0,-2.0
285601,,-100.0,-100.0,-100.0,-2.0
285618,,-100.0,-100.0,-100.0,-2.0
285635,,-100.0,-100.0,-100.0,-2.0
285651,,-100.0,-100.0,-100.0,-2.0
285668,,-100.0,-100.0,-100.0,-2.0
285684,,-100.0,-100.0,-100.0,-2.0
285701,,-100.0,-100.0,-100.0,-2.0
285718,,-100.0,-100.0,-100.0,-2.0
285735,,-100.0,-100.0,-100.0,-2.0
285751,,-100.0,-100.0,-100.0,-2.0
285768,,-100.0,-100.0,-100.0,-2.0
285785,,-100.0,-100.0,-100.0,-2.0
285801,,-100.0,-100.0,-100.0,-2.0
285818,,-100.0,-100.0,-100.0,-2.0
285835,,-100.0,-100.0,-100.0,-2.0
285851,,-100.0,-100.0,-100.0,-2.0
285868,,-100.0,-100.0,-100.0,-2.0
285885,,-100.0,-100.0,-100.0,-2.0
285901,,-100.0,-100.0,-100.0,-2.0
285918,,-100.0,-100.0,-100.0,-2.0
285935,,-100.0,-100.0,-100.0,-2.0
285951,,-100.0,-100.0,-100.0,-2.0
285968,,-100.0,-100.0,-100.0,-2.0
286085,,-100.0,-100.0,-100.0,-2.0
286116,,-100.0,-100.0,-100.0,-1.0
286123,,-100.0,-100.0,-100.0,-1.0
286148,,-100.0,-100.0,-100.0,1.0
286155,,-100.0,-100.0,-100.0,1.0
286182,,-100.0,-100.0,-100.0,3.0
286185,,-100.0,-100.0,-100.0,3.0
286198,,-100.0,-100.0,-100.0,4.0
286206,,-100.0,-100.0,-100.0,4.0
286232,,-100.0,-100.0,-100.0,6.0
286786,,-100.0,-100.0,-100.0,6.0
286803,,-100.0,-100.0,-100.0,6.0
286819,,-100.0,-100.0,-100.0,6.0
286836,,-100.0,-100.0,-100.0,6.0
286852,,-100.0,-100.0,-100.0,6.0
286869,,-100.0,-100.0,-100.0,6.0
286886,,-100.0,-100.0,-100.0,6.0
286902,,-100.0,-100.0,-100.0,6.0
286919,,-100.0,-100.0,-100.0,6.0
286936,,-100.0,-100.0,-100.0,6.0
286953,,-100.0,-100.0,-100.0,6.0
286969,,-100.0,-100.0,-100.0,6.0
286986,,-100.0,-100.0,-100.0,6.0
287002,,-100.0,-100.0,-100.0,6.0
287019,,-100.0,-100.0,-100.0,6.0
287036,,-100.0,-100.0,-100.0,6.0
287053,,-100.0,-100.0,-100.0,6.0
287069,,-100.0,-100.0,-100.0,6.0
287086,,-100.0,-100.0,-100.0,6.0
287103,,-100.0,-100.0,-100.0,6.0
287119,,-100.0,-100.0,-100.0,6.0
287137,,-100.0,-100.0,-100.0,6.0
287153,,-100.0,-100.0,-100.0,6.0
287170,,-100.0,-100.0,-100.0,6.0
287186,,-100.0,-100.0,-100.0,6.0
287203,,-100.0,-100.0,-100.0,6.0
287219,,-100.0,-100.0,-100.0,6.0
287233,,-100.0,-100.0,-100.0,6.0
287236,,-100.0,-100.0,-100.0,6.5
287250,,-100.0,-100.0,-100.0,7.0
287253,,-100.0,-100.0,-100.0,7.0
287254,,-100.0,-100.0,-100.0,7.0
287270,,-100.0,-100.0,-100.0,8.0
287282,,-100.0,-100.0,-100.0,9.0
287286,,-100.0,-100.0,-100.0,9.0
287289,,-100.0,-100.0,-100.0,9.0
287303,,-100.0,-100.0,-100.0,9.5
287316,,-100.0,-100.0,-100.0,10.0
287320,,-100.0,-100.0,-100.0,10.0
287336,,-100.0,-100.0,-100.0,10.0
287353,,-100.0,-100.0,-100.0,10.0
288117,,-100.0,-100.0,-100.0,10.0
288133,,-100.0,-100.0,-100.0,11.0
288149,,-100.0,-100.0,-100.0,11.0
288169,,-100.0,-100.0,-100.0,12.0
288182,,-100.0,-100.0,-100.0,12.0
288217,,-100.0,-100.0,-100.0,13.0
289689,,-100.0,-100.0,-100.0,13.0
289706,,-100.0,-100.0,-100.0,13.0
289722,,-100.0,-100.0,-100.0,13.0
289739,,-100.0,-100.0,-100.0,13.0
289756,,-100.0,-100.0,-100.0,13.0
289772,,-100.0,-100.0,-100.0,13.0
289789,,-100.0,-100.0,-100.0,13.0
289806,,-100.0,-100.0,-100.0,13.0
289822,,-100.0,-100.0,-100.0,13.0
289839,,-100.0,-100.0,-100.0,13.0
289856,,-100.0,-100.0,-100.0,13.0
289872,,-100.0,-100.0,-100.0,13.0
289889,,-100.0,-100.0,-100.0,13.0
289906,,-100.0,-100.0,-100.0,13.0
289922,,-100.0,-100.0,-100.0,13.0
289939,,-100.0,-100.0,-100.0,13.0
289956,,-100.0,-100.0,-100.0,13.0
293510,,-100.0,-100.0,-100.0,13.0
293529,,-100.0,-100.0,-100.0,13.0
293560,,-100.0,-100.0,-100.0,13.0
293577,,-100.0,-100.0,-100.0,13.0
293593,,-100.0,-100.0,-100.0,13.0
293610,,-100.0,-100.0,-100.0,13.0
293626,,-100.0,-100.0,-100.0,13.0
293643,,-100.0,-100.0,-100.0,13.0
293660,,-100.0,-100.0,-100.0,13.0
293677,,-100.0,-100.0,-100.0,13.0
293693,,-100.0,-100.0,-100.0,13.0
293710,,-100.0,-100.0,-100.0,13.0
293727,,-100.0,-100.0,-100.0,13.0
293744,,-100.0,-100.0,-100.0,13.0
293760,,-100.0,-100.0,-100.0,13.0
293777,,-100.0,-100.0,-100.0,13.0
294210,,-100.0,-100.0,-100.0,13.0
294228,,-100.0,-100.0,-100.0,13.0
294244,,-100.0,-100.0,-100.0,13.0
294261,,-100.0,-100.0,-100.0,13.0
294277,,-100.0,-100.0,-100.0,13.0
294294,,-100.0,-100.0,-100.0,13.0
294310,,-100.0,-100.0,-100.0,13.0
294328,,-100.0,-100.0,-100.0,13.0
294344,,-100.0,-100.0,-100.0,13.0
294361,,-100.0,-100.0,-100.0,13.0
295545,,-100.0,-100.0,-100.0,13.0
295562,,-100.0,-100.0,-100.0,13.0
295579,,-100.0,-100.0,-100.0,13.0
295595,,-100.0,-100.0,-100.0,13.0
295612,,-100.0,-100.0,-100.0,13.0
295629,,-100.0,-100.0,-100.0,13.0
295645,,-100.0,-100.0,-100.0,13.0
295662,,-100.0,-100.0,-100.0,13.0
295679,,-100.0,-100.0,-100.0,13.0
295695,,-100.0,-100.0,-100.0,13.0
295712,,-100.0,-100.0,-100.0,13.0
301202,,-100.0,-100.0,-100.0,13.0
301219,,-100.0,-100.0,-100.0,13.0
301235,,-100.0,-100.0,-100.0,13.0
301251,,-100.0,-100.0,-100.0,13.0
301268,,-100.0,-100.0,-100.0,13.0
301285,,-100.0,-100.0,-100.0,13.0
301302,,-100.0,-100.0,-100.0,13.0
301319,,-100.0,-100.0,-100.0,13.0
301335,,-100.0,-100.0,-100.0,13.0
301352,,-100.0,-100.0,-100.0,13.0
301368,,-100.0,-100.0,-100.0,13.0
301385,,-100.0,-100.0,-100.0,13.0
301402,,-100.0,-100.0,-100.0,13.0
301419,,-100.0,-100.0,-100.0,13.0
307782,,-100.0,-100.0,-100.0,13.0
307798,,-100.0,-100.0,-100.0,14.0
307806,,-100.0,-100.0,-100.0,14.0
307848,,-100.0,-100.0,-100.0,17.0
307856,,-100.0,-100.0,-100.0,17.0
307899,,-100.0,-100.0,-100.0,19.0
309317,,-100.0,-100.0,-100.0,19.0
309333,,-100.0,-100.0,-100.0,20.0
309339,,-100.0,-100.0,-100.0,20.0
309365,,-100.0,-100.0,-100.0,22.0
309373,,-100.0,-100.0,-100.0,22.0
309414,,-100.0,-100.0,-100.0,26.0
310795,,-100.0,-100.0,-100.0,26.0
310813,,-100.0,-100.0,-100.0,26.0
310829,,-100.0,-100.0,-100.0,26.0
310845,,-100.0,-100.0,-100.0,26.0
310862,,-100.0,-100.0,-100.0,26.0
310870,,-100.0,-100.0,-100.0,26.0
310871,-57.0,-100.0,-100.0,-100.0,26.0
310879,-56.8,-100.0,-100.0,-100.0,26.0
310896,-56.6,-100.0,-100.0,-100.0,26.0
310912,-56.4,-100.0,-100.0,-100.0,26.0
310929,-56.2,-100.0,-100.0,-100.0,26.0
310931,-56.0,-100.0,-100.0,-100.0,26.0
310946,-55.0,-100.0,-100.0,-100.0,26.0
310962,-54.0,-100.0,-100.0,-100.0,26.0
310972,-53.0,-100.0,-100.0,-100.0,26.0
310979,-52.75,-100.0,-100.0,-100.0,26.0
310996,-52.5,-100.0,-100.0,-100.0,26.0
311012,-52.25,-100.0,-100.0,-100.0,26.0
311031,-52.0,-100.0,-100.0,-100.0,26.0
311032,,-100.0,-100.0,-100.0,26.0
315284,,-100.0,-100.0,-100.0,26.0
315301,,-100.0,-100.0,-100.0,26.0
315317,,-100.0,-100.0,-100.0,26.0
315334,,-100.0,-100.0,-100.0,26.0
315351,,-100.0,-100.0,-100.0,26.0
315367,,-100.0,-100.0,-100.0,26.0
315384,,-100.0,-100.0,-100.0,26.0
315401,,-100.0,-100.0,-100.0,26.0
315417,,-100.0,-100.0,-100.0,26.0
315434,,-100.0,-100.0,-100.0,26.0
315450,,-100.0,-100.0,-100.0,26.0
315467,,-100.0,-100.0,-100.0,26.0
315483,,-100.0,-100.0,-100.0,26.0
315484,,-100.0,-100.0,-100.0,26.0
315501,,-100.0,-100.0,-100.0,26.0
315517,,-100.0,-100.0,-100.0,26.0
315518,,-100.0,-100.0,-100.0,26.0
315534,,-100.0,-100.0,-100.0,26.0
315551,,-100.0,-100.0,-100.0,26.0
315567,,-100.0,-100.0,-100.0,26.0
315568,,-100.0,-100.0,-100.0,26.0
315584,,-100.0,-100.0,-100.0,26.0
315601,,-100.0,-100.0,-100.0,26.0
315617,,-100.0,-100.0,-100.0,26.0
315618,,-100.0,-100.0,-100.0,26.0
315802,,-100.0,-100.0,-100.0,26.0
315827,,-100.0,-100.0,-100.0,26.0
315845,,-100.0,-100.0,-100.0,26.0
315866,,-100.0,-100.0,-100.0,26.0
315903,,-100.0,-100.0,-100.0,26.0
316233,,-100.0,-100.0,-100.0,26.0
316255,,-100.0,-100.0,-100.0,26.0
316275,,-100.0,-100.0,-100.0,26.0
316297,,-100.0,-100.0,-100.0,26.0
316325,,-100.0,-100.0,-100.0,26.0
316341,,-100.0,-100.0,-100.0,26.0
316374,,-100.0,-100.0,-100.0,26.0
318204,,-100.0,-100.0,-100.0,26.0
318222,,-100.0,-100.0,-100.0,26.0
318237,,-100.0,-100.0,-100.0,26.0
318254,,-100.0,-100.0,-100.0,26.0
318270,,-100.0,-100.0,-100.0,26.0
318287,,-100.0,-100.0,-100.0,26.0
318304,,-100.0,-100.0,-100.0,26.0
318320,,-100.0,-100.0,-100.0,26.0
318337,,-100.0,-100.0,-100.0,26.0
318354,,-100.0,-100.0,-100.0,26.0
318370,,-100.0,-100.0,-100.0,26.0
318387,,-100.0,-100.0,-100.0,26.0
318404,,-100.0,-100.0,-100.0,26.0
318421,,-100.0,-100.0,-100.0,26.0
318437,,-100.0,-100.0,-100.0,26.0
318454,,-100.0,-100.0,-100.0,26.0
318471,,-100.0,-100.0,-100.0,26.0
318487,,-100.0,-100.0,-100.0,26.0
318504,,-100.0,-100.0,-100.0,26.0
318522,,-100.0,-100.0,-100.0,26.0
318538,,-100.0,-100.0,-100.0,26.0
319581,,-100.0,-100.0,-100.0,26.0
319582,-53.0,-100.0,-100.0,-100.0,26.0
319641,-54.0,-100.0,-100.0,-100.0,26.0
319701,-56.0,-100.0,-100.0,-100.0,26.0
319745,-58.0,-100.0,-100.0,-100.0,26.0
319981,-60.0,-100.0,-100.0,-100.0,26.0
320041,-61.0,-100.0,-100.0,-100.0,26.0
320101,-63.0,-100.0,-100.0,-100.0,26.0
320145,-65.0,-100.0,-100.0,-100.0,26.0
320446,-66.0,-100.0,-100.0,-100.0,26.0
320501,-67.0,-100.0,-100.0,-100.0,26.0
320550,-69.0,-100.0,-100.0,-100.0,26.0
320591,-71.0,-100.0,-100.0,-100.0,26.0
320871,-72.0,-100.0,-100.0,-100.0,26.0
320931,-73.0,-100.0,-100.0,-100.0,26.0
320971,-75.0,-100.0,-100.0,-100.0,26.0
321031,-76.0,-100.0,-100.0,-100.0,26.0
321032,,-100.0,-100.0,-100.0,26.0
323960,,-100.0,-100.0,-100.0,26.0
323961,-78.0,-100.0,-100.0,-100.0,26.0
324021,-79.0,-100.0,-100.0,-100.0,26.0
324081,-81.0,-100.0,-100.0,-100.0,26.0
324141,-84.0,-100.0,-100.0,-100.0,26.0
324749,-84.0,-100.0,-100.0,-100.0,26.0
324786,-84.0,-100.0,-100.0,-100.0,26.0
324820,-84.0,-100.0,-100.0,-100.0,26.0
324849,-84.0,-100.0,-100.0,-100.0,26.0
324865,-84.0,-100.0,-100.0,-100.0,26.0
324917,-84.0,-100.0,-100.0,-100.0,26.0
324951,-84.0,-100.0,-100.0,-100.0,26.0
324982,-84.0,-100.0,-100.0,-100.0,26.0
325001,-84.0,-100.0,-100.0,-100.0,26.0
325061,-84.0,-100.0,-100.0,-100.0,26.0
325078,-84.0,-100.0,-100.0,-100.0,26.0
325094,-84.0,-100.0,-100.0,-100.0,26.0
325111,-84.0,-100.0,-100.0,-100.0,26.0
325128,-84.0,-100.0,-100.0,-100.0,26.0
325144,-84.0,-100.0,-100.0,-100.0,26.0
325161,-84.0,-100.0,-100.0,-100.0,26.0
325178,-84.0,-100.0,-100.0,-100.0,26.0
325194,-84.0,-100.0,-100.0,-100.0,26.0
325211,-84.0,-100.0,-100.0,-100.0,26.0
325478,-84.0,-100.0,-100.0,-100.0,26.0
325495,-84.0,-100.0,-100.0,-100.0,26.0
325512,-84.0,-100.0,-100.0,-100.0,26.0
325529,-84.0,-100.0,-100.0,-100.0,26.0
325545,-84.0,-100.0,-100.0,-100.0,26.0
325562,-84.0,-100.0,-100.0,-100.0,26.0
325578,-84.0,-100.0,-100.0,-100.0,26.0
325595,-84.0,-100.0,-100.0,-100.0,26.0
325612,-84.0,-100.0,-100.0,-100.0,26.0
326181,-84.0,-100.0,-100.0,-100.0,26.0
326242,-85.0,-100.0,-100.0,-100.0,26.0
326293,-87.0,-100.0,-100.0,-100.0,26.0
326341,-89.0,-100.0,-100.0,-100.0,26.0
326381,-91.0,-100.0,-100.0,-100.0,26.0
326630,-91.27272727272727,-100.0,-100.0,-100.0,26.0
326647,-91.54545454545455,-100.0,-100.0,-100.0,26.0
326663,-91.81818181818181,-100.0,-100.0,-100.0,26.0
326680,-92.0909090909091,-100.0,-100.0,-100.0,26.0
326696,-92.36363636363636,-100.0,-100.0,-100.0,26.0
326713,-92.63636363636364,-100.0,-100.0,-100.0,26.0
326730,-92.9090909090909,-100.0,-100.0,-100.0,26.0
326746,-93.18181818181819,-100.0,-100.0,-100.0,26.0
326763,-93.45454545454545,-100.0,-100.0,-100.0,26.0
326780,-93.72727272727273,-100.0,-100.0,-100.0,26.0
326941,-94.0,-100.0,-100.0,-100.0,26.0
327001,-95.0,-100.0,-100.0,-100.0,26.0
327061,-98.0,-100.0,-100.0,-100.0,26.0
327101,-99.0,-100.0,-100.0,-100.0,26.0
330051,-99.0,-100.0,-100.0,-100.0,26.0
330069,-99.0,-100.0,-100.0,-100.0,26.0
330083,-99.0,-100.0,-100.0,-100.0,26.0
330100,-99.0,-100.0,-100.0,-100.0,26.0
330117,-99.0,-100.0,-100.0,-100.0,26.0
330133,-99.0,-100.0,-100.0,-100.0,26.0
330150,-99.0,-100.0,-100.0,-100.0,26.0
330167,-99.0,-100.0,-100.0,-100.0,26.0
330184,-99.0,-100.0,-100.0,-100.0,26.0
330200,-99.0,-100.0,-100.0,-100.0,26.0
330217,-99.0,-100.0,-100.0,-100.0,26.0
330234,-99.0,-100.0,-100.0,-100.0,26.0
330250,-99.0,-100.0,-100.0,-100.0,26.0
330267,-99.0,-100.0,-100.0,-100.0,26.0
330284,-99.0,-100.0,-100.0,-100.0,26.0
330300,-99.0,-100.0,-100.0,-100.0,26.0
330317,-99.0,-100.0,-100.0,-100.0,26.0
330334,-99.0,-100.0,-100.0,-100.0,26.0
330350,-99.0,-100.0,-100.0,-100.0,26.0
330367,-99.0,-100.0,-100.0,-100.0,26.0
330384,-99.0,-100.0,-100.0,-100.0,26.0
330401,-99.0,-100.0,-100.0,-100.0,26.0
330417,-99.0,-100.0,-100.0,-100.0,26.0
330434,-99.0,-100.0,-100.0,-100.0,26.0
330451,-99.0,-100.0,-100.0,-100.0,26.0
330467,-99.0,-100.0,-100.0,-100.0,26.0
330484,-99.0,-100.0,-100.0,-100.0,26.0
349782,-99.0,-100.0,-100.0,-100.0,26.0
349800,-99.0,-100.0,-100.0,-100.0,26.0
349815,-99.0,-100.0,-100.0,-100.0,26.0
349832,-99.0,-100.0,-100.0,-100.0,26.0
349849,-99.0,-100.0,-100.0,-100.0,26.0
349865,-99.0,-100.0,-100.0,-100.0,26.0
349883,-99.0,-100.0,-100.0,-100.0,26.0
350066,-99.0,-100.0,-100.0,-100.0,26.0
350083,-99.0,-100.0,-100.0,-100.0,26.0
350099,-99.0,-100.0,-100.0,-100.0,26.0
350115,-99.0,-100.0,-100.0,-100.0,26.0
350132,-99.0,-100.0,-100.0,-100.0,26.0
350149,-99.0,-100.0,-100.0,-100.0,26.0
350165,-99.0,-100.0,-100.0,-100.0,26.0
350182,-99.0,-100.0,-100.0,-100.0,26.0
350782,-99.0,-100.0,-100.0,-100.0,26.0
350801,-99.0,-100.0,-100.0,-100.0,26.0
350816,-99.0,-100.0,-100.0,-100.0,26.0
350832,-99.0,-100.0,-100.0,-100.0,26.0
350849,-99.0,-100.0,-100.0,-100.0,26.0
350867,-99.0,-100.0,-100.0,-100.0,26.0
350882,-99.0,-100.0,-100.0,-100.0,26.0
350900,-99.0,-100.0,-100.0,-100.0,26.0
354164,-99.0,-100.0,-100.0,-100.0,26.0
354182,-99.0,-100.0,-100.0,-100.0,25.0
354191,-99.0,-100.0,-100.0,-100.0,25.0
354231,-99.0,-100.0,-100.0,-100.0,22.0
354235,-99.0,-100.0,-100.0,-100.0,22.0
354282,-99.0,-100.0,-100.0,-100.0,19.0
354288,-99.0,-100.0,-100.0,-100.0,19.0
354330,-99.0,-100.0,-100.0,-100.0,16.0
354847,-99.0,-100.0,-100.0,-100.0,16.0
354865,-99.0,-100.0,-100.0,-100.0,15.0
354870,-99.0,-100.0,-100.0,-100.0,15.0
354896,-99.0,-100.0,-100.0,-100.0,13.0
354902,-99.0,-100.0,-100.0,-100.0,13.0
354947,-99.0,-100.0,-100.0,-100.0,10.0
354953,-99.0,-100.0,-100.0,-100.0,10.0
354963,-99.0,-100.0,-100.0,-100.0,9.0
354984,-99.0,-100.0,-100.0,-100.0,9.0
354998,-99.0,-100.0,-100.0,-100.0,8.0
355006,-99.0,-100.0,-100.0,-100.0,8.0
355032,-99.0,-100.0,-100.0,-100.0,6.0
355035,-99.0,-100.0,-100.0,-100.0,6.0
355047,-99.0,-100.0,-100.0,-100.0,5.0
355048,-99.0,-100.0,-100.0,-100.0,
374072,-99.0,-100.0,-100.0,-100.0,
374073,-99.0,-100.0,-100.0,-100.0,-16.0
374089,-99.0,-100.0,-100.0,-100.0,-17.0
374096,-99.0,-100.0,-100.0,-100.0,-17.0
374121,-99.0,-100.0,-100.0,-100.0,-19.0
374129,-99.0,-100.0,-100.0,-100.0,-19.0
374153,-99.0,-100.0,-100.0,-100.0,-21.0
374157,-99.0,-100.0,-100.0,-100.0,-21.0
374170,-99.0,-100.0,-100.0,-100.0,-22.0
374180,-99.0,-100.0,-100.0,-100.0,-22.0
374221,-99.0,-100.0,-100.0,-100.0,-25.0
374855,-99.0,-100.0,-100.0,-100.0,-25.0
374872,-99.0,-100.0,-100.0,-100.0,-26.0
374880,-99.0,-100.0,-100.0,-100.0,-26.0
374893,-99.0,-100.0,-100.0,-100.0,-27.0
374915,-99.0,-100.0,-100.0,-100.0,-27.0
374928,-99.0,-100.0,-100.0,-100.0,-28.0
374932,-99.0,-100.0,-100.0,-100.0,-28.0
374945,-99.0,-100.0,-100.0,-100.0,-29.0
374952,-99.0,-100.0,-100.0,-100.0,-29.0
374964,-99.0,-100.0,-100.0,-100.0,-30.0
374972,-99.0,-100.0,-100.0,-100.0,-30.0
374981,-99.0,-100.0,-100.0,-100.0,-31.0
374985,-99.0,-100.0,-100.0,-100.0,-31.0
375001,-99.0,-100.0,-100.0,-100.0,-32.0
380430,-99.0,-100.0,-100.0,-100.0,-32.0
380447,-99.0,-100.0,-100.0,-100.0,-32.0
380479,-99.0,-100.0,-100.0,-100.0,-32.0
380513,-99.0,-100.0,-100.0,-100.0,-32.0
380546,-99.0,-100.0,-100.0,-100.0,-32.0
