,A9ZBEA4T2FNZ3,ADYYCYVBZE1V
457537,100.0,58.0
457563,100.0,60.0
457578,100.0,61.0
457605,100.0,63.0
457632,100.0,65.0
457659,100.0,66.0
457764,100.0,66.0
457791,100.0,67.0
457830,100.0,69.0
457856,100.0,71.0
457883,100.0,73.0
457935,100.0,73.0
457962,100.0,74.0
457988,100.0,76.0
458004,100.0,77.0
458031,100.0,79.0
458056,100.0,81.0
458083,100.0,82.0
458162,100.0,82.0
458188,100.0,83.0
458214,100.0,84.0
458232,100.0,86.0
458256,100.0,88.0
458283,100.0,89.0
458335,100.0,89.0
458363,100.0,90.0
458388,100.0,91.0
458415,100.0,93.0
458429,100.0,94.0
458456,100.0,96.0
458587,100.0,96.0
458614,100.0,97.0
458641,100.0,98.0
458656,100.0,99.0
458682,100.0,100.0
460714,100.0,100.0
460743,100.0,98.0
460782,100.0,95.0
460808,100.0,93.0
460837,100.0,92.0
460862,100.0,90.0
460914,100.0,90.0
460942,100.0,89.0
460967,100.0,87.0
460982,100.0,86.0
461008,100.0,84.0
461034,100.0,82.0
461061,100.0,81.0
461088,100.0,79.0
461192,100.0,79.0
461210,100.0,78.0
461234,100.0,77.0
461364,100.0,77.0
461393,100.0,76.0
461407,100.0,75.0
461435,100.0,74.0
461459,100.0,73.0
461487,100.0,72.0
461592,100.0,72.0
461619,100.0,71.0
461634,100.0,69.0
461659,100.0,67.0
461687,100.0,66.0
461712,100.0,65.0
461740,100.0,64.0
461764,100.0,64.0
461792,100.0,63.0
461819,100.0,61.0
461833,100.0,60.0
461859,100.0,58.0
461885,100.0,56.0
461914,100.0,55.0
461990,100.0,55.0
462017,100.0,54.0
462043,100.0,52.0
462059,100.0,51.0
462085,100.0,49.0
462189,100.0,49.0
462216,100.0,47.0
462243,100.0,46.0
462258,100.0,44.0
462364,100.0,44.0
462391,100.0,43.0
462417,100.0,41.0
462442,100.0,40.0
462469,100.0,38.0
462565,100.0,38.0
462591,100.0,37.0
462616,100.0,36.0
462642,100.0,34.0
462669,100.0,33.0
462736,100.0,33.0
462764,100.0,32.0
462792,100.0,31.0
462816,100.0,30.0
462842,100.0,28.0
462936,100.0,28.0
462963,100.0,26.0
462989,100.0,25.0
463015,100.0,23.0
463042,100.0,21.0
463093,100.0,21.0
463110,100.0,20.0
463135,100.0,18.0
463161,100.0,17.0
463187,100.0,16.0
463216,100.0,15.0
463293,100.0,15.0
463321,100.0,14.0
463335,100.0,12.0
463362,100.0,11.0
463390,100.0,10.0
463430,100.0,10.0
463467,100.0,9.0
463519,100.0,7.0
463538,100.0,6.0
463566,100.0,5.0
463615,100.0,4.0
463642,100.0,3.0
463667,100.0,2.0
463692,100.0,1.0
463719,100.0,0.0
463747,100.0,-1.0
463763,100.0,-3.0
463839,100.0,-3.0
463866,100.0,-4.0
463892,100.0,-6.0
463918,100.0,-7.0
464013,100.0,-7.0
464042,100.0,-8.0
464092,100.0,-10.0
464118,100.0,-12.0
464240,100.0,-12.0
464266,100.0,-13.0
464296,100.0,-13.0
464333,100.0,-15.0
464495,100.0,-15.0
464522,100.0,-16.0
464572,100.0,-18.0
464598,100.0,-19.0
464615,100.0,-21.0
464639,100.0,-23.0
464693,100.0,-23.0
464723,100.0,-24.0
464756,100.0,-26.0
464770,100.0,-26.0
464796,100.0,-27.0
464916,100.0,-27.0
464944,100.0,-28.0
464971,100.0,-30.0
464997,100.0,-32.0
465024,100.0,-33.0
465092,100.0,-33.0
465123,100.0,-34.0
465170,100.0,-37.0
465195,100.0,-38.0
465221,100.0,-40.0
465289,100.0,-40.0
465318,100.0,-41.0
465342,100.0,-42.0
465369,100.0,-44.0
465395,100.0,-45.0
465489,100.0,-45.0
465516,100.0,-46.0
465541,100.0,-47.0
465567,100.0,-49.0
465594,100.0,-50.0
465621,100.0,-52.0
465625,100.0,-52.666666666666664
465644,100.0,-53.333333333333336
465646,100.0,-54.0
465672,100.0,-55.0
465680,100.0,-56.0
465688,100.0,-57.0
465690,100.0,-57.666666666666664
465706,100.0,-58.333333333333336
465715,100.0,-59.0
465720,100.0,-59.5
465741,100.0,-60.0
465761,100.0,-61.0
465767,100.0,-62.0
465773,100.0,-63.0
465795,100.0,-64.0
465817,100.0,-64.0
465828,100.0,-64.0
465847,100.0,-64.0
465868,100.0,-64.5
465881,100.0,-65.0
465882,100.0,-65.5
465899,100.0,-66.0
465902,100.0,-66.5
465916,100.0,-67.0
465921,100.0,-67.33333333333333
465935,100.0,-67.66666666666667
465942,100.0,-68.0
465951,100.0,-68.66666666666667
465965,100.0,-69.33333333333333
465967,100.0,-70.0
465984,100.0,-70.5
465994,100.0,-71.0
465997,100.0,-71.66666666666667
466015,100.0,-72.33333333333333
466020,100.0,-73.0
466029,100.0,-74.0
466045,100.0,-75.0
466069,100.0,-75.5
466078,100.0,-76.0
466080,100.0,-77.33333333333333
466108,100.0,-78.66666666666667
466116,100.0,-80.0
466120,100.0,-80.5
466140,100.0,-81.0
466162,100.0,-81.0
466175,100.0,-81.0
466219,100.0,-81.0
466233,100.0,-81.0
466273,100.0,-81.0
466286,100.0,-81.0
466298,100.0,-81.0
466325,100.0,-81.33333333333333
466331,100.0,-81.66666666666667
466341,100.0,-82.0
466366,100.0,-83.0
466373,100.0,-83.33333333333333
466385,100.0,-83.66666666666667
466392,100.0,-84.0
466418,100.0,-85.0
466433,100.0,-86.0
466445,100.0,-87.0
466446,100.0,-87.5
466473,100.0,-88.0
466489,100.0,-88.0
466505,100.0,-88.0
466539,100.0,-88.0
466554,100.0,-88.0
466596,100.0,-88.0
466609,100.0,-88.0
466653,100.0,-88.0
466665,100.0,-88.0
466706,100.0,-88.0
466720,100.0,-88.0
466740,100.0,-88.0
466758,100.0,-88.0
466778,100.0,-88.0
466797,100.0,-88.0
466843,100.0,-88.0
466856,100.0,-88.0
466898,100.0,-88.0
466911,100.0,-88.0
466951,100.0,-88.0
466955,100.0,-88.33333333333333
466959,100.0,-88.66666666666667
466970,100.0,-89.0
466992,100.0,-90.0
467018,100.0,-91.0
467033,100.0,-92.0
467045,100.0,-93.0
467051,100.0,-94.0
467071,100.0,-95.0
467099,100.0,-96.0
467113,100.0,-96.0
467130,100.0,-96.0
467179,100.0,-96.0
467185,100.0,-96.0
467232,100.0,-96.0
467248,100.0,-96.0
467296,100.0,-96.0
467312,100.0,-96.0
467372,100.0,-96.0
467379,100.0,-96.0
467435,100.0,-96.0
467450,100.0,-96.0
467501,100.0,-96.0
467518,100.0,-96.0
467569,100.0,-96.0
467590,100.0,-96.0
467628,100.0,-96.0
467652,100.0,-96.0
467709,100.0,-96.0
467723,100.0,-96.0
467784,100.0,-96.0
467804,100.0,-96.0
467844,100.0,-96.0
467865,100.0,-96.0
467928,100.0,-96.0
467945,100.0,-96.0
468000,100.0,-96.0
468020,100.0,-96.0
468055,100.0,-96.0
468069,100.0,-96.0
468114,100.0,-96.0
468127,100.0,-96.0
468186,100.0,-96.0
468205,100.0,-96.0
468226,100.0,-96.0
468237,100.0,-96.0
468292,100.0,-96.0
468309,100.0,-96.0
468367,100.0,-96.0
468383,100.0,-96.0
468408,100.0,-96.0
468427,100.0,-96.0
468480,100.0,-96.0
468509,100.0,-96.0
468561,100.0,-96.0
468606,100.0,-96.0
468699,100.0,-96.0
468718,100.0,-96.0
468817,100.0,-96.0
468846,100.0,-96.0
468900,100.0,-96.0
468923,100.0,-96.0
468990,100.0,-96.0
469012,100.0,-96.0
469077,100.0,-96.0
469104,100.0,-96.0
469176,100.0,-96.0
469216,100.0,-96.0
469242,100.0,-96.0
469268,100.0,-96.0
469312,100.0,-96.0
469325,100.0,-96.0
469381,100.0,-96.0
469398,100.0,-96.0
469449,100.0,-96.0
469463,100.0,-96.0
469515,100.0,-96.0
469527,100.0,-96.0
469585,100.0,-96.0
469602,100.0,-96.0
469664,100.0,-96.0
469687,100.0,-96.0
469738,100.0,-96.0
469748,100.0,-96.0
469818,100.0,-96.0
469840,100.0,-96.0
469898,100.0,-96.0
469913,100.0,-96.0
469958,100.0,-96.0
469976,100.0,-96.0
470030,100.0,-96.0
470044,100.0,-96.0
470105,100.0,-96.0
470119,100.0,-96.0
470165,100.0,-96.0
470172,100.0,-96.0
470228,100.0,-96.0
470246,100.0,-96.0
470299,100.0,-96.0
470314,100.0,-96.0
470367,100.0,-96.0
470372,100.0,-96.0
470429,100.0,-96.0
470446,100.0,-96.0
470499,100.0,-96.0
470516,100.0,-96.0
470575,100.0,-96.0
470584,100.0,-96.0
470608,100.0,-96.0
470623,100.0,-96.0
470646,100.0,-96.0
470676,100.0,-95.0
470687,100.0,-94.33333333333333
470705,100.0,-93.66666666666667
470725,100.0,-93.0
470769,100.0,-92.0
470778,100.0,-91.0
470787,100.0,-90.0
470794,100.0,-89.0
470838,100.0,-88.0
470847,100.0,-87.0
470858,100.0,-87.0
470915,100.0,-87.0
470931,100.0,-87.0
470990,100.0,-87.0
471006,100.0,-87.0
471044,100.0,-87.0
471060,100.0,-87.0
471122,100.0,-87.0
471145,100.0,-87.0
471169,100.0,-87.0
471177,100.0,-87.0
471191,100.0,-86.5
471208,100.0,-86.0
471214,100.0,-85.5
471221,100.0,-85.0
471224,100.0,-83.5
471272,100.0,-82.0
471281,100.0,-81.33333333333333
471294,100.0,-80.66666666666667
471299,100.0,-80.0
471325,100.0,-79.0
471372,100.0,-79.0
471396,100.0,-79.0
471466,100.0,-79.0
471490,100.0,-79.0
471557,100.0,-79.0
471578,100.0,-79.0
471609,100.0,-79.0
471632,100.0,-79.0
471680,100.0,-79.0
471699,100.0,-79.0
471779,100.0,-79.0
471801,100.0,-79.0
471855,100.0,-79.0
471867,100.0,-78.5
471872,100.0,-78.0
471876,100.0,-77.5
471897,100.0,-77.0
471923,100.0,-75.0
471944,100.0,-74.0
471950,100.0,-73.0
471961,100.0,-72.5
471976,100.0,-72.0
472004,100.0,-70.0
472029,100.0,-70.0
472051,100.0,-70.0
472097,100.0,-70.0
472110,100.0,-69.5
472125,100.0,-69.0
472127,100.0,-67.5
472176,100.0,-66.0
472194,100.0,-65.0
472202,100.0,-64.0
472210,100.0,-63.0
472228,100.0,-62.0
472285,100.0,-62.0
472295,100.0,-62.0
472324,100.0,-62.0
472348,100.0,-62.0
472412,100.0,-62.0
472436,100.0,-62.0
472462,100.0,-62.0
472480,100.0,-62.0
472502,100.0,-62.0
472514,100.0,-62.0
472591,100.0,-62.0
472615,100.0,-62.0
472679,100.0,-62.0
472708,100.0,-61.0
472717,100.0,-60.0
472734,100.0,-59.0
472748,100.0,-58.0
472774,100.0,-56.0
472801,100.0,-55.0
472845,100.0,-55.0
472874,100.0,-55.0
472948,100.0,-55.0
472958,100.0,-54.5
472975,100.0,-54.0
472985,100.0,-53.5
473000,100.0,-53.0
473015,100.0,-52.5
473027,100.0,-52.0
473053,100.0,-50.0
473080,100.0,-48.0
473129,100.0,-48.0
473155,100.0,-48.0
473241,100.0,-48.0
473275,100.0,-48.0
473304,100.0,-48.0
473310,100.0,-47.5
473336,100.0,-47.0
473355,100.0,-46.5
473374,100.0,-46.0
473399,100.0,-45.0
473423,100.0,-43.5
473451,100.0,-42.0
473453,100.0,-41.5
473480,100.0,-41.0
473481,100.0,-41.0
473504,100.0,-41.0
473570,100.0,-41.0
473579,100.0,-41.0
473648,100.0,-41.0
473670,100.0,-41.0
473760,100.0,-41.0
473805,100.0,-41.0
473834,100.0,-41.0
473854,100.0,-41.0
473882,100.0,-41.0
473903,100.0,-41.0
473930,100.0,-41.0
473949,100.0,-41.0
474004,100.0,-41.0
474014,100.0,-41.0
474086,100.0,-41.0
474106,100.0,-41.0
474173,100.0,-41.0
474191,100.0,-41.0
474205,100.0,-41.0
474218,100.0,-41.0
474297,100.0,-41.0
474335,100.0,-41.0
474408,100.0,-41.0
474434,100.0,-41.0
474452,100.0,-41.0
474465,100.0,-41.0
474500,100.0,-41.0
474510,100.0,-41.0
474544,100.0,-41.0
474563,100.0,-41.0
474577,100.0,-41.0
474599,100.0,-41.0
474634,100.0,-41.0
474655,100.0,-41.0
474698,100.0,-41.0
474717,100.0,-41.0
474761,100.0,-41.0
474776,100.0,-41.0
474815,100.0,-41.0
474827,100.0,-41.0
474858,100.0,-41.0
474865,100.0,-41.0
474908,100.0,-41.0
474923,100.0,-41.0
474964,100.0,-41.0
474980,100.0,-41.0
475015,100.0,-41.0
475026,100.0,-41.0
475062,100.0,-41.0
475072,100.0,-41.0
475114,100.0,-41.0
475125,100.0,-41.0
475163,100.0,-41.0
475183,100.0,-41.0
475228,100.0,-41.0
475256,100.0,-41.0
475286,100.0,-41.0
475298,100.0,-41.0
475360,100.0,-41.0
475382,100.0,-41.0
475431,100.0,-41.0
475448,100.0,-41.0
475488,100.0,-41.0
475499,100.0,-41.0
475545,100.0,-41.0
475557,100.0,-41.0
475594,100.0,-41.0
475608,100.0,-41.0
475648,100.0,-41.0
475661,100.0,-41.0
475709,100.0,-41.0
475712,100.0,-41.0
475728,100.0,-41.0
475743,100.0,-41.0
475790,100.0,-41.0
475808,100.0,-41.0
475823,100.0,-41.0
475839,100.0,-41.0
475856,100.0,-41.0
475877,100.0,-41.0
475914,100.0,-41.0
475924,100.0,-41.0
475973,100.0,-41.0
475998,100.0,-41.0
476047,100.0,-41.0
476061,100.0,-41.0
476110,100.0,-41.0
476124,100.0,-41.0
476158,100.0,-41.0
476171,100.0,-41.0
476212,100.0,-41.0
476224,100.0,-41.0
476271,100.0,-41.0
476288,100.0,-41.0
476324,100.0,-41.0
476338,100.0,-41.0
476373,100.0,-41.0
476391,100.0,-41.0
476406,100.0,-41.0
476427,100.0,-41.0
476472,100.0,-41.0
476486,100.0,-41.0
476530,100.0,-41.0
476549,100.0,-41.0
476564,100.0,-41.0
476570,100.0,-41.0
476613,100.0,-41.0
476629,100.0,-41.0
476681,100.0,-41.0
476705,100.0,-41.0
476752,100.0,-41.0
476764,100.0,-41.0
476846,100.0,-41.0
476873,100.0,-41.0
476901,100.0,-41.0
476924,100.0,-41.0
476973,100.0,-41.0
476990,100.0,-41.0
477022,100.0,-41.0
477038,100.0,-41.0
477082,100.0,-41.0
477101,100.0,-41.0
477170,100.0,-41.0
477202,100.0,-41.0
477251,100.0,-41.0
477266,100.0,-41.0
477316,100.0,-41.0
477332,100.0,-41.0
477375,100.0,-41.0
477394,100.0,-41.0
477425,100.0,-41.0
477438,100.0,-41.0
477456,100.0,-41.0
477472,100.0,-41.0
477520,100.0,-41.0
477531,100.0,-41.0
477574,100.0,-41.0
477588,100.0,-41.0
477629,100.0,-41.0
477645,100.0,-41.0
477687,100.0,-41.0
477699,100.0,-41.0
477738,100.0,-41.0
477761,100.0,-41.0
479122,100.0,-41.0
479130,100.0,-41.0
479181,100.0,-41.0
479191,100.0,-41.0
479242,100.0,-41.0
479258,100.0,-41.0
483144,100.0,-41.0
483161,100.0,-40.0
483211,100.0,-38.0
483237,100.0,-37.0
483264,100.0,-35.0
483290,100.0,-33.0
483316,100.0,-32.0
488674,100.0,-32.0
488703,100.0,-31.0
488741,100.0,-30.0
488768,100.0,-28.0
488795,100.0,-26.0
488821,100.0,-25.0
488873,100.0,-23.0
489072,100.0,-23.0
489102,100.0,-22.0
489140,100.0,-19.0
489167,100.0,-17.0
489193,100.0,-15.0
489298,100.0,-15.0
489327,100.0,-14.0
489367,100.0,-11.0
489394,100.0,-9.0
489419,100.0,-7.0
489446,100.0,-6.0
489646,100.0,-6.0
489674,100.0,-4.0
489698,100.0,-3.0
489724,100.0,-1.0
489752,100.0,0.0
489926,100.0,0.0
489952,100.0,1.0
489992,100.0,3.0
490020,100.0,4.0
490470,100.0,4.0
490497,100.0,5.0
490549,100.0,7.0
490576,100.0,9.0
490629,100.0,11.0
491121,100.0,11.0
491151,100.0,12.0
491176,100.0,14.0
491204,100.0,16.0
491230,100.0,17.0
491255,100.0,19.0
491276,100.0,21.0
491403,100.0,21.0
491429,100.0,22.0
491455,100.0,23.0
491483,100.0,24.0
491497,100.0,26.0
491524,100.0,27.0
491603,100.0,27.0
491654,100.0,28.0
491678,100.0,29.0
491697,100.0,31.0
491720,100.0,33.0
491746,100.0,34.0
499179,100.0,34.0
499207,100.0,35.0
499258,100.0,36.0
499285,100.0,38.0
499311,100.0,40.0
499338,100.0,41.0
499380,100.0,42.0
502489,100.0,42.0
502516,100.0,44.0
502566,100.0,47.0
502583,100.0,49.0
502609,100.0,50.0
502635,100.0,52.0
502663,100.0,54.0
502740,100.0,54.0
502767,100.0,55.0
502792,100.0,57.0
502809,100.0,59.0
502836,100.0,60.0
502888,100.0,62.0
502940,100.0,62.0
502966,100.0,64.0
502992,100.0,65.0
503018,100.0,67.0
503034,100.0,69.0
503140,100.0,69.0
503167,100.0,70.0
503192,100.0,72.0
503218,100.0,74.0
503235,100.0,75.0
503262,100.0,76.0
503366,100.0,76.0
503394,100.0,77.0
503418,100.0,78.0
503444,100.0,80.0
503460,100.0,81.0
503566,100.0,81.0
503594,100.0,82.0
503643,100.0,85.0
503661,100.0,86.0
503738,100.0,86.0
503765,100.0,87.0
503792,100.0,88.0
503817,100.0,89.0
503845,100.0,91.0
503911,100.0,91.0
503939,100.0,92.0
503963,100.0,93.0
503989,100.0,95.0
504069,100.0,95.0
504085,100.0,96.0
504138,100.0,99.0
504164,100.0,100.0
505866,100.0,100.0
505893,100.0,99.0
505919,100.0,98.0
505945,100.0,96.0
505972,100.0,94.0
505999,100.0,93.0
506012,100.0,92.0
506042,100.0,91.0
506196,100.0,91.0
506214,100.0,90.0
506242,100.0,90.0
506265,100.0,89.0
506291,100.0,88.0
506318,100.0,86.0
506424,100.0,86.0
506440,100.0,85.0
506463,100.0,84.0
506493,100.0,82.0
506517,100.0,81.0
506623,100.0,81.0
506641,100.0,80.0
506666,100.0,79.0
506691,100.0,77.0
506718,100.0,76.0
506744,100.0,76.0
506769,100.0,75.0
506797,100.0,73.0
506822,100.0,72.0
506849,100.0,70.0
506868,100.0,69.0
506889,100.0,68.0
506969,100.0,68.0
506995,100.0,67.0
507022,100.0,66.0
507043,100.0,65.0
507048,100.0,64.0
507056,100.0,63.0
507063,100.0,62.0
507127,100.0,62.0
507142,100.0,62.0
507143,100.0,61.5
507169,100.0,61.0
507194,100.0,60.0
507211,100.0,59.0
507220,100.0,58.0
507229,100.0,57.0
507273,100.0,56.0
507285,100.0,56.0
507304,100.0,56.0
507314,100.0,56.0
507345,100.0,55.0
507375,100.0,55.0
507378,100.0,54.0
507397,100.0,53.0
507419,100.0,52.0
507489,100.0,52.0
507515,100.0,51.0
507541,100.0,50.0
507568,100.0,48.0
507594,100.0,47.0
507673,100.0,47.0
507700,100.0,46.0
507741,100.0,44.0
507767,100.0,43.0
507846,100.0,43.0
507873,100.0,42.0
507899,100.0,40.0
507914,100.0,39.0
507940,100.0,37.0
507966,100.0,35.0
507993,100.0,34.0
508019,100.0,32.0
508046,100.0,30.0
508071,100.0,29.0
508099,100.0,27.0
508126,100.0,25.0
508140,100.0,24.0
508170,100.0,24.0
508193,100.0,23.0
508221,100.0,23.0
508245,100.0,21.0
508270,100.0,19.0
508296,100.0,18.0
508324,100.0,16.0
508340,100.0,14.0
508366,100.0,13.0
508391,100.0,11.0
508419,100.0,9.0
508445,100.0,8.0
508471,100.0,6.0
508565,100.0,6.0
508592,100.0,5.0
508618,100.0,4.0
508644,100.0,2.0
508671,100.0,0.0
508697,100.0,-1.0
508851,100.0,-1.0
508879,100.0,-1.0
508955,100.0,-1.0
508973,100.0,-1.0
509035,100.0,-1.0
509055,100.0,-1.0
509087,100.0,-1.0
509115,100.0,-1.0
509193,100.0,-1.0
509211,100.0,-1.0
509297,100.0,-1.0
509325,100.0,-1.0
509409,100.0,-1.0
509417,100.0,-1.0
509419,100.0,-0.5
509443,100.0,0.0
509469,100.0,1.0
509502,100.0,1.6666666666666665
509524,100.0,2.333333333333333
509574,100.0,3.0
509618,100.0,3.0
509620,100.0,3.0
509640,100.0,3.5
509643,100.0,4.0
509679,100.0,4.0
509694,100.0,5.0
509723,100.0,5.0
509749,100.0,6.0
509811,100.0,6.0
509829,100.0,7.0
509849,100.0,7.0
509869,100.0,9.0
509899,100.0,11.0
509974,100.0,11.0
510001,100.0,12.0
510025,100.0,14.0
510042,100.0,15.0
510070,100.0,16.0
510150,100.0,16.0
510175,100.0,17.0
510201,100.0,18.0
510227,100.0,20.0
510255,100.0,21.0
510296,100.0,21.0
510322,100.0,22.0
510349,100.0,23.0
510378,100.0,25.0
510400,100.0,27.0
510430,100.0,28.0
510468,100.0,28.0
510499,100.0,29.0
510521,100.0,30.0
510547,100.0,32.0
510573,100.0,34.0
510600,100.0,35.0
510678,100.0,35.0
510696,100.0,36.0
510720,100.0,37.0
510747,100.0,38.0
510851,100.0,38.0
510878,100.0,39.0
510893,100.0,40.0
510919,100.0,42.0
510947,100.0,44.0
510972,100.0,45.0
511121,100.0,45.0
511149,100.0,46.0
511172,100.0,47.0
511199,100.0,49.0
511252,100.0,49.0
511304,100.0,50.0
511345,100.0,53.0
511370,100.0,55.0
511396,100.0,56.0
511475,100.0,56.0
511481,100.0,56.5
511502,100.0,57.0
511511,100.0,57.5
511527,100.0,58.0
511543,100.0,60.0
511570,100.0,62.0
511586,100.0,62.5
511599,100.0,63.0
511603,100.0,63.0
511639,100.0,63.0
511661,100.0,63.0
511675,100.0,63.0
511701,100.0,64.0
511727,100.0,65.0
511749,100.0,66.0
511753,100.0,67.0
511762,100.0,68.0
511769,100.0,69.0
511795,100.0,70.0
511859,100.0,70.0
511876,100.0,70.0
511901,100.0,71.0
511902,100.0,72.0
511927,100.0,73.0
511941,100.0,74.0
511953,100.0,75.0
511970,100.0,76.0
511983,100.0,76.5
511999,100.0,77.0
512023,100.0,77.0
512045,100.0,77.0
512048,100.0,77.0
512059,100.0,77.5
512074,100.0,78.0
512080,100.0,79.0
512101,100.0,80.0
512117,100.0,80.5
512127,100.0,81.0
512131,100.0,82.0
512153,100.0,83.0
512170,100.0,83.33333333333333
512173,100.0,83.66666666666667
512179,100.0,84.0
512189,100.0,84.0
512203,100.0,84.0
512242,100.0,84.0
512261,100.0,84.0
512323,100.0,84.0
512376,100.0,84.0
512413,100.0,84.0
512421,100.0,84.0
512432,100.0,84.5
512448,100.0,85.0
512473,100.0,86.0
512476,100.0,86.66666666666667
512490,100.0,87.33333333333333
512499,100.0,88.0
512526,100.0,90.0
512535,100.0,90.33333333333333
512550,100.0,90.66666666666667
512552,100.0,91.0
512580,100.0,93.0
512602,100.0,93.0
512604,100.0,93.0
512644,100.0,93.0
512646,100.0,93.0
512660,100.0,93.5
512674,100.0,94.0
512698,100.0,94.5
512699,100.0,95.0
512716,100.0,96.0
512725,100.0,97.0
512754,100.0,98.0
512758,100.0,99.0
512773,100.0,99.5
512805,100.0,100.0
512810,100.0,100.0
512826,100.0,100.0
512860,100.0,100.0
512879,100.0,100.0
512918,100.0,100.0
512934,100.0,100.0
512975,100.0,100.0
512989,100.0,100.0
513029,100.0,100.0
513033,100.0,100.0
513072,100.0,100.0
513085,100.0,100.0
513128,100.0,100.0
513141,100.0,100.0
513184,100.0,100.0
513205,100.0,100.0
513245,100.0,100.0
513256,100.0,100.0
513257,100.0,100.0
513523,100.0,100.0
513553,100.0,99.0
513605,100.0,96.0
513655,100.0,93.0
513698,100.0,92.0
513896,100.0,92.0
513926,100.0,91.0
513976,100.0,88.0
514081,100.0,88.0
514109,100.0,87.0
514149,100.0,84.0
514176,100.0,83.0
514254,100.0,83.0
514282,100.0,82.0
514307,100.0,81.0
514322,100.0,79.0
514428,100.0,79.0
514456,100.0,77.0
514481,100.0,76.0
514508,100.0,75.0
514575,100.0,75.0
514604,100.0,74.0
514653,100.0,71.0
514733,100.0,71.0
514750,100.0,70.0
514775,100.0,69.0
514801,100.0,68.0
514906,100.0,68.0
514934,100.0,67.0
514959,100.0,66.0
515052,100.0,66.0
515080,100.0,65.0
515104,100.0,63.0
515132,100.0,62.0
515225,100.0,62.0
515254,100.0,61.0
515281,100.0,59.0
515809,100.0,59.0
515825,100.0,58.0
515850,100.0,57.0
515877,100.0,55.0
515903,100.0,54.0
515929,100.0,52.0
515956,100.0,51.0
516024,100.0,51.0
516050,100.0,50.0
516075,100.0,48.0
516103,100.0,47.0
516156,100.0,45.0
516235,100.0,45.0
516252,100.0,44.0
516305,100.0,42.0
516355,100.0,42.0
516383,100.0,41.0
516434,100.0,38.0
516450,100.0,36.0
516555,100.0,36.0
516583,100.0,35.0
516607,100.0,34.0
516877,100.0,34.0
516902,100.0,35.0
516927,100.0,36.0
516953,100.0,38.0
516979,100.0,40.0
517086,100.0,40.0
517103,100.0,41.0
517155,100.0,43.0
517258,100.0,43.0
517287,100.0,44.0
517301,100.0,45.0
517327,100.0,47.0
517406,100.0,47.0
517434,100.0,48.0
517485,100.0,51.0
517512,100.0,52.0
517582,100.0,52.0
517608,100.0,53.0
517726,100.0,53.0
517759,100.0,54.0
517810,100.0,55.0
517833,100.0,56.0
517913,100.0,56.0
517939,100.0,57.0
517955,100.0,58.0
517999,100.0,59.0
518084,100.0,59.0
518118,100.0,60.0
518154,100.0,60.0
518160,100.0,61.0
518265,100.0,61.0
518289,100.0,62.0
518318,100.0,62.0
518336,100.0,64.0
518367,100.0,65.0
518389,100.0,66.0
518495,100.0,66.0
518525,100.0,67.0
518547,100.0,68.0
518579,100.0,68.0
518580,100.0,69.0
518614,100.0,70.0
518717,100.0,70.0
518743,100.0,71.0
518778,100.0,73.0
518790,100.0,74.0
518807,100.0,75.0
518911,100.0,75.0
518941,100.0,76.0
518964,100.0,77.0
518991,100.0,78.0
519083,100.0,78.0
519114,100.0,79.0
519140,100.0,80.0
519162,100.0,82.0
519191,100.0,83.0
519282,100.0,83.0
519313,100.0,84.0
519335,100.0,85.0
519432,100.0,85.0
519459,100.0,86.0
519498,100.0,87.0
519512,100.0,87.0
519535,100.0,89.0
519643,100.0,89.0
519659,100.0,90.0
519684,100.0,91.0
519708,100.0,92.0
519840,100.0,92.0
519860,100.0,93.0
519887,100.0,94.0
519909,100.0,96.0
519936,100.0,97.0
520039,100.0,97.0
520069,100.0,98.0
520084,100.0,99.0
520110,100.0,100.0
523215,100.0,100.0
523244,100.0,99.0
523283,100.0,96.0
523312,100.0,94.0
523336,100.0,92.0
523363,100.0,91.0
523388,100.0,89.0
523416,100.0,88.0
523513,100.0,88.0
523564,100.0,87.0
523614,100.0,84.0
523669,100.0,81.0
523741,100.0,81.0
523790,100.0,80.0
523840,100.0,77.0
523868,100.0,76.0
523987,100.0,76.0
524016,100.0,75.0
524066,100.0,73.0
524092,100.0,71.0
524188,100.0,71.0
524214,100.0,70.0
524241,100.0,69.0
524320,100.0,65.0
524440,100.0,65.0
524467,100.0,64.0
524501,100.0,63.0
524560,100.0,62.0
524638,100.0,62.0
524666,100.0,61.0
524690,100.0,60.0
524718,100.0,58.0
524743,100.0,56.0
524770,100.0,55.0
524872,100.0,55.0
524899,100.0,54.0
524925,100.0,53.0
524947,100.0,52.0
524971,100.0,50.0
524989,100.0,49.0
525092,100.0,49.0
525123,100.0,47.0
525145,100.0,46.0
525171,100.0,44.0
525265,100.0,44.0
525294,100.0,43.0
525317,100.0,42.0
525342,100.0,40.0
525371,100.0,39.0
525437,100.0,39.0
525492,100.0,37.0
525542,100.0,35.0
525620,100.0,35.0
525638,100.0,34.0
525662,100.0,32.0
525688,100.0,31.0
525716,100.0,29.0
525821,100.0,29.0
525837,100.0,27.0
525863,100.0,26.0
525889,100.0,24.0
525967,100.0,24.0
525995,100.0,23.0
526046,100.0,20.0
526116,100.0,20.0
526145,100.0,19.0
526193,100.0,16.0
526219,100.0,15.0
526313,100.0,15.0
526342,100.0,14.0
526367,100.0,13.0
526472,100.0,13.0
526489,100.0,12.0
526538,100.0,10.0
