,AYZH634E8OS41,AZSSG2REHDX18,A1XY2JMPVJCF4
142863,-100.0,-93.0,-100.0
142880,-100.0,-93.0,-100.0
142890,-100.0,-93.0,-100.0
142891,-100.0,-93.0,-100.0
142896,-100.0,-93.0,-100.0
142913,-100.0,-93.0,-100.0
142930,-100.0,-93.0,-100.0
142944,-100.0,-93.0,-100.0
142947,-100.0,-93.0,-100.0
142963,-100.0,-93.0,-100.0
142980,-100.0,-93.0,-100.0
142996,-100.0,-93.0,-100.0
143013,-100.0,-93.0,-100.0
143030,-100.0,-93.0,-100.0
143031,-100.0,-93.0,-100.0
143066,-100.0,-93.0,-100.0
143118,-100.0,-93.0,-100.0
143814,-100.0,-93.0,-100.0
143867,-100.0,-93.0,-100.0
143901,-100.0,-93.0,-100.0
143954,-100.0,-93.0,-100.0
144116,-100.0,-93.0,-100.0
144133,-100.0,-93.0,-100.0
144149,-100.0,-93.0,-100.0
144166,-100.0,-93.0,-100.0
144181,-100.0,-93.0,-100.0
144183,-100.0,-93.0,-100.0
144198,-100.0,-93.0,-100.0
144199,-100.0,-93.0,-100.0
144215,-100.0,-93.0,-100.0
144216,-100.0,-93.0,-100.0
144231,-100.0,-93.0,-100.0
144233,-100.0,-93.0,-100.0
144248,-100.0,-93.0,-100.0
144249,-100.0,-93.0,-100.0
144264,-100.0,-93.0,-100.0
144266,-100.0,-93.0,-100.0
144281,-100.0,-93.0,-100.0
144283,-100.0,-93.0,-100.0
144298,-100.0,-93.0,-100.0
144299,-100.0,-93.0,-100.0
144315,-100.0,-93.0,-100.0
144331,-100.0,-93.0,-100.0
144348,-100.0,-93.0,-100.0
144364,-100.0,-93.0,-100.0
144381,-100.0,-93.0,-100.0
144650,-100.0,-93.0,-100.0
144685,-100.0,-93.0,-100.0
144720,-100.0,-93.0,-100.0
144772,-100.0,-93.0,-100.0
144782,-100.0,-93.0,-100.0
144799,-100.0,-93.0,-100.0
144816,-100.0,-93.0,-100.0
144832,-100.0,-93.0,-100.0
144848,-100.0,-93.0,-100.0
144865,-100.0,-93.0,-100.0
144882,-100.0,-93.0,-100.0
144898,-100.0,-93.0,-100.0
144948,-100.0,-93.0,-100.0
144965,-100.0,-93.0,-100.0
144982,-100.0,-93.0,-100.0
144999,-100.0,-93.0,-100.0
145015,-100.0,-93.0,-100.0
145032,-100.0,-93.0,-100.0
145048,-100.0,-93.0,-100.0
145065,-100.0,-93.0,-100.0
145082,-100.0,-93.0,-100.0
145277,-100.0,-93.0,-100.0
145312,-100.0,-93.0,-100.0
145364,-100.0,-93.0,-100.0
145399,-100.0,-93.0,-100.0
145418,-100.0,-93.0,-100.0
145432,-100.0,-93.0,-100.0
145449,-100.0,-93.0,-100.0
145451,-100.0,-93.0,-100.0
145466,-100.0,-93.0,-100.0
145482,-100.0,-93.0,-100.0
145499,-100.0,-93.0,-100.0
145516,-100.0,-93.0,-100.0
145533,-100.0,-93.0,-100.0
145573,-100.0,-93.0,-100.0
145626,-100.0,-93.0,-100.0
145633,-100.0,-93.0,-100.0
145649,-100.0,-93.0,-100.0
145660,-100.0,-93.0,-100.0
145667,-100.0,-93.0,-100.0
145683,-100.0,-93.0,-100.0
145695,-100.0,-93.0,-100.0
145699,-100.0,-93.0,-100.0
145716,-100.0,-93.0,-100.0
145733,-100.0,-93.0,-100.0
145747,-100.0,-93.0,-100.0
145750,-100.0,-93.0,-100.0
145782,-100.0,-93.0,-100.0
145834,-100.0,-93.0,-100.0
145869,-100.0,-93.0,-100.0
145916,-100.0,-93.0,-100.0
145922,-100.0,-93.0,-100.0
145933,-100.0,-93.0,-100.0
145950,-100.0,-93.0,-100.0
145956,-100.0,-93.0,-100.0
145966,-100.0,-93.0,-100.0
145983,-100.0,-93.0,-100.0
145991,-100.0,-93.0,-100.0
145999,-100.0,-93.0,-100.0
146016,-100.0,-93.0,-100.0
146033,-100.0,-93.0,-100.0
146043,-100.0,-93.0,-100.0
146096,-100.0,-93.0,-100.0
146116,-100.0,-93.0,-100.0
146133,-100.0,-93.0,-100.0
146150,-100.0,-93.0,-100.0
146166,-100.0,-93.0,-100.0
146183,-100.0,-93.0,-100.0
146200,-100.0,-93.0,-100.0
146217,-100.0,-93.0,-100.0
146218,-100.0,-93.0,-100.0
146219,-100.0,-93.0,-100.0
146233,-100.0,-93.0,-100.0
146250,-100.0,-93.0,-100.0
146268,-100.0,-93.0,-100.0
146283,-100.0,-93.0,-100.0
146300,-100.0,-93.0,-100.0
146317,-100.0,-93.0,-100.0
146333,-100.0,-93.0,-100.0
146350,-100.0,-93.0,-100.0
146366,-100.0,-93.0,-100.0
146383,-100.0,-93.0,-100.0
146400,-100.0,-93.0,-100.0
146417,-100.0,-93.0,-100.0
146433,-100.0,-93.0,-100.0
146467,-100.0,-93.0,-100.0
146484,-100.0,-93.0,-100.0
146500,-100.0,-93.0,-100.0
146517,-100.0,-93.0,-100.0
146533,-100.0,-93.0,-100.0
146550,-100.0,-93.0,-100.0
146567,-100.0,-93.0,-100.0
146584,-100.0,-93.0,-100.0
146600,-100.0,-93.0,-100.0
146617,-100.0,-93.0,-100.0
146634,-100.0,-93.0,-100.0
146650,-100.0,-93.0,-100.0
146667,-100.0,-93.0,-100.0
146684,-100.0,-93.0,-100.0
146767,-100.0,-93.0,-100.0
146784,-100.0,-93.0,-100.0
146800,-100.0,-93.0,-100.0
146817,-100.0,-93.0,-100.0
146834,-100.0,-93.0,-100.0
146850,-100.0,-93.0,-100.0
146867,-100.0,-93.0,-100.0
146902,-100.0,-93.0,-100.0
146918,-100.0,-93.0,-100.0
146934,-100.0,-93.0,-100.0
146951,-100.0,-93.0,-100.0
146967,-100.0,-93.0,-100.0
147002,-100.0,-93.0,-100.0
147020,-100.0,-93.0,-100.0
147035,-100.0,-93.0,-100.0
147051,-100.0,-93.0,-100.0
147068,-100.0,-93.0,-100.0
147084,-100.0,-93.0,-100.0
147101,-100.0,-93.0,-100.0
147118,-100.0,-93.0,-100.0
147134,-100.0,-93.0,-100.0
147151,-100.0,-93.0,-100.0
147167,-100.0,-93.0,-100.0
147184,-100.0,-93.0,-100.0
147201,-100.0,-93.0,-100.0
147217,-100.0,-93.0,-100.0
147235,-100.0,-93.0,-100.0
147251,-100.0,-93.0,-100.0
147268,-100.0,-93.0,-100.0
147285,-100.0,-93.0,-100.0
147301,-100.0,-93.0,-100.0
147318,-100.0,-93.0,-100.0
147434,-100.0,-93.0,-100.0
147452,-100.0,-93.0,-100.0
147468,-100.0,-93.0,-100.0
147485,-100.0,-93.0,-100.0
147501,-100.0,-93.0,-100.0
147518,-100.0,-93.0,-100.0
147535,-100.0,-93.0,-100.0
147551,-100.0,-93.0,-100.0
147785,-100.0,-93.0,-100.0
147802,-100.0,-93.0,-100.0
147818,-100.0,-93.0,-100.0
147827,-100.0,-93.0,-100.0
147835,-100.0,-93.0,-100.0
147852,-100.0,-93.0,-100.0
147868,-100.0,-93.0,-100.0
147885,-100.0,-93.0,-100.0
147896,-100.0,-93.0,-100.0
147902,-100.0,-93.0,-100.0
147904,-100.0,-93.0,-100.0
147919,-100.0,-93.0,-100.0
147935,-100.0,-93.0,-100.0
147952,-100.0,-93.0,-100.0
147963,-100.0,-93.0,-100.0
147967,-100.0,-93.0,-100.0
147968,-100.0,-93.0,-100.0
147983,-100.0,-93.0,-100.0
147986,-100.0,-93.0,-100.0
148019,-100.0,-93.0,-100.0
148035,-100.0,-93.0,-100.0
148052,-100.0,-93.0,-100.0
148055,-100.0,-93.0,-100.0
148102,-100.0,-93.0,-100.0
148118,-100.0,-93.0,-100.0
148120,-100.0,-93.0,-100.0
148124,-100.0,-93.0,-100.0
148135,-100.0,-93.0,-100.0
148180,-100.0,-93.0,-100.0
149053,-100.0,-93.0,-100.0
149070,-100.0,-93.0,-100.0
149086,-100.0,-93.0,-100.0
149103,-100.0,-93.0,-100.0
149120,-100.0,-93.0,-100.0
149136,-100.0,-93.0,-100.0
149153,-100.0,-93.0,-100.0
149170,-100.0,-93.0,-100.0
149187,-100.0,-93.0,-100.0
149203,-100.0,-93.0,-100.0
149220,-100.0,-93.0,-100.0
149237,-100.0,-93.0,-100.0
149253,-100.0,-93.0,-100.0
149270,-100.0,-93.0,-100.0
149287,-100.0,-93.0,-100.0
149299,-100.0,-93.0,-100.0
149328,-100.0,-93.0,-100.0
149337,-100.0,-93.0,-100.0
149354,-100.0,-93.0,-100.0
149370,-100.0,-93.0,-100.0
149379,-100.0,-93.0,-100.0
149387,-100.0,-93.0,-100.0
149394,-100.0,-93.0,-100.0
149401,-100.0,-93.0,-100.0
149403,-100.0,-93.0,-100.0
149419,-100.0,-93.0,-100.0
149420,-100.0,-93.0,-100.0
149424,-100.0,-93.0,-100.0
149437,-100.0,-93.0,-100.0
149453,-100.0,-93.0,-100.0
149470,-100.0,-93.0,-100.0
149486,-100.0,-93.0,-100.0
149487,-100.0,-93.0,-100.0
149503,-100.0,-93.0,-100.0
149520,-100.0,-93.0,-100.0
149537,-100.0,-93.0,-100.0
149554,-100.0,-93.0,-100.0
149570,-100.0,-93.0,-100.0
149587,-100.0,-93.0,-100.0
149609,-100.0,-93.0,-100.0
149620,-100.0,-93.0,-100.0
149622,-100.0,-93.0,-100.0
149637,-100.0,-93.0,-100.0
149639,-100.0,-93.0,-100.0
149640,-100.0,-93.0,-100.0
149645,-100.0,-93.0,-100.0
149654,-100.0,-93.0,-100.0
149655,-100.0,-93.0,-100.0
149670,-100.0,-93.0,-100.0
149672,-100.0,-93.0,-100.0
149677,-100.0,-93.0,-100.0
149687,-100.0,-93.0,-100.0
149689,-100.0,-93.0,-100.0
149704,-100.0,-93.0,-100.0
149705,-100.0,-93.0,-100.0
149720,-100.0,-93.0,-100.0
149722,-100.0,-93.0,-100.0
149737,-100.0,-93.0,-100.0
149739,-100.0,-93.0,-100.0
149754,-100.0,-93.0,-100.0
149755,-100.0,-93.0,-100.0
149761,-100.0,-93.0,-100.0
149771,-100.0,-93.0,-100.0
149772,-100.0,-93.0,-100.0
149787,-100.0,-93.0,-100.0
149789,-100.0,-93.0,-100.0
149804,-100.0,-93.0,-100.0
149806,-100.0,-93.0,-100.0
149820,-100.0,-93.0,-100.0
149831,-100.0,-93.0,-100.0
149838,-100.0,-93.0,-100.0
149896,-100.0,-93.0,-100.0
150171,-100.0,-93.0,-100.0
150188,-100.0,-93.0,-100.0
150204,-100.0,-93.0,-100.0
150221,-100.0,-93.0,-100.0
150237,-100.0,-93.0,-100.0
150254,-100.0,-93.0,-100.0
150271,-100.0,-93.0,-100.0
150287,-100.0,-93.0,-100.0
150305,-100.0,-93.0,-100.0
150321,-100.0,-93.0,-100.0
150338,-100.0,-93.0,-100.0
150354,-100.0,-93.0,-100.0
150371,-100.0,-93.0,-100.0
150388,-100.0,-93.0,-100.0
150404,-100.0,-93.0,-100.0
150422,-100.0,-93.0,-100.0
150438,-100.0,-93.0,-100.0
150455,-100.0,-93.0,-100.0
150471,-100.0,-93.0,-100.0
150488,-100.0,-93.0,-100.0
150505,-100.0,-93.0,-100.0
150521,-100.0,-93.0,-100.0
150538,-100.0,-93.0,-100.0
150555,-100.0,-93.0,-100.0
150572,-100.0,-93.0,-100.0
150588,-100.0,-93.0,-100.0
150605,-100.0,-93.0,-100.0
150621,-100.0,-93.0,-100.0
150639,-100.0,-93.0,-100.0
150656,-100.0,-93.0,-100.0
150672,-100.0,-93.0,-100.0
150755,-100.0,-93.0,-100.0
150772,-100.0,-93.0,-100.0
150788,-100.0,-93.0,-100.0
150805,-100.0,-93.0,-100.0
150822,-100.0,-93.0,-100.0
150857,-100.0,-93.0,-100.0
150872,-100.0,-93.0,-100.0
150888,-100.0,-93.0,-100.0
150905,-100.0,-93.0,-100.0
150922,-100.0,-93.0,-100.0
151023,-100.0,-93.0,-100.0
151038,-100.0,-93.0,-100.0
151055,-100.0,-93.0,-100.0
151072,-100.0,-93.0,-100.0
151088,-100.0,-93.0,-100.0
151106,-100.0,-93.0,-100.0
151122,-100.0,-93.0,-100.0
151139,-100.0,-93.0,-100.0
151272,-100.0,-93.0,-100.0
151289,-100.0,-93.0,-100.0
151306,-100.0,-93.0,-100.0
151322,-100.0,-93.0,-100.0
151339,-100.0,-93.0,-100.0
151355,-100.0,-93.0,-100.0
151372,-100.0,-93.0,-100.0
151389,-100.0,-93.0,-100.0
151405,-100.0,-93.0,-100.0
151422,-100.0,-93.0,-100.0
151439,-100.0,-93.0,-100.0
151456,-100.0,-93.0,-100.0
151792,-100.0,-93.0,-100.0
151806,-100.0,-93.0,-100.0
151823,-100.0,-93.0,-100.0
151839,-100.0,-93.0,-100.0
151856,-100.0,-93.0,-100.0
151873,-100.0,-93.0,-100.0
151889,-100.0,-93.0,-100.0
151906,-100.0,-93.0,-100.0
151923,-100.0,-93.0,-100.0
151939,-100.0,-93.0,-100.0
152024,-100.0,-93.0,-100.0
152040,-100.0,-93.0,-100.0
152056,-100.0,-93.0,-100.0
152073,-100.0,-93.0,-100.0
152090,-100.0,-93.0,-100.0
152106,-100.0,-93.0,-100.0
152123,-100.0,-93.0,-100.0
152140,-100.0,-93.0,-100.0
152157,-100.0,-93.0,-100.0
152173,-100.0,-93.0,-100.0
152190,-100.0,-93.0,-100.0
152206,-100.0,-93.0,-100.0
152223,-100.0,-93.0,-100.0
152240,-100.0,-93.0,-100.0
152290,-100.0,-93.0,-100.0
152307,-100.0,-93.0,-100.0
152323,-100.0,-93.0,-100.0
152340,-100.0,-93.0,-100.0
152356,-100.0,-93.0,-100.0
152373,-100.0,-93.0,-100.0
152390,-100.0,-93.0,-100.0
152407,-100.0,-93.0,-100.0
152424,-100.0,-93.0,-100.0
152440,-100.0,-93.0,-100.0
152457,-100.0,-93.0,-100.0
152473,-100.0,-93.0,-100.0
152490,-100.0,-93.0,-100.0
152507,-100.0,-93.0,-100.0
152523,-100.0,-93.0,-100.0
152759,-100.0,-93.0,-100.0
152775,-100.0,-93.0,-100.0
152790,-100.0,-93.0,-100.0
152807,-100.0,-93.0,-100.0
152824,-100.0,-93.0,-100.0
152857,-100.0,-93.0,-100.0
152874,-100.0,-93.0,-100.0
152891,-100.0,-93.0,-100.0
152907,-100.0,-93.0,-100.0
152924,-100.0,-93.0,-100.0
152990,-100.0,-93.0,-100.0
153008,-100.0,-93.0,-100.0
153024,-100.0,-93.0,-100.0
153041,-100.0,-93.0,-100.0
153057,-100.0,-93.0,-100.0
153075,-100.0,-93.0,-100.0
153108,-100.0,-93.0,-100.0
153124,-100.0,-93.0,-100.0
153141,-100.0,-93.0,-100.0
153157,-100.0,-93.0,-100.0
153174,-100.0,-93.0,-100.0
153191,-100.0,-93.0,-100.0
153207,-100.0,-93.0,-100.0
153291,-100.0,-93.0,-100.0
153308,-100.0,-93.0,-100.0
153325,-100.0,-93.0,-100.0
153341,-100.0,-93.0,-100.0
153358,-100.0,-93.0,-100.0
153375,-100.0,-93.0,-100.0
153391,-100.0,-93.0,-100.0
153408,-100.0,-93.0,-100.0
153425,-100.0,-93.0,-100.0
153441,-100.0,-93.0,-100.0
153458,-100.0,-93.0,-100.0
153475,-100.0,-93.0,-100.0
154659,-100.0,-93.0,-100.0
154676,-100.0,-93.0,-100.0
154693,-100.0,-93.0,-100.0
154709,-100.0,-93.0,-100.0
154726,-100.0,-93.0,-100.0
154743,-100.0,-93.0,-100.0
154759,-100.0,-93.0,-100.0
154776,-100.0,-93.0,-100.0
154793,-100.0,-93.0,-100.0
154809,-100.0,-93.0,-100.0
154826,-100.0,-93.0,-100.0
154843,-100.0,-93.0,-100.0
154860,-100.0,-93.0,-100.0
157514,-100.0,-93.0,-100.0
157531,-100.0,-93.0,-100.0
157547,-100.0,-93.0,-100.0
157564,-100.0,-93.0,-100.0
157580,-100.0,-93.0,-100.0
157597,-100.0,-93.0,-100.0
157614,-100.0,-93.0,-100.0
157631,-100.0,-93.0,-100.0
157647,-100.0,-93.0,-100.0
157664,-100.0,-93.0,-100.0
158031,-100.0,-93.0,-100.0
158049,-100.0,-93.0,-100.0
158064,-100.0,-93.0,-100.0
158081,-100.0,-93.0,-100.0
158098,-100.0,-93.0,-100.0
158115,-100.0,-93.0,-100.0
158131,-100.0,-93.0,-100.0
158148,-100.0,-93.0,-100.0
158164,-100.0,-93.0,-100.0
158348,-100.0,-93.0,-100.0
158365,-100.0,-93.0,-100.0
158381,-100.0,-93.0,-100.0
158398,-100.0,-93.0,-100.0
158415,-100.0,-93.0,-100.0
158431,-100.0,-93.0,-100.0
158448,-100.0,-93.0,-100.0
158465,-100.0,-93.0,-100.0
158481,-100.0,-93.0,-100.0
158715,-100.0,-93.0,-100.0
158733,-100.0,-93.0,-100.0
158748,-100.0,-93.0,-100.0
158765,-100.0,-93.0,-100.0
158782,-100.0,-93.0,-100.0
158799,-100.0,-93.0,-100.0
158815,-100.0,-93.0,-100.0
158832,-100.0,-93.0,-100.0
158849,-100.0,-93.0,-100.0
159099,-100.0,-93.0,-100.0
159116,-100.0,-93.0,-100.0
159132,-100.0,-93.0,-100.0
159149,-100.0,-93.0,-100.0
159166,-100.0,-93.0,-100.0
159182,-100.0,-93.0,-100.0
159199,-100.0,-93.0,-100.0
159216,-100.0,-93.0,-100.0
159232,-100.0,-93.0,-100.0
159399,-100.0,-93.0,-100.0
159417,-100.0,-93.0,-100.0
159432,-100.0,-93.0,-100.0
159449,-100.0,-93.0,-100.0
159466,-100.0,-93.0,-100.0
159482,-100.0,-93.0,-100.0
159499,-100.0,-93.0,-100.0
159516,-100.0,-93.0,-100.0
159533,-100.0,-93.0,-100.0
159549,-100.0,-93.0,-100.0
160717,-100.0,-93.0,-100.0
160735,-100.0,-93.0,-100.0
160751,-100.0,-93.0,-100.0
160767,-100.0,-93.0,-100.0
160784,-100.0,-93.0,-100.0
160801,-100.0,-93.0,-100.0
160817,-100.0,-93.0,-100.0
160834,-100.0,-93.0,-100.0
160851,-100.0,-93.0,-100.0
161335,-100.0,-93.0,-100.0
161352,-100.0,-93.0,-100.0
161368,-100.0,-93.0,-100.0
161385,-100.0,-93.0,-100.0
161401,-100.0,-93.0,-100.0
161418,-100.0,-93.0,-100.0
161435,-100.0,-93.0,-100.0
161451,-100.0,-93.0,-100.0
161468,-100.0,-93.0,-100.0
165005,-100.0,-93.0,-100.0
165023,-100.0,-93.0,-100.0
165039,-100.0,-93.0,-100.0
165056,-100.0,-93.0,-100.0
165072,-100.0,-93.0,-100.0
165089,-100.0,-93.0,-100.0
165105,-100.0,-93.0,-100.0
165122,-100.0,-93.0,-100.0
165139,-100.0,-93.0,-100.0
165155,-100.0,-93.0,-100.0
165289,-100.0,-93.0,-100.0
165303,-100.0,-93.0,-100.0
165304,-100.0,-93.0,-100.0
165307,-100.0,-93.0,-100.0
165322,-100.0,-93.0,-100.0
165339,-100.0,-93.0,-100.0
165356,-100.0,-93.0,-100.0
165372,-100.0,-93.0,-100.0
165374,-100.0,-93.0,-100.0
165389,-100.0,-93.0,-100.0
165406,-100.0,-93.0,-100.0
165426,-100.0,-93.0,-100.0
165461,-100.0,-93.0,-100.0
165513,-100.0,-93.0,-100.0
165548,-100.0,-93.0,-100.0
165600,-100.0,-93.0,-100.0
165635,-100.0,-93.0,-100.0
165670,-100.0,-93.0,-100.0
165722,-100.0,-93.0,-100.0
165757,-100.0,-93.0,-100.0
165809,-100.0,-93.0,-100.0
165844,-100.0,-93.0,-100.0
165864,-100.0,-93.0,-100.0
165879,-100.0,-93.0,-100.0
165896,-100.0,-93.0,-100.0
165921,-100.0,-93.0,-100.0
165924,-100.0,-93.0,-100.0
165931,-100.0,-93.0,-100.0
165955,-100.0,-93.0,-100.0
165960,-100.0,-93.0,-100.0
165966,-100.0,-93.0,-100.0
166001,-100.0,-93.0,-100.0
166053,-100.0,-93.0,-100.0
166055,-100.0,-93.0,-100.0
166088,-100.0,-93.0,-100.0
166140,-100.0,-93.0,-100.0
166175,-100.0,-93.0,-100.0
166227,-100.0,-93.0,-100.0
166262,-100.0,-93.0,-100.0
166297,-100.0,-93.0,-100.0
166349,-100.0,-93.0,-100.0
166384,-100.0,-93.0,-100.0
166857,-100.0,-93.0,-100.0
166880,-100.0,-93.0,-100.0
167091,-100.0,-93.0,-100.0
167109,-100.0,-93.0,-100.0
167124,-100.0,-93.0,-100.0
167141,-100.0,-93.0,-100.0
167158,-100.0,-93.0,-100.0
167174,-100.0,-93.0,-100.0
167541,-100.0,-93.0,-100.0
167559,-100.0,-93.0,-100.0
167575,-100.0,-93.0,-100.0
167591,-100.0,-93.0,-100.0
167608,-100.0,-93.0,-100.0
167625,-100.0,-93.0,-100.0
167642,-100.0,-93.0,-100.0
170190,-100.0,-93.0,-100.0
170212,-100.0,-93.0,-100.0
170216,-100.0,-93.0,-100.0
170243,-100.0,-93.0,-100.0
170246,-100.0,-93.0,-100.0
170276,-100.0,-93.0,-100.0
170280,-100.0,-93.0,-100.0
170311,-100.0,-93.0,-100.0
170314,-100.0,-93.0,-100.0
170342,-100.0,-93.0,-100.0
172973,-100.0,-93.0,-100.0
173007,-100.0,-93.0,-100.0
173012,-100.0,-93.0,-100.0
173042,-100.0,-93.0,-100.0
173046,-100.0,-93.0,-100.0
173073,-100.0,-93.0,-100.0
173078,-100.0,-93.0,-100.0
173129,-100.0,-93.0,-100.0
175109,-100.0,-93.0,-100.0
175141,-100.0,-93.0,-100.0
175145,-100.0,-93.0,-100.0
175162,-100.0,-93.0,-100.0
175165,-100.0,-93.0,-100.0
175194,-100.0,-93.0,-100.0
175197,-100.0,-93.0,-100.0
175228,-100.0,-93.0,-100.0
175232,-100.0,-93.0,-100.0
175260,-100.0,-93.0,-100.0
175455,-100.0,-93.0,-100.0
175483,-100.0,-93.0,-100.0
175484,-100.0,-93.0,-100.0
175509,-100.0,-93.0,-100.0
175646,-100.0,-93.0,-100.0
175669,-100.0,-93.0,-100.0
175672,-100.0,-93.0,-100.0
175700,-100.0,-93.0,-100.0
175704,-100.0,-93.0,-100.0
175734,-100.0,-93.0,-100.0
177368,-100.0,-93.0,-100.0
177422,-100.0,-93.0,-100.0
177426,-100.0,-93.0,-100.0
177453,-100.0,-93.0,-100.0
177458,-100.0,-93.0,-100.0
177487,-100.0,-93.0,-100.0
177491,-100.0,-93.0,-100.0
177519,-100.0,-93.0,-100.0
177522,-100.0,-93.0,-100.0
177552,-100.0,-93.0,-100.0
177555,-100.0,-93.0,-100.0
177576,-100.0,-93.0,-100.0
177677,-100.0,-93.0,-100.0
177732,-100.0,-93.0,-100.0
177735,-100.0,-93.0,-100.0
177766,-100.0,-93.0,-100.0
177923,-100.0,-93.0,-100.0
177953,-100.0,-93.0,-100.0
177957,-100.0,-93.0,-100.0
177993,-100.0,-93.0,-100.0
177998,-100.0,-93.0,-100.0
178019,-100.0,-93.0,-100.0
178022,-100.0,-93.0,-100.0
178041,-100.0,-93.0,-100.0
178140,-100.0,-93.0,-100.0
178172,-100.0,-93.0,-100.0
178176,-100.0,-93.0,-100.0
178204,-100.0,-93.0,-100.0
178207,-100.0,-93.0,-100.0
178229,-100.0,-93.0,-100.0
178232,-100.0,-93.0,-100.0
178259,-100.0,-93.0,-100.0
178295,-100.0,-93.0,-100.0
178323,-100.0,-93.0,-100.0
178336,-100.0,-93.0,-100.0
178384,-100.0,-93.0,-100.0
178389,-100.0,-93.0,-100.0
178453,-100.0,-93.0,-100.0
178456,-100.0,-93.0,-100.0
178520,-100.0,-93.0,-100.0
178524,-100.0,-93.0,-100.0
178585,-100.0,-93.0,-100.0
178597,-100.0,-93.0,-100.0
178617,-100.0,-93.0,-100.0
178621,-100.0,-93.0,-100.0
178653,-100.0,-93.0,-100.0
178657,-100.0,-93.0,-100.0
178739,-100.0,-93.0,-100.0
178745,-100.0,-93.0,-100.0
178772,-100.0,-93.0,-100.0
178776,-100.0,-93.0,-100.0
178804,-100.0,-93.0,-100.0
179620,-100.0,-93.0,-100.0
179654,-100.0,-93.0,-100.0
179689,-100.0,-93.0,-100.0
179741,-100.0,-93.0,-100.0
179776,-100.0,-93.0,-100.0
179828,-100.0,-93.0,-100.0
179829,-100.0,-93.0,-100.0
180858,-100.0,-93.0,-100.0
180889,-100.0,-93.0,-100.0
180892,-100.0,-93.0,-100.0
180922,-100.0,-93.0,-100.0
180926,-100.0,-93.0,-100.0
180943,-100.0,-93.0,-100.0
180948,-100.0,-93.0,-100.0
180977,-100.0,-93.0,-100.0
180980,-100.0,-93.0,-100.0
181009,-100.0,-93.0,-100.0
181012,-100.0,-93.0,-100.0
181041,-100.0,-93.0,-100.0
181046,-100.0,-93.0,-100.0
181074,-100.0,-93.0,-100.0
181319,-100.0,-93.0,-100.0
181352,-100.0,-93.0,-100.0
181356,-100.0,-93.0,-100.0
181382,-100.0,-93.0,-100.0
181389,-100.0,-93.0,-100.0
181405,-100.0,-93.0,-100.0
181410,-100.0,-93.0,-100.0
181438,-100.0,-93.0,-100.0
181443,-100.0,-93.0,-100.0
181472,-100.0,-93.0,-100.0
183763,-100.0,-93.0,-100.0
183764,-100.0,-93.0,-100.0
183791,-100.0,-93.0,-100.0
183811,-100.0,-93.0,-100.0
183815,-100.0,-93.0,-100.0
183817,-100.0,-93.0,-100.0
183844,-100.0,-93.0,-100.0
183848,-100.0,-93.0,-100.0
183851,-100.0,-93.0,-100.0
183876,-100.0,-93.0,-100.0
183880,-100.0,-93.0,-100.0
183904,-100.0,-93.0,-100.0
183909,-100.0,-93.0,-100.0
183912,-100.0,-93.0,-100.0
183938,-100.0,-93.0,-100.0
183942,-100.0,-93.0,-100.0
183973,-100.0,-93.0,-100.0
184026,-100.0,-93.0,-100.0
184060,-100.0,-93.0,-100.0
184113,-100.0,-93.0,-100.0
184147,-100.0,-93.0,-100.0
184182,-100.0,-93.0,-100.0
184234,-100.0,-93.0,-100.0
184269,-100.0,-93.0,-100.0
184322,-100.0,-93.0,-100.0
184356,-100.0,-93.0,-100.0
184391,-100.0,-93.0,-100.0
184443,-100.0,-93.0,-100.0
184478,-100.0,-93.0,-100.0
184531,-100.0,-93.0,-100.0
184565,-100.0,-93.0,-100.0
184600,-100.0,-93.0,-100.0
184652,-100.0,-93.0,-100.0
184653,-100.0,-93.0,-100.0
185727,-100.0,-93.0,-100.0
185789,-100.0,-93.0,-100.0
185792,-100.0,-93.0,-100.0
185822,-100.0,-93.0,-100.0
185827,-100.0,-93.0,-100.0
185880,-100.0,-93.0,-100.0
185885,-100.0,-93.0,-100.0
185985,-100.0,-93.0,-100.0
185989,-100.0,-93.0,-100.0
186016,-100.0,-93.0,-100.0
186019,-100.0,-93.0,-100.0
186039,-100.0,-93.0,-100.0
186042,-100.0,-93.0,-100.0
186072,-100.0,-93.0,-100.0
186076,-100.0,-93.0,-100.0
186104,-100.0,-93.0,-100.0
186107,-100.0,-93.0,-100.0
186136,-100.0,-93.0,-100.0
186141,-100.0,-93.0,-100.0
186171,-100.0,-93.0,-100.0
186177,-100.0,-93.0,-100.0
186227,-100.0,-93.0,-100.0
186230,-100.0,-93.0,-100.0
186296,-100.0,-93.0,-100.0
186361,-100.0,-93.0,-100.0
186383,-100.0,-93.0,-100.0
186386,-100.0,-93.0,-100.0
186414,-100.0,-93.0,-100.0
187008,-100.0,-93.0,-100.0
187041,-100.0,-93.0,-100.0
187044,-100.0,-93.0,-100.0
187072,-100.0,-93.0,-100.0
187076,-100.0,-93.0,-100.0
187105,-100.0,-93.0,-100.0
187110,-100.0,-93.0,-100.0
187138,-100.0,-93.0,-100.0
187141,-100.0,-93.0,-100.0
187161,-100.0,-93.0,-100.0
187166,-100.0,-93.0,-100.0
187192,-100.0,-93.0,-100.0
187196,-100.0,-93.0,-100.0
187225,-100.0,-93.0,-100.0
187229,-100.0,-93.0,-100.0
187262,-100.0,-93.0,-100.0
187267,-100.0,-93.0,-100.0
