,AHLS6AZ1VTNH7,A3UTSRN8QLKWE,A21V0SPZ59EEA
373129,-85.0,92.0,
373137,-86.0,91.5,
373144,-86.0,91.0,
373154,-86.0,91.0,
373179,-86.0,90.0,
373198,-86.0,90.0,
373219,-86.0,89.0,
373265,-86.0,89.0,
373288,-87.0,89.0,
373294,-87.0,89.0,
373312,-89.0,89.0,
373317,-89.0,88.0,
373331,-89.5,87.0,
373337,-90.0,87.0,
373342,-90.0,87.0,
373363,-90.0,86.0,
373435,-90.0,86.0,
373454,-90.0,85.0,
373465,-90.0,85.0,
373472,-90.33333333333333,85.0,
373474,-90.66666666666667,84.0,
373489,-91.0,84.0,
373496,-91.0,84.0,
373510,-92.0,84.0,
373513,-93.0,83.66666666666667,
373518,-93.0,83.33333333333333,
373520,-93.5,83.0,
373539,-94.0,83.0,
373563,-94.0,83.0,
373570,-94.0,82.0,
373585,-94.0,82.0,
373593,-94.0,81.0,
373607,-94.0,81.0,
373620,-94.0,80.0,
373638,-94.0,80.0,
373647,-94.0,79.0,
373662,-94.0,79.0,
373672,-94.0,78.0,
373682,-94.0,78.0,
373691,-94.0,77.5,
373698,-94.25,77.0,
373707,-94.5,77.0,
373711,-94.75,76.0,
373714,-95.0,76.0,
373719,-95.0,76.0,
373724,-96.0,76.0,
373739,-97.0,75.5,
373744,-97.0,75.0,
373755,-97.5,75.0,
373763,-98.0,74.5,
373772,-98.0,74.0,
373784,-98.0,74.0,
373794,-98.0,73.0,
373807,-98.0,73.0,
373817,-98.0,72.0,
373830,-98.0,72.0,
373848,-98.0,71.0,
373860,-98.0,71.0,
373879,-98.0,70.0,
373889,-98.0,70.0,
373903,-98.0,69.0,
373913,-98.0,69.0,
373924,-98.0,68.0,
373935,-98.0,68.0,
373950,-98.0,67.0,
373959,-98.0,67.0,
373973,-98.0,66.0,
373986,-98.0,66.0,
373995,-98.0,65.0,
374005,-98.0,65.0,
374013,-98.0,64.0,
374024,-98.0,64.0,
374034,-98.0,63.0,
374043,-98.0,63.0,
374050,-98.0,62.0,
374061,-98.0,62.0,
374066,-98.0,61.0,
374067,-98.0,61.0,
374076,-98.66666666666667,61.0,
374086,-99.33333333333333,60.0,
374091,-100.0,60.0,
374101,-100.0,60.0,
374116,-100.0,59.0,
374143,-100.0,59.0,
374162,-100.0,58.0,
374181,-100.0,58.0,
374191,-100.0,57.0,
374201,-100.0,57.0,
374210,-100.0,56.0,
374221,-100.0,56.0,
374231,-100.0,55.0,
374241,-100.0,55.0,
374248,-100.0,54.0,
374259,-100.0,54.0,
374270,-100.0,53.0,
374281,-100.0,53.0,
374308,-100.0,52.0,
374320,-100.0,52.0,
374328,-100.0,51.0,
374336,-100.0,51.0,
374344,-100.0,50.0,
374356,-100.0,50.0,
374364,-100.0,49.0,
374375,-100.0,49.0,
374385,-100.0,48.0,
374397,-100.0,48.0,
374403,-100.0,47.0,
374426,-100.0,47.0,
374431,-100.0,46.0,
374443,-100.0,46.0,
374451,-100.0,44.0,
374462,-100.0,44.0,
374469,-100.0,43.0,
374480,-100.0,43.0,
374486,-100.0,42.0,
374496,-100.0,42.0,
374504,-100.0,41.0,
374514,-100.0,41.0,
374524,-100.0,40.0,
374535,-100.0,40.0,
374551,-100.0,38.0,
374560,-100.0,37.0,
374573,-100.0,36.0,
374583,-100.0,36.0,
374591,-100.0,35.0,
374604,-100.0,35.0,
374611,-100.0,34.0,
374622,-100.0,34.0,
374630,-100.0,33.0,
374643,-100.0,33.0,
374648,-100.0,32.0,
374660,-100.0,32.0,
374668,-100.0,31.0,
374679,-100.0,31.0,
374686,-100.0,30.0,
374699,-100.0,30.0,
374712,-100.0,29.0,
374727,-100.0,29.0,
374735,-100.0,28.0,
374746,-100.0,28.0,
374753,-100.0,27.0,
374766,-100.0,27.0,
374772,-100.0,26.0,
374783,-100.0,26.0,
374791,-100.0,25.0,
374803,-100.0,25.0,
374813,-100.0,24.0,
374826,-100.0,24.0,
374837,-100.0,23.0,
374848,-100.0,23.0,
374858,-100.0,22.0,
374868,-100.0,22.0,
374878,-100.0,21.0,
374891,-100.0,21.0,
374896,-100.0,20.0,
374907,-100.0,20.0,
374914,-100.0,19.0,
374926,-100.0,19.0,
374932,-100.0,17.0,
374943,-100.0,17.0,
374952,-100.0,16.0,
374962,-100.0,16.0,
374969,-100.0,15.0,
374981,-100.0,14.0,
374988,-100.0,13.0,
374997,-100.0,13.0,
375009,-100.0,12.0,
375021,-100.0,12.0,
375029,-100.0,11.0,
375039,-100.0,11.0,
375045,-100.0,10.0,
375057,-100.0,10.0,
375064,-100.0,8.0,
375087,-100.0,8.0,
375094,-100.0,7.0,
375104,-100.0,7.0,
375113,-100.0,5.0,
375124,-100.0,5.0,
375133,-100.0,4.0,
375145,-100.0,4.0,
375151,-100.0,3.0,
375176,-100.0,3.0,
375182,-100.0,2.0,
375195,-100.0,1.0,
375205,-100.0,0.0,
375217,-100.0,0.0,
375227,-100.0,-1.0,
375238,-100.0,-1.0,
375249,-100.0,-2.0,
375259,-100.0,-2.0,
375267,-100.0,-3.0,
375279,-100.0,-3.0,
375294,-100.0,-5.0,
375304,-100.0,-5.0,
375317,-100.0,-6.0,
375334,-100.0,-6.0,
375389,-100.0,-9.0,
375403,-100.0,-9.0,
375413,-100.0,-10.0,
375428,-100.0,-11.0,
375439,-100.0,-11.0,
375443,-100.0,-12.0,
375453,-100.0,-12.0,
375458,-100.0,-13.0,
375465,-100.0,-13.0,
375476,-100.0,-14.0,
375484,-100.0,-14.0,
375494,-100.0,-15.0,
375501,-100.0,-15.0,
375510,-100.0,-16.0,
375520,-100.0,-16.0,
375529,-100.0,-17.0,
375538,-100.0,-17.0,
375544,-100.0,-18.0,
375554,-100.0,-18.0,
375562,-100.0,-19.0,
375571,-100.0,-19.0,
375580,-100.0,-21.0,
375587,-100.0,-21.0,
375599,-100.0,-22.0,
375606,-100.0,-22.0,
375614,-100.0,-23.0,
375621,-100.0,-24.0,
375626,-100.0,-24.0,
375639,-100.0,-25.0,
375647,-100.0,-25.0,
375658,-100.0,-26.0,
375665,-100.0,-26.0,
375675,-100.0,-27.0,
375683,-100.0,-27.0,
375690,-100.0,-28.0,
375699,-100.0,-28.0,
375708,-100.0,-30.0,
375721,-100.0,-30.0,
375726,-100.0,-31.0,
375734,-100.0,-31.0,
375746,-100.0,-32.0,
375753,-100.0,-32.0,
375763,-100.0,-33.0,
375773,-100.0,-33.0,
375779,-100.0,-34.0,
375788,-100.0,-34.0,
375795,-100.0,-35.0,
375804,-100.0,-35.0,
375815,-100.0,-36.0,
375825,-100.0,-36.0,
375831,-100.0,-37.0,
375838,-100.0,-37.0,
375839,-100.0,-38.0,
375847,-100.0,-38.0,
375856,-100.0,-40.0,
375864,-100.0,-40.0,
375875,-100.0,-41.0,
375882,-100.0,-41.0,
375891,-100.0,-42.0,
375901,-100.0,-42.0,
375908,-100.0,-43.0,
375917,-100.0,-43.0,
375927,-100.0,-44.0,
375952,-100.0,-44.0,
375962,-100.0,-45.0,
375971,-100.0,-45.0,
375979,-100.0,-46.0,
375988,-100.0,-46.0,
375995,-100.0,-47.0,
376003,-100.0,-47.0,
376014,-100.0,-49.0,
376023,-100.0,-49.0,
376031,-100.0,-50.0,
376042,-100.0,-51.0,
376058,-100.0,-52.0,
376066,-100.0,-52.0,
376074,-100.0,-53.0,
376083,-100.0,-53.0,
376090,-100.0,-54.0,
376107,-100.0,-54.0,
376114,-100.0,-55.0,
376123,-100.0,-55.0,
376129,-100.0,-56.0,
376137,-100.0,-56.0,
376149,-100.0,-57.0,
376158,-100.0,-57.0,
376166,-100.0,-58.0,
376174,-100.0,-58.0,
376183,-100.0,-59.0,
376192,-100.0,-59.0,
376197,-100.0,-60.0,
376207,-100.0,-60.0,
376213,-100.0,-61.0,
376224,-100.0,-61.0,
376233,-100.0,-62.0,
376240,-100.0,-62.0,
376256,-100.0,-63.0,
376265,-100.0,-63.0,
376271,-100.0,-64.0,
376281,-100.0,-64.0,
376291,-100.0,-65.0,
376299,-100.0,-65.0,
376309,-100.0,-66.0,
376319,-100.0,-66.0,
376331,-100.0,-67.0,
376340,-100.0,-67.0,
376353,-100.0,-68.0,
376362,-100.0,-68.0,
376368,-100.0,-69.0,
376375,-100.0,-69.0,
376381,-100.0,-70.0,
376390,-100.0,-70.0,
376400,-100.0,-71.0,
376410,-100.0,-71.0,
376416,-100.0,-72.0,
376431,-100.0,-72.0,
376434,-100.0,-73.0,
376443,-100.0,-73.0,
376451,-100.0,-74.0,
376468,-100.0,-74.0,
376471,-100.0,-76.0,
376480,-100.0,-76.0,
376490,-100.0,-77.0,
376498,-100.0,-77.0,
376510,-100.0,-78.0,
376520,-100.0,-78.0,
376531,-100.0,-79.0,
376540,-100.0,-79.0,
376549,-100.0,-80.0,
376556,-100.0,-80.0,
376565,-100.0,-81.0,
376592,-100.0,-81.0,
376597,-100.0,-82.0,
376605,-100.0,-82.0,
376613,-100.0,-83.0,
376620,-100.0,-83.0,
376627,-100.0,-84.0,
376636,-100.0,-84.0,
376646,-100.0,-85.0,
376657,-100.0,-85.0,
376663,-100.0,-86.0,
376678,-100.0,-86.0,
376682,-100.0,-87.0,
376697,-100.0,-88.0,
376706,-100.0,-89.0,
376714,-100.0,-89.0,
376723,-100.0,-90.0,
376733,-100.0,-90.0,
376740,-100.0,-91.0,
376748,-100.0,-91.0,
376759,-100.0,-93.0,
376768,-100.0,-93.0,
376775,-100.0,-94.0,
376783,-100.0,-94.0,
376793,-100.0,-95.0,
376806,-100.0,-95.0,
376813,-100.0,-96.0,
376822,-100.0,-96.0,
376830,-100.0,-97.0,
376840,-100.0,-97.0,
376847,-100.0,-98.0,
376857,-100.0,-98.0,
376863,-100.0,-99.0,
376871,-100.0,-99.0,
376882,-100.0,-100.0,
405200,-100.0,-100.0,
405244,-99.0,-100.0,
405247,-99.0,-100.0,
405268,-98.0,-100.0,
405271,-98.0,-100.0,
405293,-96.0,-100.0,
405296,-96.0,-100.0,
405319,-94.0,-100.0,
406373,-94.0,-100.0,
406398,-92.0,-100.0,
406403,-92.0,-100.0,
406423,-91.0,-100.0,
406427,-91.0,-100.0,
406448,-89.0,-100.0,
406450,-89.0,-100.0,
406473,-87.0,-100.0,
406476,-87.0,-100.0,
406498,-86.0,-100.0,
420088,-86.0,-100.0,
420111,-86.0,-100.0,
420127,-86.0,-100.0,
420143,-86.0,-100.0,
420259,-86.0,-100.0,
420273,-86.0,-100.0,
420322,-86.0,-100.0,
420334,-86.0,-100.0,
420450,-86.0,-100.0,
420465,-86.0,-100.0,
420486,-86.0,-100.0,
420493,-86.0,-100.0,
420519,-86.0,-100.0,
420528,-86.0,-100.0,
420623,-86.0,-100.0,
420632,-86.0,-100.0,
420653,-86.0,-100.0,
420661,-86.0,-100.0,
420671,-86.0,-100.0,
420677,-86.0,-100.0,
420687,-86.0,-100.0,
420694,-86.0,-100.0,
420817,-86.0,-100.0,
420830,-86.0,-100.0,
420852,-86.0,-100.0,
420860,-86.0,-100.0,
420871,-86.0,-100.0,
420877,-86.0,-100.0,
420887,-86.0,-100.0,
420894,-86.0,-100.0,
421007,-86.0,-100.0,
421019,-86.0,-100.0,
421063,-86.0,-100.0,
421080,-86.0,-100.0,
421512,-86.0,-100.0,
421526,-86.0,-100.0,
421567,-86.0,-100.0,
421574,-86.0,-100.0,
421600,-86.0,-100.0,
421612,-86.0,-100.0,
421621,-86.0,-100.0,
421628,-86.0,-100.0,
421651,-86.0,-100.0,
421665,-86.0,-100.0,
421699,-86.0,-100.0,
421712,-86.0,-100.0,
421735,-86.0,-100.0,
421744,-86.0,-100.0,
421755,-86.0,-100.0,
421761,-86.0,-100.0,
421770,-86.0,-100.0,
421777,-86.0,-100.0,
421786,-86.0,-100.0,
421794,-86.0,-100.0,
421821,-86.0,-100.0,
421829,-86.0,-100.0,
421853,-86.0,-100.0,
421860,-86.0,-100.0,
421871,-86.0,-100.0,
421878,-86.0,-100.0,
421909,-86.0,-100.0,
421917,-86.0,-100.0,
421951,-86.0,-100.0,
421967,-86.0,-100.0,
422203,-86.0,-100.0,
422226,-88.0,-100.0,
422231,-88.0,-100.0,
422251,-89.0,-100.0,
422256,-89.0,-100.0,
422275,-91.0,-100.0,
422280,-91.0,-100.0,
422301,-93.0,-100.0,
422305,-93.0,-100.0,
422326,-94.0,-100.0,
422331,-94.0,-100.0,
422351,-96.0,-100.0,
422529,-96.0,-100.0,
422553,-97.0,-100.0,
422559,-97.0,-100.0,
422577,-99.0,-100.0,
422581,-99.0,-100.0,
422601,-100.0,-100.0,
442626,-100.0,-100.0,
442627,-100.0,-100.0,-26.0
442643,-100.0,-100.0,-25.0
442657,-100.0,-100.0,-25.0
442677,-100.0,-100.0,-23.0
442684,-100.0,-100.0,-23.0
442712,-100.0,-100.0,-21.0
442847,-100.0,-100.0,-21.0
442879,-100.0,-100.0,-19.0
442887,-100.0,-100.0,-19.0
442913,-100.0,-100.0,-18.0
443061,-100.0,-100.0,-18.0
443077,-100.0,-100.0,-17.0
443084,-100.0,-100.0,-17.0
443110,-100.0,-100.0,-15.0
443118,-100.0,-100.0,-15.0
443128,-100.0,-100.0,-14.0
443134,-100.0,-100.0,-14.0
443164,-100.0,-100.0,-13.0
443263,-100.0,-100.0,-13.0
443278,-100.0,-100.0,-12.0
443298,-100.0,-100.0,-12.0
443310,-100.0,-100.0,-11.0
443334,-100.0,-100.0,-11.0
443347,-100.0,-100.0,-10.0
443445,-100.0,-100.0,-10.0
443461,-100.0,-100.0,-9.0
443485,-100.0,-100.0,-9.0
443492,-100.0,-100.0,-8.0
443501,-100.0,-100.0,-8.0
443511,-100.0,-100.0,-7.0
443533,-100.0,-100.0,-7.0
443547,-100.0,-100.0,-6.0
443643,-100.0,-100.0,-6.0
443660,-100.0,-100.0,-5.0
443688,-100.0,-100.0,-5.0
443695,-100.0,-100.0,-4.0
443716,-100.0,-100.0,-4.0
443727,-100.0,-100.0,-3.0
443836,-100.0,-100.0,-3.0
443853,-100.0,-100.0,-2.0
443871,-100.0,-100.0,-2.0
443873,-100.0,-100.0,-1.0
443896,-100.0,-100.0,-1.0
443909,-100.0,-100.0,0.0
443917,-100.0,-100.0,0.0
443943,-100.0,-100.0,2.0
444036,-100.0,-100.0,2.0
444050,-100.0,-100.0,3.0
444077,-100.0,-100.0,4.0
444090,-100.0,-100.0,5.0
444113,-100.0,-100.0,5.0
444125,-100.0,-100.0,6.0
444252,-100.0,-100.0,6.0
444268,-100.0,-100.0,7.0
444293,-100.0,-100.0,8.0
444307,-100.0,-100.0,9.0
444470,-100.0,-100.0,9.0
444484,-100.0,-100.0,10.0
444496,-100.0,-100.0,10.0
444506,-100.0,-100.0,11.0
444633,-100.0,-100.0,11.0
444648,-100.0,-100.0,12.0
444672,-100.0,-100.0,12.0
444686,-100.0,-100.0,13.0
444709,-100.0,-100.0,13.0
444716,-100.0,-100.0,14.0
444834,-100.0,-100.0,14.0
444848,-100.0,-100.0,15.0
444871,-100.0,-100.0,15.0
444879,-100.0,-100.0,16.0
444889,-100.0,-100.0,16.0
444898,-100.0,-100.0,17.0
445033,-100.0,-100.0,17.0
445047,-100.0,-100.0,18.0
445072,-100.0,-100.0,18.0
445080,-100.0,-100.0,19.0
445215,-100.0,-100.0,19.0
445229,-100.0,-100.0,20.0
445253,-100.0,-100.0,20.0
445261,-100.0,-100.0,21.0
445286,-100.0,-100.0,21.0
445297,-100.0,-100.0,22.0
445414,-100.0,-100.0,22.0
445427,-100.0,-100.0,23.0
445454,-100.0,-100.0,23.0
445462,-100.0,-100.0,24.0
445485,-100.0,-100.0,24.0
445496,-100.0,-100.0,25.0
445614,-100.0,-100.0,25.0
445626,-100.0,-100.0,26.0
445665,-100.0,-100.0,26.0
445679,-100.0,-100.0,27.0
445830,-100.0,-100.0,27.0
445846,-100.0,-100.0,28.0
445868,-100.0,-100.0,28.0
445876,-100.0,-100.0,29.0
445902,-100.0,-100.0,29.0
445913,-100.0,-100.0,30.0
446030,-100.0,-100.0,30.0
446047,-100.0,-100.0,31.0
446073,-100.0,-100.0,31.0
446083,-100.0,-100.0,32.0
446109,-100.0,-100.0,32.0
446121,-100.0,-100.0,33.0
446229,-100.0,-100.0,33.0
446244,-100.0,-100.0,34.0
446269,-100.0,-100.0,34.0
446276,-100.0,-100.0,35.0
446301,-100.0,-100.0,35.0
446312,-100.0,-100.0,36.0
446430,-100.0,-100.0,36.0
446446,-100.0,-100.0,37.0
446470,-100.0,-100.0,37.0
446481,-100.0,-100.0,38.0
446633,-100.0,-100.0,38.0
446642,-100.0,-100.0,39.0
446668,-100.0,-100.0,39.0
446676,-100.0,-100.0,40.0
446701,-100.0,-100.0,40.0
446710,-100.0,-100.0,41.0
446820,-100.0,-100.0,41.0
446834,-100.0,-100.0,42.0
446857,-100.0,-100.0,42.0
446858,-100.0,-100.0,43.0
446884,-100.0,-100.0,43.0
446894,-100.0,-100.0,44.0
447020,-100.0,-100.0,44.0
447034,-100.0,-100.0,45.0
447060,-100.0,-100.0,46.0
447074,-100.0,-100.0,47.0
447205,-100.0,-100.0,47.0
447220,-100.0,-100.0,48.0
447249,-100.0,-100.0,48.0
447258,-100.0,-100.0,49.0
447400,-100.0,-100.0,50.0
447415,-100.0,-100.0,51.0
447438,-100.0,-100.0,51.0
447448,-100.0,-100.0,52.0
447473,-100.0,-100.0,52.0
447483,-100.0,-100.0,53.0
447489,-100.0,-100.0,54.0
447599,-100.0,-100.0,54.0
447614,-100.0,-100.0,55.0
447638,-100.0,-100.0,55.0
447646,-100.0,-100.0,56.0
447672,-100.0,-100.0,56.0
447682,-100.0,-100.0,57.0
447683,-100.0,-100.0,
448766,-100.0,-100.0,
448790,-98.0,-100.0,
448794,-98.0,-100.0,
448814,-97.0,-100.0,
448818,-97.0,-100.0,
448839,-95.0,-100.0,
448844,-95.0,-100.0,
448864,-93.0,-100.0,
448869,-93.0,-100.0,
448890,-92.0,-100.0,
448896,-92.0,-100.0,
448915,-91.0,-100.0,
449042,-91.0,-100.0,
449066,-89.0,-100.0,
449072,-89.0,-100.0,
449090,-88.0,-100.0,
449095,-88.0,-100.0,
449115,-86.0,-100.0,
449120,-86.0,-100.0,
449140,-84.0,-100.0,
449144,-84.0,-100.0,
449165,-83.0,-100.0,
449344,-83.0,-100.0,
449367,-81.0,-100.0,
449370,-81.0,-100.0,
449391,-80.0,-100.0,
449396,-80.0,-100.0,
449416,-78.0,-100.0,
449420,-78.0,-100.0,
449441,-77.0,-100.0,
451802,-77.0,-100.0,
451825,-79.0,-100.0,
451830,-79.0,-100.0,
451849,-80.0,-100.0,
451853,-80.0,-100.0,
451874,-82.0,-100.0,
451878,-82.0,-100.0,
451899,-84.0,-100.0,
451903,-84.0,-100.0,
451925,-85.0,-100.0,
451929,-85.0,-100.0,
451951,-87.0,-100.0,
452680,-87.0,-100.0,
452703,-89.0,-100.0,
452707,-89.0,-100.0,
452727,-90.0,-100.0,
452732,-90.0,-100.0,
452752,-92.0,-100.0,
452756,-92.0,-100.0,
452777,-94.0,-100.0,
452782,-94.0,-100.0,
452802,-95.0,-100.0,
453032,-95.0,-100.0,
453054,-96.0,-100.0,
453059,-96.0,-100.0,
453078,-97.0,-100.0,
453085,-97.0,-100.0,
453104,-99.0,-100.0,
453109,-99.0,-100.0,
453129,-100.0,-100.0,
461598,-100.0,-100.0,
461599,-100.0,-100.0,100.0
461614,-100.0,-100.0,99.0
461645,-100.0,-100.0,99.0
461655,-100.0,-100.0,98.0
461684,-100.0,-100.0,98.0
461693,-100.0,-100.0,97.0
461719,-100.0,-100.0,97.0
461727,-100.0,-100.0,96.0
461756,-100.0,-100.0,96.0
461767,-100.0,-100.0,95.0
461873,-100.0,-100.0,95.0
461884,-100.0,-100.0,94.0
461912,-100.0,-100.0,94.0
461923,-100.0,-100.0,93.0
461951,-100.0,-100.0,93.0
461961,-100.0,-100.0,92.0
461990,-100.0,-100.0,92.0
462001,-100.0,-100.0,91.0
462104,-100.0,-100.0,91.0
462117,-100.0,-100.0,90.0
462146,-100.0,-100.0,90.0
462157,-100.0,-100.0,89.0
462187,-100.0,-100.0,89.0
462197,-100.0,-100.0,88.0
462227,-100.0,-100.0,88.0
462239,-100.0,-100.0,87.0
462323,-100.0,-100.0,87.0
462335,-100.0,-100.0,86.0
462362,-100.0,-100.0,86.0
462371,-100.0,-100.0,85.0
462399,-100.0,-100.0,85.0
462412,-100.0,-100.0,84.0
462521,-100.0,-100.0,84.0
462532,-100.0,-100.0,83.0
462562,-100.0,-100.0,83.0
462571,-100.0,-100.0,82.0
462600,-100.0,-100.0,82.0
462611,-100.0,-100.0,81.0
462721,-100.0,-100.0,81.0
462732,-100.0,-100.0,80.0
462766,-100.0,-100.0,80.0
462775,-100.0,-100.0,79.0
462905,-100.0,-100.0,79.0
462920,-100.0,-100.0,78.0
462948,-100.0,-100.0,78.0
462960,-100.0,-100.0,77.0
463111,-100.0,-100.0,77.0
463127,-100.0,-100.0,76.0
463160,-100.0,-100.0,76.0
463173,-100.0,-100.0,75.0
463303,-100.0,-100.0,75.0
463318,-100.0,-100.0,74.0
463348,-100.0,-100.0,74.0
463360,-100.0,-100.0,73.0
463393,-100.0,-100.0,73.0
463405,-100.0,-100.0,72.0
463513,-100.0,-100.0,72.0
463517,-100.0,-100.0,71.0
463550,-100.0,-100.0,71.0
463561,-100.0,-100.0,70.0
463692,-100.0,-100.0,70.0
463708,-100.0,-100.0,69.0
463735,-100.0,-100.0,69.0
463746,-100.0,-100.0,68.0
463886,-100.0,-100.0,68.0
463900,-100.0,-100.0,67.0
463936,-100.0,-100.0,67.0
463940,-100.0,-100.0,66.0
463951,-100.0,-100.0,66.0
463964,-100.0,-100.0,65.0
464063,-100.0,-100.0,65.0
464081,-100.0,-100.0,64.0
464122,-100.0,-100.0,64.0
464133,-100.0,-100.0,63.0
464262,-100.0,-100.0,63.0
464278,-100.0,-100.0,62.0
464313,-100.0,-100.0,62.0
464324,-100.0,-100.0,61.0
464439,-100.0,-100.0,61.0
464455,-100.0,-100.0,60.0
464487,-100.0,-100.0,60.0
464506,-100.0,-100.0,59.0
464624,-100.0,-100.0,59.0
464641,-100.0,-100.0,58.0
464677,-100.0,-100.0,58.0
464686,-100.0,-100.0,57.0
464697,-100.0,-100.0,57.0
464709,-100.0,-100.0,56.0
464834,-100.0,-100.0,56.0
464846,-100.0,-100.0,55.0
464973,-100.0,-100.0,55.0
464996,-100.0,-100.0,54.0
465022,-100.0,-100.0,54.0
465028,-100.0,-100.0,53.0
465034,-100.0,-100.0,53.0
465047,-100.0,-100.0,52.0
465053,-100.0,-100.0,52.0
465063,-100.0,-100.0,51.0
465071,-100.0,-100.0,51.0
465083,-100.0,-100.0,50.0
465174,-100.0,-100.0,50.0
465189,-100.0,-100.0,49.0
465194,-100.0,-100.0,49.0
465204,-100.0,-100.0,48.0
465211,-100.0,-100.0,48.0
465221,-100.0,-100.0,47.0
465228,-100.0,-100.0,46.0
465233,-100.0,-100.0,46.0
465247,-100.0,-100.0,45.0
465372,-100.0,-100.0,45.0
465391,-100.0,-100.0,44.0
465412,-100.0,-100.0,44.0
465420,-100.0,-100.0,42.0
465430,-100.0,-100.0,41.0
465446,-100.0,-100.0,40.0
465573,-100.0,-100.0,40.0
465587,-100.0,-100.0,39.0
465594,-100.0,-100.0,39.0
465603,-100.0,-100.0,38.0
465609,-100.0,-100.0,38.0
465619,-100.0,-100.0,37.0
465626,-100.0,-100.0,37.0
465638,-100.0,-100.0,36.0
465649,-100.0,-100.0,35.875
465663,-100.0,-99.0,35.75
465677,-100.0,-99.0,35.625
465697,-100.0,-97.0,35.5
465706,-100.0,-97.0,35.375
465725,-100.0,-96.0,35.25
465751,-100.0,-95.0,35.125
465754,-100.0,-94.5,35.0
465764,-100.0,-94.0,34.5
465769,-100.0,-94.0,34.0
465772,-100.0,-94.0,34.0
465774,-99.83333333333333,-94.0,34.0
465776,-99.66666666666667,-93.5,34.0
465778,-99.5,-93.0,33.5
465785,-99.33333333333333,-93.0,33.0
465791,-99.16666666666667,-93.0,33.0
465797,-99.0,-92.0,32.5
465802,-99.0,-92.0,32.0
465803,-99.0,-92.0,32.0
465810,-98.0,-92.0,32.0
465822,-97.0,-91.33333333333333,31.5
465825,-97.0,-90.66666666666667,31.0
465827,-96.8,-90.0,31.0
465840,-96.6,-90.0,31.0
465842,-96.4,-89.5,31.0
465845,-96.2,-89.0,30.75
465846,-96.0,-89.0,30.5
465850,-96.0,-89.0,30.25
465855,-95.75,-89.0,30.0
465857,-95.5,-89.0,30.0
465862,-95.25,-88.0,30.0
465871,-95.0,-88.0,30.0
465874,-95.0,-88.0,30.0
465879,-95.0,-87.0,30.0
465888,-95.0,-87.0,30.0
465898,-95.0,-86.0,30.0
465909,-95.0,-86.0,30.0
465915,-95.0,-85.0,30.0
465924,-95.0,-85.0,30.0
465934,-95.0,-84.0,30.0
465946,-95.0,-84.0,29.666666666666668
465950,-95.0,-83.0,29.333333333333332
465951,-95.0,-82.5,29.0
465956,-95.0,-82.0,29.0
465965,-95.0,-82.0,29.0
465969,-95.0,-81.5,29.0
465974,-95.0,-81.0,28.5
465983,-95.0,-81.0,28.0
465987,-95.0,-81.0,28.0
465990,-95.0,-80.5,28.0
465991,-95.0,-80.0,27.5
466002,-95.0,-80.0,27.0
466005,-95.0,-80.0,27.0
466009,-95.0,-79.5,27.0
466011,-95.0,-79.0,26.5
466019,-95.0,-79.0,26.0
466022,-95.0,-79.0,26.0
466027,-95.0,-78.0,26.0
466037,-95.0,-78.0,26.0
466043,-95.0,-77.0,26.0
466054,-95.0,-77.0,26.0
466062,-95.0,-75.0,26.0
466074,-95.0,-75.0,26.0
466081,-95.0,-74.0,26.0
466091,-95.0,-74.0,26.0
466098,-95.0,-73.0,26.0
466109,-95.0,-73.0,26.0
466116,-95.0,-72.0,26.0
466127,-95.0,-72.0,26.0
466131,-95.0,-71.0,26.0
466133,-95.0,-71.0,26.0
466144,-95.0,-71.0,25.666666666666668
466150,-95.0,-70.0,25.333333333333332
466151,-95.0,-70.0,25.0
466162,-95.0,-70.0,25.0
466168,-95.0,-69.0,25.0
466173,-95.0,-68.5,25.0
466183,-95.0,-68.0,24.0
466191,-95.0,-67.5,24.0
466193,-95.0,-67.0,23.5
466202,-95.0,-67.0,23.0
466203,-95.0,-67.0,23.0
466208,-95.0,-66.5,23.0
466211,-95.0,-66.0,22.5
466222,-95.0,-66.0,22.0
466228,-95.0,-65.0,22.0
466241,-95.0,-65.0,22.0
466248,-95.0,-64.0,22.0
466260,-95.0,-64.0,22.0
466266,-95.0,-63.0,22.0
466285,-95.0,-63.0,22.0
466296,-95.0,-62.0,22.0
466307,-95.0,-62.0,22.0
466314,-95.0,-61.0,22.0
466316,-95.0,-61.0,22.0
466326,-95.0,-61.0,21.5
466332,-95.0,-60.5,21.0
466337,-95.0,-60.0,21.0
466348,-95.0,-60.0,21.0
466351,-95.0,-59.5,21.0
466354,-95.0,-59.0,20.5
466366,-95.0,-59.0,20.0
466372,-95.0,-58.0,20.0
466375,-95.0,-57.5,20.0
466380,-95.0,-57.0,19.5
466383,-95.0,-56.666666666666664,19.0
466389,-95.0,-56.333333333333336,19.0
466390,-95.0,-56.0,18.5
466401,-95.0,-56.0,18.0
466402,-95.0,-56.0,18.0
466407,-95.0,-55.0,18.0
466408,-95.0,-55.0,18.0
466417,-95.0,-55.0,17.0
466418,-95.0,-55.0,17.0
466427,-95.0,-54.0,17.0
466441,-95.0,-54.0,17.0
466449,-95.0,-53.0,17.0
466461,-95.0,-53.0,17.0
466468,-95.0,-52.0,17.0
466479,-95.0,-52.0,17.0
466485,-95.0,-51.0,17.0
466510,-95.0,-51.0,17.0
466514,-95.0,-50.5,17.0
