,A3BPENSX5EVJ2,AWE3BMS01D2F9
321626,,-100.0
321991,,-100.0
322009,,-100.0
322043,,-100.0
322060,,-100.0
322278,,-100.0
322301,,-100.0
322312,,-100.0
322331,,-100.0
322337,,-100.0
322355,,-100.0
322548,,-100.0
322556,,-100.0
322588,,-100.0
323294,,-100.0
323313,,-100.0
323329,,-100.0
323345,,-100.0
323512,,-100.0
323534,,-100.0
323554,,-100.0
323564,,-100.0
323582,,-100.0
323728,,-100.0
323746,,-100.0
323781,,-100.0
323798,,-100.0
323816,,-100.0
323940,,-100.0
323955,,-100.0
323960,,-100.0
323964,,-100.0
323971,,-100.0
323977,,-100.0
323983,,-100.0
324008,,-100.0
324015,,-100.0
324033,,-100.0
324038,,-100.0
324067,,-100.0
324074,,-100.0
324101,,-100.0
324106,,-100.0
324137,,-100.0
324467,,-100.0
324476,,-100.0
324492,,-100.0
324510,,-100.0
324527,,-100.0
324543,,-100.0
324591,,-100.0
324607,,-100.0
324613,,-100.0
324640,,-100.0
324646,,-100.0
324653,,-100.0
324664,,-100.0
324669,,-100.0
324682,,-100.0
324708,,-100.0
324723,,-100.0
324744,,-100.0
324754,,-100.0
324762,,-100.0
324767,,-100.0
324779,,-100.0
324797,,-100.0
324815,,-100.0
324984,,-100.0
325041,,-100.0
325084,,-100.0
325126,,-100.0
325213,,-100.0
325232,,-100.0
325249,,-100.0
325266,,-100.0
325284,,-100.0
325300,,-100.0
325326,,-100.0
325344,,-100.0
325361,,-100.0
325379,,-100.0
325396,,-100.0
325419,,-100.0
325484,,-100.0
325502,,-100.0
325519,,-100.0
325538,,-100.0
325545,,-100.0
325579,,-100.0
325595,,-100.0
325613,,-100.0
325631,,-100.0
325648,,-100.0
325667,,-100.0
325683,,-100.0
325700,,-100.0
325718,,-100.0
325737,,-100.0
325743,,-100.0
325759,,-100.0
325778,,-100.0
325795,,-100.0
325831,,-100.0
325848,,-100.0
325865,,-100.0
325900,,-100.0
325918,,-100.0
325954,,-100.0
325970,,-100.0
325977,,-100.0
325995,,-100.0
326013,,-100.0
326030,,-100.0
326048,,-100.0
326065,,-100.0
326082,,-100.0
326100,,-100.0
326516,,-100.0
326536,,-100.0
326569,,-100.0
326587,,-100.0
326595,,-100.0
326612,,-100.0
326629,,-100.0
326647,,-100.0
326665,,-100.0
326681,,-100.0
326698,,-100.0
326717,,-100.0
327005,,-100.0
327023,,-100.0
327029,,-100.0
327046,,-100.0
327064,,-100.0
327087,,-100.0
328757,,-100.0
328758,,-100.0
328775,,-100.0
328896,,-100.0
328905,,-100.0
329071,,-100.0
329097,,-100.0
329244,,-100.0
329267,,-100.0
329430,,-100.0
329456,,-100.0
332677,,-100.0
332694,,-100.0
332716,,-100.0
332727,,-100.0
332732,,-100.0
332744,,-100.0
332754,,-100.0
332757,,-100.0
332773,,-100.0
332825,,-100.0
332840,,-100.0
333644,,-100.0
333659,,-100.0
333663,,-100.0
333676,,-100.0
333696,,-100.0
333707,,-100.0
333712,,-100.0
333724,,-100.0
333730,,-100.0
333742,,-100.0
333748,,-100.0
333763,,-100.0
333768,,-100.0
333781,,-100.0
333799,,-100.0
333812,,-100.0
333819,,-100.0
333821,,-100.0
333826,,-100.0
333841,,-100.0
335280,,-100.0
335296,,-100.0
335302,,-100.0
335319,,-100.0
335324,,-100.0
335371,,-100.0
335376,,-100.0
335389,,-100.0
335394,,-100.0
335423,,-100.0
335431,,-100.0
335441,,-100.0
335593,,-100.0
335609,,-100.0
335614,,-100.0
335626,,-100.0
335649,,-100.0
335661,,-100.0
335863,,-100.0
335883,,-100.0
335904,,-100.0
335910,,-100.0
336061,,-100.0
336081,,-100.0
336114,,-100.0
336123,,-100.0
336141,,-100.0
336149,,-100.0
336154,,-100.0
336167,,-100.0
336581,,-100.0
336609,,-100.0
336642,,-100.0
336651,,-100.0
337129,,-100.0
337144,,-100.0
337167,,-100.0
337182,,-100.0
337207,,-100.0
337217,,-100.0
337236,,-100.0
337240,,-100.0
338693,,-100.0
338704,,-100.0
338716,,-100.0
338723,,-100.0
338745,,-100.0
338755,,-100.0
338762,,-100.0
338771,,-100.0
338780,,-100.0
338789,,-100.0
338818,,-100.0
338829,,-100.0
338837,,-100.0
338858,,-100.0
339046,,-100.0
339059,,-100.0
339085,,-100.0
339094,,-100.0
339100,,-100.0
339112,,-100.0
339141,,-100.0
339154,,-100.0
339161,,-100.0
339174,,-100.0
340746,,-100.0
340762,,-100.0
340787,,-100.0
340796,,-100.0
340818,,-100.0
340831,,-100.0
340838,,-100.0
340848,,-100.0
340853,,-100.0
340855,,-100.0
341000,,-100.0
341015,,-100.0
341039,,-100.0
341047,,-100.0
341054,,-100.0
341066,,-100.0
341081,,-100.0
341091,,-100.0
341293,,-100.0
341309,,-100.0
341336,,-100.0
341349,,-100.0
341376,,-100.0
341392,,-100.0
341528,,-100.0
341543,,-100.0
341565,,-100.0
341574,,-100.0
341583,,-100.0
341612,,-100.0
342034,,-100.0
342047,,-100.0
342075,,-100.0
342083,,-100.0
342106,,-100.0
342112,,-100.0
342117,,-100.0
342135,,-100.0
342187,,-100.0
342197,,-100.0
342229,,-100.0
342241,,-100.0
342275,,-100.0
342286,,-100.0
342519,,-100.0
342535,,-100.0
342562,,-100.0
342574,,-100.0
342601,,-100.0
342611,,-100.0
342642,,-100.0
342650,,-100.0
342984,,-100.0
342997,,-100.0
343034,,-100.0
343059,,-100.0
343080,,-100.0
343087,,-100.0
343129,,-100.0
343143,,-100.0
343179,,-100.0
343189,,-100.0
343204,,-100.0
343210,,-100.0
343216,,-100.0
343227,,-100.0
343245,,-100.0
343257,,-100.0
343263,,-100.0
343277,,-100.0
343299,,-100.0
343312,,-100.0
343316,,-100.0
343328,,-100.0
343329,,-100.0
343335,,-100.0
343341,,-100.0
343348,,-100.0
343353,,-100.0
343369,,-100.0
343382,,-100.0
343398,,-100.0
343528,,-100.0
343541,,-100.0
343582,,-100.0
343594,,-100.0
343660,,-100.0
343677,,-100.0
343696,,-100.0
343709,,-100.0
343716,,-100.0
343729,,-100.0
343733,,-100.0
343747,,-100.0
343748,,-100.0
343752,,-100.0
343766,,-100.0
343770,,-100.0
343782,,-100.0
343785,,-100.0
343793,,-100.0
343919,,-100.0
343933,,-100.0
343973,,-100.0
343986,,-100.0
344025,,-100.0
344036,,-100.0
344050,,-100.0
344063,,-100.0
344098,,-100.0
344111,,-100.0
344126,,-100.0
344137,,-100.0
344162,,-100.0
344172,,-100.0
344182,,-100.0
344195,,-100.0
344222,,-100.0
344233,,-100.0
344258,,-100.0
344267,,-100.0
344302,,-100.0
344310,,-100.0
344339,,-100.0
344350,,-100.0
344376,,-100.0
344384,,-100.0
344413,,-100.0
344422,,-100.0
344604,,-100.0
344619,,-100.0
344627,,-100.0
344643,,-100.0
344657,,-100.0
344664,,-100.0
344672,,-100.0
344676,,-100.0
344685,,-100.0
344687,,-100.0
344696,,-100.0
344715,,-100.0
344729,,-100.0
344852,,-100.0
344867,,-100.0
344888,,-100.0
344899,,-100.0
344905,,-100.0
344908,,-100.0
344913,,-100.0
344926,,-100.0
344937,,-100.0
344966,,-100.0
344986,,-100.0
345036,,-100.0
345050,,-100.0
345054,,-100.0
345068,,-100.0
345073,,-100.0
345086,,-100.0
345107,,-100.0
345117,,-100.0
345177,,-100.0
345188,,-100.0
345223,,-100.0
345232,,-100.0
345408,,-100.0
345427,,-100.0
345434,,-100.0
345449,,-100.0
345465,,-100.0
345468,,-100.0
345477,,-100.0
345484,,-100.0
345626,,-100.0
345634,,-100.0
345641,,-100.0
345649,,-100.0
345655,,-100.0
345682,,-100.0
345683,,-100.0
345695,,-100.0
345813,,-100.0
345829,,-100.0
345848,,-100.0
345853,,-100.0
345862,,-100.0
345872,,-100.0
346015,,-100.0
346029,,-100.0
346049,,-100.0
346062,,-100.0
346076,,-100.0
346093,,-100.0
346108,,-100.0
346126,,-100.0
346229,,-100.0
346247,,-100.0
346259,,-100.0
346271,,-100.0
346274,,-100.0
346280,,-100.0
346287,,-100.0
346298,,-100.0
346302,,-100.0
346309,,-100.0
346332,,-100.0
346341,,-100.0
346429,,-100.0
346442,,-100.0
346446,,-100.0
346468,,-100.0
346471,,-100.0
346477,,-100.0
346486,,-100.0
346502,,-100.0
346514,,-100.0
346620,,-100.0
346629,,-100.0
346652,,-100.0
346662,,-100.0
346668,,-100.0
346681,,-100.0
346685,,-100.0
346697,,-100.0
346831,,-100.0
346844,,-100.0
346865,,-100.0
346878,,-100.0
346886,,-100.0
346914,,-100.0
347038,,-100.0
347043,,-100.0
347065,,-100.0
347076,,-100.0
347084,,-100.0
347096,,-100.0
347252,,-100.0
347262,,-100.0
347288,,-100.0
347296,,-100.0
347474,,-100.0
347477,,-100.0
347498,,-100.0
347512,,-100.0
347534,,-100.0
347547,,-100.0
347679,,-100.0
347695,,-100.0
347723,,-100.0
347732,,-100.0
347757,,-100.0
347767,,-100.0
347891,,-100.0
347895,,-100.0
347920,,-100.0
347930,,-100.0
347952,,-100.0
347966,,-100.0
348089,,-100.0
348104,,-100.0
348140,,-100.0
348148,,-100.0
348275,,-100.0
348297,,-100.0
348318,,-100.0
348326,,-100.0
348330,,-100.0
348344,,-100.0
348527,,-100.0
348532,,-100.0
348567,,-100.0
348582,,-100.0
348747,,-100.0
348755,,-100.0
348763,,-100.0
348777,,-100.0
348801,,-100.0
348810,,-100.0
348818,,-100.0
348828,,-100.0
348961,,-100.0
348976,,-100.0
348999,,-100.0
349010,,-100.0
349032,,-100.0
349046,,-100.0
349154,,-100.0
349169,,-100.0
349176,,-100.0
349192,,-100.0
349200,,-100.0
349210,,-100.0
349232,,-100.0
349245,,-100.0
349372,,-100.0
349379,,-100.0
349399,,-100.0
349408,,-100.0
349432,,-100.0
349444,,-100.0
349468,,-100.0
349479,,-100.0
349587,,-100.0
349606,,-100.0
349615,,-100.0
349626,,-100.0
349633,,-100.0
349645,,-100.0
349651,,-100.0
349661,,-100.0
349805,,-100.0
349810,,-100.0
349815,,-100.0
349826,,-100.0
349832,,-100.0
349843,,-100.0
349851,,-100.0
349860,,-100.0
349987,,-100.0
350020,,-100.0
350033,,-100.0
350042,,-100.0
350051,,-100.0
350059,,-100.0
350066,,-100.0
350077,,-100.0
350084,,-100.0
350101,,-100.0
350222,,-100.0
350237,,-100.0
350246,,-100.0
350259,,-100.0
350282,,-100.0
350293,,-100.0
350459,,-100.0
350462,,-100.0
350492,,-100.0
350499,,-100.0
350681,,-100.0
350694,,-100.0
350719,,-100.0
350728,,-100.0
350735,,-100.0
350746,,-100.0
350916,,-100.0
350929,,-100.0
350956,,-100.0
350970,,-100.0
351140,,-100.0
351155,,-100.0
351188,,-100.0
351199,,-100.0
351335,,-100.0
351353,,-100.0
351399,,-100.0
351408,,-100.0
351536,,-100.0
351550,,-100.0
351578,,-100.0
351588,,-100.0
351752,,-100.0
351768,,-100.0
351774,,-100.0
351796,,-100.0
351803,,-100.0
351813,,-100.0
351950,,-100.0
351964,,-100.0
351989,,-100.0
352000,,-100.0
352170,,-100.0
352201,,-100.0
352379,,-100.0
352396,,-100.0
352400,,-100.0
352414,,-100.0
352419,,-100.0
352433,,-100.0
352437,,-100.0
352450,,-100.0
352454,,-100.0
352466,,-100.0
352617,,-100.0
352631,,-100.0
352635,,-100.0
352647,,-100.0
352653,,-100.0
352664,,-100.0
352670,,-100.0
352682,,-100.0
352689,,-100.0
352701,,-100.0
352817,,-100.0
352830,,-100.0
352836,,-100.0
352846,,-100.0
352869,,-100.0
352882,,-100.0
352887,,-100.0
352899,,-100.0
352904,,-100.0
352917,,-100.0
353051,,-100.0
353065,,-100.0
353070,,-100.0
353083,,-100.0
353088,,-100.0
353098,,-100.0
353124,,-100.0
353133,,-100.0
353266,,-100.0
353283,,-100.0
353303,,-100.0
353315,,-100.0
353320,,-100.0
353333,,-100.0
353338,,-100.0
353351,,-100.0
353482,,-100.0
353499,,-100.0
353503,,-100.0
353518,,-100.0
353523,,-100.0
353534,,-100.0
353538,,-100.0
353550,,-100.0
353555,,-100.0
353567,,-100.0
353575,,-100.0
353586,,-100.0
353699,,-100.0
353717,,-100.0
353738,,-100.0
353748,,-100.0
353755,,-100.0
353766,,-100.0
353773,,-100.0
353787,,-100.0
353937,,-100.0
353951,,-100.0
353971,,-100.0
353984,,-100.0
353990,,-100.0
354002,,-100.0
354007,,-100.0
354025,,-100.0
354044,,-100.0
354054,,-100.0
354188,,-100.0
354202,,-100.0
354206,,-100.0
354220,,-100.0
354226,,-100.0
354237,,-100.0
354258,,-100.0
354274,,-100.0
354389,,-100.0
354417,,-100.0
354453,,-100.0
354471,,-100.0
354495,,-100.0
354501,,-100.0
354607,,-100.0
354629,,-100.0
354825,,-100.0
354839,,-100.0
354863,,-100.0
354876,,-100.0
355041,,-100.0
355057,,-100.0
355086,,-100.0
355096,,-100.0
355130,,-100.0
355141,,-100.0
355257,,-100.0
355270,,-100.0
355294,,-100.0
355307,,-100.0
355327,,-100.0
355338,,-100.0
355346,,-100.0
355356,,-100.0
355472,,-100.0
355486,,-100.0
355508,,-100.0
355519,,-100.0
355540,,-100.0
355555,,-100.0
355562,,-100.0
355578,,-100.0
355689,,-100.0
355704,,-100.0
355727,,-100.0
355737,,-100.0
355743,,-100.0
355756,,-100.0
355904,,-100.0
355920,,-100.0
355956,,-100.0
355960,,-100.0
355981,,-100.0
355991,,-100.0
356106,,-100.0
356121,,-100.0
356126,,-100.0
356152,,-100.0
356159,,-100.0
356168,,-100.0
356191,,-100.0
356205,,-100.0
356303,,-100.0
356320,,-100.0
356340,,-100.0
356351,,-100.0
356360,,-100.0
356368,,-100.0
356391,,-100.0
356404,,-100.0
356536,,-100.0
356552,,-100.0
356719,,-100.0
356734,,-100.0
356754,,-100.0
356766,,-100.0
356774,,-100.0
356789,,-100.0
356811,,-100.0
356818,,-100.0
356936,,-100.0
356951,,-100.0
356973,,-100.0
356985,,-100.0
356992,,-100.0
357001,,-100.0
357026,,-100.0
357037,,-100.0
362643,,-100.0
362644,100.0,-100.0
362674,99.0,-100.0
362756,99.0,-100.0
362776,98.0,-100.0
362845,97.0,-100.0
362875,96.0,-100.0
362918,96.0,-100.0
362945,94.0,-100.0
362998,93.0,-100.0
363043,93.0,-100.0
363068,91.0,-100.0
363113,91.0,-100.0
363134,90.0,-100.0
363181,89.0,-100.0
363214,88.0,-100.0
363252,88.0,-100.0
363274,87.0,-100.0
363312,86.0,-100.0
363354,86.0,-100.0
363370,85.0,-100.0
363371,,-100.0
367245,,-100.0
367260,,-100.0
367290,,-100.0
367295,,-100.0
367305,,-100.0
367322,,-100.0
367328,,-100.0
367340,,-100.0
367361,,-100.0
367370,,-100.0
367516,,-100.0
367529,,-100.0
367534,,-100.0
367540,,-100.0
367552,,-100.0
367580,,-100.0
367592,,-100.0
367615,,-100.0
367626,,-100.0
367715,,-100.0
367729,,-100.0
367733,,-100.0
367736,,-100.0
367760,,-100.0
367768,,-100.0
367775,,-100.0
367788,,-100.0
367811,,-100.0
367825,,-100.0
367828,,-100.0
367858,,-99.0
367889,,-99.0
367893,,-98.0
367914,,-98.0
367938,,-97.0
367966,,-96.0
367982,,-95.0
367999,,-95.0
368021,,-94.0
368043,,-93.0
368067,,-92.0
368081,,-91.0
368102,,-91.0
368109,,-90.0
368132,,-89.0
368146,,-88.0
368161,,-87.0
368182,,-85.0
368199,,-84.0
368218,,-83.0
368234,,-82.0
368248,,-82.0
368268,,-81.0
368287,,-80.0
368303,,-80.0
368316,,-79.0
368323,,-78.0
368346,,-76.0
368363,,-76.0
368379,,-74.0
368398,,-73.0
368413,,-72.0
368434,,-71.0
368450,,-70.0
368469,,-70.0
368482,,-69.0
368499,,-68.0
368519,,-66.0
368534,,-65.0
368544,,-64.0
368563,,-64.0
368574,,-63.0
368599,,-62.0
368606,,-62.0
368614,,-62.0
368622,,-61.5
368630,,-61.0
368647,,-61.0
368648,,-61.0
368653,,-60.666666666666664
368661,,-60.333333333333336
368663,,-60.0
368673,,-59.5
368687,,-59.0
368700,,-59.0
368718,,-58.0
368736,,-57.0
368742,,-57.0
368765,,-55.0
368795,,-55.0
368800,,-54.666666666666664
368806,,-54.333333333333336
368810,,-54.0
368827,,-54.0
368829,,-53.333333333333336
368837,,-52.666666666666664
368845,,-52.0
368863,,-52.0
368878,,-51.0
368896,,-50.0
368914,,-49.0
368937,,-49.0
368948,,-48.0
368966,,-47.0
368972,,-45.0
368981,,-44.5
368990,,-44.0
369004,,-43.5
369010,,-43.0
369013,,-42.666666666666664
369020,,-42.333333333333336
369024,,-42.0
369027,,-41.666666666666664
369037,,-41.333333333333336
369043,,-41.0
369060,,-40.0
369062,,-39.666666666666664
369073,,-39.333333333333336
369077,,-39.0
369096,,-38.0
369113,,-37.0
369130,,-35.0
369147,,-34.0
369165,,-33.0
369175,,-32.0
369190,,-31.0
369208,,-30.0
369225,,-29.0
369242,,-29.0
369260,,-28.0
369279,,-28.0
369297,,-26.0
369315,,-25.0
369329,,-24.0
369349,,-23.0
369365,,-22.0
369384,,-21.0
369397,,-20.0
369410,,-19.0
369432,,-19.0
369444,,-18.0
369459,,-17.0
369476,,-16.0
369493,,-15.0
369513,,-14.0
369528,,-13.0
369548,,-12.0
369564,,-11.0
369582,,-9.0
369600,,-8.0
369605,,-7.0
369623,,-6.0
369641,,-5.0
369660,,-4.0
369682,,-4.0
369699,,-3.0
369716,,-2.0
369734,,-2.0
369745,,-1.0
369766,,0.0
369780,,1.0
369800,,2.0
369816,,3.0
369822,,4.0
369842,,5.0
369858,,6.0
369876,,7.0
369894,,9.0
369914,,9.0
369932,,10.0
369939,,10.333333333333334
369940,100.0,10.666666666666666
369957,99.875,11.0
369972,99.75,12.0
369987,99.625,13.0
370000,99.5,13.0
370016,99.375,14.0
370024,99.25,14.0
370035,99.125,14.666666666666666
370036,99.0,15.333333333333334
370040,99.0,16.0
370048,99.0,16.0
370058,99.0,16.0
370074,99.0,17.0
370076,99.0,17.333333333333332
370083,99.0,17.666666666666668
370092,99.0,18.0
370099,99.0,18.5
370110,99.0,19.0
370116,99.0,19.5
370129,99.0,20.0
370144,99.0,21.0
370151,99.0,21.5
370162,98.83333333333333,22.0
370179,98.66666666666667,22.0
370201,98.5,23.0
370221,98.33333333333333,23.0
370234,98.16666666666667,24.0
370244,98.0,24.5
370249,97.91666666666667,25.0
370255,97.83333333333333,26.0
370273,97.75,27.0
370292,97.66666666666667,28.0
370308,97.58333333333333,29.0
370315,97.5,30.0
370325,97.41666666666667,31.0
370331,97.33333333333333,31.5
370346,97.25,32.0
370362,97.16666666666667,33.0
370365,97.08333333333333,33.25
370373,97.0,33.5
370377,96.875,33.75
370380,96.75,34.0
370397,96.625,35.0
370414,96.5,36.0
370430,96.375,37.0
370448,96.25,38.0
370449,96.125,
370455,96.0,
370530,95.0,
370627,95.0,
370694,94.0,
370731,93.66666666666667,
370748,93.33333333333333,
370781,93.0,
370788,93.0,
370798,93.0,
370829,93.0,
370845,93.0,
370852,92.5,
370887,92.0,
370959,91.0,
370963,91.0,
370971,91.0,
370993,91.0,
371004,91.0,
371006,91.0,
371009,90.75,
371022,90.5,
371030,90.25,
371039,90.0,
371045,14.0,
371056,14.0,
371155,13.666666666666666,
371170,13.333333333333334,
371175,13.0,
371186,12.75,
371209,12.5,
371221,12.25,
371344,12.0,
371364,12.0,
371370,12.0,
371375,12.0,
371386,12.0,
371391,12.0,
371406,12.0,
371411,12.0,
371419,12.0,
371499,11.0,
371602,10.0,
371655,10.0,
371688,9.0,
371749,9.0,
371780,8.0,
371847,8.0,
371874,7.0,
371951,7.0,
371996,6.0,
372086,6.0,
372142,5.0,
372389,5.0,
372453,4.0,
372578,4.0,
372636,3.0,
372730,1.0,
372833,1.0,
372927,0.0,
373022,-1.0,
373092,-2.0,
373199,-2.0,
373251,-3.0,
373362,-4.0,
373447,-5.0,
373512,-5.0,
373574,-6.0,
373755,-6.0,
373841,-7.0,
373955,-7.0,
374001,-8.0,
374130,-8.0,
374203,-9.0,
374308,-10.0,
374414,-10.0,
374470,-11.0,
374585,-11.0,
374671,-12.0,
374752,-13.0,
374863,-14.0,
375140,-14.0,
375323,-15.0,
375482,-15.0,
375508,-16.0,
375698,-17.0,
375809,-18.0,
375910,-18.0,
375965,-19.0,
376074,-19.0,
376123,-20.0,
376206,-20.0,
376270,-21.0,
376403,-22.0,
376486,-23.0,
376558,-23.0,
376666,-24.0,
376778,-25.0,
376841,-25.0,
376927,-26.0,
377039,-27.0,
377120,-28.0,
377193,-28.0,
377249,-29.0,
377372,-29.0,
377449,-30.0,
377546,-31.0,
377652,-32.0,
377741,-32.0,
377789,-33.0,
377906,-33.0,
377991,-34.0,
378083,-35.0,
378176,-36.0,
378276,-37.0,
378361,-38.0,
378457,-39.0,
378516,-40.0,
378568,-40.0,
378633,-41.0,
378757,-41.0,
378833,-41.5,
378835,-42.0,
378874,-42.333333333333336,
378923,-42.666666666666664,
378940,-43.0,
378941,-43.0,
378959,-43.0,
378993,-43.0,
379011,-43.333333333333336,
379028,-43.666666666666664,
379044,-44.0,
379045,,
379046,,
379064,,
379080,,
379088,,
379105,,
379122,,
379140,,
379157,,
379175,,
379193,,
379210,,
379229,,
379245,,
379263,,
379281,,
379304,,
379326,,
379357,,
379375,,
379410,,
379428,,
379445,,
379461,,
379480,,
379498,,
379504,,
379523,,
379540,,
379556,,
379574,,
379610,,
379827,,
379846,,
379862,,
379880,,
379897,,
379914,,
379932,,
379939,,
379956,,
379975,,
379992,,
380009,,
380027,,
380045,,
380062,,
380063,,100.0
380080,,99.5
380082,,99.0
380098,,98.0
380114,,97.0
380131,,96.5
380132,,96.0
380150,,95.5
380151,,95.0
380156,,94.33333333333333
380174,,93.66666666666667
380185,,93.0
380191,,92.33333333333333
380209,,91.66666666666667
380219,,91.0
380226,,89.5
380244,,88.0
380261,,87.5
380263,,87.0
380279,,86.0
380295,,85.0
380297,,84.5
380314,,84.0
380331,,83.0
380349,,82.0
380359,,81.0
380373,,80.0
380384,,79.0
380390,,78.5
380401,,78.0
380409,,77.33333333333333
380426,,76.66666666666667
380437,,76.0
380443,,75.0
380461,,74.0
380478,,73.5
380479,,73.0
380496,,72.0
380514,,71.0
380531,,69.5
380548,,68.0
380549,,67.66666666666667
380565,,67.33333333333333
380566,,67.0
380584,,66.33333333333333
380593,,65.66666666666667
380601,,65.0
380636,,63.0
380645,,62.0
380678,,59.0
380694,,58.0
380696,,57.5
380712,,57.0
380713,,56.5
380731,,56.0
380732,,55.333333333333336
380749,,54.666666666666664
380765,,54.0
380766,,53.5
380782,,53.0
380783,,52.666666666666664
380790,,52.333333333333336
380800,,52.0
380808,,51.5
380818,,51.0
380826,,50.0
380836,,49.0
380843,,48.5
380856,,48.0
380860,,47.0
380877,,46.0
380895,,45.0
380913,,44.0
380931,,43.0
380948,,42.0
380964,,41.0
380965,,40.5
380983,,40.0
380984,,39.0
381001,,38.0
381017,,37.0
381026,,36.5
381034,,36.0
381042,,35.5
381051,,35.0
381060,,34.5
381070,,34.0
381078,,33.0
381094,,32.0
381096,,31.0
381113,,30.0
381128,,29.0
381130,,28.5
381146,,28.0
381148,,27.333333333333332
381165,,26.666666666666668
381182,,26.0
381185,,25.5
381201,,25.0
381208,,24.5
381216,,24.0
381234,,23.0
381269,,21.0
381298,,18.0
381311,,17.0
381346,,15.0
381363,,14.0
381381,,13.0
381401,,12.0
381434,,9.0
381450,,8.0
381468,,7.0
381487,,6.0
381510,,4.0
381545,,2.0
381563,,1.0
381597,,-2.0
381633,,-4.0
381650,,-5.0
381685,,-7.0
381720,,-9.0
381729,,-11.0
381763,,-13.0
381796,,-15.0
381815,,-16.0
381850,,-18.0
381885,,-21.0
381904,,-22.0
381927,,-24.0
381961,,-26.0
381980,,-27.0
382014,,-29.0
382047,,-31.0
382066,,-32.0
382083,,-33.0
382101,,-34.0
382118,,-35.0
382137,,-36.0
382154,,-37.0
382179,,-40.0
382213,,-42.0
382233,,-43.0
382268,,-45.0
382301,,-47.0
382319,,-48.0
382353,,-50.0
382378,,-52.0
382395,,-53.0
382430,,-55.0
382447,,-56.0
382465,,-57.0
382484,,-59.0
382517,,-61.0
382540,,-63.0
382541,,
386721,,
386735,,
386767,,
386774,,
386796,,
386806,,
386972,,
386988,,
387016,,
387024,,
387047,,
387055,,
387075,,
387087,,
387095,,
387112,,
387136,,
387152,,
387160,,
387170,,
387192,,
387201,,
387210,,
387219,,
387240,,
387252,,
387260,,
387270,,
387291,,
387302,,
387309,,
387319,,
387328,,
387337,,
387358,,
387369,,
387399,,
387407,,
387427,,
387436,,
387444,,
387453,,
387475,,
387486,,
387494,,
387503,,
387525,,
387536,,
387544,,
387554,,
387578,,
387590,,
387612,,
387620,,
387627,,
387635,,
387642,,
387652,,
387660,,
387670,,
387677,,
387686,,
387693,,
387702,,
387709,,
387719,,
387726,,
387736,,
387743,,
387752,,
387759,,
387769,,
387777,,
387785,,
387793,,
387802,,
387810,,
387819,,
387827,,
387836,,
387844,,
387854,,
387862,,
387872,,
387878,,
387886,,
387894,,
387907,,
387928,,
387936,,
387946,,
387954,,
387961,,
387971,,
387978,,
387988,,
387994,,
388003,,
388013,,
388021,,
388028,,
388036,,
388044,,
388053,,
388061,,
388071,,
388078,,
388087,,
388095,,
388106,,
388114,,
388125,,
388148,,
388155,,
388162,,
388173,,
388179,,
388187,,
388195,,
388203,,
388211,,
388223,,
388245,,
388255,,
388262,,
388270,,
388280,,
388287,,
388294,,
388304,,
388312,,
388322,,
388329,,
388337,,
388345,,
388354,,
388362,,
388371,,
388378,,
388387,,
388396,,
388405,,
388413,,
388422,,
388429,,
388437,,
388445,,
388455,,
388463,,
388472,,
388479,,
388488,,
388495,,
388504,,
388513,,
388525,,
388543,,
388554,,
388562,,
388571,,
388579,,
388588,,
388596,,
388605,,
388616,,
388623,,
388630,,
388638,,
388646,,
388656,,
388678,,
388688,,
388696,,
388706,,
388713,,
388723,,
388730,,
388738,,
388746,,
388756,,
388764,,
388773,,
388780,,
388790,,
388797,,
388806,,
388815,,
388828,,
388834,,
388856,,
388862,,
388872,,
388879,,
388889,,
388896,,
388905,,
388913,,
388922,,
388929,,
388939,,
388950,,
388958,,
388965,,
388973,,
388980,,
388990,,
388997,,
389006,,
389013,,
389022,,
389030,,
389043,,
389049,,
389058,,
389064,,
389072,,
389095,,
389111,,
399912,,
399913,,-100.0
399954,,-99.0
399971,,-98.0
399985,,-97.0
400002,,-96.0
400017,,-95.0
400035,,-94.0
400052,,-93.0
400089,,-90.0
400105,,-89.0
400129,,-87.0
400146,,-86.0
400164,,-85.0
400200,,-83.0
400218,,-82.0
400234,,-80.0
400254,,-79.0
400269,,-78.0
400289,,-77.0
400305,,-76.0
400322,,-75.0
400341,,-74.0
400346,,-73.0
400358,,-72.0
400359,,
423863,,
423878,,
423902,,
423915,,
423940,,
423964,,
423971,,
423998,,
424004,,
424015,,
424021,,
424051,,
424057,,
424061,,
424076,,
424333,,
424349,,
424369,,
424382,,
424408,,
424418,,
424438,,
424453,,
424458,,
424469,,
424481,,
424494,,
424517,,
424529,,
424536,,
424549,,
424785,,
424802,,
424824,,
424833,,
424858,,
424868,,
424914,,
424926,,
424933,,
424946,,
425220,,
425234,,
425263,,
425271,,
425290,,
425302,,
425323,,
425325,,
425332,,
425342,,
425368,,
425380,,
425619,,
425634,,
425662,,
425683,,
425708,,
425719,,
425725,,
425737,,
425744,,
425758,,
425767,,
425780,,
425804,,
425816,,
426341,,
426359,,
426432,,
426446,,
426471,,
426485,,
426902,,
426918,,
426941,,
426951,,
426966,,
426989,,
427013,,
427027,,
427040,,
427050,,
427079,,
427086,,
427108,,
427118,,
427408,,
427421,,
427445,,
427455,,
427467,,
427480,,
427502,,
427514,,
427537,,
427550,,
427573,,
