,AF50K5H2FJWW0,A4WBW7FVQASZE,AQ3KPKZ6UIYPF
249837,88.09532710280374,-88.0,-81.0
249864,88.07476635514018,-88.0,-81.0
249868,88.05420560747663,-88.0,-81.0
249888,88.03364485981308,-88.0,-81.0
249932,88.01308411214953,-88.0,-81.0
249962,87.99252336448598,-88.0,-81.0
250050,87.97196261682242,-88.0,-81.0
250071,87.95140186915887,-88.0,-81.0
250077,87.93084112149532,-88.0,-81.0
250100,87.91028037383178,-88.0,-81.0
250110,87.88971962616823,-88.0,-81.0
250135,87.86915887850468,-88.0,-81.0
250142,87.84859813084113,-88.0,-81.0
250152,87.82803738317757,-88.0,-81.0
250171,87.80747663551402,-88.0,-81.0
250190,87.78691588785047,-88.0,-81.0
250272,87.76635514018692,-88.0,-81.0
250319,87.74579439252336,-88.0,-81.0
250331,87.72523364485981,-88.0,-81.0
250342,87.70467289719626,-88.0,-81.0
250426,87.68411214953271,-88.0,-81.0
250454,87.66355140186916,-88.0,-81.0
250461,87.6429906542056,-88.0,-81.0
250489,87.62242990654205,-88.0,-81.0
250494,87.6018691588785,-88.0,-81.0
250523,87.58130841121495,-88.0,-81.0
250524,87.5607476635514,-88.0,-81.0
250589,87.54018691588786,-88.0,-81.0
250610,87.5196261682243,-88.0,-81.0
250639,87.49906542056075,-88.0,-81.0
250641,87.4785046728972,-88.0,-81.0
250645,87.45794392523365,-88.0,-81.0
250662,87.4373831775701,-88.0,-80.0
250665,87.41682242990655,-88.0,-80.0
250667,87.396261682243,-88.0,-79.5
250678,87.37570093457944,-88.0,-79.0
250683,87.35514018691589,-88.0,-79.0
250728,87.33457943925234,-88.0,-76.0
250860,87.31401869158879,-88.0,-76.0
250893,87.29345794392523,-88.0,-76.0
250951,87.27289719626168,-88.0,-76.0
250965,87.25233644859813,-88.0,-76.0
251070,87.23177570093458,-88.0,-76.0
251141,87.21121495327102,-88.0,-76.0
251222,87.19065420560747,-88.0,-76.0
251245,87.17009345794392,-88.0,-76.0
251368,87.14953271028037,-88.0,-76.0
251423,87.12897196261682,-88.0,-76.0
251623,87.10841121495326,-88.0,-76.0
251676,87.08785046728971,-88.0,-76.0
251776,87.06728971962616,-88.0,-76.0
251797,87.04672897196262,-88.0,-76.0
251842,87.02616822429907,-88.0,-76.0
251904,87.00560747663552,-88.0,-76.0
251947,86.98504672897197,-88.0,-76.0
251977,86.96448598130841,-88.0,-76.0
252098,86.94392523364486,-88.0,-76.0
252110,86.92336448598131,-88.0,-76.0
252126,86.90280373831776,-88.0,-76.0
252179,86.8822429906542,-88.0,-76.0
252222,86.86168224299065,-88.0,-76.0
252245,86.8411214953271,-88.0,-76.0
252303,86.82056074766355,-88.0,-76.0
252342,86.8,-88.0,-76.0
252408,86.77943925233645,-88.0,-76.0
252429,86.7588785046729,-88.0,-76.0
252497,86.73831775700934,-88.0,-76.0
252558,86.71775700934579,-88.0,-76.0
252570,86.69719626168224,-88.0,-76.0
252611,86.6766355140187,-88.0,-76.0
252628,86.65607476635515,-88.0,-76.0
252660,86.6355140186916,-88.0,-76.0
252681,86.61495327102804,-88.0,-76.0
252703,86.59439252336449,-88.0,-76.0
252816,86.57383177570094,-88.0,-76.0
252860,86.55327102803739,-88.0,-76.0
252957,86.53271028037383,-88.0,-76.0
252972,86.51214953271028,-88.0,-76.0
253084,86.49158878504673,-88.0,-76.0
253107,86.47102803738318,-88.0,-76.0
253244,86.45046728971963,-88.0,-76.0
253261,86.42990654205607,-88.0,-77.0
253263,86.40934579439252,-88.0,-77.0
253274,86.38878504672897,-88.0,-77.5
253278,86.36822429906542,-88.0,-78.0
253281,86.34766355140187,-88.0,-78.0
253294,86.32710280373831,-88.0,-79.0
253296,86.30654205607476,-88.0,-79.0
253304,86.28598130841121,-88.0,-79.5
253311,86.26542056074766,-88.0,-80.0
253313,86.2448598130841,-88.0,-80.0
253327,86.22429906542055,-88.0,-81.0
253330,86.20373831775701,-88.0,-81.0
253343,86.18317757009346,-88.0,-82.0
253346,86.16261682242991,-88.0,-82.0
253359,86.14205607476636,-88.0,-82.5
253361,86.1214953271028,-88.0,-83.0
253364,86.10093457943925,-88.0,-83.0
253377,86.0803738317757,-88.0,-84.0
253380,86.05981308411215,-88.0,-84.0
253393,86.0392523364486,-88.0,-85.0
253418,86.01869158878505,-88.0,-85.0
253458,85.9981308411215,-88.0,-85.0
253478,85.97757009345794,-88.0,-85.0
253486,85.95700934579439,-88.0,-85.5
253494,85.93644859813084,-88.0,-86.0
253497,85.91588785046729,-88.0,-86.0
253510,85.89532710280373,-88.0,-87.0
253512,85.87476635514018,-88.0,-87.0
253527,85.85420560747663,-88.0,-88.0
253531,85.83364485981309,-88.0,-88.0
253544,85.81308411214954,-88.0,-90.0
253548,85.79252336448599,-88.0,-90.0
253577,85.77196261682244,-88.0,-92.0
253581,85.75140186915888,-88.0,-92.0
253595,85.73084112149533,-88.0,-93.0
253598,85.71028037383178,-88.0,-93.0
253604,85.68971962616823,-88.0,-93.66666666666667
253621,85.66915887850467,-88.0,-94.33333333333333
253628,85.64859813084112,-88.0,-95.0
253635,85.62803738317757,-88.0,-95.0
253662,85.60747663551402,-88.0,-96.0
253667,85.58691588785047,-88.0,-96.0
253677,85.56635514018691,-88.0,-96.5
253701,85.54579439252336,-88.0,-97.0
253704,85.52523364485981,-88.0,-97.0
253710,85.50467289719626,-88.0,-97.0
253729,85.4841121495327,-88.0,-98.0
253743,85.46355140186915,-88.0,-98.0
253761,85.4429906542056,-88.0,-99.0
253766,85.42242990654205,-88.0,-99.0
253776,85.4018691588785,-88.0,-100.0
253802,85.38130841121495,-88.0,-100.0
253849,85.36074766355141,-88.0,-100.0
253885,85.34018691588786,-88.0,-100.0
253901,85.3196261682243,-88.0,-100.0
253939,85.29906542056075,-88.0,-100.0
253983,85.2785046728972,-88.0,-100.0
254040,85.25794392523365,-88.0,-100.0
254050,85.2373831775701,-88.0,-100.0
254073,85.21682242990654,-88.0,-100.0
254091,85.19626168224299,-88.0,-100.0
254116,85.17570093457944,-88.0,-100.0
254132,85.15514018691589,-88.0,-100.0
254134,85.13457943925233,-88.0,-100.0
254151,85.11401869158878,-88.0,-100.0
254169,85.09345794392523,-88.0,-100.0
254171,85.07289719626168,-88.0,-100.0
254182,85.05233644859813,-88.0,-100.0
254186,85.03177570093457,-88.0,-100.0
254187,85.01121495327102,-88.0,-100.0
254209,84.99065420560748,-88.0,-100.0
254241,84.97009345794393,-88.0,-100.0
254267,84.94953271028038,-88.0,-100.0
254286,84.92897196261683,-88.0,-100.0
254312,84.90841121495328,-88.0,-100.0
254335,84.88785046728972,-88.0,-100.0
254356,84.86728971962617,-88.0,-100.0
254503,84.84672897196262,-88.0,-100.0
254542,84.82616822429907,-88.0,-100.0
254602,84.80560747663552,-88.0,-100.0
254629,84.78504672897196,-88.0,-100.0
254654,84.76448598130841,-88.0,-100.0
254672,84.74392523364486,-88.0,-100.0
254678,84.7233644859813,-88.0,-100.0
254688,84.70280373831775,-88.0,-100.0
254691,84.6822429906542,-88.0,-100.0
254694,84.66168224299065,-88.0,-100.0
254737,84.6411214953271,-88.0,-100.0
254765,84.62056074766355,-88.0,-100.0
254772,84.6,-88.0,-100.0
254789,84.57943925233644,-88.0,-100.0
254796,84.55887850467289,-88.0,-100.0
254808,84.53831775700934,-88.0,-100.0
254811,84.5177570093458,-88.0,-100.0
254830,84.49719626168225,-88.0,-100.0
254834,84.4766355140187,-88.0,-100.0
254835,84.45607476635514,-88.0,-100.0
254855,84.43551401869159,-88.0,-100.0
254859,84.41495327102804,-88.0,-100.0
254865,84.39439252336449,-88.0,-100.0
254894,84.37383177570094,-88.0,-100.0
254895,84.35327102803738,-88.0,-100.0
254899,84.33271028037383,-88.0,-100.0
254944,84.31214953271028,-88.0,-100.0
254948,84.29158878504673,-88.0,-100.0
254952,84.27102803738318,-88.0,-100.0
255023,84.25046728971962,-88.0,-100.0
255048,84.22990654205607,-88.0,-100.0
255148,84.20934579439252,-88.0,-100.0
255176,84.18878504672897,-88.0,-100.0
255185,84.16822429906541,-88.0,-100.0
255188,84.14766355140188,-88.0,-100.0
255189,84.12710280373832,-88.0,-100.0
255198,84.10654205607477,-88.0,-100.0
255240,84.08598130841122,-88.0,-100.0
255253,84.06542056074767,-88.0,-100.0
255259,84.04485981308412,-88.0,-100.0
255261,84.02429906542056,-88.0,-100.0
255266,84.00373831775701,-88.0,-100.0
255276,83.98317757009346,-88.0,-100.0
255287,83.96261682242991,-88.0,-100.0
255298,83.94205607476636,-88.0,-100.0
255306,83.9214953271028,-88.0,-100.0
255312,83.90093457943925,-88.0,-100.0
255318,83.8803738317757,-88.0,-100.0
255328,83.85981308411215,-88.0,-100.0
255379,83.8392523364486,-88.0,-100.0
255388,83.81869158878504,-88.0,-100.0
255468,83.79813084112149,-88.0,-100.0
255477,83.77757009345794,-88.0,-100.0
255485,83.75700934579439,-88.0,-100.0
255501,83.73644859813083,-88.0,-100.0
255508,83.71588785046728,-88.0,-100.0
255547,83.69532710280373,-88.0,-100.0
255568,83.67476635514018,-88.0,-100.0
255573,83.65420560747663,-88.0,-100.0
255598,83.63364485981309,-88.0,-100.0
255621,83.61308411214954,-88.0,-100.0
255705,83.59252336448598,-88.0,-100.0
255740,83.57196261682243,-88.0,-100.0
255748,83.55140186915888,-88.0,-100.0
255797,83.53084112149533,-88.0,-100.0
255810,83.51028037383178,-88.0,-100.0
255817,83.48971962616822,-88.0,-100.0
255827,83.46915887850467,-88.0,-100.0
255831,83.44859813084112,-88.0,-100.0
255859,83.42803738317757,-88.0,-100.0
255888,83.40747663551402,-88.0,-100.0
255897,83.38691588785046,-88.0,-100.0
255900,83.36635514018691,-88.0,-100.0
255906,83.34579439252336,-88.0,-100.0
255917,83.32523364485982,-88.0,-100.0
255923,83.30467289719627,-88.0,-100.0
255930,83.28411214953272,-88.0,-100.0
255938,83.26355140186917,-88.0,-100.0
255957,83.24299065420561,-88.0,-100.0
255968,83.22242990654206,-88.0,-100.0
255976,83.20186915887851,-88.0,-100.0
255988,83.18130841121496,-88.0,-100.0
255995,83.1607476635514,-88.0,-100.0
256007,83.14018691588785,-88.0,-100.0
256069,83.1196261682243,-88.0,-100.0
256108,83.09906542056075,-88.0,-100.0
256118,83.0785046728972,-88.0,-100.0
256128,83.05794392523364,-88.0,-100.0
256148,83.03738317757009,-88.0,-100.0
256159,83.01682242990654,-88.0,-100.0
256166,82.99626168224299,-88.0,-100.0
256205,82.97570093457944,-88.0,-100.0
256228,82.95514018691588,-88.0,-100.0
256268,82.93457943925233,-88.0,-100.0
256270,82.91401869158878,-88.0,-100.0
256276,82.89345794392523,-88.0,-100.0
256294,82.87289719626168,-88.0,-100.0
256435,82.85233644859812,-88.0,-100.0
256487,82.83177570093457,-88.0,-100.0
256549,82.81121495327102,-88.0,-100.0
256603,82.79065420560748,-88.0,-100.0
256676,82.77009345794393,-88.0,-100.0
256715,82.74953271028038,-88.0,-100.0
256781,82.72897196261682,-88.0,-100.0
256811,82.70841121495327,-88.0,-100.0
256842,82.68785046728972,-88.0,-100.0
256901,82.66728971962617,-88.0,-100.0
256939,82.64672897196262,-88.0,-100.0
261308,82.62616822429906,-88.0,-100.0
261353,82.60560747663551,-90.0,-100.0
261394,82.58504672897196,-91.0,-100.0
261475,82.56448598130841,-94.0,-100.0
261545,82.54392523364486,-95.0,-100.0
261617,82.5233644859813,-95.0,-100.0
261658,82.50280373831775,-97.0,-100.0
261698,82.48224299065421,-98.0,-100.0
261738,82.46168224299066,-99.0,-100.0
261778,82.44112149532711,-100.0,-100.0
261779,82.42056074766356,-99.99877600979192,-100.0
271219,82.4,-99.99755201958385,-100.0
271228,82.37943925233645,-99.99632802937576,-100.0
271308,82.3588785046729,-99.99510403916769,-100.0
271339,82.33831775700935,-99.99388004895961,-100.0
271357,82.3177570093458,-99.99265605875154,-100.0
271366,82.29719626168225,-99.99143206854345,-100.0
271699,82.2766355140187,-99.99020807833537,-100.0
271716,82.25607476635514,-99.9889840881273,-100.0
271722,82.23551401869159,-99.98776009791922,-100.0
271734,82.21495327102804,-99.98653610771113,-100.0
271751,82.19439252336448,-99.98531211750306,-100.0
271787,82.17383177570093,-99.98408812729498,-100.0
271821,82.15327102803738,-99.9828641370869,-100.0
271848,82.13271028037383,-99.98164014687883,-100.0
271852,82.11214953271028,-99.98041615667074,-100.0
271872,82.09158878504672,-99.97919216646267,-100.0
271886,82.07102803738317,-99.97796817625459,-100.0
271892,82.05046728971962,-99.97674418604652,-100.0
271893,82.02990654205607,-99.97552019583843,-100.0
271896,82.00934579439252,-99.97429620563035,-100.0
271916,81.98878504672896,-99.97307221542228,-100.0
271973,81.96822429906541,-99.9718482252142,-100.0
271988,81.94766355140187,-99.97062423500611,-100.0
271994,81.92710280373832,-99.96940024479804,-100.0
272010,81.90654205607477,-99.96817625458996,-100.0
272018,81.88598130841122,-99.96695226438189,-100.0
272042,81.86542056074767,-99.96572827417381,-100.0
272047,81.84485981308411,-99.96450428396572,-100.0
272060,81.82429906542056,-99.96328029375765,-100.0
272081,81.80373831775701,-99.96205630354957,-100.0
272108,81.78317757009346,-99.9608323133415,-100.0
272208,81.7626168224299,-99.95960832313341,-100.0
272212,81.74205607476635,-99.95838433292533,-100.0
278227,81.7214953271028,-99.95716034271726,-100.0
278243,81.70093457943925,-99.95593635250918,-100.0
278247,81.6803738317757,-99.9547123623011,-100.0
278282,81.65981308411214,-99.95348837209302,-100.0
278286,81.6392523364486,-99.95226438188494,-100.0
278288,81.61869158878505,-99.95104039167687,-100.0
278535,81.5981308411215,-99.9498164014688,-100.0
278567,81.57757009345795,-99.9485924112607,-100.0
278568,81.5570093457944,-99.94736842105263,-100.0
278576,81.53644859813085,-99.94614443084456,-100.0
278605,81.5158878504673,-99.94492044063648,-100.0
278615,81.49532710280374,-99.94369645042839,-100.0
286222,81.47476635514019,-99.94247246022032,-100.0
286231,81.45420560747664,-99.94124847001224,-100.0
286239,81.43364485981309,-99.94002447980417,-100.0
286252,81.41308411214953,-99.93880048959608,-100.0
286261,81.39252336448598,-99.937576499388,-100.0
286276,81.37196261682243,-99.93635250917993,-100.0
286286,81.35140186915888,-99.93512851897185,-100.0
286314,81.33084112149533,-99.93390452876378,-100.0
286320,81.31028037383177,-99.93268053855569,-100.0
286334,81.28971962616822,-99.93145654834761,-100.0
286342,81.26915887850467,-99.93023255813954,-100.0
286348,81.24859813084112,-99.92900856793146,-100.0
286378,81.22803738317756,-99.92778457772337,-100.0
286379,81.20747663551401,-99.9265605875153,-100.0
286384,81.18691588785046,-99.92533659730722,-100.0
286403,81.16635514018691,-99.92411260709915,-100.0
286494,81.14579439252336,-99.92288861689107,-100.0
286534,81.1252336448598,-99.92166462668298,-100.0
286562,81.10467289719627,-99.92044063647491,-100.0
286566,81.08411214953271,-99.91921664626683,-100.0
286661,81.06355140186916,-99.91799265605876,-100.0
286682,81.04299065420561,-99.91676866585067,-100.0
286805,81.02242990654206,-99.9155446756426,-100.0
286835,81.0018691588785,-99.91432068543452,-100.0
286841,80.98130841121495,-99.91309669522644,-100.0
286859,80.9607476635514,-99.91187270501835,-100.0
286866,80.94018691588785,-99.91064871481028,-100.0
286874,80.9196261682243,-99.9094247246022,-100.0
286975,80.89906542056075,-99.90820073439413,-100.0
286991,80.8785046728972,-99.90697674418605,-100.0
286999,80.85794392523364,-99.90575275397796,-100.0
287026,80.83738317757009,-99.90452876376989,-100.0
287029,80.81682242990654,-99.90330477356181,-100.0
287039,80.796261682243,-99.90208078335374,-100.0
287044,80.77570093457945,-99.90085679314565,-100.0
287054,80.7551401869159,-99.89963280293757,-100.0
287347,80.73457943925234,-99.8984088127295,-100.0
287380,80.71401869158879,-99.89718482252142,-100.0
287411,80.69345794392524,-99.89596083231334,-100.0
287414,80.67289719626169,-99.89473684210526,-100.0
287424,80.65233644859813,-99.89351285189719,-100.0
287438,80.63177570093458,-99.89228886168911,-100.0
287444,80.61121495327103,-99.89106487148103,-100.0
287471,80.59065420560748,-99.88984088127295,-100.0
287642,80.57009345794393,-99.88861689106487,-100.0
287671,80.54953271028037,-99.8873929008568,-100.0
287728,80.52897196261682,-99.88616891064872,-100.0
287732,80.50841121495327,-99.88494492044063,-100.0
287836,80.48785046728972,-99.88372093023256,-100.0
287855,80.46728971962617,-99.88249694002448,-100.0
287877,80.44672897196261,-99.8812729498164,-100.0
287887,80.42616822429906,-99.88004895960832,-100.0
287892,80.40560747663551,-99.87882496940024,-100.0
287907,80.38504672897196,-99.87760097919217,-100.0
287991,80.3644859813084,-99.87637698898409,-100.0
288004,80.34392523364485,-99.87515299877602,-100.0
288016,80.3233644859813,-99.87392900856793,-100.0
288103,80.30280373831775,-99.87270501835985,-100.0
288158,80.2822429906542,-99.87148102815178,-100.0
288175,80.26168224299066,-99.8702570379437,-100.0
288179,80.2411214953271,-99.86903304773561,-100.0
288216,80.22056074766355,-99.86780905752754,-100.0
288328,80.2,-99.86658506731946,-100.0
288329,80.17943925233645,-99.86536107711139,-100.0
288335,80.1588785046729,-99.8641370869033,-100.0
288339,80.13831775700935,-99.86291309669522,-100.0
288345,80.1177570093458,-99.86168910648715,-100.0
288374,80.09719626168224,-99.86046511627907,-100.0
288455,80.07663551401869,-99.859241126071,-100.0
288502,80.05607476635514,-99.85801713586291,-100.0
288668,80.03551401869159,-99.85679314565483,-100.0
288704,80.01495327102803,-99.85556915544676,-100.0
288713,79.99439252336448,-99.85434516523868,-100.0
288724,79.97383177570093,-99.8531211750306,-100.0
288731,79.95327102803738,-99.85189718482252,-100.0
288748,79.93271028037384,-99.85067319461444,-100.0
288786,79.91214953271029,-99.84944920440637,-100.0
288824,79.89158878504674,-99.84822521419828,-100.0
288832,79.87102803738318,-99.8470012239902,-100.0
288844,79.85046728971963,-99.84577723378213,-100.0
288848,79.82990654205608,-99.84455324357405,-100.0
288861,79.80934579439253,-99.84332925336598,-100.0
288866,79.78878504672898,-99.84210526315789,-100.0
288882,79.76822429906542,-99.84088127294982,-100.0
288888,79.74766355140187,-99.83965728274174,-100.0
288895,79.72710280373832,-99.83843329253367,-100.0
288901,79.70654205607477,-99.83720930232558,-100.0
288912,79.68598130841121,-99.8359853121175,-100.0
288916,79.66542056074766,-99.83476132190943,-100.0
288929,79.64485981308411,-99.83353733170135,-100.0
288936,79.62429906542056,-99.83231334149326,-100.0
288948,79.603738317757,-99.83108935128519,-100.0
288952,79.58317757009345,-99.82986536107711,-100.0
288966,79.5626168224299,-99.82864137086904,-100.0
288970,79.54205607476635,-99.82741738066096,-100.0
289006,79.5214953271028,-99.82619339045287,-100.0
289014,79.50093457943925,-99.8249694002448,-100.0
289025,79.4803738317757,-99.82374541003672,-100.0
289028,79.45981308411214,-99.82252141982865,-100.0
289030,79.43925233644859,-99.82129742962056,-100.0
289037,79.41869158878505,-99.82007343941248,-100.0
289050,79.3981308411215,-99.81884944920441,-100.0
289057,79.37757009345795,-99.81762545899633,-100.0
289074,79.3570093457944,-99.81640146878824,-100.0
289079,79.33644859813084,-99.81517747858017,-100.0
289090,79.31588785046729,-99.81395348837209,-100.0
289096,79.29532710280374,-99.81272949816402,-100.0
289105,79.27476635514019,-99.81150550795594,-100.0
289121,79.25420560747664,-99.81028151774785,-100.0
289125,79.23364485981308,-99.80905752753978,-100.0
289131,79.21308411214953,-99.8078335373317,-100.0
289139,79.19252336448598,-99.80660954712363,-100.0
289151,79.17196261682243,-99.80538555691554,-100.0
289171,79.15140186915887,-99.80416156670746,-100.0
289187,79.13084112149532,-99.80293757649939,-100.0
289194,79.11028037383177,-99.80171358629131,-100.0
289206,79.08971962616823,-99.80048959608322,-100.0
289210,79.06915887850468,-99.79926560587515,-100.0
289239,79.04859813084113,-99.79804161566707,-100.0
289245,79.02803738317758,-99.796817625459,-100.0
289248,79.00747663551402,-99.79559363525092,-100.0
289255,78.98691588785047,-99.79436964504283,-100.0
289258,78.96635514018692,-99.79314565483476,-100.0
289272,78.94579439252337,-99.79192166462668,-100.0
289276,78.92523364485982,-99.79069767441861,-100.0
289304,78.90467289719626,-99.78947368421052,-100.0
289309,78.88411214953271,-99.78824969400245,-100.0
289325,78.86355140186916,-99.78702570379437,-100.0
289329,78.84299065420561,-99.7858017135863,-100.0
289342,78.82242990654206,-99.78457772337822,-100.0
289348,78.8018691588785,-99.78335373317013,-100.0
289357,78.78130841121495,-99.78212974296206,-100.0
289364,78.7607476635514,-99.78090575275398,-100.0
289371,78.74018691588785,-99.7796817625459,-100.0
289377,78.7196261682243,-99.77845777233782,-100.0
289392,78.69906542056074,-99.77723378212974,-100.0
289399,78.67850467289719,-99.77600979192167,-100.0
289415,78.65794392523364,-99.77478580171359,-100.0
289420,78.63738317757009,-99.7735618115055,-100.0
289438,78.61682242990653,-99.77233782129743,-100.0
289448,78.59626168224298,-99.77111383108935,-100.0
289449,78.57570093457943,-99.76988984088128,-100.0
289456,78.55514018691589,-99.7686658506732,-100.0
289467,78.53457943925234,-99.76744186046511,-100.0
289475,78.51401869158879,-99.76621787025704,-100.0
289488,78.49345794392524,-99.76499388004896,-100.0
